idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,30658.0,0.0,0.027,0.027,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,30659.0,0.001,0.027,0.027,0.029,3.0,3.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,-0.0,0.0,0.0,9.644,5.825,0.0029999996669008576,1.4137166417923155e-06,0.003,0.0029999996669008576,1.4137166417923155e-06,0.003,0.0,0.0029999038134691214,7.323586418783153e-06,2.4023112484103087e-05,2.4023112484103087e-05,balanced
2,1,2,30869.0,0.211,0.182,0.182,0.277,4.0,4.0,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.019,-0.019,-0.004,11.164,6.763,0.8429957618085507,0.002669668589904606,0.843,0.8399957621416498,0.0026682548732628137,0.84,0.0032205480245133464,0.8429517011088006,0.0020578758566233983,0.009022813050169727,0.009022813050169727,balanced
3,1,3,31074.0,0.416,0.321,0.321,0.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8429957618085507,0.002669668589904606,0.843,0.0,0.0,0.0,0.0,0.8429517011088006,0.0020578758566233983,0.009022813050169727,0.009022813050169727,balanced
4,1,4,31075.0,0.417,0.321,0.321,0.418,5.0,5.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.175,-0.175,-0.035,12.684,7.704,0.8479956833385471,0.0026976809778560496,0.848,0.0049999215299963715,2.8012387951443443e-05,0.005,0.0,0.8479512695279134,0.0020700811717437023,0.00908850644869414,0.00908850644869414,balanced
5,1,5,31467.0,0.809,0.151,0.151,-0.085,8.0,8.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,0.33,-0.33,-0.055,14.364,8.776,3.983984792672606,0.010962433737319456,3.984,3.135989109334059,0.008264752759463407,3.136,-0.0009461287399203958,3.9837890306823818,0.009725519568130348,0.040987342128533485,0.040987342128533485,balanced
6,1,6,31672.0,1.014,-0.187,-0.18699999999999997,-0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.983984792672606,0.010962433737319456,3.984,0.0,-0.0,0.0,0.0,3.9837890306823818,0.009725519568130348,0.040987342128533485,0.040987342128533485,balanced
7,1,7,31673.0,1.015,-0.187,-0.18699999999999997,-0.632,9.0,9.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,-0.194,0.194,0.055,15.884,9.726,3.992984744737899,0.010933059898157628,3.993,0.008999952065293065,-2.937383916182859e-05,0.009000000000000001,0.0,3.992788948527389,0.009747490831276828,0.04102579707782527,0.04102579707782527,balanced
8,1,8,31878.0,1.22,-0.407,-0.4069999999999999,-0.784,10.0,10.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-0.194,0.194,0.055,17.284,10.607,6.04293302389514,-0.0036289722494870016,6.042999999999999,2.04994827915724,-0.01456203214764463,2.05,-0.0018730362704329393,6.042788756297203,0.014752101540221354,0.04191357167016213,0.04191357167016213,balanced
9,1,9,32104.0,1.446,-0.432,-0.43199999999999994,-0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04293302389514,-0.0036289722494870016,6.042999999999999,0.0,-0.0,0.0,0.0,6.042788756297203,0.014752101540221354,0.04191357167016213,0.04191357167016213,balanced
10,1,10,32105.0,1.447,-0.432,-0.43199999999999994,-0.549,12.0,12.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-0.414,0.414,0.089,18.044,11.112,6.054932682803227,-0.0037194492606512867,6.054999999999999,0.011999658908087796,-9.04770111642851e-05,0.012,0.0,6.054788756297139,0.01478139682516694,0.04191353241188958,0.04191353241188958,balanced
11,1,11,32306.0,1.648,-0.515,-0.5149999999999999,-0.501,12.0,12.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.44,0.44,0.08,20.444,12.598,8.4668352481201,-0.025399288233503757,8.466999999999999,2.4119025653168724,-0.021679838972852472,2.412,-0.0006005900825685295,8.466786214051375,0.02066974289294337,0.038411563380141775,0.038411563380141775,balanced
12,1,12,32697.0,2.039,-1.314,-1.314,-1.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4668352481201,-0.025399288233503757,8.466999999999999,0.0,-0.0,0.0,0.0,8.466786214051375,0.02066974289294337,0.038411563380141775,0.038411563380141775,balanced
13,1,13,32698.0,2.04,-1.314,-1.314,-1.397,14.0,15.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-1.322,1.322,0.228,20.5,12.729,8.48133143514089,-0.025731796666895016,8.481499999999999,0.014496187020790112,-0.00033250843339126046,0.0145,0.0,8.481284495328303,0.020705137166379298,0.03818831460619758,0.03818831460619758,balanced
14,1,14,32908.0,2.25,-1.714,-1.714,-1.571,14.0,15.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-1.322,1.322,0.228,20.5,12.781,11.524969045653657,-0.11680921358311977,11.526499999999999,3.0436376105127674,-0.09107741691622476,3.045,-0.0022927149451485444,11.525522070638404,0.028136954433983133,-0.02994820328303768,0.02994820328303768,balanced
15,1,15,33113.0,2.455,-1.95,-1.95,-1.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.524969045653657,-0.11680921358311977,11.526499999999999,0.0,-0.0,0.0,0.0,11.525522070638404,0.028136954433983133,-0.02994820328303768,0.02994820328303768,balanced
16,1,16,33114.0,2.456,-1.95,-1.95,-1.424,14.0,15.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-1.721,1.721,0.285,20.5,12.834,11.539460648733117,-0.1173026101654012,11.540999999999999,0.014491603079459257,-0.0004933965822814279,0.0145,0.0,11.540016980634423,0.02817234047719949,-0.0303323701834824,0.0303323701834824,balanced
17,1,17,33462.0,2.804,-2.581,-2.581,-1.543,14.0,14.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-2.464,2.464,0.396,21.0,13.22,16.40651828633532,-0.33669712299122273,16.412999999999997,4.867057637602201,-0.21939451282582154,4.872,-0.002260473641232393,16.408589857679114,0.04005785961987767,-0.2130401721646558,0.2130401721646558,balanced
18,1,18,33694.0,3.036,-3.503,-3.503,-2.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.40651828633532,-0.33669712299122273,16.412999999999997,0.0,-0.0,0.0,0.0,16.408589857679114,0.04005785961987767,-0.2130401721646558,0.2130401721646558,balanced
19,1,19,33696.0,3.038,-3.503,-3.503,-2.393,15.0,15.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-2.588,2.588,0.388,20.0,12.678,16.436462234352106,-0.3385301470412322,16.442999999999998,0.029943948016787746,-0.0018330240500094763,0.03,0.0,16.43854676984599,0.040130992643046266,-0.21464747220700112,0.21464747220700112,balanced
20,1,20,33901.0,3.243,-3.755,-3.755,-1.982,15.0,14.0,1.0,15.0,13.0,15.0,13.0,2.0,14.0,14.0,1.0,-3.51,3.51,0.541,20.5,13.03,19.40258090684172,-0.5331997921029501,19.415499999999998,2.9661186724896127,-0.1946696450617179,2.9724999999999997,-0.0014796399377714749,19.40604832934864,0.04737547628992675,-0.3869574961444831,0.3869574961444831,balanced
21,1,21,34296.0,3.638,-3.396,-3.396,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40258090684172,-0.5331997921029501,19.415499999999998,0.0,-0.0,0.0,0.0,19.40604832934864,0.04737547628992675,-0.3869574961444831,0.3869574961444831,balanced
22,1,22,34297.0,3.639,-3.396,-3.396,-0.28,15.0,13.0,2.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-3.843,3.843,0.534,21.0,13.427,19.416556322363718,-0.5340291056669746,19.429499999999997,0.013975415521998802,-0.0008293135640244693,0.014,0.0,19.420029598078195,0.04740960839420469,-0.3876814607236865,0.3876814607236865,balanced
23,1,23,34524.0,3.866,-1.022,-1.0220000000000002,3.462,14.0,15.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-3.403,3.403,0.422,20.5,13.184,22.707532711226257,-0.5927373499710654,22.720999999999997,3.290976388862541,-0.058708244304090794,3.2915,0.012588217056766026,22.711354977793807,0.05544463463153164,-0.42158566164170796,0.42158566164170796,balanced
24,1,24,34866.0,4.208,-0.851,-0.8510000000000002,1.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.707532711226257,-0.5927373499710654,22.720999999999997,0.0,-0.0,0.0,0.0,22.711354977793807,0.05544463463153164,-0.42158566164170796,0.42158566164170796,balanced
