seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,5.0,0.0,0.427,0.427,0.0,0.0,0.0,0.0,0.0,0.0,7.6,6.6,1.0,13.0,11.0,2.0,7.2,7.2,0.0,12.0,12.0,2.7889999999999997,0.0,2.7889999999999997,0.0,0.0,2.7889999999999997,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.8313817330210772,0.0
1.0,4.0,0.64,1.066,0.426,0.0,0.0,0.0,0.0,0.0,0.0,10.75,9.75,1.0,14.0,13.0,1.0,9.0,9.0,0.0,12.0,12.0,2.889,0.0,2.889,2.7889999999999997,0.0,5.677999999999999,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.9624413145539907,0.0
1.0,5.0,1.277,1.704,0.427,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.2,-0.2,12.0,14.0,-2.0,7.2,7.2,0.0,12.0,12.0,3.008,0.0,3.008,5.677999999999999,0.0,8.686,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.9484777517564403,0.0
1.0,4.0,1.917,2.343,0.426,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.0,0.5,14.0,14.0,0.0,9.0,9.0,0.0,12.0,12.0,2.9955,0.0,2.9955,8.686,0.0,11.6815,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.9624413145539907,0.0
1.0,5.0,2.554,2.981,0.427,0.0,0.0,0.0,0.0,0.0,0.0,8.4,8.0,0.4,15.0,13.0,2.0,7.2,7.2,0.0,12.0,12.0,2.7979999999999996,0.0,2.7979999999999996,11.6815,0.0,14.4795,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.9601873536299766,0.0
1.0,4.0,3.194,3.62,0.426,0.0,0.0,0.0,0.0,0.0,0.0,10.75,10.5,0.25,14.0,14.0,0.0,9.0,9.0,0.0,12.0,12.0,2.9959999999999996,0.0,2.9959999999999996,14.4795,0.0,17.4755,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.9976525821596244,0.0
1.0,5.0,3.831,4.258,0.427,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.4,0.2,15.0,14.0,1.0,7.2,7.2,0.0,12.0,12.0,2.9044999999999996,0.0,2.9044999999999996,17.4755,0.0,20.38,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.9953161592505855,0.0
1.0,4.0,4.471,4.896,0.425,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.25,0.25,14.0,13.0,1.0,9.0,9.0,0.0,12.0,12.0,2.89,0.0,2.89,20.38,0.0,23.27,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.9764705882352942,0.0
1.0,5.0,5.32,5.747,0.427,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.2,0.0,13.0,13.0,0.0,7.2,7.2,0.0,12.0,12.0,3.0089999999999995,0.0,3.0089999999999995,23.27,0.0,26.279,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.9601873536299766,0.0
1.0,4.0,5.96,6.385,0.425,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.75,-0.25,13.0,14.0,-1.0,9.0,9.0,0.0,12.0,12.0,2.891,0.0,2.891,26.279,0.0,29.17,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,1.0,0.0
1.0,5.0,6.597,7.024,0.427,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.4,0.2,14.0,14.0,0.0,7.2,7.2,0.0,12.0,12.0,3.1164999999999994,0.0,3.1164999999999994,29.17,0.0,32.286500000000004,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.9953161592505855,0.0
1.0,4.0,7.237,7.662,0.425,0.0,0.0,0.0,0.0,0.0,0.0,10.75,10.25,0.5,15.0,14.0,1.0,9.0,9.0,0.0,12.0,12.0,3.102,0.0,3.102,32.286500000000004,0.0,35.3885,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.9882352941176472,0.0
1.0,5.0,7.874,8.301,0.427,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.4,-0.2,14.0,14.0,0.0,7.2,7.2,0.0,12.0,12.0,3.0094999999999996,0.0,3.0094999999999996,35.3885,0.0,38.398,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.971896955503513,0.0
1.0,4.0,8.513,8.939,0.426,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.5,-0.5,13.0,13.0,0.0,9.0,9.0,0.0,12.0,12.0,2.7825,0.0,2.7825,38.398,0.0,41.1805,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.9624413145539907,0.0
1.0,5.0,9.151,9.578,0.427,0.0,0.0,0.0,0.0,0.0,0.0,8.4,8.2,0.2,14.0,14.0,0.0,7.2,7.2,0.0,12.0,12.0,3.0235,0.0,3.0235,41.1805,0.0,44.204,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.971896955503513,0.0
1.0,4.0,9.79,10.217,0.427,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,13.0,13.0,0.0,9.0,9.0,0.0,12.0,12.0,2.797,0.0,2.797,44.204,0.0,47.001,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.936768149882904,0.0
1.0,5.0,10.428,10.855,0.427,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.2,0.0,14.0,14.0,0.0,7.2,7.2,0.0,12.0,12.0,2.9029999999999996,0.0,2.9029999999999996,47.001,0.0,49.903999999999996,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.9601873536299766,0.0
1.0,4.0,11.068,11.494,0.426,0.0,0.0,0.0,0.0,0.0,0.0,9.75,10.0,-0.25,14.0,13.0,1.0,9.0,9.0,0.0,12.0,12.0,2.889,0.0,2.889,49.903999999999996,0.0,52.793,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.9272300469483569,0.0
1.0,5.0,11.705,12.133,0.428,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,13.0,13.0,0.0,7.2,7.2,0.0,12.0,12.0,2.8219999999999996,0.0,2.8219999999999996,52.793,0.0,55.615,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.9345794392523366,0.0
1.0,4.0,12.345,12.771,0.426,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.0,0.5,13.0,13.0,0.0,9.0,9.0,0.0,12.0,12.0,2.7825,0.0,2.7825,55.615,0.0,58.3975,0.0,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.75,0.75,0.9624413145539907,0.0
