idx,x,y
0,0.0,0.0
1,0.010991222895960452,-0.00043933956265595825
2,0.010991222895960452,-0.00043933956265595825
3,0.021812272305144806,-0.0024154189345413483
4,4.9625595810212335,-1.01777349932526
5,7.657147601862526,-1.5569389636667765
6,12.909066251352813,-1.890490682499288
7,17.421317175892487,-1.9379021156233185
8,22.842893285628325,-1.522067128709516
9,27.10816775161712,-1.17342120548083
10,30.100598281439396,-0.960443450333532
11,35.54079768203084,-1.5587406020938324
12,38.17491732822949,-1.8484191990082637
13,40.301302866308895,-2.152374036848962
14,42.920407483596854,-2.5215840092235964
15,47.97040564926663,-2.663789939943378
16,51.94052601283573,-2.580211840096791
17,55.90848415154776,-2.4010688541079226
18,58.904065801300526,-2.2383095850492807
19,63.53330955239653,-2.1107819686730975
20,68.04580030418437,-2.1016460489447883
21,72.00547801273144,-2.152167771355929
22,77.30352625641771,-2.5886775737347745
23,80.15598288503574,-2.8282551850699544
24,84.98988186957656,-3.0994430484693525
25,90.23830122985855,-3.2282615976662776
26,93.32896961071077,-3.299963826364855
27,99.11791754102447,-3.128050737518147
28,104.5878095938594,-2.9436329229415756
29,110.27130333956421,-2.935201284051234
30,115.5182283420186,-3.1660302653749244
