idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
27,1,27,55731.0,4.892,-2.793,-2.793,-1.823,14.0,14.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-2.449,2.449,0.389,21.0,13.684,55.9397275458002,0.33302539081758564,55.965999999999994,2.8526073519235706,-0.13916643184185154,2.856,-0.002102217306323704,55.93324015551612,0.4268287326166931,0.9146964057253281,0.9146964057253281,balanced
28,1,28,55940.0,5.101,-3.173,-3.173,-1.821,14.0,14.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-2.793,2.793,0.426,21.0,13.736,58.861241866621626,0.1710683803632012,58.891999999999996,2.921514320821426,-0.16195701045438443,2.9259999999999997,-0.0022666613662264035,58.85628063156194,0.4491345682577004,0.7831275059131331,0.7831275059131331,balanced
29,1,29,56145.0,5.306,-3.419,-3.419,-1.607,15.0,15.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-3.173,3.173,0.472,20.0,13.185,61.930768693491736,-0.012316622089900336,61.967,3.069526826870108,-0.18338500245310155,3.0749999999999997,-0.0013962634015954618,61.92754843012326,0.47257153236601174,0.631670880042042,0.631670880042042,balanced
30,1,30,56305.0,5.466,-3.748,-3.748,-1.758,15.0,15.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-3.419,3.419,0.491,20.0,13.224,64.3256355870051,-0.1692005357129622,64.367,2.394866893513356,-0.15688391362306187,2.4,-0.002392555516275563,64.32391719990942,0.49085831571784616,0.4996984617354738,0.4996984617354738,balanced
31,1,31,56538.0,5.699,-4.008,-4.008,-1.533,15.0,15.0,0.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-3.748,3.748,0.538,20.0,13.279,67.81208786793312,-0.4134862144004628,67.86200000000001,3.4864522809280194,-0.2442856786875006,3.495,-0.0012983851373920606,67.81272118653679,0.5174815147283074,0.29167984984486833,0.29167984984486833,balanced
32,1,32,56742.0,5.903,-3.635,-3.635,-0.357,16.0,15.0,1.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-4.008,4.008,0.558,19.5,13.03,70.96772651103744,-0.613957544387224,71.02400000000002,3.1556386431043304,-0.20047132998676126,3.162,0.002058848232112224,70.97027381773104,0.5415769217527516,0.12403325358316718,0.12403325358316718,balanced
33,1,33,56947.0,6.108,-2.792,-2.792,1.207,15.0,14.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-3.635,3.635,0.454,20.5,13.678,73.93669799991824,-0.7587489398943923,73.99650000000001,2.968971488880802,-0.1447913955071683,2.9724999999999997,0.0049497478870688645,73.9405903994512,0.5642435231962034,0.010122523806432243,0.010122523806432243,balanced
34,1,34,57156.0,6.317,-2.386,-2.386,1.465,16.0,14.0,2.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-2.792,2.792,0.275,20.0,13.428,77.06898005657034,-0.8892637573493876,77.13150000000002,3.1322820566520964,-0.13051481745499524,3.135,0.002260298808005414,77.07406026448665,0.5881551536947592,-0.0878142155450244,0.0878142155450244,balanced
35,1,35,57360.0,6.521,-1.895,-1.895,1.794,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-2.386,2.386,0.213,20.0,13.48,80.1273065593124,-0.9904517142685426,80.19150000000002,3.058326502742067,-0.10118795691915507,3.0599999999999996,0.0028005119697033193,80.13327361884443,0.6115001298701797,-0.157194706455785,0.157194706455785,balanced
36,1,36,57520.0,6.681,-1.695,-1.695,1.602,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.895,1.895,0.138,19.0,12.918,82.68618641897709,-1.0661739950214681,82.75150000000002,2.5588798596646884,-0.07572228075292543,2.56,0.0013635384781205719,82.6928025283906,0.6310319945989145,-0.2063043918277753,0.2063043918277753,balanced
37,1,37,57752.0,6.913,-1.32,-1.32,1.608,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-1.695,1.695,0.123,20.0,13.572,86.1652629280421,-1.1463403475143379,86.23150000000003,3.479076509065012,-0.0801663524928697,3.48,0.0018807427284421641,86.17252454781308,0.6575858887641539,-0.25028924770199235,0.25028924770199235,balanced
38,1,38,57957.0,7.118,-1.077,-1.077,1.462,16.0,15.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-1.32,1.32,0.078,19.5,13.319,89.34220158425833,-1.206064920672938,89.40900000000002,3.176938656216236,-0.05972457315860007,3.1774999999999998,0.0013347443217454674,89.34991248596126,0.6818326597879779,-0.2769752086279456,0.2769752086279456,balanced
39,1,39,58161.0,7.322,-0.765,-0.765,1.482,15.0,16.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-1.077,1.077,0.056,19.5,13.369,92.503919744003,-1.2482819591854435,92.57100000000003,3.1617181597446717,-0.04221703851250547,3.162,0.0017221465105067392,92.5118986985215,0.7059618996443864,-0.2863128517351584,0.2863128517351584,balanced
40,1,40,58382.0,7.543,-0.382,-0.382,1.571,16.0,16.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.765,0.765,0.018,19.0,13.121,96.03984115493961,-1.2718568543078557,96.10700000000003,3.5359214109366133,-0.023574895122412176,3.536,0.001890444297267614,96.04787408041942,0.7329450654081254,-0.27311820843079593,0.27311820843079593,balanced
41,1,41,58582.0,7.743,-0.375,-0.375,1.033,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.382,0.382,-0.033,20.0,13.768,99.039776899932,-1.2914916682099113,99.10700000000003,2.9999357449923876,-0.019634813902055574,3.0,4.072434921320098e-05,99.04785180395905,0.7558380121792495,-0.26155714160930327,0.26155714160930327,balanced
42,1,42,58786.0,7.947,-0.191,-0.191,0.987,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.375,0.375,-0.007,20.0,13.815,102.09975989744316,-1.3016924006630646,102.16700000000003,3.0599829975111654,-0.010200732453153212,3.0599999999999996,0.0010494790273429956,102.10777543325754,0.7791884084903873,-0.23993810229899495,0.23993810229899495,balanced
43,1,43,58995.0,8.156,-0.218,-0.218,0.597,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.191,0.191,-0.026,20.0,13.864,105.23473720534007,-1.3136204755901832,105.30200000000004,3.134977307896906,-0.0119280749271186,3.135,-0.0001503154379708036,105.24270728007639,0.8031111954288342,-0.21926648405322974,0.21926648405322974,balanced
44,1,44,59200.0,8.361,-0.125,-0.125,0.547,16.0,16.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.218,0.218,-0.004,19.0,13.312,108.51472939952178,-1.3207763198468079,108.58200000000004,3.279992194181714,-0.007155844256624604,3.28,0.0004948646964496118,108.52259654881108,0.8281401580958407,-0.1923149564700691,0.1923149564700691,balanced
45,1,45,59405.0,8.566,-0.194,-0.194,0.237,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.125,0.125,-0.012,20.0,13.959,111.589711772745,-1.331188061605177,111.65700000000004,3.074982373223228,-0.010411741758369075,3.0749999999999997,-0.0003916348565450692,111.59752093704748,0.8516050257822815,-0.170750944111708,0.170750944111708,balanced
46,1,46,59609.0,8.77,-0.167,-0.167,0.2,16.0,16.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.194,0.194,0.011,19.0,13.406,114.85369790813927,-1.3407016284478959,114.92100000000003,3.2639861353942554,-0.009513566842718937,3.264,0.0001443746623892369,114.86142952914372,0.8765120392838726,-0.1463234505770179,0.1463234505770179,balanced
47,1,47,59818.0,8.979,-0.201,-0.201,0.073,16.0,15.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.167,0.167,0.01,19.5,13.754,118.09317797414205,-1.3520661333024457,118.16050000000004,3.2394800660027854,-0.011364504854549795,3.2395,-0.00018318010362033404,118.10085262376026,0.9012322030011906,-0.12400162124055923,0.12400162124055923,balanced
48,1,48,60023.0,9.184,-0.111,-0.111,0.202,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.201,0.201,0.021,20.0,14.103,121.16817220361234,-1.3580233746453694,121.23550000000004,3.0749942294702897,-0.005957241342923687,3.0749999999999997,0.000510828073754438,121.17574254749898,0.9246968076877081,-0.09798322601582948,0.09798322601582948,balanced
49,1,49,60183.0,9.344,-0.052,-0.052,0.259,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.111,0.111,0.003,19.0,13.54,123.72817114929497,-1.3603467566266683,123.79550000000005,2.5599989456826284,-0.0023233819812988115,2.56,0.00040224385104556816,123.73562724442048,0.9442313874437518,-0.07368634417652306,0.07368634417652306,balanced
50,1,50,60432.0,9.593,-0.026,-0.026,0.206,16.0,17.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.052,0.052,-0.007,18.5,13.296,127.83667072628099,-1.3622111347229553,127.90400000000005,4.108499576986022,-0.0018643780962869776,4.1085,0.00011045043337435211,127.84392407874105,0.9755819604863772,-0.03282840600588628,0.03282840600588628,balanced
51,1,51,60632.0,9.793,-0.008,-0.008,0.164,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.026,0.026,-0.007,19.0,13.641,131.03667069508816,-1.362657939010014,131.10400000000004,3.1999999688071767,-0.0004468042870587685,3.2,9.817477042468103e-05,131.0437556830226,0.9999999999999998,0.0,0.0,balanced
