seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,ts_mean,ts_end,as_mean,as_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,micro_deviation_eps,micro_deviation_side,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,micro_cum_lat_eps,micro_cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,out_nonzero_ratio,out_strong_ratio,output_only_ratio,speed_proxy,idle_streak_s,output_idle_streak_s,pause_suspected,stiction
1.0,5.0,0.0,0.44,0.44,-0.176,0.972,1.148,0.35459999999999997,0.5147999999999999,1.0078928514480097,2.4,2.2,0.2,6.0,4.0,2.0,4.0,4.0,0.0,8.0,8.0,4.0,8.0,4.0,8.0,0.0,0.0,,,,,0.0010000000000000009,0.181,-0.0010000000000000009,-0.181,-0.00020000000000000017,-0.097,6.6592,12.492,4.0346,7.589,0.001337087002064325,0.0,0.0008220227518864731,0.0004612610836238969,0.0008220227518864731,0.0008220227518864731,0.0,0.08,balanced,low,0.03,balanced,0.0030213654211798803,0.0030213654211798803,0.08,balanced,0.03,balanced,low,stuck,0.939494618251964,0.0030213654211798803,0.9394999999999999,0.0,0.0,0.939494618251964,0.0030213654211798803,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.6,0.6,0.0,2.1352272727272728,0.205,0.0,0.0,0.0
1.0,4.0,0.646,1.062,0.416,1.812,3.913,2.101,2.90575,3.3145,3.3588844874451995,6.0,5.25,0.75,9.0,8.0,1.0,7.0,7.0,0.0,10.0,10.0,7.0,10.0,7.0,10.0,0.0,0.0,,,,,1.43325,2.949,-1.43325,-2.949,-0.7245,-1.449,11.244,16.432,6.869,10.061,0.0051394552458454475,0.04002821383652919,0.15579785081978656,0.06906270249610572,0.15579785081978656,0.11576963698325737,0.0,0.08,right,high,0.034068,right,0.12289835837538761,0.12289835837538761,0.08,right,0.033469513958559655,right,moderate,restart_after_pause,1.7544081734599675,0.11987699295420773,1.7585,0.939494618251964,0.0030213654211798803,2.6939027917119316,0.12289835837538761,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,restart_after_pause_straight,0.75,0.75,0.75,0.75,0.0,4.227163461538461,0.209,0.0,1.0,0.0
1.0,3.0,1.455,1.678,0.223,5.696,6.856,1.1600000000000001,6.0826666666666656,4.374,4.376765472355127,8.0,8.0,0.0,12.0,13.0,-1.0,7.0,8.333333333333334,-1.3333333333333333,11.0,13.0,7.666666666666667,12.0,7.666666666666667,12.0,-0.6666666666666666,-1.0,,,,,3.4423333333333335,5.696,-3.4423333333333335,-5.696,-1.5383333333333333,-2.505,12.701333333333332,19.872,7.828333333333333,12.26,0.0024319302490251322,0.15579785081978656,0.4817257909140079,0.26481202645420526,0.4817257909140079,0.3259279400942213,0.0,0.08,right,high,0.042291999999999996,right,0.45530375371155873,0.45530375371155873,0.10460502839221773,right,0.04730251419610887,right,high,right_curve,2.766600047509842,0.33240539533617114,2.7864999999999998,2.6939027917119316,0.12289835837538761,5.460502839221773,0.45530375371155873,slow_crawl,balanced,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,12.495515695067265,0.0,0.0,0.0,0.0
1.0,5.0,2.021,2.462,0.441,6.965,5.889,-1.0759999999999996,6.4372,0.741,1.4148963919665638,8.4,8.4,0.0,14.0,15.0,-1.0,7.4,8.2,-0.8,13.0,13.0,7.8,13.0,7.8,13.0,-0.4,0.0,,,,,3.9638,5.889,-3.9638,-5.889,-1.5158,-2.102,12.6,20.5,7.8476,12.833,0.0005211375510246706,0.4817257909140079,0.8452212934839729,0.6995626462460247,0.8452212934839729,0.363495502569965,0.0,0.08,right,high,0.04632,right,0.8264529164345258,0.8264529164345258,0.13729499634888215,right,0.06364749817444107,right,high,pause_recovering,3.2689967956664416,0.3711491627229671,3.2899999999999996,5.460502839221773,0.45530375371155873,8.729499634888214,0.8264529164345258,slow_crawl,balanced,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.6,0.6,0.6,0.6,0.0,7.4603174603174605,0.206,0.0,1.0,0.0
1.0,4.0,2.668,3.095,0.427,5.188,3.406,-1.7819999999999996,3.9575,-2.774,2.8813388381098117,10.25,10.75,-0.5,14.0,15.0,-1.0,9.75,10.25,-0.5,13.0,13.0,10.0,13.0,10.0,13.0,-0.25,0.0,,,,,3.67375,3.618,-3.67375,-3.618,-1.1175,-0.851,15.75,20.5,9.931000000000001,12.994,0.0014172394278893737,1.090206166112401,1.2573988080242207,1.1322170130940872,1.2573988080242207,0.1671926419118197,0.0,0.08,right,high,0.043428,right,1.0004894665658322,1.0004894665658322,0.16652823594116195,right,0.07826411797058098,right,high,pause_recovering,2.9233239592279823,0.17403655013130642,2.9285,8.729499634888214,0.8264529164345258,11.652823594116196,1.0004894665658322,slow_crawl,balanced,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.75,0.75,0.75,0.75,0.0,6.8583138173302105,0.225,0.0,1.0,0.0
1.0,4.0,3.443,3.865,0.422,2.535,0.499,-2.036,1.5170000000000001,-3.167,3.255982954500837,6.75,7.25,-0.5,14.0,15.0,-1.0,6.5,6.5,0.0,13.0,13.0,6.5,13.0,6.5,13.0,0.0,0.0,,,,,1.1665,1.967,-1.1665,-1.967,-0.23275,-0.375,10.5,20.5,6.7170000000000005,13.186,0.0,1.2573988080242207,1.258056673079863,1.2578460375707865,1.258056673079863,0.0006578650556423593,0.0,0.08,right,high,0.03,right,1.001212848718188,1.001212848718188,0.16680809832966675,right,0.07840404916483337,right,high,stalled,0.027986238850479322,0.0007233821523557049,0.027999999999999997,11.652823594116196,1.0004894665658322,11.680809832966675,1.001212848718188,no_motion,balanced,straight,0.0,3.0,0.1,paused,0.5,0.5,0.5,0.5,0.0,0.06635071090047394,0.42,0.0,0.0,0.0
1.0,4.0,4.075,4.487,0.412,-0.381,-1.73,-1.349,-1.03475,-3.74725,3.7504580053641448,10.5,11.0,-0.5,14.0,15.0,-1.0,10.25,9.75,0.5,14.0,12.0,10.0,13.0,10.0,13.0,0.25,1.0,,,,,-0.224,-1.014,0.224,1.014,0.427,0.797,15.5,20.5,10.0415,13.34,0.0023069052925032262,1.2306804132967513,1.1332344703153647,1.2062487970862863,1.2306804132967513,-0.09744594298138654,0.0,0.08,right,high,0.04400799999999999,right,0.9107887346786234,0.9107887346786234,0.1968044613579093,right,0.09340223067895466,right,high,pause_recovering,2.999636302824255,-0.09042411403956457,3.0009999999999994,11.680809832966675,1.001212848718188,14.68044613579093,0.9107887346786234,slow_crawl,balanced,straight,0.0,3.5999999999999996,0.12,slow_straight,0.75,0.75,0.75,0.75,0.0,7.283980582524271,0.205,0.0,1.0,0.0
1.0,5.0,4.883,5.301,0.418,-2.532,-2.91,-0.3780000000000001,-2.7242,-2.1612,2.2113121896285923,9.0,8.6,0.4,15.0,16.0,-1.0,8.2,7.8,0.4,14.0,12.0,8.0,13.0,8.0,13.0,0.2,1.0,,,,,-1.4588,-2.737,1.4588,2.737,0.6968,1.209,12.2,19.5,8.033199999999999,12.938,0.00024224271947111549,1.1332344703153647,0.9837719742297134,1.0437513279002069,1.1332344703153647,-0.14946249608565132,0.0,0.08,right,high,0.043871999999999994,right,0.768303352156535,0.768303352156535,0.22661042207086451,right,0.10830521103543227,right,moderate,pause_recovering,2.9805960712955235,-0.14248538252208845,2.9839999999999995,14.68044613579093,0.9107887346786234,17.661042207086453,0.768303352156535,slow_crawl,balanced,left_arc,1.0,3.5999999999999996,0.12,slow_left_arc,0.6,0.6,0.6,0.6,0.0,7.138755980861244,0.205,0.0,1.0,0.0
1.0,4.0,5.507,5.923,0.416,-2.807,-2.401,0.40600000000000014,-2.617,-0.32075,0.5052630503015236,11.5,10.5,1.0,16.0,14.0,2.0,10.25,10.25,0.0,13.0,13.0,10.25,13.0,10.25,13.0,0.0,0.0,,,,,-2.0425,-2.63,2.0425,2.63,0.79575,0.956,15.25,20.0,10.155000000000001,13.391,0.00047382543664649054,0.8305095129745237,0.6931336945638558,0.7959907448270013,0.8305095129745237,-0.13737581841066793,0.0,0.08,right,high,0.044836,right,0.638188351181509,0.638188351181509,0.257628142201118,right,0.12381407110055902,right,moderate,pause_recovering,3.1017720130253514,-0.13011500097502604,3.1045,17.661042207086453,0.768303352156535,20.762814220111803,0.638188351181509,slow_crawl,balanced,left_arc,1.0,3.5999999999999996,0.12,slow_left_arc,0.75,0.75,0.75,0.75,0.0,7.462740384615384,0.209,0.0,1.0,0.0
1.0,3.0,6.133,6.564,0.431,-2.149,-1.51,0.639,-1.8403333333333334,0.8306666666666667,0.8602375640871925,15.0,15.0,0.0,15.0,15.0,0.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,,,-2.1373333333333333,-1.862,2.1373333333333333,1.862,0.684,0.55,20.0,20.0,13.491999999999999,13.545,0.0016124988841434336,0.5676453836206719,0.36327287624753785,0.4638184538580563,0.5676453836206719,-0.204372507373134,0.0,0.1293,right,high,0.07172,right,0.4489431786258044,0.4489431786258044,0.3222501336747115,right,0.15612506683735575,right,mild,left_curve,6.462199147359349,-0.18924517255570455,6.465,20.762814220111803,0.638188351181509,27.225013367471153,0.4489431786258044,moving,balanced,left_arc,0.46361309014466023,3.0,0.1293,left_arc,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0
