seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,out_nonzero_ratio,out_strong_ratio,output_only_ratio,speed_proxy,idle_streak_s,output_idle_streak_s,pause_suspected,stiction
1.0,5.0,0.0,0.412,0.412,0.483,3.804,3.3209999999999997,2.0677999999999996,2.9764000000000004,3.5740505312600157,3.0,1.8,1.2,6.0,3.0,3.0,4.0,4.0,0.0,8.0,8.0,4.0,8.0,4.0,8.0,0.0,0.0,0.44959999999999994,1.765,-0.44959999999999994,-1.765,-0.08959999999999999,-0.348,6.7584,13.244,4.0968,8.044,0.004365877270354595,0.0,0.055578784435392506,0.03320232255575678,0.055578784435392506,0.055578784435392506,0.0,0.08,balanced,moderate,0.03188981479928018,0.03188981479928018,0.08,balanced,moderate,restart_after_pause,1.031503697606219,0.03188981479928018,1.0320000000000003,0.0,0.0,1.031503697606219,0.03188981479928018,barely_moving,left_faster,straight,0.0,4.5,0.15000000000000002,restart_after_pause_straight,0.6,0.6,0.6,0.6,0.0,2.504854368932039,0.205,0.0,1.0,0.0
1.0,4.0,0.622,0.991,0.369,6.294,8.866,2.572,7.899,7.65775,7.6816798455806525,5.5,5.0,0.5,8.0,8.0,0.0,6.5,8.0,-1.5,9.0,11.0,7.25,10.0,7.25,10.0,-0.75,-1.0,5.06,8.218,-5.06,-8.218,-0.8777499999999999,-1.396,11.658,16.704,7.119,10.222,0.010791034752233418,0.22244870587300444,0.4541326244258221,0.2806595552878782,0.4541326244258221,0.23168391855281764,0.0,0.08,right,high,0.23386820976555547,0.23386820976555547,0.08,right,high,restart_after_pause,1.2953472740605685,0.2019783949662753,1.311,1.031503697606219,0.03188981479928018,2.3268509716667873,0.23386820976555547,barely_moving,balanced,right_arc,1.0,4.5,0.15000000000000002,restart_after_pause_right_arc,0.75,0.75,0.75,0.75,0.0,3.5528455284552845,0.205,0.0,1.0,0.0
1.0,3.0,1.223,1.6,0.377,9.561,10.323,0.7620000000000005,10.079333333333333,4.403333333333333,4.516308005439841,11.333333333333334,11.333333333333334,0.0,12.0,12.0,0.0,10.0,12.0,-2.0,11.0,13.0,11.0,12.0,11.0,12.0,-1.0,-1.0,9.593666666666666,10.354,-9.593666666666666,-10.354,-1.4329999999999998,-1.481,18.530666666666665,20.024,11.407666666666666,12.344,0.0035714327263308265,0.9138258889320333,1.8056034145237045,1.3824512258668757,1.8056034145237045,0.8917775255916712,0.0,0.08827,right,high,1.0261076231200978,1.0261076231200978,0.11668663677113068,right,high,right_curve,4.341812705446281,0.7922394133545423,4.4135,2.3268509716667873,0.23386820976555547,6.668663677113068,1.0261076231200978,moving,balanced,right_arc,1.0,3.0,0.1,right_arc,1.0,1.0,1.0,1.0,0.0,11.706896551724137,0.0,0.0,0.0,0.0
1.0,3.0,1.832,2.247,0.415,9.839,4.834,-5.005000000000001,7.339666666666666,-2.861666666666667,4.265485161932539,13.333333333333334,15.666666666666666,-2.3333333333333335,14.0,16.0,-2.0,11.666666666666666,13.666666666666666,-2.0,11.0,13.0,12.666666666666666,12.0,12.666666666666666,12.0,-1.0,-1.0,9.169333333333334,7.346,-9.169333333333334,-7.346,-1.1153333333333333,-0.713,20.428,20.0,12.694333333333333,12.488,0.010254938810458667,2.411554075383426,3.2147824191312595,2.836686639228367,3.2147824191312595,0.8032283437478336,0.0,0.12450000000000001,right,high,1.6873432828866184,1.6873432828866184,0.17856940896244672,right,high,right_curve,6.188277219131603,0.6612356597665205,6.2250000000000005,6.668663677113068,1.0261076231200978,12.856940896244671,1.6873432828866184,moving,right_faster,right_arc,1.0,3.0,0.12450000000000001,right_arc,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0
1.0,3.0,2.451,2.866,0.415,1.839,-3.669,-5.508,-0.836,-10.459333333333333,10.507646041494418,13.666666666666666,15.333333333333334,-1.6666666666666667,15.0,15.0,0.0,13.333333333333334,12.666666666666666,0.6666666666666666,14.0,12.0,13.0,13.0,13.0,13.0,0.3333333333333333,1.0,1.998333333333333,-0.678,-1.998333333333333,0.678,0.19466666666666665,0.595,20.5,20.0,12.89,12.64,0.016530093790571018,3.377603824828179,3.28413607938111,3.357367158256686,3.4103615705607684,-0.09346774544706893,0.0,0.12029999999999999,right,high,1.455777546099094,1.455777546099094,0.2386543249955138,right,high,left_curve,6.008491603306708,-0.23156573678752443,6.015,12.856940896244671,1.6873432828866184,18.86543249955138,1.455777546099094,moving,right_faster,left_arc,0.9249022176851576,3.0,0.12029999999999999,left_arc,1.0,1.0,1.0,1.0,0.0,14.493975903614459,0.0,0.0,0.0,0.0
1.0,4.0,3.071,3.488,0.417,-5.672,-6.709,-1.037,-6.4471365,-8.68488975,8.885354953243018,14.25,14.75,-0.5,14.0,14.0,0.0,14.0,12.0,2.0,14.0,12.0,13.0,13.0,13.0,13.0,1.0,1.0,-5.6871365,-6.704,5.6871365,6.704,1.19118825,1.251,20.5,21.0,13.04981725,13.391,0.004306080557167143,3.0506014396980485,2.482770266663938,2.7141488686718795,3.0506014396980485,-0.5678311730341106,0.0,0.12093999999999999,right,high,0.7497885328497844,0.7497885328497844,0.2987107888233279,right,moderate,left_curve,6.0056463827814115,-0.7059890132493096,6.047,18.86543249955138,1.455777546099094,24.87107888233279,0.7497885328497844,moving,balanced,left_arc,1.0,3.0,0.12093999999999999,left_arc,1.0,1.0,1.0,1.0,0.0,14.501199040767386,0.0,0.0,0.0,0.0
1.0,3.0,3.692,4.106,0.414,-6.483,-5.412,1.0709999999999997,-6.022333333333333,-1.623,2.1883178471145364,15.0,14.666666666666666,0.3333333333333333,15.0,14.0,1.0,14.0,12.0,2.0,14.0,12.0,13.0,13.0,13.0,13.0,1.0,1.0,-6.454666666666665,-6.172,6.454666666666665,6.172,0.956,0.825,20.166666666666668,20.5,12.992333333333335,13.242,0.0024942837800445684,2.207211496789978,1.7295524188550835,1.9595381292098935,2.207211496789978,-0.4776590779348946,0.0,0.12214999999999997,right,high,0.13237693087704705,0.13237693087704705,0.35,balanced,low,left_curve,6.076077647206587,-0.6174116019727374,6.107499999999998,24.87107888233279,0.7497885328497844,30.947156529539377,0.13237693087704705,moving,balanced,left_arc,1.0,3.0,0.12214999999999997,left_arc,1.0,1.0,1.0,1.0,0.0,14.752415458937197,0.0,0.0,0.0,0.0
1.0,3.0,4.31,4.724,0.414,-4.76,-2.611,2.1489999999999996,-3.6856666666666666,2.4723333333333333,2.643199387106466,15.0,15.0,0.0,14.0,15.0,-1.0,13.666666666666666,12.333333333333334,1.3333333333333333,13.0,13.0,13.0,13.0,13.0,13.0,0.6666666666666666,0.0,-4.6193333333333335,-3.686,4.6193333333333335,3.686,0.486,0.31,20.0,20.5,13.043000000000001,13.393,0.00526973318358094,1.5457509432076608,1.3459079542281054,1.435344950084865,1.5457509432076608,-0.19984298897955544,0.0,0.12416,right,high,-0.20995342938387163,0.20995342938387163,0.35,balanced,low,left_curve,6.198280749038086,-0.3423303602609187,6.208,30.947156529539377,0.13237693087704705,37.14543727857746,-0.20995342938387163,moving,balanced,left_arc,1.0,3.0,0.12416,left_arc,1.0,1.0,1.0,1.0,0.0,14.995169082125603,0.0,0.0,0.0,0.0
1.0,3.0,4.928,5.321,0.393,-1.865,-1.376,0.4890000000000001,-1.6733333333333331,2.7710000000000004,2.8298914584603185,14.666666666666666,14.666666666666666,0.0,15.0,15.0,0.0,13.333333333333334,13.333333333333334,0.0,13.0,13.0,13.333333333333334,13.0,13.333333333333334,13.0,0.0,0.0,-2.085,-1.779,2.085,1.779,0.09000000000000001,0.088,20.333333333333332,20.0,13.388333333333334,13.24,0.0024005249545777456,1.3185629223679456,1.295445549846927,1.3043578300675442,1.3185629223679456,-0.02311737252101853,0.0,0.11789999999999999,right,high,-0.3684924092185258,0.3684924092185258,0.35,left,low,left_curve,5.8928324781783585,-0.15853897983465415,5.895,37.14543727857746,-0.20995342938387163,43.03826975675582,-0.3684924092185258,moving,balanced,left_arc,0.34469024456873765,3.0,0.11789999999999999,left_arc,1.0,1.0,1.0,1.0,0.0,14.999999999999998,0.0,0.0,0.0,0.0
1.0,3.0,5.526,5.956,0.43,-1.394,-1.347,0.04699999999999993,-1.362,1.029,1.0762767611849038,15.0,15.0,0.0,15.0,15.0,0.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,-1.3716666666666668,-1.345,1.3716666666666668,1.345,0.08666666666666667,0.111,20.0,20.0,13.340666666666666,13.393,0.0001306477901416659,1.2912812738673898,1.2879442283381837,1.2896599197039886,1.2912812738673898,-0.0033370455292061063,0.0,0.129,right,high,-0.5200084800408412,0.5200084800408412,0.35,left,mild,left_curve,6.448220131760616,-0.15151607082231544,6.45,43.03826975675582,-0.3684924092185258,49.48648988851643,-0.5200084800408412,moving,balanced,left_arc,0.1745431846691119,3.0,0.129,left_arc,1.0,1.0,1.0,1.0,0.0,14.999999999999998,0.0,0.0,0.0,0.0
