idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
37,1,37,119761.0,6.902,0.335,0.33499999999999996,2.051,16.0,15.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,0.014,-0.014,-0.285,19.5,13.277,84.85423384709334,-0.08877994195064795,85.042,3.1774456876398403,0.01857826953676098,3.1774999999999998,0.0017631807707008023,84.82246297332,0.181818615774415,-2.3235014084459267,2.3235014084459267,balanced
38,1,38,119970.0,7.111,0.605,0.605,1.786,16.0,15.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,0.335,-0.335,-0.414,19.5,13.327,88.09355325054821,-0.05457391323061147,88.28150000000001,3.2393194034548682,0.03420602872003648,3.2395,0.0014546655287497106,88.06155964160888,0.18876168311700142,-2.374619149788062,2.374619149788062,balanced
39,1,39,120176.0,7.317,1.006,1.006,1.841,15.0,14.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,0.605,-0.605,-0.517,20.5,13.976,91.08009284052856,-0.0021308252209479156,91.2685,2.986539589980352,0.052443088009663553,2.9869999999999997,0.0023430767661524153,91.04844447409457,0.19516412943468214,-2.400848855600526,2.400848855600526,balanced
40,1,40,120337.0,7.478,1.197,1.197,1.615,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.006,-1.006,-0.724,20.0,13.714,93.49456583596084,0.048318697356159665,93.68350000000001,2.414472995432283,0.05044952257710758,2.415,0.00138036392186715,93.46340863708151,0.20034065256154793,-2.414005279457136,2.414005279457136,balanced
41,1,41,120569.0,7.71,1.4,1.4,1.355,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.197,-1.197,-0.792,20.0,13.768,96.97352702039936,0.13334267732739263,97.16350000000001,3.4789611844385173,0.08502397997123297,3.48,0.0010181087303300256,96.94340232388502,0.20780008739589523,-2.4206339903182577,2.4206339903182577,balanced
42,1,42,120774.0,7.915,1.554,1.554,1.144,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.4,-1.4,-0.863,20.0,13.818,100.04739606555492,0.21673388330503524,100.23850000000002,3.073869045155566,0.08339120597764262,3.0749999999999997,0.0008740835928687056,100.01840138125128,0.2143914082856673,-2.418226253496059,2.418226253496059,balanced
43,1,43,120979.0,8.12,1.81,1.81,1.181,16.0,16.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,1.554,-1.554,-0.914,19.0,13.265,103.32575955196775,0.32033335702545196,103.51850000000002,3.2783634864128244,0.1035994737204167,3.28,0.0013622081966785003,103.29835616082734,0.2214220557924813,-2.401002899111732,2.401002899111732,balanced
44,1,44,121205.0,8.346,1.775,1.775,0.713,16.0,15.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.81,-1.81,-1.047,19.5,13.619,106.8270787100997,0.4288375177666284,107.02150000000002,3.501319158131954,0.10850416074117639,3.503,-0.0001743834536677178,106.80131844884927,0.22893072427477304,-2.384748401396831,2.384748401396831,balanced
45,1,45,121405.0,8.546,1.694,1.694,0.321,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.775,-1.775,-0.973,20.0,13.966,109.82576759394118,0.5175222285432071,110.02150000000002,2.9986888838414822,0.08868471077657863,3.0,-0.00047123889803846766,109.80130283374943,0.2353612497404032,-2.3750690235584373,2.3750690235584373,balanced
46,1,46,121566.0,8.707,2.012,2.012,0.901,15.0,16.0,-1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.694,-1.694,-0.885,19.5,13.704,112.31972910762663,0.6051362585600523,112.51700000000002,2.4939615136854476,0.08761403001684517,2.4955000000000003,0.002224062120353423,112.29670672153591,0.24071019699766621,-2.353167269745668,2.353167269745668,balanced
47,1,47,121799.0,8.94,1.981,1.981,0.538,16.0,16.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,2.012,-2.012,-1.114,19.0,13.458,116.04550105045881,0.7340060766112905,116.24500000000002,3.7257719428321754,0.12886981805123818,3.728,-0.0001451319925209891,116.02458029748364,0.24870096724415183,-2.3224654497554336,2.3224654497554336,balanced
48,1,48,122008.0,9.149,1.937,1.937,0.276,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.981,-1.981,-1.055,19.0,13.506,119.38759027838294,0.8470352436144395,119.58900000000001,3.3420892279241396,0.11302916700314908,3.344,-0.00022964858578872657,119.36848705838017,0.25586869707930354,-2.2974939774216523,2.2974939774216523,balanced
49,1,49,122213.0,9.354,1.863,1.863,0.054,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.937,-1.937,-1.002,20.0,14.156,122.46096488942263,0.9470027394153214,122.66400000000002,3.073374611039679,0.0999674958008819,3.0749999999999997,-0.0004200141939758708,122.44342841238665,0.2624598942807903,-2.2785026788673877,2.2785026788673877,balanced
50,1,50,122418.0,9.559,2.194,2.194,0.6,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.863,-1.863,-0.938,19.0,13.602,125.73856042275334,1.0725715249098904,125.94400000000002,3.2775955333307096,0.12556878549456893,3.28,0.0017612926292991553,125.7231940971165,0.2694901364590866,-2.2392974079400156,2.2392974079400156,balanced
51,1,51,122623.0,9.764,2.084,2.084,0.201,16.0,16.0,0.0,13.0,15.0,13.0,15.0,-2.0,14.0,14.0,-1.0,2.194,-2.194,-1.169,19.0,13.65,129.0163909903029,1.1918475511583666,129.22400000000002,3.2778305675495756,0.11927602624847629,3.28,-0.000585323834510293,129.00302900612252,0.2765205270209788,-2.206388903485438,2.206388903485438,balanced
52,1,52,122833.0,9.974,2.21,2.21,0.342,15.0,15.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.084,-2.084,-1.066,20.0,14.298,132.16404802425427,1.3133185214210341,132.37400000000002,3.1476570339513557,0.12147097026266745,3.15,0.0006981317007977315,132.15279334066992,0.28327210875119996,-2.167857918379631,2.167857918379631,balanced
53,1,53,123037.0,10.178,2.285,2.285,0.35,16.0,16.0,0.0,13.0,15.0,13.0,15.0,-2.0,14.0,14.0,-1.0,2.21,-2.21,-1.146,19.0,13.745,135.42545271128856,1.4434548629663337,135.63800000000003,3.261404687034285,0.13013634154529966,3.264,0.00040104072885899174,135.4164940879305,0.2902679154204249,-2.1236602676411023,2.1236602676411023,balanced
54,1,54,123242.0,10.383,2.231,2.231,0.137,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.285,-2.285,-1.184,19.0,13.793,138.70296647242787,1.5711402009747635,138.91800000000003,3.2775137611393292,0.12768533800842968,3.28,-0.00028734079148687335,138.69623377113686,0.2972981018639448,-2.082337024769631,2.082337024769631,balanced
55,1,55,123407.0,10.548,2.253,2.253,0.135,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.231,-2.231,-1.132,19.0,13.829,141.34092569759997,1.6749242379429443,141.55800000000002,2.6379592251721,0.10378403696818077,2.64,0.00014544410433286277,141.33601128227681,0.3029565168191774,-2.0480632493763227,2.0480632493763227,balanced
56,1,56,123660.0,10.801,2.296,2.296,0.148,16.0,17.0,-1.0,13.0,15.0,13.0,15.0,-2.0,14.0,14.0,-1.0,2.253,-2.253,-1.143,18.5,13.589,145.5120743856525,1.8421632051651156,145.73250000000002,4.171148688052544,0.1672389672221713,4.1745,0.00017977999242006353,145.5101176230553,0.31190379576360355,-1.990735194529143,1.990735194529143,balanced
57,1,57,123817.0,10.958,2.29,2.29,0.082,16.0,17.0,-1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.296,-2.296,-1.166,18.5,13.623,148.10050557146135,1.9456728488330106,148.323,2.5884311858088376,0.10350964366789495,2.5905,-4.04245339199604e-05,148.10037704771773,0.31745606772765733,-1.955431328628165,1.955431328628165,balanced
58,1,58,124050.0,11.191,2.155,2.155,-0.151,16.0,17.0,-1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.29,-2.29,-1.155,18.5,13.677,151.94228657930205,2.0902374980198237,152.16750000000002,3.8417810078406984,0.14456464918681317,3.8445,-0.0006128741033144364,151.94463279434163,0.3256963054433889,-1.9120953787815624,1.9120953787815624,balanced
59,1,59,124210.0,11.351,2.212,2.212,0.026,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.155,-2.155,-1.059,19.0,14.014,154.5003790070024,2.1890460570722765,154.72750000000002,2.5580924277003714,0.09880855905245282,2.56,0.0003886084662643659,154.50444017477557,0.3311833028523892,-1.880691954193242,1.880691954193242,balanced
60,1,60,124443.0,11.584,2.185,2.185,-0.024,16.0,16.0,0.0,13.0,15.0,13.0,15.0,-2.0,14.0,14.0,-1.0,2.212,-2.212,-1.109,19.0,14.066,158.22566849776393,2.3311805357245072,158.45550000000003,3.725289490761525,0.1421344786522309,3.728,-0.00012640528380860214,158.23218080896942,0.33917378813561366,-1.8367173685774842,1.8367173685774842,balanced
61,1,61,124652.0,11.793,2.028,2.028,-0.278,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.185,-2.185,-1.089,19.0,14.113,161.56757399196135,2.449517629879899,161.79950000000002,3.3419054941974133,0.11833709415539191,3.344,-0.0008194279083825065,161.57604369138804,0.34634142391638595,-1.8064349713322554,1.8064349713322554,balanced
62,1,62,124857.0,11.998,2.015,2.015,-0.203,15.0,15.0,0.0,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0.0,2.028,-2.028,-0.98,20.0,14.759,164.64067258448037,2.5576381212662977,164.8745,3.073098592519017,0.10812049138639888,3.0749999999999997,-7.37862773200827e-05,164.6509238428998,0.35293248992912296,-1.7792862358339605,1.7792862358339605,balanced
63,1,63,125062.0,12.203,1.831,1.831,-0.446,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,2.015,-2.015,-0.983,19.0,14.207,167.91899787950214,2.662439170976444,168.1545,3.2783252950217814,0.10480104971014637,3.28,-0.000979087141362674,167.93087208947844,0.35996312343232867,-1.7608607164187866,1.7608607164187866,balanced
64,1,64,125227.0,12.368,1.75,1.75,-0.462,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.831,-1.831,-0.862,19.0,14.243,170.55776655931106,2.743060845850376,170.7945,2.6387686798089223,0.08062167487393182,2.64,-0.0005354987477709872,170.57084876201264,0.3656219652939225,-1.7497625870646552,1.7497625870646552,balanced
65,1,65,125459.0,12.6,1.493,1.493,-0.688,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.75,-1.75,-0.82,19.0,14.295,174.268506393339,2.8397763262976077,174.5065,3.7107398340279616,0.09671548044723198,3.712,-0.0012083772030240913,174.28284861478545,0.3735787099029333,-1.7508080604144935,1.7508080604144935,balanced
66,1,66,125668.0,12.809,1.424,1.424,-0.562,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.493,-1.493,-0.664,19.0,14.344,177.61147365896716,2.922877836143329,177.85049999999998,3.3429672656281517,0.08310150984572141,3.344,-0.00036013073680505133,177.62684492305956,0.38074663168464806,-1.755776988786271,1.755776988786271,balanced
67,1,67,125873.0,13.014,1.374,1.374,-0.451,16.0,17.0,-1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.424,-1.424,-0.645,18.5,14.091,180.99300110166874,3.003985198670048,181.23299999999998,3.3815274427015902,0.08110736252671913,3.3825,-0.00025799397664365384,181.0093355147403,0.38799706671908946,-1.7637549077652015,1.7637549077652015,balanced
68,1,68,126078.0,13.219,1.213,1.213,-0.568,16.0,16.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.374,-1.374,-0.633,19.0,14.436,184.27226607353248,3.073420379288805,184.51299999999998,3.2792649718637312,0.06943518061875682,3.28,-0.0008567012486923395,184.28929170370776,0.3950277172469617,-1.7807077380299527,1.7807077380299527,balanced
69,1,69,126287.0,13.428,1.275,1.275,-0.265,17.0,16.0,1.0,13.0,15.0,13.0,15.0,-2.0,14.0,14.0,-1.0,1.213,-1.213,-0.538,18.5,14.185,187.71991227104127,3.150153337026951,187.96149999999997,3.4476461975087807,0.07673295773814626,3.4484999999999997,0.00031378980317137335,187.73776291016318,0.4024195830254037,-1.7947998722867413,1.7947998722867413,balanced
70,1,70,126493.0,13.634,0.986,0.986,-0.664,17.0,17.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,1.275,-1.275,-0.606,18.0,13.932,191.22139372897587,3.2104160928558874,191.46349999999998,3.5014814579346125,0.060262755828936,3.502,-0.0014403202565001743,191.2396169383382,0.4099258759309411,-1.8267743207478075,1.8267743207478075,balanced
71,1,71,126697.0,13.838,0.935,0.935,-0.518,17.0,17.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,0.986,-0.986,-0.413,18.0,13.976,194.68893196780337,3.2670072782924464,194.93149999999997,3.467538238827495,0.05659118543655912,3.468,-0.0002566660664697536,194.70744282520226,0.41735922884707405,-1.8615251249897014,1.8615251249897014,balanced
