idx,x,y
0,0.0,0.0
1,0.0235,0.0
2,0.0235,0.0
3,0.04839659380712111,-0.007493972031120667
4,0.04839659380712111,-0.007493972031120667
5,0.06926757492835872,-0.019343113225187985
6,0.06926757492835872,-0.019343113225187985
7,0.10693426888572807,-0.052225025674464354
8,6.102032598805932,-7.322792284464385
9,9.230854183922798,-11.181742852754525
10,13.353119768464513,-17.18461303713324
11,16.303504802180868,-23.960653060836062
12,18.469868857944196,-30.862130368478006
13,19.94099353919375,-36.83976603588184
14,21.102664907594733,-42.29750546094029
15,21.865214873287538,-45.880253924037014
16,22.005463912571383,-50.34305071607
17,21.355749513156265,-58.73894925042549
18,19.86886585824747,-66.81572665523028
19,18.663156639322402,-72.77497705099307
20,15.528602657675101,-80.5736049005663
21,12.20143679122306,-85.73160948539524
