idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,183091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,183092.0,0.001,0.0,0.0,0.0,8.0,6.0,2.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,13.0,7.861,0.007,0.0,0.007,0.007,0.0,0.007,0.0,0.006999714671430631,0.00010036603966878468,-6.320220374934407e-05,6.320220374934407e-05,balanced
2,1,2,183324.0,0.233,0.701,0.701,1.053,8.0,7.0,1.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,-0.0,-0.0,12.5,7.597,1.7468697719294015,0.02128794791264696,1.7469999999999999,1.7398697719294016,0.02128794791264696,1.74,0.007031470147402442,1.7469907738391846,0.025049384659033253,0.005514791725679112,0.005514791725679112,balanced
3,1,3,183529.0,0.438,1.352,1.352,1.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7468697719294015,0.02128794791264696,1.7469999999999999,0.0,0.0,0.0,0.0,1.7469907738391846,0.025049384659033253,0.005514791725679112,0.005514791725679112,balanced
4,1,4,183530.0,0.439,1.352,1.352,1.796,6.0,5.0,1.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.701,-0.701,-0.221,14.5,8.83,1.7523682407691006,0.02141771855208098,1.7525,0.005498468839699002,0.00012977063943401978,0.0055,0.0,1.7524901902389047,0.025128238536718053,0.005594912025800705,0.005594912025800705,balanced
5,1,5,183922.0,0.831,2.269,2.269,2.107,7.0,7.0,0.0,7.0,9.0,7.0,9.0,-2.0,8.0,8.0,-1.0,1.751,-1.751,-0.524,13.0,7.993,4.49421684118854,0.13005589037930368,4.4965,2.7418486004194396,0.1086381718272227,2.744,0.005832605408450438,4.495207911248658,0.06445494376810165,0.08947281650049346,0.08947281650049346,balanced
6,1,6,184126.0,1.035,2.582,2.582,1.904,7.0,6.0,1.0,7.0,9.0,7.0,9.0,-2.0,8.0,8.0,-1.0,2.269,-2.269,-0.653,13.5,8.325,5.818870648457812,0.18979106332640552,5.8225,1.3246538072692726,0.05973517294710185,1.3259999999999998,0.004119819425899133,5.820347066088768,0.08345557096854717,0.13724540602247887,0.13724540602247887,balanced
7,1,7,184330.0,1.239,2.818,2.818,1.644,7.0,6.0,1.0,7.0,9.0,7.0,9.0,-2.0,8.0,8.0,-1.0,2.582,-2.582,-0.719,13.5,8.359,7.1432671716136005,0.25498193272434366,7.148499999999999,1.3243965231557884,0.06519086939793811,1.3259999999999998,0.0031063175224031792,7.145278206165278,0.10245321553055736,0.190475792603429,0.190475792603429,balanced
8,1,8,184491.0,1.4,3.077,3.077,1.63,7.0,7.0,0.0,6.0,8.0,6.0,8.0,-2.0,7.0,7.0,-1.0,2.818,-2.818,-0.764,13.0,8.085,8.268642374022079,0.3154770052846318,8.2755,1.125375202408479,0.06049507256028811,1.127,0.004011005113278893,8.271153740031655,0.11859668334294629,0.24080751461949035,0.24080751461949035,balanced
9,1,9,184723.0,1.632,3.122,3.122,1.127,7.0,8.0,-1.0,7.0,9.0,7.0,9.0,-2.0,8.0,8.0,-1.0,3.077,-3.077,-0.827,12.5,7.82,10.006059921604034,0.4102412672946435,10.0155,1.7374175475819558,0.09476426201001167,1.74,0.00045137825482611957,10.009356084089674,0.14352005430950104,0.31988096851646386,0.31988096851646386,balanced
10,1,10,184928.0,1.837,2.632,2.632,-0.104,7.0,7.0,0.0,7.0,9.0,7.0,9.0,-2.0,8.0,8.0,-1.0,3.122,-3.122,-0.814,13.0,8.15,11.439546109275106,0.47613777521620615,11.4505,1.4334861876710716,0.06589650792156267,1.4349999999999998,-0.00595966086046844,11.44337881318316,0.16408191845256037,0.37283200668639954,0.37283200668639954,balanced
11,1,11,185132.0,2.041,1.682,1.682,-1.697,5.0,7.0,-2.0,7.0,9.0,7.0,9.0,-2.0,8.0,8.0,-1.0,2.632,-2.632,-0.636,14.0,8.783,12.6630187252744,0.5120648944974073,12.6745,1.2234726159992932,0.035927119281201216,1.224,-0.013546264619237037,12.667125940814133,0.18162872693286497,0.39771106645450405,0.39771106645450405,balanced
