seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,ts_mean,ts_end,as_mean,as_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,micro_deviation_eps,micro_deviation_side,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,micro_cum_lat_eps,micro_cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,out_nonzero_ratio,out_strong_ratio,output_only_ratio,speed_proxy,idle_streak_s,output_idle_streak_s,pause_suspected,stiction
1.0,3.0,0.0,0.413,0.413,-0.0,0.253,0.253,0.11699999999999999,0.17933333333333334,0.23760190796091404,1.6666666666666667,1.3333333333333333,0.3333333333333333,3.0,3.0,0.0,3.6666666666666665,3.6666666666666665,0.0,6.0,6.0,3.6666666666666665,6.0,3.6666666666666665,6.0,0.0,0.0,,,,,0.033,0.099,-0.033,-0.099,-0.014666666666666666,-0.044,6.3293333333333335,9.944,3.8193333333333332,6.01,0.0032850090027473715,0.0,-0.10319454838929874,-0.04691966449770215,0.10319454838929874,-0.10319454838929874,0.0,0.08,left,high,0.03,left,0.0031424741042362534,0.0031424741042362534,0.08,balanced,0.03,balanced,low,straight,0.9119938184426579,0.0031424741042362534,0.9119999999999999,0.0,0.0,0.9119938184426579,0.0031424741042362534,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,2.208232445520581,0.0,0.0,0.0,0.0
1.0,3.0,0.623,0.973,0.35,0.681,1.474,0.7929999999999999,1.1533333333333333,1.514,1.5715344942656102,6.0,5.0,1.0,7.0,6.0,1.0,7.333333333333333,7.333333333333333,0.0,8.0,8.0,7.333333333333333,8.0,7.333333333333333,8.0,0.0,0.0,,,,,0.7463333333333333,1.305,-0.7463333333333333,-1.305,-0.38999999999999996,-0.695,12.004,13.164,7.2973333333333334,8.02,0.007534951784191844,-0.2021949207888654,-0.3971450937482621,-0.29490195154610427,0.3971450937482621,-0.19495017295939673,0.0,0.08,left,high,0.036912,left,0.054910455590139066,0.054910455590139066,0.08025357632774266,balanced,0.035126788163871325,right,mild,straight,2.113363814331607,0.051767981485902816,2.114,0.9119938184426579,0.0031424741042362534,3.025357632774265,0.054910455590139066,slow_crawl,balanced,straight,0.0,3.5999999999999996,0.12,slow_straight,1.0,1.0,1.0,1.0,0.0,6.04,0.0,0.0,0.0,0.0
1.0,3.0,1.162,1.604,0.442,2.091,5.24,3.149,3.8153333333333337,3.8096666666666668,3.980334701169405,9.0,9.0,0.3333333333333333,10.0,10.0,0.0,9.666666666666666,10.333333333333334,-0.6666666666666666,10.0,12.0,10.0,11.0,10.0,11.0,-0.3333333333333333,-1.0,,,,,2.5606666666666666,4.116,-2.5606666666666666,-4.116,-1.2263333333333333,-1.976,15.750666666666667,17.224,9.645333333333333,10.572,0.011130149224749766,-0.5184971894954689,-0.6657712215762736,-0.5989120612795074,0.6657712215762736,-0.1472740320808047,0.0,0.08376000000000001,left,high,0.05350400000000001,left,0.39653076709302315,0.39653076709302315,0.12199198686156652,right,0.055995993430783264,right,moderate,right_curve,4.173841053382387,0.3416203115028841,4.188000000000001,3.025357632774265,0.054910455590139066,7.199198686156652,0.39653076709302315,moving,balanced,right_arc,1.0,3.0,0.1,right_arc,1.0,1.0,1.0,1.0,0.0,9.475113122171948,0.0,0.0,0.0,0.0
1.0,3.0,1.809,2.203,0.394,5.267,5.852,0.585,5.5183333333333335,2.5863333333333336,2.6184194341879863,12.0,11.666666666666666,0.3333333333333333,13.0,13.0,0.0,12.0,12.666666666666666,-0.6666666666666666,12.0,14.0,12.333333333333334,13.0,12.333333333333334,13.0,-0.3333333333333333,-1.0,,,,,5.314666666666667,5.436,-5.314666666666667,-5.436,-2.274,-2.193,20.030666666666665,21.424,12.344999999999999,13.232,0.001380885479412901,-0.7193932356598213,-0.806361717126363,-0.7625267144987274,0.806361717126363,-0.08696848146654168,0.0,0.09922,left,high,0.059688000000000005,left,0.8883908742988419,0.8883908742988419,0.1713572440183307,right,0.08067862200916534,right,high,right_curve,4.9365257156764155,0.49186010720581874,4.961,7.199198686156652,0.39653076709302315,12.135724401833068,0.8883908742988419,moving,balanced,right_arc,1.0,3.0,0.1,right_arc,1.0,1.0,1.0,1.0,0.0,12.591370558375635,0.0,0.0,0.0,0.0
1.0,4.0,2.364,2.809,0.445,5.77,5.041,-0.7289999999999992,5.6007425,0.565466,0.9326063674584256,13.75,14.0,-0.25,14.0,15.0,-1.0,12.5,14.0,-1.5,12.0,14.0,13.25,13.0,13.25,13.0,-0.75,-1.0,,,,,5.803571,5.796,-5.803571,-5.796,-2.1854535,-2.131,21.125,20.5,13.159286999999999,12.83,0.0035373674088273158,-0.8427286004028036,-0.9503047690350819,-0.9012272537262456,0.9503047690350819,-0.10757616863227826,0.0,0.12064,left,high,0.068256,left,1.4846078395192643,1.4846078395192643,0.2313811438016259,right,0.11069057190081294,right,high,right_curve,6.002389978329519,0.5962169652204226,6.032,12.135724401833068,0.8883908742988419,18.138114380162587,1.4846078395192643,moving,balanced,right_arc,1.0,3.0,0.12064,right_arc,1.0,1.0,1.0,1.0,0.0,13.55505617977528,0.0,0.0,0.0,0.0
1.0,3.0,3.035,3.424,0.389,4.094,3.481,-0.6130000000000004,3.826,-1.7686666666666666,1.7717217614512726,14.333333333333334,14.333333333333334,0.0,14.0,14.0,0.0,12.333333333333334,13.666666666666666,-1.3333333333333333,12.0,14.0,13.0,13.0,13.0,13.0,-0.6666666666666666,-1.0,,,,,4.346333333333334,3.904,-4.346333333333334,-3.904,-1.3503333333333334,-1.166,20.666666666666668,21.0,13.033000000000001,13.286,0.0029251186648828497,-1.0989862352025692,-1.3920036567347474,-1.2333793392219008,1.3920036567347474,-0.29301742153217814,0.0,0.11048000000000002,left,high,0.06419200000000001,left,1.8366372130620898,1.8366372130620898,0.28650849731062933,right,0.13825424865531466,right,high,right_curve,5.512735350900346,0.3520293735428255,5.524000000000001,18.138114380162587,1.4846078395192643,23.650849731062934,1.8366372130620898,moving,balanced,right_arc,1.0,3.0,0.11048000000000002,right_arc,1.0,1.0,1.0,1.0,0.0,14.20051413881748,0.0,0.0,0.0,0.0
1.0,3.0,3.629,4.023,0.394,2.621,1.66,-0.9610000000000001,2.212,-2.453,2.457018450615841,14.333333333333334,14.333333333333334,0.0,14.0,15.0,-1.0,13.333333333333334,13.333333333333334,0.0,14.0,14.0,13.333333333333334,14.0,13.333333333333334,14.0,0.0,0.0,,,,,2.8190000000000004,2.355,-2.8190000000000004,-2.355,-0.7240000000000001,-0.553,20.666666666666668,20.5,13.182666666666668,13.136,0.0036029831867761767,-1.5958758758676754,-2.06899795865667,-1.8124637482597834,2.06899795865667,-0.4731220827889946,0.0,0.11426,left,high,0.065704,left,2.030433774606826,2.030433774606826,0.34360460174427365,right,0.16680230087213682,right,high,right_curve,5.709610443364435,0.19379656154473654,5.713,23.650849731062934,1.8366372130620898,29.360460174427367,2.030433774606826,moving,balanced,right_arc,0.6961015363621261,3.0,0.11426,right_arc,1.0,1.0,1.0,1.0,0.0,14.5,0.0,0.0,0.0,0.0
1.0,3.0,4.228,4.642,0.414,1.126,0.507,-0.6189999999999999,0.7823333333333333,-2.2616666666666667,2.279060990846888,14.666666666666666,14.666666666666666,0.0,15.0,15.0,0.0,13.666666666666666,13.666666666666666,0.0,14.0,14.0,13.666666666666666,14.0,13.666666666666666,14.0,0.0,0.0,,,,,1.167,0.715,-1.167,-0.715,-0.112,0.033,20.333333333333332,20.0,13.138333333333334,12.99,0.0022480860407987934,-2.3474890962597055,-3.005822157165654,-2.67320673190933,3.005822157165654,-0.6583330609059486,0.0,0.12419999999999999,left,high,0.06967999999999999,left,2.096438856349869,2.096438856349869,0.35,right,0.18,right,moderate,drift_right,6.2096390809590485,0.06600508174304244,6.209999999999999,29.360460174427367,2.030433774606826,35.57009925538642,2.096438856349869,moving,balanced,straight,0.0,3.0,0.12419999999999999,straight,1.0,1.0,1.0,1.0,0.0,14.999999999999998,0.0,0.0,0.0,0.0
1.0,3.0,4.847,5.262,0.415,0.233,0.069,-0.16400000000000003,0.08166666666666668,-1.3696666666666666,1.4231225058534724,14.666666666666666,15.0,-0.3333333333333333,15.0,15.0,0.0,13.666666666666666,13.666666666666666,0.0,14.0,14.0,13.666666666666666,14.0,13.666666666666666,14.0,0.0,0.0,,,,,0.22833333333333336,-0.057,-0.22833333333333336,0.057,0.12666666666666668,0.211,20.166666666666668,20.0,13.191,13.143,0.0013176493749193338,-3.340332641123047,-4.065281668713643,-3.7024842960110362,4.065281668713643,-0.7249490275905961,0.0,0.1245,left,high,0.0698,left,2.097173203220314,2.097173203220314,0.35,right,0.18,right,moderate,drift_right,6.224996194137012,0.0007343468704452119,6.225,35.57009925538642,2.096438856349869,41.79509544952343,2.097173203220314,moving,balanced,straight,0.0,3.0,0.1245,straight,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0
1.0,3.0,5.467,5.898,0.431,0.081,0.932,0.851,0.432,0.16833333333333333,0.6558660940568077,15.0,14.666666666666666,0.3333333333333333,15.0,15.0,0.0,13.0,13.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,,,0.14433333333333334,0.283,-0.14433333333333334,-0.283,0.0026666666666666644,-0.1,20.166666666666668,20.0,13.344000000000001,13.297,0.0015194457762044483,-4.407626620781579,-5.091377139975694,-4.750003060171561,5.091377139975694,-0.6837505191941151,0.0,0.1293,left,high,0.07172,left,2.167502329827342,2.167502329827342,0.35,right,0.18,right,moderate,drift_right,6.464514006726873,0.07032912660702788,6.465,41.79509544952343,2.097173203220314,48.2596094562503,2.167502329827342,moving,balanced,straight,0.0,3.0,0.1293,straight,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0
1.0,3.0,6.115,6.52,0.405,1.258,1.533,0.2749999999999999,1.3516666666666666,0.9496666666666668,0.9646887235441975,15.0,15.0,0.0,15.0,15.0,0.0,12.666666666666666,13.333333333333334,-0.6666666666666666,13.0,13.0,13.0,13.0,13.0,13.0,-0.3333333333333333,0.0,,,,,1.1516666666666666,1.264,-1.1516666666666666,-1.264,-0.522,-0.536,20.0,20.0,13.394333333333334,13.447,0.0010150112847655544,-5.399762419642682,-5.957156049572585,-5.658904569720044,5.957156049572585,-0.5573936299299023,0.0,0.12149999999999998,left,high,0.0686,left,2.31911255006869,2.31911255006869,0.35,right,0.18,right,moderate,right_curve,6.073092059166591,0.15161022024134793,6.074999999999999,48.2596094562503,2.167502329827342,54.33270151541689,2.31911255006869,moving,balanced,right_arc,0.24782074272714372,3.0,0.12149999999999998,right_arc,1.0,1.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0
1.0,3.0,6.677,7.126,0.449,1.545,1.808,0.2630000000000001,1.7616666666666667,0.6436666666666667,0.6815103325213296,15.0,14.333333333333334,0.6666666666666666,15.0,15.0,0.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,,,,,1.6703333333333334,1.932,-1.6703333333333334,-1.932,-0.6816666666666666,-0.789,20.333333333333332,20.0,13.741999999999999,13.594,0.0008947253156404558,-6.161481691526797,-6.716788941463701,-6.446504853529624,6.716788941463701,-0.5553072499369041,0.0,0.13221,left,high,0.072884,left,2.535485626483212,2.535485626483212,0.35,right,0.18,right,moderate,right_curve,6.606954079549114,0.2163730764145218,6.6105,54.33270151541689,2.31911255006869,60.939655594966005,2.535485626483212,moving,balanced,right_arc,0.6365863127942049,3.0,0.13221,right_arc,1.0,1.0,1.0,1.0,0.0,14.72271714922049,0.0,0.0,0.0,0.0
1.0,3.0,7.331,7.746,0.415,1.901,1.934,0.03299999999999992,1.88,0.27066666666666667,0.29828062849158227,15.333333333333334,15.0,0.3333333333333333,15.0,15.0,0.0,13.666666666666666,13.666666666666666,0.0,14.0,14.0,13.666666666666666,14.0,13.666666666666666,14.0,0.0,0.0,,,,,1.8383333333333332,1.805,-1.8383333333333332,-1.805,-0.68,-0.645,19.833333333333332,20.0,13.590333333333334,13.74,0.0005924343963333198,-6.990879855458993,-7.505612211540888,-7.248969655841358,7.505612211540888,-0.514732356081895,0.0,0.12239999999999998,left,high,0.06896,left,2.7351728767763976,2.7351728767763976,0.35,right,0.18,right,moderate,right_curve,6.116737491330313,0.19968725029318585,6.119999999999999,60.939655594966005,2.535485626483212,67.05639308629632,2.7351728767763976,moving,balanced,right_arc,0.6314317834410612,3.0,0.12239999999999998,right_arc,1.0,1.0,1.0,1.0,0.0,14.746987951807228,0.0,0.0,0.0,0.0
1.0,3.0,7.967,8.371,0.404,2.262,2.659,0.3969999999999998,2.419,0.7456666666666667,0.7593705726894259,15.666666666666666,15.333333333333334,0.3333333333333333,16.0,15.0,1.0,13.666666666666666,13.666666666666666,0.0,14.0,14.0,13.666666666666666,14.0,13.666666666666666,14.0,0.0,0.0,,,,,2.178,2.337,-2.178,-2.337,-0.826,-0.889,19.5,19.5,13.539333333333333,13.586,0.0012902285424837236,-7.77034884306489,-8.228460245781427,-8.001582194926945,8.228460245781427,-0.45811140271653716,0.0,0.12524000000000002,left,high,0.070096,left,3.0082180185495493,3.0082180185495493,0.35,right,0.18,right,moderate,right_curve,6.256019407997423,0.27304514177315176,6.2620000000000005,67.05639308629632,2.7351728767763976,73.31241249429375,3.0082180185495493,moving,balanced,right_arc,1.0,3.0,0.12524000000000002,right_arc,1.0,1.0,1.0,1.0,0.0,15.5,0.0,0.0,0.0,0.0
1.0,3.0,8.581,8.99,0.409,2.812,3.578,0.766,3.233333333333333,1.218,1.2435425203827974,15.666666666666666,15.666666666666666,0.0,15.0,16.0,-1.0,13.333333333333334,14.0,-0.6666666666666666,13.0,15.0,13.666666666666666,14.0,13.666666666666666,14.0,-0.3333333333333333,-1.0,,,,,2.9273333333333333,3.311,-2.9273333333333333,-3.311,-1.153,-1.328,19.333333333333332,19.5,13.584000000000001,13.731,0.0016698099265952677,-8.455966082205899,-8.815457331645229,-8.638325281394225,8.815457331645229,-0.35949124943932986,0.0,0.12678999999999999,left,high,0.070716,left,3.3890132532966954,3.3890132532966954,0.35,right,0.18,right,moderate,right_curve,6.328035668143346,0.3807952347471462,6.339499999999999,73.31241249429375,3.0082180185495493,79.6404481624371,3.3890132532966954,moving,balanced,right_arc,1.0,3.0,0.12678999999999999,right_arc,1.0,1.0,1.0,1.0,0.0,15.5,0.0,0.0,0.0,0.0
1.0,3.0,9.2,9.61,0.41,3.944,4.304,0.3600000000000003,4.14,1.329,1.3388359371732843,15.333333333333334,15.666666666666666,-0.3333333333333333,15.0,16.0,-1.0,13.333333333333334,14.666666666666666,-1.3333333333333333,14.0,14.0,14.0,14.0,14.0,14.0,-0.6666666666666666,0.0,,,,,3.8979999999999997,4.172,-3.8979999999999997,-4.172,-1.5343333333333333,-1.624,19.5,19.5,13.828333333333333,13.875,0.001322056447460929,-8.966614342782346,-9.243503069662712,-9.107029515494936,9.243503069662712,-0.27688872688036525,0.0,0.12915,left,high,0.07166,left,3.8661020163536337,3.8661020163536337,0.35,right,0.18,right,moderate,right_curve,6.439847610367698,0.4770887630569385,6.4575,79.6404481624371,3.3890132532966954,86.08029577280479,3.8661020163536337,moving,balanced,right_arc,1.0,3.0,0.12915,right_arc,1.0,1.0,1.0,1.0,0.0,15.75,0.0,0.0,0.0,0.0
1.0,3.0,9.82,10.213,0.393,4.337,3.976,-0.36099999999999977,4.1433333333333335,0.20433333333333334,0.4639349810767309,16.0,16.333333333333332,-0.3333333333333333,16.0,16.0,0.0,13.333333333333334,14.0,-0.6666666666666666,14.0,14.0,13.666666666666666,14.0,13.666666666666666,14.0,-0.3333333333333333,0.0,,,,,4.253,4.118,-4.253,-4.118,-1.5656666666666668,-1.445,18.833333333333332,19.0,13.566,13.715,0.0007732532899428174,-9.386032502579596,-9.677930261129847,-9.521946164907186,9.677930261129847,-0.2918977585502507,0.0,0.12576,left,high,0.070304,left,4.3084266999256045,4.3084266999256045,0.35,right,0.18,right,moderate,right_curve,6.272418589765515,0.44232468357197086,6.288,86.08029577280479,3.8661020163536337,92.35271436257031,4.3084266999256045,moving,balanced,right_arc,1.0,3.0,0.12576,right_arc,1.0,1.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0
1.0,3.0,10.378,10.82,0.442,3.544,2.256,-1.2880000000000003,2.9133333333333336,-1.601,1.6661601563675286,15.666666666666666,16.333333333333332,-0.6666666666666666,16.0,16.0,0.0,13.666666666666666,14.333333333333334,-0.6666666666666666,14.0,14.0,14.0,14.0,14.0,14.0,-0.3333333333333333,0.0,,,,,3.486666666666667,2.94,-3.486666666666667,-2.94,-1.107,-0.838,19.0,19.0,13.804,13.854,0.003084992373965478,-9.818486372133702,-10.32917300239525,-10.07226901611746,10.32917300239525,-0.5106866302615476,0.0,0.14376,left,high,0.077504,left,4.637030020159115,4.637030020159115,0.35,right,0.18,right,moderate,right_curve,7.18035729010195,0.32860332023351024,7.188,92.35271436257031,4.3084266999256045,99.53307165267226,4.637030020159115,moving,balanced,right_arc,1.0,3.0,0.14376,right_arc,1.0,1.0,1.0,1.0,0.0,16.26244343891403,0.0,0.0,0.0,0.0
