seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,3.0,0.0,0.35,0.35,-0.0,-0.272,-0.272,-0.09066666666666667,-0.13466666666666668,0.23324950875260883,7.333333333333333,3.3333333333333335,4.0,12.0,0.0,12.0,8.666666666666666,4.0,4.666666666666667,14.0,0.0,2.103976403998815,-0.009940799574907084,2.103999999999999,0.0,0.0,2.103976403998815,-0.009940799574907084,barely_moving,left_faster,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6666666666666666,0.6666666666666666,0.4571428571428572,0.0
1.0,5.0,0.583,0.995,0.412,8.499,26.875,18.375999999999998,19.979400000000002,23.526,26.019417187938704,3.0,5.0,-2.0,0.0,14.0,-14.0,2.8,7.0,-4.2,0.0,17.0,1.0031739322180662,0.5561371898335358,1.1475,2.103976403998815,-0.009940799574907084,3.1071503362168813,0.5461963902586287,barely_moving,right_faster,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,0.6,0.6,0.48543689320388356,0.0
1.0,3.0,1.206,1.572,0.366,12.112,-30.461,-42.573,-9.965333333333334,-41.870000000000005,49.0972921860259,3.3333333333333335,13.333333333333334,-10.0,10.0,0.0,10.0,6.0,11.333333333333334,-5.333333333333333,18.0,0.0,2.7023991237115084,-0.8184481546990199,2.8549999999999995,3.1071503362168813,0.5461963902586287,5.809549459928389,-0.27225176444039123,barely_moving,right_faster,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,1.0,1.0,0.6830601092896175,0.0
1.0,3.0,1.821,2.227,0.406,-24.903,3.653,28.555999999999997,-13.425333333333333,-7.954999999999998,29.08176279044996,19.0,0.0,19.0,20.0,0.0,20.0,17.0,0.0,17.0,17.0,0.0,3.9460300359100087,-0.5246412711075836,4.0600000000000005,5.809549459928389,-0.27225176444039123,9.755579495838397,-0.7968930355479749,barely_moving,left_faster,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,1.0,1.0,0.7019704433497537,0.0
1.0,3.0,2.432,2.802,0.37,27.51,14.732,-12.778000000000002,23.438,32.275666666666666,41.436890138297464,0.0,16.666666666666668,-16.666666666666668,0.0,20.0,-20.0,0.0,17.333333333333332,-17.333333333333332,0.0,17.0,3.3141478382676315,1.336047897487444,3.5974999999999997,9.755579495838397,-0.7968930355479749,13.069727334106028,0.539154861939469,barely_moving,right_faster,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,0.6756756756756757,0.0
1.0,3.0,3.034,3.46,0.426,-10.818,-35.138,-24.32,-28.418333333333333,-49.645,51.76491771138699,10.666666666666666,6.666666666666667,4.0,19.0,0.0,19.0,12.0,6.0,6.0,18.0,0.0,2.780344080025632,-2.0965620174157937,3.4844999999999997,13.069727334106028,0.539154861939469,15.85007141413166,-1.5574071554763247,barely_moving,left_faster,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,1.0,1.0,0.6103286384976526,0.0
1.0,4.0,3.605,4.082,0.477,-35.138172,33.317,68.455172,-2.1482929999999993,21.892297250000002,46.99249076765808,15.0,3.25,11.75,0.0,13.0,-13.0,13.5,4.5,9.0,0.0,18.0,3.7685491149885832,0.8840497092105881,4.038500000000001,15.85007141413166,-1.5574071554763247,19.618620529120243,-0.6733574462657366,barely_moving,left_faster,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,0.7651991614255765,0.0
1.0,3.0,4.288,4.696,0.408,34.783,-7.766,-42.549,14.313333333333333,2.5899999999999994,36.838182266049266,0.0,20.333333333333332,-20.333333333333332,0.0,22.0,-22.0,0.0,18.0,-18.0,0.0,18.0,4.283232637821763,0.2844211612405103,4.385999999999999,19.618620529120243,-0.6733574462657366,23.901853166942004,-0.38893628502522626,barely_moving,right_faster,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,0.7475490196078431,0.0
1.0,3.0,4.905,5.271,0.366,-35.895,-24.798,11.097000000000005,-32.60433333333334,-43.117333333333335,51.50408661455904,16.0,0.0,16.0,20.0,0.0,20.0,18.0,0.0,18.0,18.0,0.0,2.7692375589106977,-1.6649844664900697,3.25,23.901853166942004,-0.38893628502522626,26.6710907258527,-2.053920751515296,barely_moving,left_faster,left_arc,1.0,4.5,0.15000000000000002,hesitating_left_arc,1.0,1.0,0.6557377049180327,0.0
1.0,3.0,5.503,5.912,0.409,-3.311,52.12,55.431,25.224333333333334,62.57266666666666,67.40131643125872,14.333333333333334,4.0,10.333333333333334,1.0,12.0,-11.0,12.0,6.0,6.0,0.0,18.0,2.734382590610064,2.0192691646396335,3.4785000000000004,26.6710907258527,-2.053920751515296,29.405473316462764,-0.0346515868756625,barely_moving,left_faster,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,0.6723716381418093,0.0
