seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,5.0,0.0,0.439,0.439,0.0,1.352,1.352,0.681,0.9289999999999999,1.2296374262358802,4.4,3.6,0.8,6.0,5.0,1.0,4.8,4.8,0.0,8.0,8.0,4.8,8.0,4.8,8.0,0.0,0.0,0.1402,0.701,-0.1402,-0.701,-0.0442,-0.221,8.0,14.5,4.8576,8.83,0.0014062940294804886,0.0,0.005594912025800705,0.003312258654681917,0.005594912025800705,0.005594912025800705,0.0,0.08,balanced,low,0.02141771855208098,0.02141771855208098,0.08,balanced,mild,straight,1.7523682407691006,0.02141771855208098,1.7525,0.0,0.0,1.7523682407691006,0.02141771855208098,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6,0.6,0.4555808656036447,0.0
1.0,3.0,0.831,1.239,0.408,2.269,2.818,0.5489999999999999,2.5563333333333333,1.885,1.8945009017328724,7.0,6.333333333333333,0.6666666666666666,7.0,6.0,1.0,7.0,9.0,-2.0,7.0,9.0,8.0,8.0,8.0,8.0,-1.0,-1.0,2.2006666666666668,2.582,-2.2006666666666668,-2.582,-0.632,-0.719,13.333333333333334,13.5,8.225666666666667,8.359,0.0043529141189175835,0.08947281650049346,0.190475792603429,0.13906467170880044,0.190475792603429,0.10100297610293554,0.0,0.08,right,high,0.14634376089712092,0.14634376089712092,0.09401418571194162,right,moderate,straight,2.649050330425061,0.12492604234503996,2.6519999999999997,1.7523682407691006,0.02141771855208098,4.401418571194162,0.14634376089712092,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.4901960784313726,0.0
1.0,3.0,1.4,1.837,0.437,3.077,2.632,-0.44499999999999984,2.9436666666666667,0.8843333333333333,1.1456941127543598,7.0,7.333333333333333,-0.3333333333333333,7.0,7.0,0.0,6.666666666666667,8.666666666666666,-2.0,7.0,9.0,7.666666666666667,8.0,7.666666666666667,8.0,-1.0,-1.0,3.0056666666666665,3.122,-3.0056666666666665,-3.122,-0.8016666666666666,-0.814,12.833333333333334,13.0,8.018333333333333,8.15,0.0034740147428578175,0.24080751461949035,0.37283200668639954,0.31117349660745125,0.37283200668639954,0.1320244920669092,0.0,0.08,right,high,0.3070045308286953,0.3070045308286953,0.1257232230644719,right,moderate,right_curve,3.1709037352530274,0.16066076993157435,3.175,4.401418571194162,0.14634376089712092,7.572322306447189,0.3070045308286953,barely_moving,balanced,right_arc,1.0,4.5,0.15000000000000002,hesitating_right_arc,1.0,1.0,0.49199084668192217,0.0
1.0,3.0,2.041,2.455,0.414,1.682,-0.819,-2.501,0.37200000000000005,-3.1163333333333334,3.2814246397969695,6.0,7.0,-1.0,7.0,7.0,0.0,8.0,8.666666666666666,-0.6666666666666666,8.0,8.0,8.333333333333334,8.0,8.333333333333334,8.0,-0.3333333333333333,0.0,1.5223333333333333,0.253,-1.5223333333333333,-0.253,-0.2866666666666667,0.106,13.5,13.0,8.515333333333333,8.248,0.015027707905758294,0.39771106645450405,0.35731174068664145,0.38220554170792487,0.39771106645450405,-0.04039932576786259,0.0,0.08,right,high,0.2918478805645113,0.2918478805645113,0.15368159202449733,right,mild,straight,2.795836896002541,-0.015156650264183997,2.7960000000000003,7.572322306447189,0.3070045308286953,10.36815920244973,0.2918478805645113,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.4710144927536232,0.0
1.0,3.0,2.615,3.05,0.435,-1.561,-0.234,1.327,-1.1613333333333333,-2.243,3.0383330407752647,7.666666666666667,7.0,0.6666666666666666,8.0,7.0,1.0,8.666666666666666,7.333333333333333,1.3333333333333333,9.0,7.0,8.0,8.0,8.0,8.0,0.6666666666666666,1.0,-1.3563333333333334,-1.689,1.3563333333333334,1.689,0.5056666666666666,0.546,12.666666666666666,12.5,8.107,8.04,0.00981667457520882,0.3166942189224505,0.22993381736314344,0.2655414300398662,0.3166942189224505,-0.08676040155930703,0.0,0.08,right,high,0.23453497293959905,0.23453497293959905,0.18629893735762454,right,mild,straight,3.2617345333127234,-0.057312907624912236,3.2625,10.36815920244973,0.2918478805645113,13.629893735762455,0.23453497293959905,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.5057471264367817,0.0
1.0,4.0,3.255,3.649,0.394,1.067,2.502,1.4349999999999998,1.78670675,3.07005475,3.083054597876958,7.25,7.0,0.25,7.0,7.0,0.0,7.75,8.75,-1.0,8.0,10.0,8.25,9.0,8.25,9.0,-0.5,-1.0,1.1027212499999999,1.789,-1.1027212499999999,-1.789,-0.39447175,-0.602,12.875,13.0,8.32878,8.432,0.011521263695468888,0.24370049994777768,0.3145181296322391,0.28031267568025037,0.3145181296322391,0.0708176296844614,0.0,0.08,right,high,0.3309653734613326,0.3309653734613326,0.21466217010558725,right,mild,straight,2.8363232747962694,0.09643040052173357,2.838,13.629893735762455,0.23453497293959905,16.466217010558722,0.3309653734613326,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.7233502538071066,0.0
1.0,3.0,3.854,4.219,0.365,2.47,2.611,0.14100000000000001,2.563,1.5246666666666666,1.578773574645839,7.0,7.0,0.0,7.0,7.0,0.0,7.0,9.0,-2.0,7.0,9.0,8.0,8.0,8.0,8.0,-1.0,-1.0,2.526666666666667,2.608,-2.526666666666667,-2.608,-0.7313333333333333,-0.717,13.0,13.0,8.493333333333334,8.521,0.0007074415277034335,0.36341435780558423,0.456682490488645,0.4118687300125004,0.456682490488645,0.09326813268306078,0.0,0.08,right,high,0.44728313344645676,0.44728313344645676,0.2401856792183638,right,mild,straight,2.55235091127766,0.11631775998512417,2.5549999999999997,16.466217010558722,0.3309653734613326,19.018567921836382,0.44728313344645676,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.5753424657534246,0.0
1.0,3.0,4.451,4.86,0.409,2.607,2.036,-0.5710000000000002,2.3703333333333334,0.07366666666666667,0.5284735881132882,7.0,8.333333333333334,-1.3333333333333333,7.0,9.0,-2.0,7.0,9.0,-2.0,7.0,9.0,8.0,8.0,8.0,8.0,-1.0,-1.0,2.562,2.468,-2.562,-2.468,-0.6616666666666666,-0.619,12.333333333333334,12.0,8.185333333333334,8.016,0.002074400365692176,0.5201292232337377,0.6156736852068235,0.5693373387602662,0.6156736852068235,0.09554446197308586,0.0,0.08,right,high,0.5714320637558566,0.5714320637558566,0.27186113406666135,right,mild,straight,3.1675454848297515,0.12414893030939991,3.1699999999999995,19.018567921836382,0.44728313344645676,22.186113406666134,0.5714320637558566,barely_moving,right_faster,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.5623471882640587,0.0
1.0,3.0,5.064,5.481,0.417,1.003,-0.725,-1.7279999999999998,0.18099999999999997,-2.8206666666666664,2.860835192736555,6.666666666666667,7.666666666666667,-1.0,7.0,8.0,-1.0,8.666666666666666,8.666666666666666,0.0,8.0,8.0,8.666666666666666,8.0,8.666666666666666,8.0,0.0,0.0,1.1013333333333333,0.265,-1.1013333333333333,-0.265,-0.18699999999999997,0.066,12.833333333333334,12.5,8.577333333333334,8.412,0.010973233599065782,0.627778187121535,0.581714724786495,0.6107282088890309,0.627778187121535,-0.046063462335039995,0.0,0.08,right,high,0.5528593253373212,0.5528593253373212,0.30230949746734553,right,mild,straight,3.044836340068423,-0.01857273841853546,3.045,22.186113406666134,0.5714320637558566,25.230949746734556,0.5528593253373212,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.5155875299760193,0.0
1.0,3.0,5.676,6.096,0.42,-0.752,-1.092,-0.3400000000000001,-0.9620000000000001,-1.798,1.8351446809448022,7.333333333333333,7.666666666666667,-0.3333333333333333,7.0,8.0,-1.0,8.666666666666666,8.666666666666666,0.0,9.0,9.0,8.666666666666666,9.0,8.666666666666666,9.0,0.0,0.0,-0.8396666666666667,-1.042,0.8396666666666667,1.042,0.30633333333333335,0.326,12.5,12.5,8.473333333333334,8.504,0.0012512810245779457,0.5514771454423152,0.4614222758339824,0.5051316674293219,0.5514771454423152,-0.09005486960833281,0.0,0.08,right,high,0.4922536410092493,0.4922536410092493,0.3349288647148319,right,mild,straight,3.2619367247486366,-0.060605684328071896,3.2625000000000006,25.230949746734556,0.5528593253373212,28.492886471483192,0.4922536410092493,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.5357142857142857,0.0
