seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,3.0,0.0,0.347,0.347,-0.022,-0.163,-0.14100000000000001,-0.069,-0.04733333333333333,0.08198373822492686,8.666666666666666,8.666666666666666,0.0,13.0,13.0,0.0,8.0,8.0,0.0,12.0,12.0,4.510981797041821,-0.012801274670674644,4.510999999999999,0.0,0.0,4.510981797041821,-0.012801274670674644,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6666666666666666,0.6666666666666666,0.7492795389048992,0.0
1.0,4.0,0.668,1.07,0.402,-0.184,-0.259,-0.07500000000000001,-0.2215,-0.128,0.12865846260545785,6.5,6.75,-0.25,13.0,14.0,-1.0,6.0,6.0,0.0,12.0,12.0,0.026499795035186943,-0.00010277343341200533,0.026500000000000003,4.510981797041821,-0.012801274670674644,4.537481592077008,-0.012904048104086649,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.5,0.5,0.6592039800995024,0.0
1.0,2.0,1.483,1.79,0.307,-0.635,-0.621,0.014000000000000012,-0.628,-0.3295,0.33895501176409826,13.5,13.0,0.5,13.0,12.0,1.0,12.0,12.0,0.0,12.0,12.0,3.8372746009522882,-0.041591908906140354,3.8375,4.537481592077008,-0.012904048104086649,8.374756193029297,-0.054495957010227004,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,1.0,1.0,0.8631921824104235,0.0
1.0,2.0,2.031,2.442,0.411,-0.421,-0.484,-0.063,-0.4525,0.079,0.0929623579735368,13.5,14.0,-0.5,13.0,14.0,-1.0,12.0,12.0,0.0,12.0,12.0,5.5483020349743,-0.04686980584588058,5.5485,8.374756193029297,-0.054495957010227004,13.923058228003597,-0.10136576285610759,barely_moving,balanced,straight,0.0,4.5,0.166455,hesitating_straight,1.0,1.0,0.6690997566909976,0.0
1.0,2.0,2.662,3.063,0.401,-0.463,-0.337,0.126,-0.4,0.09799999999999999,0.10825894882179486,14.0,13.5,0.5,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.613902891846193,-0.033020007888588575,5.614000000000001,13.923058228003597,-0.10136576285610759,19.536961119849792,-0.13438577074469615,barely_moving,balanced,straight,0.0,4.5,0.16842000000000001,hesitating_straight,1.0,1.0,0.685785536159601,0.0
1.0,3.0,3.467,3.883,0.416,-0.162,0.021,0.183,-0.10116366666666667,0.2676193333333333,0.2695362932667881,14.333333333333334,14.333333333333334,0.0,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.92498801992641,-0.0072085501922376,5.925000000000001,19.536961119849792,-0.13438577074469615,25.461949139776202,-0.14159432093693375,barely_moving,balanced,straight,0.0,4.5,0.17775000000000002,hesitating_straight,1.0,1.0,1.0336538461538463,0.0
1.0,2.0,4.288,4.692,0.404,0.146,0.363,0.217,0.2545,0.35150000000000003,0.35371245383785965,14.0,13.5,0.5,14.0,13.0,1.0,12.0,12.0,0.0,12.0,12.0,5.453890540951021,0.034553832276342594,5.454000000000001,25.461949139776202,-0.14159432093693375,30.915839680727224,-0.10704048866059115,barely_moving,balanced,straight,0.0,4.5,0.16362000000000002,hesitating_straight,1.0,1.0,0.6806930693069307,0.0
1.0,2.0,5.087,5.491,0.404,0.188,-0.049,-0.237,0.0695,-0.02099999999999999,0.12182364302548171,14.0,14.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.655997931639317,-0.004837074712518652,5.656000000000001,30.915839680727224,-0.10704048866059115,36.571837612366544,-0.1118775633731098,barely_moving,balanced,straight,0.0,4.5,0.16968000000000003,hesitating_straight,1.0,1.0,0.6930693069306931,0.0
1.0,2.0,5.895,6.29,0.395,-0.489,-0.588,-0.09899999999999998,-0.5385,-0.434,0.43574878083593077,13.5,13.5,0.0,13.0,13.0,0.0,12.0,12.0,0.0,12.0,12.0,5.134729594184249,-0.05269719734914588,5.134999999999999,36.571837612366544,-0.1118775633731098,41.706567206550794,-0.1645747607222557,barely_moving,balanced,straight,0.0,4.5,0.15404999999999996,hesitating_straight,1.0,1.0,0.6835443037974683,0.0
1.0,2.0,6.51,6.911,0.401,-0.602,-0.839,-0.237,-0.7204999999999999,-0.3335,0.33792380798043814,14.0,13.5,0.5,14.0,13.0,1.0,12.0,12.0,0.0,12.0,12.0,5.412919611174835,-0.07926873885003535,5.4135,41.706567206550794,-0.1645747607222557,47.11948681772563,-0.24384349957229104,barely_moving,balanced,straight,0.0,4.5,0.16240500000000002,hesitating_straight,1.0,1.0,0.685785536159601,0.0
