idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,341887.0,0.0,0.029,0.029,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,341888.0,0.001,0.029,0.029,0.051,3.0,3.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.8,5.922,0.002999999615725133,1.51843638440207e-06,0.003,0.002999999615725133,1.51843638440207e-06,0.003,0.0,0.0029993448832821984,2.229570585637643e-05,-6.269187450455998e-05,6.269187450455998e-05,balanced
2,1,2,342114.0,0.227,1.626,1.626,2.494,5.0,3.0,2.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.03,-0.03,-0.004,11.56,7.008,0.9066359964967149,0.025652739477497712,0.907,0.9036359968809897,0.02565122104111331,0.904,0.030832863002598937,0.9069773605934434,0.006742039090901531,0.006241839251581062,0.006241839251581062,balanced
3,1,3,342499.0,0.612,3.399,3.399,3.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066359964967149,0.025652739477497712,0.907,0.0,0.0,0.0,0.0,0.9069773605934434,0.006742039090901531,0.006241839251581062,0.006241839251581062,balanced
4,1,4,342501.0,0.614,3.399,3.399,3.734,6.0,6.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,3.4,-3.4,-0.408,14.24,8.676,0.9186148868510734,0.026364206889440207,0.919,0.011978890354358531,0.0007114674119424939,0.012,0.0,0.9189687346224391,0.006831177272260559,0.006696755613921309,0.006696755613921309,balanced
5,1,5,342710.0,0.823,5.084,5.084,5.221,8.0,6.0,2.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,3.4,-3.4,-0.408,15.76,9.626,2.375859226197597,0.15600962887769926,2.3819999999999997,1.4572443393465235,0.12964542198825904,1.4629999999999999,0.020101707379428874,2.3786540952056683,0.01768178522462401,0.10512260637990317,0.10512260637990317,balanced
6,1,6,342915.0,1.028,6.761,6.761,6.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375859226197597,0.15600962887769926,2.3819999999999997,0.0,0.0,0.0,0.0,2.3786540952056683,0.01768178522462401,0.10512260637990317,0.10512260637990317,balanced
7,1,7,342916.0,1.029,6.761,6.761,6.257,10.0,10.0,0.0,8.0,10.0,8.0,10.0,-2.0,9.0,9.0,-1.0,5.084,-5.084,-0.61,15.16,9.304,2.3857896849285276,0.1571869093851744,2.3919999999999995,0.009930458730930765,0.0011772805074751532,0.01,0.0,2.388607476809064,0.017755773937873528,0.10608707237576878,0.10608707237576878,balanced
8,1,8,343125.0,1.238,8.409,8.409,6.814,11.0,10.0,1.0,10.0,12.0,10.0,12.0,-2.0,11.0,11.0,-1.0,6.761,-6.761,-0.811,17.18,10.558,4.556697436368939,0.47810712491535623,4.586499999999999,2.170907751440411,0.3209202155301818,2.1945,0.013106869935231975,4.565886681680068,0.033940633834974504,0.3804691308932498,0.3804691308932498,balanced
9,1,9,343330.0,1.443,8.988,8.988,5.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.556697436368939,0.47810712491535623,4.586499999999999,0.0,0.0,0.0,0.0,4.565886681680068,0.033940633834974504,0.3804691308932498,0.3804691308932498,balanced
10,1,10,343331.0,1.444,8.988,8.988,5.423,11.0,12.0,-1.0,10.0,12.0,10.0,12.0,-2.0,11.0,11.0,-1.0,8.41,-8.41,-1.009,18.5,11.395,4.568056228817577,0.47990374232281313,4.597999999999999,0.011358792448637432,0.0017966174074569232,0.0115,0.0,4.5772813256704215,0.03402533620853717,0.38202222082403303,0.38202222082403303,balanced
11,1,11,343557.0,1.67,8.509,8.509,2.789,11.0,12.0,-1.0,10.0,12.0,10.0,12.0,-2.0,11.0,11.0,-1.0,8.989,-8.989,-1.079,18.5,11.443,7.138448082796794,0.8644641627996003,7.196999999999999,2.5703918539792174,0.3845604204767871,2.599,-0.003216670687592461,7.155315232222303,0.05318921629069235,0.7114796181743532,0.7114796181743532,balanced
12,1,12,343757.0,1.87,8.341,8.341,1.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.138448082796794,0.8644641627996003,7.196999999999999,0.0,0.0,0.0,0.0,7.155315232222303,0.05318921629069235,0.7114796181743532,0.7114796181743532,balanced
