seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,ts_mean,ts_end,as_mean,as_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,out_nonzero_ratio,out_strong_ratio,output_only_ratio,speed_proxy,idle_streak_s,output_idle_streak_s,pause_suspected,stiction
1.0,3.0,0.0,0.388,0.388,-0.093,-0.719,-0.626,-0.3016666666666667,-0.4383333333333333,0.59579051128172,2.0,2.3333333333333335,-0.3333333333333333,4.0,5.0,-1.0,3.6666666666666665,3.6666666666666665,0.0,6.0,6.0,3.6666666666666665,6.0,3.6666666666666665,6.0,0.0,0.0,,,,,-0.06366666666666666,-0.191,0.06366666666666666,0.191,0.02766666666666667,0.083,6.366666666666667,10.64,3.849,6.451,0.0020912548794113314,0.0,-0.018553915614353763,-0.006184457696394915,0.018553915614353763,-0.018553915614353763,0.0,0.08,balanced,mild,-0.02185661225544101,0.02185661225544101,0.08,balanced,mild,straight,1.7433628775247234,-0.02185661225544101,1.7434999999999998,0.0,0.0,1.7433628775247234,-0.02185661225544101,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,hesitating_straight,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,4.493556701030927,0.0,0.0,0.0,0.0
1.0,5.0,0.783,1.2,0.417,-2.745,-4.936,-2.191,-3.8582,-3.964,3.9922612639956316,4.4,4.2,0.2,10.0,8.0,2.0,6.4,4.8,1.6,12.0,8.0,5.6,10.0,5.6,10.0,0.8,2.0,,,,,-1.8832,-3.928,1.8832,3.928,0.7404,1.512,9.152,15.86,5.590999999999999,9.72,0.0026240886785540134,-0.018553915614353763,-0.12448382041580931,-0.0818548977526176,0.12448382041580931,-0.10592990480145555,0.0,0.08,left,high,-0.13078985555670283,0.13078985555670283,0.08328622080767567,left,moderate,restart_after_pause,1.5852592032428439,-0.10893324330126183,1.5889999999999997,1.7433628775247234,-0.02185661225544101,3.328622080767567,-0.13078985555670283,barely_moving,balanced,straight,0.0,4.5,0.15000000000000002,restart_after_pause_straight,0.6,0.6,0.6,0.6,0.0,3.810551558752998,0.205,0.0,1.0,0.0
1.0,4.0,1.592,2.003,0.411,-1.247,4.732,5.979,2.13725,7.6964999999999995,8.046766710921846,9.75,8.5,1.25,14.0,13.0,1.0,9.25,9.25,0.0,12.0,14.0,9.25,13.0,9.25,13.0,0.0,-1.0,,,,,-0.7402500000000001,2.533,0.7402500000000001,-2.533,0.0005000000000000109,-1.466,14.89,20.96,9.184000000000001,12.958,0.007379251144324559,-0.2062626879868198,0.027842959301339388,-0.14759230790479522,0.2062626879868198,0.2341056472881592,0.0,0.08,balanced,high,0.09806761467550018,0.09806761467550018,0.11099176765546065,balanced,mild,pause_recovering,2.7705546847784963,0.22885747023220301,2.78,3.328622080767567,-0.13078985555670283,6.099176765546064,0.09806761467550018,slow_crawl,left_faster,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.75,0.75,0.75,0.75,0.0,6.763990267639903,0.205,0.0,1.0,0.0
1.0,3.0,2.213,2.42,0.207,5.513,5.281,-0.2320000000000002,5.435666666666666,6.459333333333333,6.612840489028398,9.333333333333334,10.0,-0.6666666666666666,14.0,15.0,-1.0,7.333333333333333,10.0,-2.6666666666666665,11.0,15.0,8.666666666666666,13.0,8.666666666666666,13.0,-1.3333333333333333,-2.0,,,,,3.675333333333333,5.513,-3.675333333333333,-5.513,-1.5006666666666666,-2.251,13.666666666666666,20.5,8.508666666666667,12.788,0.00045186517850985953,0.027842959301339388,0.30982208752215834,0.12230946126539523,0.30982208752215834,0.28197912822081894,0.0,0.08,right,high,0.37438529049130637,0.37438529049130637,0.1408793070019996,right,moderate,right_curve,2.988753934653896,0.2763176758158062,3.0014999999999996,6.099176765546064,0.09806761467550018,9.08793070019996,0.37438529049130637,slow_crawl,balanced,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,14.500000000000002,0.0,0.0,0.0,0.0
1.0,5.0,2.811,3.223,0.412,2.003,-3.379,-5.382,-0.821,-6.1116,6.618867637292651,8.2,8.8,-0.6,15.0,15.0,0.0,8.0,8.0,0.0,14.0,12.0,8.0,13.0,8.0,13.0,0.0,1.0,,,,,1.0402,-1.352,-1.0402,1.352,-0.16260000000000002,1.017,12.5,20.0,7.882,12.687,0.004212387608553018,0.30982208752215834,0.2490839250251529,0.27382465167951986,0.3103379178313447,-0.06073816249700545,0.0,0.08,right,high,0.3083252302881269,0.3083252302881269,0.16897120712664698,right,mild,pause_recovering,2.80919001246474,-0.06606006020317944,2.8099999999999996,9.08793070019996,0.37438529049130637,11.8971207126647,0.3083252302881269,slow_crawl,balanced,left_arc,0.4950000000000001,3.5999999999999996,0.12,slow_left_arc,0.6,0.6,0.6,0.6,0.0,6.820388349514563,0.204,0.0,1.0,0.0
1.0,3.0,3.433,3.639,0.206,-4.506,-3.97,0.536,-4.148666666666667,-5.029333333333334,5.291586025632265,10.333333333333334,9.0,1.3333333333333333,16.0,13.0,3.0,10.0,7.333333333333333,2.6666666666666665,15.0,11.0,8.666666666666666,13.0,8.666666666666666,13.0,1.3333333333333333,2.0,,,,,-2.449,-3.969,2.449,3.969,1.063,1.5,13.666666666666666,20.5,8.709999999999999,13.091,0.002153241452652008,0.015609192413610274,0.01463270231444738,0.015283695713889309,0.015609192413610274,-0.0009764900991628932,0.0,0.08,balanced,mild,0.3073213352452128,0.3073213352452128,0.16911585919014518,right,mild,stalled,0.014465206349817914,-0.0010038950429141096,0.0145,11.8971207126647,0.3083252302881269,11.911585919014518,0.3073213352452128,no_motion,left_faster,straight,0.0,3.0,0.1,paused,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.07038834951456312,0.205,0.0,0.0,0.0
1.0,4.0,4.031,4.442,0.411,1.361,4.879,3.518,3.77,7.89875,8.02049856617405,11.0,10.5,0.5,14.0,15.0,-1.0,9.0,10.5,-1.5,11.0,15.0,9.75,13.0,9.75,13.0,-0.75,-2.0,,,,,0.9372500000000001,4.421,-0.9372500000000001,-4.421,-0.62425,-2.068,15.5,20.5,10.004,13.289,0.00491226235613071,0.15537541446561096,0.41494686130577746,0.2205544906088728,0.41494686130577746,0.25957144684016653,0.0,0.08,right,high,0.561255098186289,0.561255098186289,0.19887772048600505,right,moderate,pause_recovering,2.9761861295859893,0.2539337629410762,2.986999999999999,11.911585919014518,0.3073213352452128,14.887772048600507,0.561255098186289,slow_crawl,balanced,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.75,0.75,0.75,0.75,0.0,7.2676399026763985,0.205,0.0,1.0,0.0
1.0,5.0,4.668,5.076,0.408,3.588,0.675,-2.9130000000000003,2.2798000000000003,-0.3747999999999999,2.715108837597491,8.4,9.6,-1.2,14.0,15.0,-1.0,7.2,8.4,-1.2,12.0,14.0,7.8,13.0,7.8,13.0,-0.6,-1.0,,,,,2.0103999999999997,2.874,-2.0103999999999997,-2.874,-0.6862,-0.889,12.0,20.5,7.8568,13.445,0.0008010980036436815,0.41494686130577746,0.5781626119407122,0.512990413141649,0.5781626119407122,0.1632157506349347,0.0,0.08,right,high,0.7185206634584576,0.7185206634584576,0.23028825729820807,right,moderate,pause_recovering,3.1410536812202996,0.15726556527216856,3.1450000000000005,14.887772048600507,0.561255098186289,18.028825729820806,0.7185206634584576,slow_crawl,right_faster,right_arc,1.0,3.5999999999999996,0.12,slow_right_arc,0.6,0.6,0.6,0.6,0.0,7.708333333333334,0.205,0.0,1.0,0.0
1.0,4.0,5.281,5.697,0.416,-1.538,-3.963,-2.425,-2.9627499999999998,-6.2642500000000005,6.27854678647854,11.0,11.25,-0.25,15.0,15.0,0.0,10.5,9.5,1.0,14.0,12.0,10.0,13.0,10.0,13.0,0.5,1.0,,,,,-1.009,-3.174,1.009,3.174,0.628,1.486,15.125,20.0,10.0085,13.295,0.004258319581491857,0.501453179160475,0.293969098328827,0.4493882423377713,0.501453179160475,-0.20748408083164804,0.0,0.08,right,high,0.5051973676646093,0.5051973676646093,0.26110950806429956,right,mild,pause_recovering,3.0821250766091484,-0.21332329579384823,3.0894999999999997,18.028825729820806,0.7185206634584576,21.110950806429955,0.5051973676646093,slow_crawl,balanced,left_arc,1.0,3.5999999999999996,0.12,slow_left_arc,0.75,0.75,0.75,0.75,0.0,7.426682692307692,0.21,0.0,1.0,0.0
1.0,3.0,5.902,6.112,0.21,-3.931,-1.454,2.4770000000000003,-3.1053333333333337,-1.8323333333333334,3.136087636955745,10.666666666666666,9.0,1.6666666666666667,16.0,14.0,2.0,10.0,8.0,2.0,14.0,12.0,9.0,13.0,9.0,13.0,1.0,1.0,,,,,-2.630666666666667,-3.93,2.630666666666667,3.93,1.0373333333333334,1.47,13.5,20.0,9.012,13.393,0.004596683208070126,0.293969098328827,0.21939105579956603,0.26878753667132976,0.293969098328827,-0.07457804252926098,0.0,0.08,right,high,0.4246546890619618,0.4246546890619618,0.29259407282322075,right,mild,straight,3.1484564758921163,-0.08054267860264751,3.1494999999999997,21.110950806429955,0.5051973676646093,24.259407282322073,0.4246546890619618,slow_crawl,left_faster,straight,0.0,3.5999999999999996,0.12,slow_straight,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,14.997619047619047,0.0,0.0,0.0,0.0
