idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
13,1,13,22263.0,2.602,-0.041,-0.04100000000000037,-8.008,10.0,19.0,-9.0,10.0,16.0,10.0,16.0,-6.0,13.0,13.0,-3.0,8.281,-8.281,-3.449,20.5,12.836,23.778863964289812,-0.17051530221421823,23.983999999999998,2.9579992426605073,-0.0021167002295867546,2.9579999999999997,-0.04910287368186887,23.779454555235553,0.19236092598848675,-0.03143176700056389,0.03143176700056389,balanced
14,1,14,22473.0,2.812,-10.865,-10.865,-23.246,13.0,16.0,-3.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-0.041,0.041,0.813,20.5,12.888,26.769279420078853,-0.744484292472416,27.028999999999996,2.990415455789042,-0.5739689902581977,3.045,-0.062040866415719625,26.773175957163907,0.21657826115438936,-0.5879002455652719,0.5879002455652719,balanced
15,1,15,22679.0,3.018,-17.023,-17.023,-25.622,18.0,9.0,9.0,20.0,8.0,20.0,8.0,12.0,14.0,14.0,6.0,-10.865,10.865,5.584,21.5,13.539,29.42843633861939,-1.558637522876849,29.809999999999995,2.659156918540541,-0.8141532304044329,2.7809999999999997,-0.03864702457310708,29.437049305898324,0.2381273317139486,-1.3864863598337984,1.3864863598337984,balanced
16,1,16,22883.0,3.222,-11.718,-11.718,-7.598,20.0,9.0,11.0,19.0,7.0,19.0,7.0,12.0,13.0,13.0,6.0,-17.023,17.023,7.607,20.5,12.991,32.324788822695226,-2.1593922881411225,32.767999999999994,2.896352484075836,-0.6007547652642734,2.9579999999999997,0.031301459370621766,32.33686601286054,0.2615850365848672,-1.970290321813152,1.970290321813152,balanced
17,1,17,23092.0,3.431,1.085,1.0850000000000009,16.503,20.0,9.0,11.0,17.0,9.0,17.0,9.0,8.0,13.0,13.0,4.0,-11.718,11.718,4.275,20.5,13.042,35.35474546537054,-2.1020076777673724,35.79849999999999,3.029956642675313,0.057384610373750054,3.0305,0.07373519357625276,35.36643519006527,0.28609235784909565,-1.8951847259423784,1.8951847259423784,balanced
18,1,18,23298.0,3.637,16.801,16.801,37.428,14.0,14.0,0.0,11.0,15.0,11.0,15.0,-4.0,13.0,13.0,-2.0,1.085,-1.085,-1.976,21.0,13.392,38.11564034733157,-1.2683917885465603,38.68249999999999,2.7608948819610273,0.8336158892208121,2.884,0.09510955105528045,38.12240709600169,0.30838644817790273,-1.04543484880842,1.04543484880842,balanced
19,1,19,23442.0,3.781,16.80093,16.80093,37.427711,10.0,18.0,-8.0,7.0,19.0,7.0,19.0,-12.0,13.0,13.0,-6.0,16.800959,-16.800959,-7.540288,21.0,13.429657,40.04558699616389,-0.685672359780973,40.69849999999999,1.9299466488323214,0.5827194287655874,2.016,-6.060171013600078e-07,40.048912454983984,0.3239706725306865,-0.4514372883652285,0.4514372883652285,balanced
20,1,20,23461.0,3.8,22.527,22.527,36.623,9.0,18.0,-9.0,7.0,21.0,7.0,21.0,-14.0,14.0,14.0,-7.0,16.801,-16.801,-7.54,21.5,13.735,40.282515813933365,-0.5874023983972472,40.95499999999999,0.2369288177694749,0.09826996138372578,0.2565,0.3896248526302989,40.28526244715313,0.32588259625649874,-0.35178323073762596,0.35178323073762596,balanced
21,1,21,23694.0,4.033,18.036,18.036,17.06,9.0,21.0,-12.0,7.0,19.0,7.0,19.0,-12.0,13.0,13.0,-6.0,22.527,-22.527,-9.258,20.0,12.892,43.605779089251605,0.4947002783026415,44.44999999999999,3.323263275318243,1.0821026766998887,3.495,-0.022427106353952876,43.60213974832686,0.3527140606856731,0.7497384299474719,0.7497384299474719,balanced
22,1,22,23899.0,4.238,2.318,2.3179999999999996,-15.747,6.0,22.0,-16.0,7.0,21.0,7.0,21.0,-14.0,14.0,14.0,-7.0,18.036,-18.036,-7.117,21.0,13.54,46.473430677403236,0.6107794279007843,47.319999999999986,2.867651588151631,0.11607914959814282,2.8699999999999997,-0.09558566265800306,46.469063347716606,0.37590568087342197,0.8825882521610544,0.8825882521610544,balanced
23,1,23,24103.0,4.442,-15.148,-15.148000000000001,-40.202,11.0,16.0,-5.0,15.0,13.0,15.0,13.0,2.0,14.0,14.0,1.0,2.318,-2.318,0.879,21.5,13.893,49.131740337588916,-0.10887726147512622,50.073999999999984,2.6583096601856795,-0.7196566893759105,2.754,-0.11068961770273406,49.13153675009631,0.3974434267418912,0.17849210700713314,0.17849210700713314,balanced
24,1,24,24328.0,4.667,-22.561,-22.561,-37.663,19.0,9.0,10.0,21.0,7.0,21.0,7.0,14.0,14.0,14.0,7.0,-15.148,15.148,7.044,21.0,13.648,52.04067582954833,-1.3174277584006266,53.22399999999998,2.9089354919594084,-1.2085504969255003,3.15,-0.0410734150635999,52.04749119692724,0.42103167584280027,-1.0130235932700207,1.0130235932700207,balanced
25,1,25,24529.0,4.868,-19.226,-19.226,-18.674,21.0,8.0,13.0,19.0,7.0,19.0,7.0,12.0,13.0,13.0,6.0,-22.561,22.561,9.268,20.5,13.397,54.79262553196994,-2.2771584942539738,56.13849999999998,2.7519497024216113,-0.959730735853347,2.9145000000000003,0.0199714292516764,54.80500721316572,0.44333825705893376,-1.9566419855177992,1.9566419855177992,balanced
26,1,26,24691.0,5.03,-8.674,-8.674,10.802,22.0,8.0,14.0,17.0,9.0,17.0,9.0,8.0,13.0,13.0,4.0,-8.674,8.674,3.733,20.0,13.139,57.194832224752076,-2.6436322384058517,58.56849999999998,2.4022066927821397,-0.36647374415187806,2.43,0.0757889476010048,57.20931629081711,0.46278761488441494,-2.3090591518464385,2.3090591518464385,balanced
27,1,27,24923.0,5.262,7.366,7.366,31.115,18.0,9.0,9.0,16.0,12.0,16.0,12.0,4.0,14.0,14.0,2.0,-8.674,8.674,1.522,21.5,14.096,60.3009851336114,-2.2420875873584563,61.70049999999998,3.106152908859322,0.4015446510473956,3.132,0.08938403959766618,60.31306746710713,0.48789502215997643,-1.8893537364914132,1.8893537364914132,balanced
28,1,28,25133.0,5.472,21.911,21.911,44.466,12.0,17.0,-5.0,9.0,19.0,9.0,19.0,-10.0,14.0,14.0,-5.0,7.366,-7.366,-4.71,20.5,13.549,63.1260284267432,-1.105797399100614,64.74549999999998,2.825043293131799,1.1362901882578422,3.045,0.08336884719296396,63.13141636988387,0.510693703409686,-0.7365595388060329,0.7365595388060329,balanced
29,1,29,25337.0,5.676,22.847,22.847,30.51,9.0,21.0,-12.0,7.0,19.0,7.0,19.0,-12.0,13.0,13.0,-6.0,21.911,-21.911,-9.073,20.0,13.298,65.94595600614157,0.08231389490697683,67.80549999999998,2.81992757939838,1.1881112940075909,3.0599999999999996,0.005338654182570889,65.9443465490487,0.5334485505718961,0.4680249568370404,0.4680249568370404,balanced
30,1,30,25542.0,5.881,11.609,11.609,0.645,8.0,23.0,-15.0,7.0,19.0,7.0,19.0,-12.0,13.0,13.0,-6.0,22.847,-22.847,-9.354,19.5,13.048,69.05845596122458,0.7217279075843824,70.98299999999998,3.1124999550830164,0.6394140126774056,3.1774999999999998,-0.0617278052994879,69.05305338467412,0.5585960460343596,1.1256327884021278,1.1256327884021278,balanced
31,1,31,25752.0,6.091,-5.476,-5.476000000000001,-28.057,8.0,21.0,-13.0,10.0,18.0,10.0,18.0,-8.0,14.0,14.0,-4.0,11.61,-11.61,-3.547,20.5,13.7,72.08955936931629,0.431147231257133,74.02799999999998,3.031103408091713,-0.29058067632724943,3.045,-0.09792758709465721,72.08580452800722,0.5831291074159443,0.8527857568774656,0.8527857568774656,balanced
32,1,32,25957.0,6.296,-23.881,-23.881,-49.66,14.0,13.0,1.0,18.0,10.0,18.0,10.0,8.0,14.0,14.0,4.0,-5.476,5.476,4.143,21.5,14.35,74.62012886503119,-0.6892430031510657,76.79549999999998,2.530569495714895,-1.1203902344081986,2.7674999999999996,-0.11607149009198062,74.62288380844812,0.6036524932050589,-0.2527842204453292,0.2527842204453292,balanced
33,1,33,26162.0,6.501,-28.824,-28.824,-40.759,21.0,9.0,12.0,21.0,7.0,21.0,7.0,14.0,14.0,14.0,7.0,-23.881,23.881,9.664,20.0,13.503,77.31415114552429,-2.1717641504561476,79.87049999999998,2.694022280493096,-1.4825211473050817,3.0749999999999997,-0.028055812984091,77.32553115170602,0.625515221147864,-1.7195228945045735,1.7195228945045735,balanced
34,1,34,26371.0,6.71,-20.43,-20.43,-12.503,23.0,8.0,15.0,19.0,7.0,19.0,7.0,12.0,13.0,13.0,6.0,-28.824,28.824,11.147,19.5,13.253,80.34988448700649,-3.302552958949265,83.10999999999999,3.0357333414822056,-1.1307888084931172,3.2395,0.04522393499379661,80.36782645745768,0.6501254888386326,-2.8325366062805926,2.8325366062805926,left
35,1,35,26576.0,6.915,-2.442,-2.442,22.584,24.0,6.0,18.0,21.0,7.0,21.0,7.0,14.0,14.0,14.0,7.0,-20.43,20.43,7.379,20.0,13.602,83.42209197251893,-3.433572674875185,86.18499999999999,3.0722074855124433,-0.1310197159259202,3.0749999999999997,0.10209750434105366,83.44074771619661,0.6749835013488725,-2.945584992338266,2.945584992338266,left
36,1,36,26780.0,7.119,17.781,17.781,49.375,17.0,14.0,3.0,12.0,16.0,12.0,16.0,-4.0,14.0,14.0,-2.0,-2.442,2.442,-1.526,19.5,13.353,86.43304548636388,-2.467962537467355,89.347,3.010953513844947,0.9656101374078299,3.162,0.11162490026274928,86.446001953252,0.6992941299433167,-1.9623805524272584,1.9623805524272584,balanced
37,1,37,26985.0,7.324,29.065,29.065,51.36,9.0,21.0,-12.0,7.0,21.0,7.0,21.0,-14.0,14.0,14.0,-7.0,17.781,-17.781,-7.834,20.0,13.701,89.12080810837102,-0.9741228245994513,92.422,2.6877626220071478,1.4938397128679037,3.0749999999999997,0.06404648871383424,89.12498125535264,0.7209653982248935,-0.45284588938827575,0.45284588938827575,balanced
38,1,38,27194.0,7.533,20.909,20.909,19.726,7.0,23.0,-16.0,7.0,21.0,7.0,21.0,-14.0,14.0,14.0,-7.0,29.065,-29.065,-11.22,20.0,13.752,92.04936342551774,0.14471083346223756,95.557,2.9285553171467154,1.1188336580616889,3.135,-0.04540639674406942,92.04694251337298,0.7446022386742689,0.6830975100063882,0.6830975100063882,balanced
39,1,39,27355.0,7.694,7.619,7.619,-16.07,7.0,24.0,-17.0,7.0,19.0,7.0,19.0,-12.0,13.0,13.0,-6.0,20.909,-20.909,-8.245,19.5,13.49,94.5228322228724,0.47557690684073417,98.05250000000001,2.473468797354658,0.3308660733784966,2.4955000000000003,-0.09294901125627986,94.51843379344604,0.764595058530713,1.0284250393502945,1.0284250393502945,balanced
40,1,40,27587.0,7.926,-12.575,-12.575,-40.911,11.0,17.0,-6.0,13.0,15.0,13.0,15.0,-2.0,14.0,14.0,-1.0,7.619,-7.619,-0.679,21.0,14.446,97.6929187181048,-0.23156919740157467,101.30050000000001,3.1700864952324137,-0.7071461042423088,3.248,-0.10851348188046024,97.69260210351328,0.7902720964101799,0.3398326059291063,0.3398326059291063,balanced
41,1,41,27792.0,8.131,-29.059,-29.059,-54.735,18.0,11.0,7.0,20.0,8.0,20.0,8.0,12.0,14.0,14.0,6.0,-12.575,12.575,6.273,20.5,14.198,100.29124045851,-1.6753421654743725,104.27300000000001,2.5983217404051913,-1.443772968072798,2.9724999999999997,-0.09678724100882938,100.29932390873556,0.8113588467005282,-1.0887182962716682,1.0887182962716682,balanced
42,1,42,27997.0,8.336,-26.508,-26.508,-31.223,22.0,8.0,14.0,21.0,7.0,21.0,7.0,14.0,14.0,14.0,7.0,-29.059,29.059,11.218,20.0,13.945,103.04297201813631,-3.0477846683707948,107.34800000000001,2.7517315596263026,-1.3724425028964222,3.0749999999999997,0.014479137957195241,103.05903570307302,0.8336831903891946,-2.445042671999983,2.445042671999983,balanced
43,1,43,28157.0,8.496,-16.16,-16.16,2.342,23.0,8.0,15.0,21.0,7.0,21.0,7.0,14.0,14.0,14.0,7.0,-26.508,26.508,10.452,19.5,13.683,105.42498281409961,-3.7380198224409775,109.82800000000002,2.3820107959632995,-0.6902351540701828,2.48,0.07282527056305373,105.44504288320164,0.85298449730179,-3.121333834425363,3.121333834425363,left
44,1,44,28390.0,8.729,1.104,1.1039999999999992,27.456,23.0,8.0,15.0,19.0,9.0,19.0,9.0,10.0,14.0,14.0,5.0,-16.16,16.16,4.614,19.5,13.739,109.03581240937133,-3.668436175584468,113.43950000000002,3.6108295952717224,0.06958364685650938,3.6115000000000004,0.08343171592532217,109.05540372597235,0.8821900601650914,-3.030631932638086,3.030631932638086,left
45,1,45,28595.0,8.934,23.292,23.292,55.728,14.0,14.0,0.0,12.0,18.0,12.0,18.0,-6.0,15.0,15.0,-3.0,1.104,-1.104,-2.831,21.0,14.687,111.67191200412941,-2.533588641104057,116.30950000000003,2.636099594758083,1.1348475344804114,2.8699999999999997,0.1349315869102794,111.68482060023297,0.9034603993803011,-1.8803854801968525,1.8803854801968525,balanced
46,1,46,28800.0,9.139,30.585,30.585,48.675,10.0,21.0,-11.0,7.0,21.0,7.0,21.0,-14.0,14.0,14.0,-7.0,23.292,-23.292,-9.488,19.5,13.838,114.40734315624015,-0.9168256213444661,119.48700000000002,2.735431152110732,1.6167630197595908,3.1774999999999998,0.04005880797732383,114.41074864875736,0.9255114536790504,-0.24765080356751548,0.24765080356751548,balanced
47,1,47,29009.0,9.348,23.653,23.653,20.03,8.0,24.0,-16.0,7.0,21.0,7.0,21.0,-14.0,14.0,14.0,-7.0,30.586,-30.586,-11.676,19.0,13.585,117.47042042061835,0.4247755386316636,122.83100000000002,3.0630772643782107,1.3416011599761297,3.344,-0.03618009083380591,117.46592660421555,0.95022593395472,1.1118430950882816,1.1118430950882816,balanced
48,1,48,29214.0,9.553,5.387,5.3870000000000005,-18.166,7.0,24.0,-17.0,7.0,21.0,7.0,21.0,-14.0,14.0,14.0,-7.0,23.653,-23.653,-9.099,19.5,13.933,120.63388632928313,0.7230869442395378,126.00850000000001,3.1634659086647754,0.29831140560787417,3.1774999999999998,-0.10033102790536089,120.62759360272581,0.9758018440365922,1.42865224983472,1.42865224983472,balanced
49,1,49,29435.0,9.774,-25.864,-25.864,-61.301,11.0,19.0,-8.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,5.388,-5.388,0.2,20.0,14.285,123.61682958176067,-0.7230370312545251,129.32350000000002,2.9829432524775337,-1.446123975494063,3.315,-0.1645347947332573,123.61894409189324,1.0000000000000002,0.0,0.0,balanced
