seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.431,0.431,0.0,0.846,0.846,0.423,0.344,0.48648946545634464,6.5,6.5,0.0,14.0,14.0,0.0,6.0,6.0,0.0,12.0,12.0,0.025998473890798568,0.0002067092853038739,0.026000000000000002,0.0,0.0,0.025998473890798568,0.0002067092853038739,barely_moving,balanced,straight,hesitating_straight,0.5,0.5,0.6032482598607889,0.0
1.0,3.0,0.853,1.242,0.389,0.944,1.112,0.16800000000000015,1.0,0.5176666666666666,0.517914729146282,9.333333333333334,9.666666666666666,-0.3333333333333333,14.0,15.0,-1.0,8.0,8.0,0.0,12.0,12.0,5.638439383053255,0.10936280343490298,5.6395,0.025998473890798568,0.0002067092853038739,5.664437856944053,0.10956951272020686,barely_moving,balanced,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,0.7326478149100257,0.0
1.0,2.0,1.655,2.076,0.421,1.28,1.444,0.16399999999999992,1.362,0.451,0.4511873225169342,14.0,14.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.892128256774863,0.14852813105677307,5.894,5.664437856944053,0.10956951272020686,11.556566113718915,0.2580976437769799,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.6650831353919241,0.0
1.0,2.0,2.497,2.918,0.421,1.753,1.681,-0.07199999999999984,1.717,0.41700000000000004,0.43533205717015605,14.0,13.5,0.5,14.0,13.0,1.0,12.0,12.0,0.0,12.0,12.0,5.681054065189377,0.1667241985893196,5.6834999999999996,11.556566113718915,0.2580976437769799,17.237620178908294,0.4248218423662995,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.653206650831354,0.0
1.0,2.0,3.339,3.76,0.421,2.28,0.797,-1.4829999999999997,1.5385,-0.049000000000000044,0.7386271048370754,14.0,14.0,0.0,14.0,14.0,0.0,11.5,12.5,-1.0,11.0,13.0,5.893429777288421,0.08198451176989954,5.894,17.237620178908294,0.4248218423662995,23.131049956196716,0.506806354136199,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.6650831353919241,0.0
1.0,2.0,3.971,4.087,0.116,0.79718,0.644,-0.15317999999999998,0.7205900000000001,-0.730349,0.7324432903658823,14.5,13.5,1.0,15.0,14.0,1.0,12.0,12.0,0.0,12.0,12.0,1.6818937527021884,0.018905148011876944,1.6820000000000004,23.131049956196716,0.506806354136199,24.812943708898903,0.5257115021480759,barely_moving,balanced,straight,hesitating_straight,1.0,1.0,2.413793103448276,0.0
1.0,2.0,4.522,4.942,0.42,-0.021,0.07,0.09100000000000001,0.0245,-0.7655000000000001,0.7933867278950412,14.0,14.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.879995611681997,0.007183773414094623,5.880000000000001,24.812943708898903,0.5257115021480759,30.692939320580898,0.5328952755621705,barely_moving,balanced,straight,hesitating_straight,1.0,1.0,0.6666666666666667,0.0
1.0,2.0,5.363,5.784,0.421,0.287,0.93,0.643,0.6085,0.1175,0.32172426081972744,14.0,14.0,0.0,14.0,14.0,0.0,12.0,12.0,0.0,12.0,12.0,5.893223589798561,0.0956646258643235,5.894,30.692939320580898,0.5328952755621705,36.58616291037946,0.628559901426494,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.6650831353919241,0.0
1.0,2.0,6.205,6.626,0.421,1.665,2.443,0.778,2.0540000000000003,1.0515,1.065073941095171,14.0,13.5,0.5,14.0,13.0,1.0,12.0,12.0,0.0,12.0,12.0,5.678334388502945,0.24226188793303233,5.6834999999999996,36.58616291037946,0.628559901426494,42.264497298882404,0.8708217893595263,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.653206650831354,0.0
1.0,2.0,7.046,7.467,0.421,2.241,0.548,-1.693,1.3945,-0.187,0.8342289853511444,13.5,14.0,-0.5,14.0,14.0,0.0,11.0,13.0,-2.0,11.0,13.0,5.893730416891158,0.056371739479772455,5.894,42.264497298882404,0.8708217893595263,48.15822771577356,0.9271935288392987,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.653206650831354,0.0
1.0,2.0,7.888,8.309,0.421,0.214,0.2,-0.013999999999999985,0.20700000000000002,-0.7715000000000001,0.7872131223499771,14.0,13.5,0.5,13.0,13.0,0.0,12.0,12.0,0.0,12.0,12.0,5.472966656611087,0.019104335195519486,5.473,48.15822771577356,0.9271935288392987,53.63119437238465,0.9462978640348182,barely_moving,balanced,straight,hesitating_straight,1.0,1.0,0.653206650831354,0.0
1.0,2.0,8.73,9.151,0.421,0.753,0.927,0.17400000000000004,0.8400000000000001,0.1215,0.13617819208669205,14.0,13.5,0.5,14.0,13.0,1.0,12.0,12.0,0.0,12.0,12.0,5.682756141040197,0.09195048379388725,5.6834999999999996,53.63119437238465,0.9462978640348182,59.31395051342484,1.0382483478287055,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.653206650831354,0.0
1.0,2.0,9.571,9.992,0.421,1.828,0.561,-1.267,1.1945000000000001,0.1915,0.7050067375564577,13.5,14.0,-0.5,13.0,14.0,-1.0,11.5,12.5,-1.0,11.0,13.0,5.6832275650278214,0.05564794792205234,5.6834999999999996,59.31395051342484,1.0382483478287055,64.99717807845266,1.0938962957507579,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.653206650831354,0.0
1.0,2.0,10.413,10.834,0.421,-0.041,-0.461,-0.42000000000000004,-0.251,-0.8485,0.8490845069838454,13.5,14.5,-1.0,14.0,14.0,0.0,12.5,12.5,0.0,13.0,13.0,5.893809219325945,-0.04742242284505607,5.894,64.99717807845266,1.0938962957507579,70.89098729777861,1.0464738729057017,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,0.6650831353919241,0.0
1.0,2.0,11.255,11.676,0.421,-0.609,-0.679,-0.07000000000000006,-0.644,-0.6025,0.6095592670118304,13.5,13.5,0.0,13.0,14.0,-1.0,12.5,12.5,0.0,13.0,13.0,5.683100906118504,-0.06735236354446493,5.6834999999999996,70.89098729777861,1.0464738729057017,76.5740882038971,0.9791215093612368,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,0.6413301662707839,0.0
1.0,2.0,12.097,12.518,0.421,-0.924,-0.771,0.15300000000000002,-0.8475,-0.3785,0.4099615835660703,14.5,14.5,0.0,15.0,15.0,0.0,12.5,12.5,0.0,12.0,12.0,6.31442825773595,-0.08497516052189426,6.3149999999999995,76.5740882038971,0.9791215093612368,82.88851646163306,0.8941463488393425,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,0.6888361045130641,0.0
1.0,2.0,12.939,13.359,0.42,-0.814,-0.395,0.41899999999999993,-0.6045,0.02650000000000001,0.2072015926579716,14.5,14.5,0.0,15.0,15.0,0.0,13.0,13.0,0.0,13.0,13.0,6.299850287604256,-0.04343217439372599,6.3,82.88851646163306,0.8941463488393425,89.18836674923732,0.8507141744456165,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,0.6904761904761905,0.0
1.0,2.0,13.78,14.201,0.421,-0.184,0.355,0.5389999999999999,0.08549999999999999,0.493,0.5205170506333102,15.0,14.5,0.5,15.0,15.0,0.0,13.0,13.0,0.0,13.0,13.0,6.314878785824666,0.0391269771588038,6.3149999999999995,89.18836674923732,0.8507141744456165,95.50324553506198,0.8898411516044202,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.7007125890736342,0.0
1.0,2.0,14.622,15.043,0.421,1.182,1.784,0.6020000000000001,1.483,1.171,1.1722909195246716,16.0,15.0,1.0,16.0,15.0,1.0,13.0,13.0,0.0,13.0,13.0,6.522337044030971,0.20314953620751808,6.5255,95.50324553506198,0.8898411516044202,102.02558257909295,1.0929906878119384,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.7363420427553444,0.0
1.0,2.0,15.464,15.885,0.421,1.631,0.925,-0.706,1.278,0.2595,0.48564441724372787,15.0,16.0,-1.0,15.0,16.0,-1.0,12.5,13.5,-1.0,13.0,13.0,6.524649620922919,0.10534502451665582,6.5255,102.02558257909295,1.0929906878119384,108.55023220001587,1.1983357123285943,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.7363420427553444,0.0
1.0,2.0,16.306,16.726,0.42,1.008,1.61,0.6020000000000001,1.3090000000000002,0.22649999999999998,0.3414417959184259,15.5,15.0,0.5,16.0,15.0,1.0,13.0,13.0,0.0,13.0,13.0,6.507430024971765,0.18290563166826823,6.51,108.55023220001587,1.1983357123285943,115.05766222498764,1.3812413439968625,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.7261904761904762,0.0
1.0,2.0,17.147,17.568,0.421,1.931,1.56,-0.371,1.7455,0.3245,0.4130139222834988,15.5,15.5,0.0,15.0,16.0,-1.0,12.5,13.5,-1.0,12.0,14.0,6.523081417529162,0.17764872722802771,6.5255,115.05766222498764,1.3812413439968625,121.5807436425168,1.5588900712248903,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.7363420427553444,0.0
1.0,2.0,17.989,18.41,0.421,0.896,1.14,0.24399999999999988,1.018,-0.3175,0.3702654453226766,15.5,15.5,0.0,15.0,16.0,-1.0,13.0,13.0,0.0,13.0,13.0,6.524208382535253,0.1298276983418657,6.525500000000001,121.5807436425168,1.5588900712248903,128.10495202505206,1.6887177695667561,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,0.7363420427553444,0.0
