idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,885990.0,0.0,0.483,0.483,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,885991.0,0.001,0.483,0.483,0.833,3.0,2.0,1.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,-0.0,-0.0,10.324,6.237,0.0024999111706594927,2.1074601108561515e-05,0.0025,0.0024999111706594927,2.1074601108561515e-05,0.0025,0.0,0.0024987672121978576,1.1724649434532546e-05,7.850107798586984e-05,7.850107798586984e-05,balanced
2,1,2,886196.0,0.206,1.765,1.7650000000000001,2.72,6.0,4.0,2.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.483,-0.483,-0.1,10.224,6.203,1.0270136118304067,0.031591268779630956,1.0274999999999999,1.0245137006597473,0.031570194178522394,1.025,0.021829386351772978,1.0260167872708,0.004814248836775175,0.05517716363270276,0.05517716363270276,balanced
3,1,3,886401.0,0.411,3.804,3.804,5.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0270136118304067,0.031591268779630956,1.0274999999999999,0.0,0.0,0.0,0.0,1.0260167872708,0.004814248836775175,0.05517716363270276,0.05517716363270276,balanced
4,1,4,886402.0,0.412,3.804,3.804,5.248,6.0,3.0,3.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,1.765,-1.765,-0.348,13.244,8.044,1.031503697606219,0.03188981479928018,1.0319999999999998,0.004490085775812263,0.0002985460196492241,0.0045000000000000005,0.0,1.0304988292976944,0.004835279355848602,0.055578784435392506,0.055578784435392506,balanced
5,1,5,886612.0,0.622,6.294,6.294,7.542,7.0,5.0,2.0,8.0,10.0,8.0,10.0,-2.0,9.0,9.0,-1.0,3.804,-3.804,-0.719,14.264,8.689,2.283908973713952,0.1700238959578172,2.292,1.252405276107733,0.138134081158537,1.26,0.03449103045607842,2.2794001181589896,0.010695340956927066,0.22244870587300444,0.22244870587300444,balanced
6,1,6,886817.0,0.827,8.218,8.218,8.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283908973713952,0.1700238959578172,2.292,0.0,0.0,0.0,0.0,2.2794001181589896,0.010695340956927066,0.22244870587300444,0.22244870587300444,balanced
7,1,7,886818.0,0.828,8.218,8.218,8.188,7.0,7.0,0.0,9.0,11.0,9.0,11.0,-2.0,10.0,10.0,-1.0,8.218,-8.218,-1.396,15.664,9.565,2.290837093331,0.17102447507606577,2.299,0.006928119617047967,0.0010005791182485899,0.007,0.0,2.2863034223099876,0.01072773245811025,0.22360818497968193,0.22360818497968193,balanced
8,1,8,886981.0,0.991,8.866,8.866,6.713,8.0,8.0,0.0,9.0,11.0,9.0,11.0,-2.0,10.0,10.0,-1.0,8.218,-8.218,-1.396,16.704,10.222,3.579256247774521,0.3720022909240925,3.6029999999999998,1.2884191544435206,0.2009778158480267,1.304,0.008673108552855253,3.569765335581294,0.016749958507108424,0.4541326244258221,0.4541326244258221,balanced
9,1,9,887213.0,1.223,9.561,9.561,5.407,11.0,10.0,1.0,9.0,11.0,9.0,11.0,-2.0,10.0,10.0,-1.0,8.866,-8.866,-1.4,16.964,10.424,5.981418562328249,0.7766159517635087,6.039,2.4021623145537285,0.4046136608394163,2.436,0.004979490271494493,5.961998205217447,0.027974730316715785,0.9138258889320333,0.9138258889320333,balanced
