seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,4.0,0.0,0.428,0.428,4.611,8.318,3.707,6.464499999999999,1.519,2.1481904012447313,12.0,12.25,-0.25,22.0,28.0,-6.0,10.0,11.5,-1.5,18.0,24.0,0.048160951115470765,0.005505848394604348,0.048499999999999995,0.0,0.0,0.048160951115470765,0.005505848394604348,barely_moving,balanced,right_arc,hesitating_right_arc,0.5,0.5,1.1331775700934579,0.0
1.0,3.0,0.847,1.202,0.355,-13.37,-10.956,2.4139999999999997,-12.565333333333333,-13.426666666666668,13.948025714535133,17.333333333333332,16.333333333333332,1.0,31.0,17.0,14.0,14.666666666666666,13.333333333333334,1.3333333333333333,26.0,12.0,8.366928789676377,-1.6208359813868414,8.522499999999997,0.048160951115470765,0.005505848394604348,8.415089740791847,-1.615330132992237,barely_moving,balanced,right_arc,hesitating_right_arc,0.6666666666666666,0.6666666666666666,1.4225352112676057,0.0
1.0,4.0,1.634,2.056,0.422,-10.956,-10.956,0.0,-10.956,0.0,0.0,18.25,9.5,8.75,42.0,23.0,19.0,14.5,8.5,6.0,32.0,20.0,0.08639606137980543,-0.016724849119106953,0.08800000000000001,8.415089740791847,-1.615330132992237,8.501485802171652,-1.632054982111344,barely_moving,left_faster,straight,hesitating_straight,0.5,0.5,1.3151658767772512,0.0
1.0,4.0,2.475,2.897,0.422,-10.956,-10.956,0.0,-10.956,0.0,0.0,21.75,11.5,10.25,43.0,21.0,22.0,21.25,15.25,6.0,45.0,33.0,0.09670468233989585,-0.018720427707182213,0.09849999999999999,8.501485802171652,-1.632054982111344,8.598190484511548,-1.650775409818526,barely_moving,left_faster,straight,hesitating_straight,0.5,0.5,1.575829383886256,0.0
1.0,3.0,3.256,3.683,0.427,-10.956,-10.956,0.0,-10.955999999999998,0.0,0.0,25.666666666666668,10.333333333333334,15.333333333333334,37.0,14.0,23.0,26.666666666666668,18.666666666666668,8.0,40.0,28.0,0.025035222331648167,-0.004846405142468492,0.025500000000000002,8.598190484511548,-1.650775409818526,8.623225706843197,-1.6556218149609947,barely_moving,left_faster,straight,hesitating_straight,0.6666666666666666,0.6666666666666666,1.2646370023419204,0.0
1.0,3.0,4.068,4.39,0.322,-10.956,-10.956,0.0,-10.955999999999998,0.0,0.0,21.666666666666668,7.333333333333333,14.333333333333334,32.0,10.0,22.0,24.333333333333332,16.333333333333332,8.0,36.0,24.0,0.041234483840361685,-0.007982314352301045,0.042,8.623225706843197,-1.6556218149609947,8.664460190683558,-1.6636041293132957,barely_moving,left_faster,straight,hesitating_straight,0.6666666666666666,0.6666666666666666,1.3509316770186335,0.0
1.0,2.0,4.823,4.824,0.001,-10.956,-10.956,0.0,-10.956,0.0,0.0,17.0,5.5,11.5,34.0,11.0,23.0,13.0,7.0,6.0,26.0,14.0,0.022089902057336613,-0.004276239831589846,0.022499999999999996,8.664460190683558,-1.6636041293132957,8.686550092740895,-1.6678803691448856,barely_moving,left_faster,straight,hesitating_straight,0.5,0.5,225.0,0.0
2.0,4.0,5.66,6.064,0.404,-0.329,-1.684,-1.355,-1.0065,-0.59,0.834386001800126,9.75,6.0,3.75,20.0,13.0,7.0,11.5,11.5,0.0,18.0,18.0,0.04798550019225174,-0.0010559062596054414,0.04800000000000001,8.686550092740895,-1.6678803691448856,8.734535592933145,-1.668936275404491,barely_moving,left_faster,straight,hesitating_straight,0.5,0.5,0.7797029702970296,0.0
2.0,2.0,6.423,6.847,0.424,-2.182,-2.719,-0.5369999999999999,-2.4505,-1.252,1.2520035942440422,17.0,14.5,2.5,17.0,16.0,1.0,26.5,26.5,0.0,26.0,26.0,6.988123895848872,-0.3318740970096461,6.9959999999999996,8.734535592933145,-1.668936275404491,15.722659488782018,-2.0008103724141373,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,0.7429245283018868,0.0
2.0,2.0,7.204,7.628,0.424,-2.437,-2.82,-0.383,-2.6285,-0.6035,0.6068315252193149,16.0,13.0,3.0,15.0,13.0,2.0,26.5,26.5,0.0,27.0,27.0,5.92881165064648,-0.2920417969376235,5.936,15.722659488782018,-2.0008103724141373,21.651471139428498,-2.292852169351761,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,0.6839622641509435,0.0
2.0,2.0,7.986,8.409,0.423,-2.793,-2.978,-0.18500000000000005,-2.8855000000000004,-0.4125,0.41253666503718184,17.0,13.0,4.0,17.0,13.0,4.0,26.0,26.0,0.0,26.0,26.0,6.336431437275917,-0.3296386517104115,6.345,21.651471139428498,-2.292852169351761,27.987902576704414,-2.6224908210621725,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,0.7092198581560285,0.0
2.0,2.0,8.767,9.191,0.424,-2.917,-3.052,-0.13500000000000023,-2.9844999999999997,-0.23049999999999998,0.23124121604938858,18.0,11.5,6.5,21.0,9.0,12.0,27.0,27.0,0.0,28.0,28.0,6.35097913420881,-0.338620786196452,6.359999999999999,27.987902576704414,-2.6224908210621725,34.33888171091323,-2.9611116072586245,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,0.695754716981132,0.0
2.0,3.0,9.399,9.839,0.44,-3.052216,-2.906,0.1462159999999999,-2.954738666666667,-0.10578433333333333,0.1467275463901263,17.0,13.333333333333334,3.6666666666666665,18.0,12.0,6.0,26.333333333333332,26.333333333333332,0.0,27.0,27.0,6.6988745147085265,-0.3400536519265829,6.7075000000000005,34.33888171091323,-2.9611116072586245,41.037756225621756,-3.3011652591852076,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,1.0340909090909092,0.0
