idx,x,y
0,0.0,0.0
1,0.012990075217197873,0.0005078836988343406
2,0.012990075217197873,0.0005078836988343406
3,0.04093752088456307,0.0022226083617672343
4,5.12196236532496,0.2958154900524393
5,8.236912718852686,0.4445654314221858
6,13.751031748329165,0.10605165213785472
7,18.62761261475542,-0.37244500741720393
8,21.730525376172885,-0.6838525298578917
9,26.641388403124495,-1.117816042747694
10,29.75988109991618,-1.1245651209768455
11,35.35051722170812,0.039306866707029986
12,40.850547225335546,0.6605113090591855
13,43.71632807540618,0.9841718092262804
14,46.69328775223933,0.6469373470052644
15,51.972278105204815,-0.5272538015294845
16,56.97731428865174,-1.2878582009297421
17,61.908184217561626,-0.987655362548388
18,66.94873097075138,0.03629809289194463
19,71.89363570696933,0.49354326752940064
20,77.00711901847745,-0.06132669284692577
21,82.02867810033123,-1.1746714900466875
22,87.08389679917286,-2.0474050730386018
23,92.22597545690216,-1.9264946610599853
24,97.26709330741168,-0.9053565375554957
25,102.80996201546242,-0.09011869783504456
26,107.98573541902562,-0.003389665972762551
27,113.32257365315328,-1.328968280296712
28,118.80874122844897,-2.5295603574712633
29,123.09234964625018,-3.3840326641860665
30,128.8057152864168,-1.9689534926329324
31,133.42348490629487,-0.5891767035358006
32,139.3421289478468,-0.3898360167654038
33,142.46335961544594,-0.3205314740669974
34,146.43215202981676,-0.2799387206175977
35,152.01882579727294,-2.488814558236577
36,157.48781874412262,-4.331246957894306
37,162.62732179456597,-5.40269849412139
38,165.93448848653176,-5.933545667564043
39,170.40879874717413,-6.538337112204515
40,176.31419723038675,-3.2207218535480617
41,179.12409531839677,-1.591618807391153
42,184.65719256828456,0.9669063191776863
43,189.85590314491284,2.517400866234568
44,193.4393368245071,3.422618554942405
45,199.98806363259652,2.1459975489225966
46,203.27591427224448,1.4534384024473654
47,209.51816371196475,1.0542555717643531
48,215.91395118448244,2.3614229697611675
49,222.09417882858924,4.20030585537901
50,226.73539429601163,5.558987195855523
51,233.6968379306821,5.108566812984292
52,239.15929535482618,4.224722290789712
53,245.89476551533346,3.75255101157406
54,252.0043014850052,4.712556472645617
55,257.29343586175565,5.9190731715256035
56,260.5674879361099,6.625991317011009
57,264.9885830220263,7.542038936562368
58,271.0894570456983,6.031886246505939
59,275.59808873185676,4.777039515399741
60,282.1131423315444,4.206358699884645
61,287.6796831649981,4.647583301978203
62,293.88393132286825,6.4110471648245815
63,299.97757917124545,7.467217676611293
64,305.5755327777357,7.618596075278405
65,309.0396477660057,7.540286765211219
66,314.23452185746316,6.653617055621425
67,317.83572104819336,5.821883691685401
68,323.61864197777453,6.477799480649404
69,329.5179558966315,8.161937327377027
70,334.7045235491311,9.432809463370457
71,341.04947063307395,9.458722818335918
72,346.75682783670453,8.604021262138755
73,351.77466046031066,7.844428765155115
74,355.21218609873625,7.408949161537989
75,359.99895429398356,6.879131980834182
76,365.99286060282043,9.41944439486632
77,370.11442282468784,11.284732804543323
78,376.11796630346953,12.894051277803916
79,382.2032678209103,13.25505188976096
80,387.64951602026827,12.328509499478576
81,393.7976548329725,11.353309961066337
82,400.3420909957519,11.897225681840547
83,406.0191457575224,13.012151455988349
84,412.42204017758695,13.773497005332516
85,418.7334152441606,13.3740964932739
86,425.1176573759462,12.46957650856734
87,430.05960964860503,11.764472449039877
88,436.71906113993583,13.002215590653664
89,442.24957318239217,14.365246238968384
90,448.8055099722573,14.451182595027522
91,452.2620046018907,14.457275649737038
92,458.3185159473724,12.9551869965441
93,463.92902108809625,11.586663315378415
94,467.658429663038,10.79986986653002
95,472.3846261836127,9.874168808462157
96,478.7563038987725,12.75336784537076
97,481.89322966823573,14.241480985181594
98,488.1959448063871,16.430399870685974
99,491.808256412792,17.635418068985338
100,498.4596797260127,17.111822892972654
101,502.25162573449876,16.762524354861018
102,508.50724107229337,15.991106345252241
103,514.8062112246791,15.877198402802057
104,518.6167286702977,15.96373768080352
105,523.4280749787174,16.175404164820065
106,530.4157235297718,18.697865012275855
107,533.9955709270487,19.996154892160146
108,540.793087361377,20.949184967780212
109,544.6983565997873,21.45195571625948
110,551.0523980573527,20.19589594238719
111,556.6843095480455,18.918320910930237
112,560.4202576975784,18.163189350206682
113,567.6001650679675,19.366239703530486
114,574.1653795635228,20.928357137448447
115,580.9954171946828,21.610326313393614
116,586.2822654830267,22.03653186947573
117,592.7427517573302,20.608179899709413
118,599.8858275169131,19.202879685214466
119,605.7504324270436,18.87078745695147
120,612.7405705717747,20.558522542080755
121,619.6205275573504,22.19540246334179
122,626.3665327320605,22.378886611938295
123,632.915022145377,21.187407529586306
124,638.7402581020509,19.97533242916023
125,645.717240424086,20.162783564155067
126,652.1591708663946,21.40178807442025
127,658.6569321076831,22.460830614268517
128,665.3038808552018,22.43472797339738
129,672.4920321847214,21.281957196562246
130,678.1185411548179,20.394932501627487
131,685.2802182367341,21.043671566550152
132,691.989067600895,22.570963437476042
133,697.0005178290718,23.74878796197359
134,704.6295062427037,23.873028795318625
135,711.3935498648326,22.705891323580012
136,717.985639439908,21.909678390890193
137,724.928745145758,22.28047774012666
138,731.6535300637735,23.167245357053655
139,737.5549847924742,23.925751840279194
140,741.2281519189864,24.335946014677177
141,746.4696710115195,24.858472427991273
142,753.4061774088485,23.16599524947057
143,758.3689382916973,21.86089116562686
144,766.2165458371567,21.782406692963285
145,772.9350748233009,23.188061082327962
146,778.8799163004908,24.662674526957346
147,782.5970808728621,25.505419916685195
148,787.7497598992549,26.59924581735334
149,794.844102032303,24.452608051157743
150,798.3822733833991,23.328330620857404
151,804.7386060197092,22.083917338792247
152,810.6875916396571,21.974053360827433
153,814.6120290498615,22.115898393832886
154,819.7187232685018,22.44049530895337
155,825.0649077025155,24.140616480372962
156,831.943466909651,25.39500367495494
157,838.4884665109067,25.392719039010476
158,844.4616204102069,24.17507849464832
159,851.0044647333889,22.803796917945107
160,857.6719232962222,22.780290261410507
161,864.4023751579035,24.04095436718578
162,870.3366822277573,25.228684808272458
163,877.313872716596,25.049148927574652
164,884.4657859697328,23.598754819200206
165,889.6490197584109,22.473364446082414
166,896.8430065003378,22.45955296606424
167,903.0303707982434,23.187167592774617
168,909.6445373300166,24.249900903615888
