idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,410989.0,0.0,0.28,0.28,0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,410990.0,0.001,0.28,0.28,0.454,2.0,0.0,2.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.604,5.786,0.0009999880590209089,4.886902454024541e-06,0.001,0.0009999880590209089,4.886902454024541e-06,0.001,0.0,0.0009999998282779216,1.1112178241365496e-05,-5.860410628957036e-07,5.860410628957036e-07,balanced
2,1,2,411378.0,0.389,1.549,1.549,2.094,2.0,4.0,-2.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.484,-0.484,-5.805,12.164,7.375,1.164574630550919,0.03146996833968946,1.165,1.163574642491898,0.031465081437235434,1.1640000000000001,0.01902768746375261,1.164729422266396,0.012942683165731304,0.02509585497842299,0.02509585497842299,balanced
3,1,3,411583.0,0.594,2.15,2.15,2.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164574630550919,0.03146996833968946,1.165,0.0,0.0,0.0,0.0,1.164729422266396,0.012942683165731304,0.02509585497842299,0.02509585497842299,balanced
4,1,4,411584.0,0.595,2.15,2.15,2.388,3.0,6.0,-3.0,7.0,9.0,7.0,9.0,-2.0,8.0,8.0,-1.0,1.549,-1.549,-21.4,13.184,8.019,1.1690714627111116,0.03163878931900839,1.1695,0.004496832160192529,0.00016882097931893131,0.0045000000000000005,0.0,1.1692271110255825,0.01299266229348009,0.025240062556197772,0.025240062556197772,balanced
5,1,5,411976.0,0.987,-3.826,-3.826,-7.845,8.0,8.0,0.0,11.0,7.0,11.0,7.0,4.0,9.0,9.0,2.0,0.241,-0.241,25.402,14.364,8.792,4.298082232593994,-0.17761608387857136,4.3055,3.129010769882882,-0.20925487319757977,3.136,-0.033259207939789905,4.297045780427008,0.047749546823063836,-0.20113655139475003,0.20113655139475003,balanced
6,1,6,412181.0,1.192,-6.784,-6.784,-10.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.298082232593994,-0.17761608387857136,4.3055,0.0,-0.0,0.0,0.0,4.297045780427008,0.047749546823063836,-0.20113655139475003,0.20113655139475003,balanced
7,1,7,412182.0,1.193,-6.784,-6.784,-10.149,11.0,7.0,4.0,13.0,7.0,13.0,7.0,6.0,10.0,10.0,3.0,-3.826,3.826,60.0,15.884,9.743,4.307019219400128,-0.17867922395729566,4.314500000000001,0.008936986806133829,-0.0010631400787242818,0.009000000000000001,0.0,4.305976814889977,0.04784879008693838,-0.20224858710518587,0.20224858710518587,balanced
8,1,8,412388.0,1.399,-5.886,-5.886,-5.078,11.0,9.0,2.0,15.0,7.0,15.0,7.0,8.0,11.0,11.0,4.0,-6.784,6.784,60.0,17.284,10.622,6.356158702417859,-0.38993115681904844,6.374500000000001,2.049139483017731,-0.2112519328617528,2.06,0.007608279943159741,6.35392944047407,0.07060600860021814,-0.4247121647155886,0.4247121647155886,balanced
9,1,9,412597.0,1.608,-2.347,-2.347,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.356158702417859,-0.38993115681904844,6.374500000000001,0.0,-0.0,0.0,0.0,6.35392944047407,0.07060600860021814,-0.4247121647155886,0.4247121647155886,balanced
10,1,10,412598.0,1.609,-2.347,-2.347,2.625,14.0,8.0,6.0,17.0,7.0,17.0,7.0,10.0,12.0,12.0,5.0,-2.347,2.347,32.227,18.804,11.581,6.367149474942891,-0.3903816224703459,6.385500000000001,0.010990772525032132,-0.0004504656512974485,0.011,0.0,6.364917583024891,0.07072811081975204,-0.42522277541153225,0.42522277541153225,balanced
11,1,11,412804.0,1.815,3.318,3.318,11.285,10.0,14.0,-4.0,7.0,19.0,7.0,19.0,-12.0,13.0,13.0,-6.0,-2.347,2.347,-25.546,20.324,12.542,8.835005619506049,-0.24730804090526295,8.857500000000002,2.467856144563159,0.14307358156508296,2.472,0.03999712869153672,8.833519799942327,0.09815966337177182,-0.2956577545520348,0.2956577545520348,balanced
12,1,12,413195.0,2.206,-4.745,-4.745000000000001,-7.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.835005619506049,-0.24730804090526295,8.857500000000002,0.0,-0.0,0.0,0.0,8.833519799942327,0.09815966337177182,-0.2956577545520348,0.2956577545520348,balanced
13,1,13,413197.0,2.208,-4.745,-4.745000000000001,-7.559,7.0,22.0,-15.0,7.0,19.0,7.0,19.0,-12.0,13.0,13.0,-6.0,3.845,-3.845,-60.0,20.5,12.744,8.86390622853344,-0.2497069568783377,8.886500000000002,0.028900609027391222,-0.0023989159730747243,0.029,0.0,8.862406847023323,0.09848066144292501,-0.2982148057717602,0.2982148057717602,balanced
14,1,14,413402.0,2.413,-24.174,-24.174,-37.765,17.0,10.0,7.0,19.0,7.0,19.0,7.0,12.0,13.0,13.0,6.0,-4.745,4.745,60.0,21.5,13.398,11.38871319264352,-1.3830233487042187,11.654000000000002,2.524806964110081,-1.133316391825881,2.7674999999999996,-0.12252936598734537,11.38097343032989,0.12646742703532005,-1.445332330462011,1.445332330462011,balanced
15,1,15,413623.0,2.634,-18.697,-18.697,-15.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38871319264352,-1.3830233487042187,11.654000000000002,0.0,-0.0,0.0,0.0,11.38097343032989,0.12646742703532005,-1.445332330462011,1.445332330462011,balanced
16,1,16,413624.0,2.635,-18.697,-18.697,-15.873,20.0,8.0,12.0,19.0,7.0,19.0,7.0,12.0,13.0,13.0,6.0,-24.174,24.174,60.0,21.0,13.155,11.401974371535383,-1.3875112362248674,11.668000000000001,0.013261178891863517,-0.004487887520648607,0.014,0.0,11.394209848694315,0.12661451250072064,-1.4498927283483665,1.4498927283483665,balanced
17,1,17,413825.0,2.836,-15.054,-15.054,-4.005,22.0,8.0,14.0,19.0,7.0,19.0,7.0,12.0,13.0,13.0,6.0,-18.697,18.697,60.0,20.0,12.604,14.313503991896955,-2.1705950566152508,14.683000000000002,2.9115296203615726,-0.7830838203903834,3.015,0.021088671525755682,14.30141009678876,0.15891984538842702,-2.248899435128471,2.248899435128471,left
18,1,18,414030.0,3.041,-0.418,-0.41799999999999926,22.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.313503991896955,-2.1705950566152508,14.683000000000002,0.0,-0.0,0.0,0.0,14.30141009678876,0.15891984538842702,-2.248899435128471,2.248899435128471,left
19,1,19,414031.0,3.042,-0.418,-0.41799999999999926,22.384,22.0,7.0,15.0,19.0,7.0,19.0,7.0,12.0,13.0,13.0,6.0,-15.054,15.054,44.563,20.5,12.955,14.328003606024854,-2.170700840082839,14.697500000000002,0.014499614127899577,-0.00010578346758812713,0.0145,0.0,14.315908914815267,0.15908095886629342,-2.2490845724672837,2.2490845724672837,left
