seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,3.0,0.0,0.354,0.354,-2.299,-4.156,-1.8569999999999998,-2.9179999999999997,-0.612,1.060015094232153,16.333333333333332,16.666666666666668,-0.3333333333333333,24.0,24.0,0.0,13.666666666666666,13.666666666666666,0.0,20.0,20.0,8.476744309042557,-0.6142917638712819,8.499,0.0,0.0,8.476744309042557,-0.6142917638712819,barely_moving,balanced,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.3983050847457628,0.0
1.0,3.0,0.745,1.106,0.361,-6.053,-7.193,-1.1399999999999997,-6.433,-2.923,2.923328753322144,16.666666666666668,17.0,-0.3333333333333333,25.0,26.0,-1.0,13.666666666666666,13.666666666666666,0.0,20.0,20.0,9.132614076867604,-1.1520825800929548,9.205,8.476744309042557,-0.6142917638712819,17.609358385910163,-1.7663743439642368,barely_moving,balanced,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.3988919667590027,0.0
1.0,2.0,1.53,1.947,0.417,-8.777,-9.608,-0.8310000000000013,-9.192499999999999,-3.028,3.035981554621174,24.0,24.5,-0.5,24.0,24.0,0.0,20.0,20.0,0.0,20.0,20.0,9.86761520343293,-1.670399412409881,10.008,17.609358385910163,-1.7663743439642368,27.476973589343093,-3.4367737563741176,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.1630695443645085,0.0
1.0,2.0,2.348,2.749,0.401,-10.238,-10.808,-0.5700000000000003,-10.523,-2.208,2.2143064376910435,24.5,24.5,0.0,24.0,24.0,0.0,20.0,20.0,0.0,20.0,20.0,9.453280612617334,-1.8046777161347265,9.624,27.476973589343093,-3.4367737563741176,36.93025420196042,-5.241451472508844,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.221945137157107,0.0
1.0,2.0,3.1,3.49,0.39,-11.132,-11.403,-0.2710000000000008,-11.2675,-1.483,1.4923732777023313,24.5,24.0,0.5,24.0,24.0,0.0,20.5,20.5,0.0,21.0,21.0,9.175241312301644,-1.8505531229967935,9.359999999999998,36.93025420196042,-5.241451472508844,46.10549551426207,-7.092004595505638,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.2435897435897436,0.0
1.0,2.0,3.698,3.913,0.215,-11.403336,-11.425,-0.021664000000001238,-11.414168,-1.0945545,1.116752412104178,24.0,24.5,-0.5,24.0,24.0,0.0,21.0,21.0,0.0,21.0,21.0,5.0577537590492705,-1.0221188349810275,5.16,46.10549551426207,-7.092004595505638,51.16324927331134,-8.114123430486666,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,2.255813953488372,0.0
1.0,2.0,4.331,4.749,0.418,-11.196,-11.201,-0.005000000000000782,-11.1985,-0.3125,0.3188863433889887,26.0,26.0,0.0,27.0,27.0,0.0,21.0,21.0,0.0,21.0,21.0,11.071021621718037,-2.192322113981362,11.286,51.16324927331134,-8.114123430486666,62.234270895029375,-10.306445544468028,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.244019138755981,0.0
1.0,2.0,5.159,5.577,0.418,-11.032,-10.742,0.28999999999999915,-10.887,0.10700000000000001,0.163783393541592,27.0,27.0,0.0,27.0,27.0,0.0,22.0,22.0,0.0,22.0,22.0,11.088229009489332,-2.103562082069176,11.286,62.234270895029375,-10.306445544468028,73.32249990451871,-12.410007626537205,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.291866028708134,0.0
1.0,2.0,5.936,6.36,0.424,-10.529,-10.311,0.21799999999999997,-10.42,0.38549999999999995,0.38647962430120425,27.5,27.0,0.5,28.0,27.0,1.0,22.5,22.5,0.0,23.0,23.0,11.471699071522913,-2.087036274821393,11.660000000000002,73.32249990451871,-12.410007626537205,84.79419897604163,-14.497043901358598,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.2853773584905661,0.0
1.0,2.0,6.718,7.107,0.389,-10.05,-9.526,0.5240000000000009,-9.788,0.6675,0.6829615655364509,28.5,28.5,0.0,29.0,29.0,0.0,24.0,24.0,0.0,24.0,24.0,11.125441821054856,-1.8669507991170002,11.281,84.79419897604163,-14.497043901358598,95.91964079709649,-16.363994700475597,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.4652956298200515,0.0
