seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,pwm_mean,pwm_end,pc_mean,pc_end,hd_mean,hd_end,aa_mean,aa_end,ae_mean,ae_end,ao_mean,ao_end,se_mean,se_end,so_mean,so_end,curve_abs_mean,line_dev_start,line_dev_end,line_dev_mean,line_dev_abs_max,line_dev_delta,yaw_switch_n,deviation_eps,deviation_side,deviation_severity,cum_lat_end,cum_lat_abs,cum_lat_eps,cum_lat_side,cum_lat_severity,segment_kind,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,turn_conf,turn_yaw_eps,turn_y_eps,state,enc_active_ratio,enc_nonzero_ratio,out_nonzero_ratio,out_strong_ratio,output_only_ratio,speed_proxy,idle_streak_s,output_idle_streak_s,pause_suspected,stiction
1.0,3.0,9.376,9.79,0.414,0.135,-0.129,-0.264,0.062,-0.26966666666666667,0.34440334880292134,15.666666666666666,16.333333333333332,-0.6666666666666666,15.0,16.0,-1.0,13.666666666666666,13.666666666666666,0.0,14.0,14.0,13.666666666666666,14.0,13.666666666666666,14.0,0.0,0.0,0.152,0.181,-0.152,-0.181,-0.009,-0.019,19.0,19.5,13.633000000000001,13.981,0.0006492049937631732,1.168143125647295,1.1922087353053767,1.1832073076097536,1.1922087353053767,0.0240656096580818,0.0,0.13043,right,high,0.6063613460702475,0.6063613460702475,0.35,right,low,drift_right,6.521475444444651,0.003351413626240569,6.5215,84.1419149896056,0.6030099324440069,90.66339043405024,0.6063613460702475,moving,balanced,straight,0.0,3.0,0.13043,straight,1.0,1.0,1.0,1.0,0.0,15.752415458937199,0.0,0.0,0.0,0.0
1.0,3.0,9.994,10.364,0.37,-0.428,-1.021,-0.593,-0.7439999999999999,-1.1093333333333333,1.1219248340835197,16.0,15.666666666666666,0.3333333333333333,16.0,16.0,0.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,-0.446,-0.782,0.446,0.782,0.09699999999999999,0.153,19.166666666666668,19.0,13.870333333333333,13.811,0.0017042769395651835,1.1786321099013768,1.1055693491325298,1.142809420939616,1.1786321099013768,-0.07306276076884699,0.0,0.1184,right,high,0.5144966842435182,0.5144966842435182,0.35,right,low,drift_right,5.919274573104264,-0.09186466182672927,5.92,90.66339043405024,0.6063613460702475,96.5826650071545,0.5144966842435182,moving,balanced,straight,0.0,3.0,0.1184,straight,1.0,1.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0
1.0,3.0,10.617,11.016,0.399,-1.692,-1.88,-0.18799999999999994,-1.7726666666666666,-1.3403333333333334,1.3740801771852083,15.666666666666666,16.0,-0.3333333333333333,15.0,16.0,-1.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,-1.4856666666666667,-1.746,1.4856666666666667,1.746,0.24933333333333332,0.271,19.166666666666668,19.5,14.014333333333333,14.26,0.0013115963363448193,0.9988980435217387,0.820046630615765,0.9108954102733623,0.9988980435217387,-0.17885141290597373,0.0,0.12564,right,high,0.3157007104566272,0.3157007104566272,0.35,balanced,low,left_curve,6.278849432796669,-0.1987959737868911,6.282,96.5826650071545,0.5144966842435182,102.86151443995118,0.3157007104566272,moving,balanced,left_arc,0.5822665853779936,3.0,0.12564,left_arc,1.0,1.0,1.0,1.0,0.0,15.744360902255638,0.0,0.0,0.0,0.0
1.0,3.0,11.225,11.634,0.409,-2.47,-3.056,-0.5859999999999999,-2.7003333333333335,-1.5200000000000002,1.5312624421263217,16.0,16.333333333333332,-0.3333333333333333,16.0,16.0,0.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,-2.3073333333333332,-2.574,2.3073333333333332,2.574,0.3426666666666667,0.372,18.833333333333332,19.0,13.955,14.101,0.0020643913297841835,0.6865450988181867,0.38165627292782833,0.5378381105329466,0.6865450988181867,-0.3048888258903584,0.0,0.13293,right,high,-0.010275497274771228,0.010275497274771228,0.35,balanced,low,left_curve,6.638442864947395,-0.3259762077313984,6.6465,102.86151443995118,0.3157007104566272,109.49995730489857,-0.010275497274771228,moving,balanced,left_arc,1.0,3.0,0.13293,left_arc,1.0,1.0,1.0,1.0,0.0,16.250611246943766,0.0,0.0,0.0,0.0
1.0,3.0,11.844,12.253,0.409,-3.425,-3.19,0.23499999999999988,-3.3216666666666668,-1.0013333333333334,1.1389571253270834,16.333333333333332,16.333333333333332,0.0,17.0,17.0,0.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,-3.276666666666667,-3.35,3.276666666666667,3.35,0.46466666666666673,0.45,18.666666666666668,18.0,13.995333333333333,13.642,0.0010396950619656125,0.19157772486976532,-0.17168151124061404,0.010364028969144087,0.19157772486976532,-0.36325923611037936,0.0,0.13498,left,mild,-0.39493870667217384,0.39493870667217384,0.35,left,low,left_curve,6.738022448054707,-0.3846632093974026,6.748999999999999,109.49995730489857,-0.010275497274771228,116.23797975295328,-0.39493870667217384,moving,balanced,left_arc,1.0,3.0,0.13498,left_arc,1.0,1.0,1.0,1.0,0.0,16.501222493887532,0.0,0.0,0.0,0.0
1.0,3.0,12.414,12.85,0.436,-3.334,-3.257,0.07699999999999996,-3.356,-0.36800000000000005,0.45369666812383214,16.333333333333332,16.0,0.3333333333333333,17.0,16.0,1.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,-3.333,-3.476,3.333,3.476,0.4246666666666667,0.446,18.833333333333332,18.5,14.228,14.076,0.0009295844970120572,-0.31332343692622316,-0.7072417456337121,-0.515747860216277,0.7072417456337121,-0.39391830870748895,0.0,0.14156000000000002,left,high,-0.8113020488183689,0.8113020488183689,0.35,left,low,left_curve,7.065730065162196,-0.4163633421461951,7.078,116.23797975295328,-0.39493870667217384,123.30370981811548,-0.8113020488183689,moving,balanced,left_arc,1.0,3.0,0.14156000000000002,left_arc,1.0,1.0,1.0,1.0,0.0,16.23394495412844,0.0,0.0,0.0,0.0
1.0,3.0,13.055,13.469,0.414,-3.35,-2.793,0.5569999999999999,-3.1360000000000006,0.24033333333333332,0.4896832309428889,16.333333333333332,16.0,0.3333333333333333,17.0,17.0,0.0,14.333333333333334,14.333333333333334,0.0,14.0,14.0,14.333333333333334,14.0,14.333333333333334,14.0,0.0,0.0,-3.2906666666666666,-3.265,3.2906666666666666,3.265,0.39666666666666667,0.39,18.833333333333332,18.0,14.368,13.915,0.0011055489420690875,-0.8885078219878998,-1.2214960006594897,-1.0575802604354054,1.2214960006594897,-0.3329881786715899,0.0,0.13449,left,high,-1.165621244632235,1.165621244632235,0.35,left,low,left_curve,6.715101786404062,-0.35431919581386606,6.7245,123.30370981811548,-0.8113020488183689,130.01881160451953,-1.165621244632235,moving,balanced,left_arc,1.0,3.0,0.13449,left_arc,1.0,1.0,1.0,1.0,0.0,16.242753623188403,0.0,0.0,0.0,0.0
1.0,3.0,13.673,14.087,0.414,-2.469,-2.084,0.3849999999999998,-2.2866666666666666,1.0353333333333332,1.036344215660672,16.333333333333332,16.666666666666668,-0.3333333333333333,16.0,16.0,0.0,14.333333333333334,14.333333333333334,0.0,15.0,15.0,14.333333333333334,15.0,14.333333333333334,15.0,0.0,0.0,-2.523,-2.307,2.523,2.307,0.254,0.227,18.5,19.0,14.304,14.65,0.001210128564556493,-1.3598874683250002,-1.5962985353232026,-1.4804987789659725,1.5962985353232026,-0.23641106699820247,0.0,0.13453,left,high,-1.4233833126226636,1.4233833126226636,0.35,left,mild,left_curve,6.721546668934611,-0.2577620679904288,6.726500000000001,130.01881160451953,-1.165621244632235,136.74035827345415,-1.4233833126226636,moving,balanced,left_arc,0.9160192372736844,3.0,0.13453,left_arc,1.0,1.0,1.0,1.0,0.0,16.247584541062803,0.0,0.0,0.0,0.0
1.0,3.0,14.307,14.695,0.388,-2.112,-2.007,0.10499999999999998,-2.0696666666666665,0.49433333333333335,0.5020554418255684,16.666666666666668,16.333333333333332,0.3333333333333333,17.0,16.0,1.0,14.333333333333334,14.333333333333334,0.0,14.0,14.0,14.333333333333334,14.0,14.333333333333334,14.0,0.0,0.0,-2.067,-2.007,2.067,2.007,0.214,0.22,18.5,18.5,14.44,14.486,0.00022097656843601953,-1.722256764040516,-1.9272714110303069,-1.8182963478972027,1.9272714110303069,-0.20501464698979088,0.0,0.12648,left,high,-1.6484733324649863,1.6484733324649863,0.35,left,mild,left_curve,6.31999133166876,-0.22509001984232258,6.324000000000001,136.74035827345415,-1.4233833126226636,143.0603496051229,-1.6484733324649863,moving,balanced,left_arc,0.7796491132378445,3.0,0.12648,left_arc,1.0,1.0,1.0,1.0,0.0,16.298969072164947,0.0,0.0,0.0,0.0
1.0,3.0,14.903,15.313,0.41,-1.91,-2.47,-0.5600000000000003,-2.260333333333333,-0.20033333333333334,0.4922509522591094,16.333333333333332,16.0,0.3333333333333333,17.0,16.0,1.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,-2.106,-2.401,2.106,2.401,0.248,0.316,18.833333333333332,18.5,14.777666666666667,14.623,0.0011591363933018924,-2.027626930519682,-2.2896649910036153,-2.1573061188381866,2.2896649910036153,-0.2620380604839334,0.0,0.13325,left,high,-1.9316558436898763,1.9316558436898763,0.35,left,mild,left_curve,6.656477884363666,-0.28318251122489,6.6625,143.0603496051229,-1.6484733324649863,149.71682748948655,-1.9316558436898763,moving,balanced,left_arc,1.0,3.0,0.13325,left_arc,1.0,1.0,1.0,1.0,0.0,16.25,0.0,0.0,0.0,0.0
1.0,3.0,15.517,15.914,0.397,-2.8,-3.456,-0.6560000000000001,-3.0976666666666666,-1.0933333333333335,1.1089571677932382,17.0,16.666666666666668,0.3333333333333333,17.0,17.0,0.0,14.333333333333334,14.333333333333334,0.0,14.0,14.0,14.333333333333334,14.0,14.333333333333334,14.0,0.0,0.0,-2.768666666666667,-3.037,2.768666666666667,3.037,0.37266666666666665,0.418,18.166666666666668,18.0,14.508666666666668,14.455,0.0016781071596481143,-2.448072853735171,-2.808923558134053,-2.613557833570924,2.808923558134053,-0.360850704398882,0.0,0.13332999999999998,left,high,-2.3136484030142404,2.3136484030142404,0.35,left,mild,left_curve,6.65550371534229,-0.38199255932436404,6.666499999999999,149.71682748948655,-1.9316558436898763,156.37233120482884,-2.3136484030142404,moving,balanced,left_arc,1.0,3.0,0.13332999999999998,left_arc,1.0,1.0,1.0,1.0,0.0,16.792191435768263,0.0,0.0,0.0,0.0
1.0,3.0,16.123,16.532,0.409,-3.882,-3.731,0.15100000000000025,-3.921333333333333,-1.1023333333333334,1.258618952132323,16.666666666666668,16.666666666666668,0.0,17.0,17.0,0.0,15.666666666666666,14.333333333333334,1.3333333333333333,16.0,14.0,15.0,15.0,15.0,15.0,0.6666666666666666,1.0,-3.829333333333333,-4.15,3.829333333333333,4.15,0.5326666666666666,0.572,18.333333333333332,18.0,14.744666666666667,14.589,0.0018947734140947272,-3.0247202181418023,-3.480618410165882,-3.2570932652814584,3.480618410165882,-0.45589819202407966,0.0,0.13906,left,high,-2.791581489171158,2.791581489171158,0.35,left,mild,left_curve,6.936507733277386,-0.47793308615691776,6.952999999999999,156.37233120482884,-2.3136484030142404,163.30883893810622,-2.791581489171158,moving,balanced,left_arc,1.0,3.0,0.13906,left_arc,1.0,1.0,1.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0
1.0,3.0,16.742,17.151,0.409,-2.457,-0.647,1.8099999999999998,-1.4886666666666668,2.797333333333333,2.858976157065089,17.0,16.333333333333332,0.6666666666666666,17.0,16.0,1.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,-2.5166666666666666,-1.362,2.5166666666666666,1.362,0.221,0.006,18.333333333333332,18.5,14.878666666666668,15.023,0.0052057518240662855,-3.618165029148468,-3.717035645090823,-3.6749281205745543,3.717035645090823,-0.09887061594235513,0.0,0.13700999999999997,left,high,-2.912208212648125,2.912208212648125,0.35,left,mild,drift_right,6.849304541189136,-0.12062672347696701,6.8504999999999985,163.30883893810622,-2.791581489171158,170.15814347929535,-2.912208212648125,moving,balanced,straight,0.0,3.0,0.13700999999999997,straight,1.0,1.0,1.0,1.0,0.0,16.749388753056234,0.0,0.0,0.0,0.0
1.0,3.0,17.311,17.704,0.393,0.232,-2.66,-2.8920000000000003,-0.4313333333333334,0.7796666666666666,4.649826484217807,17.0,17.333333333333332,-0.3333333333333333,16.0,17.0,-1.0,14.666666666666666,14.666666666666666,0.0,15.0,15.0,14.666666666666666,15.0,14.666666666666666,15.0,0.0,0.0,0.2396666666666666,1.134,-0.2396666666666666,-1.134,-0.21733333333333335,-0.336,17.833333333333332,18.5,14.703333333333333,15.143,0.011445595373224293,-3.697382518803564,-3.716331471805298,-3.671729708757274,3.716331471805298,-0.01894895300173438,0.0,0.13665000000000002,left,high,-2.9528478037694446,2.9528478037694446,0.35,left,mild,drift_right,6.828819774917374,-0.040639591121319735,6.8325000000000005,170.15814347929535,-2.912208212648125,176.98696325421272,-2.9528478037694446,moving,balanced,straight,0.0,3.0,0.13665000000000002,straight,1.0,1.0,1.0,1.0,0.0,17.385496183206108,0.0,0.0,0.0,0.0
1.0,3.0,17.935,18.332,0.397,-2.928,-1.625,1.303,-2.307,-1.8133333333333332,2.525198474047799,17.666666666666668,16.666666666666668,1.0,18.0,16.0,2.0,15.666666666666666,14.333333333333334,1.3333333333333333,15.0,15.0,15.0,15.0,15.0,15.0,0.6666666666666666,0.0,-2.651,-2.367,2.651,2.367,0.5063333333333334,0.358,17.833333333333332,18.0,14.831333333333333,14.976,0.0026213233721213963,-3.9044684716501408,-4.1139290473237855,-4.011002097965601,4.1139290473237855,-0.20946057567364473,0.0,0.13663,left,high,-3.1839956217867216,3.1839956217867216,0.35,left,mild,left_curve,6.8274481223895425,-0.2311478180172769,6.8315,176.98696325421272,-2.9528478037694446,183.81441137660227,-3.1839956217867216,moving,balanced,left_arc,0.6917793897187801,3.0,0.13663,left_arc,1.0,1.0,1.0,1.0,0.0,17.207808564231737,0.0,0.0,0.0,0.0
1.0,3.0,18.541,18.907,0.366,-0.795,-0.305,0.49,-0.43,1.5116666666666667,1.5608972846838236,17.333333333333332,17.333333333333332,0.0,18.0,17.0,1.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,-0.8693333333333334,-0.189,0.8693333333333334,0.189,0.043666666666666666,-0.077,17.666666666666668,17.5,14.86,14.797,0.002574356581522013,-4.151942062626937,-4.158457517239814,-4.154281888847527,4.158457517239814,-0.006515454612876503,0.0,0.12810000000000002,left,high,-3.2108552740057235,3.2108552740057235,0.35,left,mild,drift_right,6.4049405067305205,-0.026859652219002106,6.405,183.81441137660227,-3.1839956217867216,190.2193518833328,-3.2108552740057235,moving,balanced,straight,0.0,3.0,0.12810000000000002,straight,1.0,1.0,1.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0
1.0,3.0,19.14,19.489,0.349,0.026,0.258,0.232,0.166,1.0666666666666667,1.0780188619252757,18.0,17.333333333333332,0.6666666666666666,18.0,17.0,1.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,-0.021666666666666667,0.214,0.021666666666666667,-0.214,-0.05433333333333334,-0.085,17.333333333333332,17.5,14.782333333333334,14.92,0.0009294347684922159,-4.143655822349572,-4.09835247463199,-4.121919894289969,4.143655822349572,0.045303347717582376,0.0,0.12375,left,high,-3.185205030728808,3.185205030728808,0.35,left,mild,drift_right,6.187446379355477,0.025650243276915813,6.1875,190.2193518833328,-3.2108552740057235,196.40679826268826,-3.185205030728808,moving,balanced,straight,0.0,3.0,0.12375,straight,1.0,1.0,1.0,1.0,0.0,17.729226361031518,0.0,0.0,0.0,0.0
1.0,3.0,19.721,20.131,0.41,0.212,0.313,0.101,0.27399999999999997,0.421,0.4266368479163515,18.0,17.666666666666668,0.3333333333333333,17.0,18.0,-1.0,14.666666666666666,14.666666666666666,0.0,15.0,15.0,14.666666666666666,15.0,14.666666666666666,15.0,0.0,0.0,0.256,0.298,-0.256,-0.298,-0.06033333333333333,-0.059,17.166666666666668,17.5,14.810666666666668,15.054,0.00022614187060406582,-4.068839150797525,-4.007855490285861,-4.03851428434179,4.068839150797525,0.06098366051166426,0.0,0.1435,left,high,-3.1470108624682993,3.1470108624682993,0.35,left,mild,drift_right,7.174898271186121,0.038194168260508476,7.174999999999999,196.40679826268826,-3.185205030728808,203.58169653387438,-3.1470108624682993,moving,balanced,straight,0.0,3.0,0.1435,straight,1.0,1.0,1.0,1.0,0.0,17.5,0.0,0.0,0.0,0.0
