seg_index,sample_n,t0_s,t1_s,duration_s,yaw_start,yaw_end,yaw_delta,yaw_mean,yr_mean,yr_rms,el_mean,er_mean,ed_mean,el_end,er_end,ed_end,outL_mean,outR_mean,out_diff_mean,outL_end,outR_end,x_local,y_local,path_len,x_total_start,y_total_start,x_total_end,y_total_end,motion_level,wheel_bias,turn_state,state,enc_active_ratio,enc_nonzero_ratio,speed_proxy,stiction
1.0,3.0,0.0,0.363,0.363,0.0,-8.203,-8.203,-2.7343333333333333,-2.6363333333333334,4.56626327902075,16.0,17.333333333333332,-1.3333333333333333,25.0,26.0,-1.0,14.0,14.0,0.0,21.0,21.0,9.161055437568256,-1.3170860777648221,9.2555,0.0,0.0,9.161055437568256,-1.3170860777648221,barely_moving,right_faster,left_arc,hesitating_left_arc,0.6666666666666666,0.6666666666666666,1.3774104683195594,0.0
1.0,4.0,0.722,1.145,0.423,-11.042,-10.865,0.1769999999999996,-10.9535,-6.451499999999999,6.6140878811821056,12.75,12.25,0.5,26.0,24.0,2.0,11.0,10.0,1.0,23.0,19.0,0.07362620350400159,-0.014288814800322031,0.07500000000000001,9.161055437568256,-1.3170860777648221,9.234681641072259,-1.331374892565144,barely_moving,balanced,straight,hesitating_straight,0.5,0.5,1.1820330969267139,0.0
1.0,2.0,1.454,1.887,0.433,-10.522,3.236,13.758000000000001,-3.643,3.2015000000000002,6.854141995902916,28.0,24.5,3.5,28.0,24.0,4.0,23.5,19.5,4.0,24.0,20.0,11.240049044854679,0.6355009592922733,11.258,9.234681641072259,-1.331374892565144,20.474730685926936,-0.6958739332728707,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,1.212471131639723,0.0
1.0,2.0,2.291,2.703,0.412,8.228,4.676,-3.5519999999999996,6.452,7.026,7.770484991298806,26.5,27.5,-1.0,26.0,28.0,-2.0,20.0,23.0,-3.0,20.0,24.0,11.086975119840336,0.9068399484150156,11.123999999999999,20.474730685926936,-0.6958739332728707,31.56170580576727,0.21096601514214486,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.3106796116504855,0.0
1.0,2.0,3.108,3.512,0.404,-1.669,-5.374,-3.7049999999999996,-3.5214999999999996,-4.141,4.276256540480237,26.0,27.5,-1.5,26.0,27.0,-1.0,22.0,23.0,-1.0,23.0,23.0,10.658942495327796,-1.0026868311169115,10.706000000000001,31.56170580576727,0.21096601514214486,42.22064830109507,-0.7917208159747666,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,1.3242574257425743,0.0
1.0,2.0,3.713,3.869,0.156,-5.373779,-5.41,-0.03622100000000028,-5.3918895,-4.313752,4.405365927480712,28.0,26.5,1.5,28.0,27.0,1.0,23.5,21.5,2.0,23.0,21.0,4.270890299850511,-0.4044700812703124,4.29,42.22064830109507,-0.7917208159747666,46.49153860094558,-1.196190897245079,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,3.493589743589744,0.0
1.0,2.0,4.288,4.693,0.405,-1.446,1.743,3.189,0.14850000000000008,2.2755,2.5667209626291676,28.5,27.0,1.5,28.0,27.0,1.0,23.5,22.5,1.0,23.0,23.0,11.132346838687697,0.3387626206653482,11.137500000000001,46.49153860094558,-1.196190897245079,57.62388543963328,-0.8574282765797308,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,1.3703703703703705,0.0
1.0,2.0,5.097,5.442,0.345,4.409,5.334,0.9249999999999998,4.871499999999999,4.2315,4.244231909309386,28.5,28.5,0.0,28.0,29.0,-1.0,22.5,23.5,-1.0,22.0,24.0,9.789922414348801,0.9140434185698838,9.8325,57.62388543963328,-0.8574282765797308,67.41380785398208,0.05661514199015305,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.6521739130434785,0.0
1.0,2.0,5.763,6.196,0.433,5.119,1.964,-3.155,3.5415,0.624,1.7902681363415929,28.0,29.0,-1.0,28.0,29.0,-1.0,22.5,24.5,-2.0,23.0,25.0,12.333250668868317,0.42292811311051176,12.3405,67.41380785398208,0.05661514199015305,79.7470585228504,0.4795432551006648,barely_moving,balanced,right_arc,hesitating_right_arc,1.0,1.0,1.3163972286374135,0.0
1.0,2.0,6.6,6.945,0.345,0.219,-0.188,-0.40700000000000003,0.0155,-2.019,2.026831270727783,28.5,29.0,-0.5,29.0,29.0,0.0,24.0,24.0,0.0,24.0,24.0,10.004946141141902,-0.03282853712487161,10.005,79.7470585228504,0.4795432551006648,89.7520046639923,0.4467147179757932,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.6666666666666667,0.0
1.0,2.0,7.362,7.707,0.345,-0.433,-0.447,-0.014000000000000012,-0.44,-1.1635,1.1876929316957308,30.0,30.0,0.0,30.0,30.0,0.0,24.0,24.0,0.0,24.0,24.0,10.349685023659593,-0.0807459660684731,10.35,89.7520046639923,0.4467147179757932,100.10168968765188,0.3659687519073201,barely_moving,balanced,left_arc,hesitating_left_arc,1.0,1.0,1.7391304347826089,0.0
1.0,2.0,8.027,8.46,0.433,-0.138,-45.138,-45.0,-22.637999999999998,-18.405,25.84259866963847,21.5,29.0,-7.5,23.0,26.0,-3.0,27.5,27.5,0.0,28.0,28.0,7.483253156817842,-7.519387903345311,10.6085,100.10168968765188,0.3659687519073201,107.58494284446972,-7.153419151437991,barely_moving,right_faster,left_arc,hesitating_left_arc,1.0,1.0,1.166281755196305,0.0
1.0,2.0,8.679,9.014,0.335,-84.558,-110.842,-26.283999999999992,-97.7,-85.303,85.31535684154406,31.0,17.5,13.5,30.0,16.0,14.0,35.5,21.5,14.0,36.0,22.0,-2.7413783612697977,-7.200824236180309,7.705000000000001,107.58494284446972,-7.153419151437991,104.84356448319993,-14.3542433876183,barely_moving,left_faster,left_arc,hesitating_left_arc,1.0,1.0,1.4477611940298507,0.0
1.0,2.0,9.24,9.65,0.41,-130.046,-85.046,44.999999999999986,-107.54599999999999,-50.294,60.680218654846655,20.0,12.0,8.0,33.0,11.0,22.0,32.5,18.5,14.0,29.0,15.0,0.778930383795101,-8.986304438266089,9.02,104.84356448319993,-14.3542433876183,105.62249486699503,-23.34054782588439,barely_moving,left_faster,right_arc,hesitating_right_arc,1.0,1.0,0.7804878048780488,0.0
