idx,x,y
0,0.0,0.0
1,0.02484724712206371,-0.00275940400360239
2,0.02484724712206371,-0.00275940400360239
3,0.0737428929510113,-0.0059556234845078914
4,8.48749545243915,0.4838931977928219
5,16.934514577595266,1.810135313413812
6,28.179803467940573,-0.136306060652297
7,36.75267662513833,-0.8188350568115959
8,44.66466524356271,1.5447940071328947
9,53.81009908859864,4.9160028090422845
10,64.1289755146326,1.5354981789255753
11,72.8567686809059,-1.9119766138398657
12,77.20623493886225,-3.630055634403017
13,77.66983463448196,-3.7992229250395972
14,87.02637560382789,-7.213419915394894
15,93.3166766410508,-9.508747530597612
16,103.11145318893085,-13.08285645830238
17,110.67371772740823,-15.842322901310427
18,122.6451112859283,-20.210678257394033
19,134.47747190634965,-24.528300565829788
