idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
0,1,0,1284671.0,0.0,-0.196,-0.196,-0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,balanced
1,1,1,1284672.0,0.001,-0.196,-0.196,-0.449,3.0,3.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,-0.0,-0.0,9.284,5.606,0.00299998244674292,-1.0262515986059658e-05,0.003,0.00299998244674292,-1.0262515986059658e-05,0.003,0.0,0.002999922655340212,5.707602560591761e-06,2.154209777465759e-05,2.154209777465759e-05,balanced
2,1,2,1284904.0,0.233,-1.054,-1.054,-1.58,4.0,5.0,-1.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,-0.204,0.204,0.047,10.544,6.39,1.0468233403493972,-0.01921436355787591,1.047,1.0438233579026543,-0.01920410104188985,1.044,-0.014343797875585582,1.0469682118417014,0.001991944171003365,-0.008115482745616045,0.008115482745616045,balanced
3,1,3,1285300.0,0.629,-3.652,-3.652,-4.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0468233403493972,-0.01921436355787591,1.047,0.0,-0.0,0.0,0.0,1.0469682118417014,0.001991944171003365,-0.008115482745616045,0.008115482745616045,balanced
4,1,4,1285301.0,0.63,-3.652,-3.652,-4.464,5.0,8.0,-3.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,-2.1,2.1,0.413,13.344,8.128,1.0533101409978955,-0.01962838933804206,1.0534999999999999,0.006486800648498288,-0.00041402578016615054,0.006500000000000001,0.0,1.0534590372107941,0.00200429350655408,-0.008460716040568183,0.008460716040568183,balanced
5,1,5,1285511.0,0.84,-5.497,-5.497,-5.963,8.0,8.0,0.0,10.0,8.0,10.0,8.0,2.0,9.0,9.0,1.0,-3.659,3.659,0.662,14.364,8.776,2.725584182995182,-0.1805616937285768,2.7335,1.6722740419972868,-0.16093330439053474,1.68,-0.019167455178152017,2.727345222831048,0.005189001306329624,-0.1516565176189501,0.1516565176189501,balanced
6,1,6,1285716.0,1.045,-6.735,-6.735,-5.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.725584182995182,-0.1805616937285768,2.7335,0.0,-0.0,0.0,0.0,2.727345222831048,0.005189001306329624,-0.1516565176189501,0.1516565176189501,balanced
7,1,7,1285717.0,1.046,-6.735,-6.735,-5.989,8.0,9.0,-1.0,11.0,9.0,11.0,9.0,2.0,10.0,10.0,1.0,-5.505,5.505,0.959,16.264,9.953,2.7340255261453836,-0.18155855170268653,2.742,0.008441343150201506,-0.0009968579741097233,0.0085,0.0,2.735796659705108,0.005205080868466733,-0.15256382945276675,0.15256382945276675,balanced
8,1,8,1285922.0,1.251,-7.079,-7.079,-4.478,10.0,10.0,0.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-6.742,6.742,1.109,17.284,10.609,4.7683987318997225,-0.43419595928282567,4.792,2.034373205754339,-0.25263740758013914,2.05,-0.0029287476228587795,4.7727338529627925,0.009080523430062937,-0.3836198199042229,0.3836198199042229,balanced
9,1,9,1286131.0,1.46,-6.93,-6.93,-2.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7683987318997225,-0.43419595928282567,4.792,0.0,-0.0,0.0,0.0,4.7727338529627925,0.009080523430062937,-0.3836198199042229,0.3836198199042229,balanced
10,1,10,1286132.0,1.461,-6.93,-6.93,-2.661,12.0,11.0,1.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-7.087,7.087,1.074,18.304,11.266,4.779814716376697,-0.4355835105148479,4.8035,0.011415984476974098,-0.0013875512320222314,0.0115,0.0,4.784163905897706,0.009102270057191098,-0.38488626765485917,0.38488626765485917,balanced
11,1,11,1286354.0,1.683,-6.427,-6.427,-0.94,13.0,12.0,1.0,13.0,11.0,13.0,11.0,2.0,12.0,12.0,1.0,-6.938,6.938,0.966,19.944,12.301,7.5373746192776885,-0.7462093013189526,7.5785,2.7575599029009914,-0.31062579080410474,2.775,0.003163605815326659,7.544861914232602,0.014354727814174796,-0.66626058555851,0.66626058555851,balanced
12,1,12,1286740.0,2.069,-5.232,-5.232,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5373746192776885,-0.7462093013189526,7.5785,0.0,-0.0,0.0,0.0,7.544861914232602,0.014354727814174796,-0.66626058555851,0.66626058555851,balanced
13,1,13,1286741.0,2.07,-5.232,-5.232,1.41,15.0,13.0,2.0,15.0,13.0,15.0,13.0,2.0,14.0,14.0,1.0,-6.266,6.266,0.764,21.0,13.032,7.551316290020892,-0.7474859441382735,7.5925,0.013941670743202779,-0.001276642819320916,0.014,0.0,7.558816335713709,0.014381277262586529,-0.6673893552992518,0.6673893552992518,balanced
14,1,14,1286951.0,2.28,-3.549,-3.549,3.709,16.0,13.0,3.0,14.0,12.0,14.0,12.0,2.0,13.0,13.0,1.0,-5.24,5.24,0.558,20.5,12.785,10.590476662144223,-0.9359779400298194,10.6375,3.0391603721233307,-0.1884919958915458,3.045,0.009646598131712505,10.599804198154546,0.02016700979788998,-0.8236513803965794,0.8236513803965794,balanced
15,1,15,1287156.0,2.485,-1.52,-1.52,5.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.590476662144223,-0.9359779400298194,10.6375,0.0,-0.0,0.0,0.0,10.599804198154546,0.02016700979788998,-0.8236513803965794,0.8236513803965794,balanced
16,1,16,1287157.0,2.486,-1.52,-1.52,5.876,15.0,14.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-3.557,3.557,0.241,20.5,12.834,10.604971559979841,-0.9363625654774529,10.652,0.014494897835619011,-0.0003846254476335668,0.0145,0.0,10.614302358998797,0.020194593755700097,-0.8238823179079262,0.8238823179079262,balanced
17,1,17,1287549.0,2.878,0.912,0.9119999999999999,6.058,14.0,13.0,1.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0,-0.547,0.547,-0.231,21.5,13.532,15.896301173754473,-0.852131226941176,15.943999999999999,5.291329613774631,0.08423133853627679,5.292,0.008020863077948241,15.904441647797688,0.03025952409544961,-0.6835601703102616,0.6835601703102616,balanced
18,1,18,1287754.0,3.083,2.365,2.365,6.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.896301173754473,-0.852131226941176,15.943999999999999,0.0,0.0,0.0,0.0,15.904441647797688,0.03025952409544961,-0.6835601703102616,0.6835601703102616,balanced
19,1,19,1287755.0,3.084,2.365,2.365,6.417,15.0,14.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.905,-0.905,-0.411,20.5,12.984,15.9107888230034,-0.8515328798512232,15.958499999999999,0.014487649248927339,0.0005983470899529263,0.0145,0.0,15.918922139569954,0.03028707443637953,-0.6828082673688628,0.6828082673688628,balanced
20,1,20,1287976.0,3.305,3.805,3.805,6.443,14.0,15.0,-1.0,12.0,14.0,12.0,14.0,-2.0,13.0,13.0,-1.0,2.357,-2.357,-0.604,20.5,13.037,19.108225082780272,-0.6388791362582726,19.163,3.1974362597768704,0.21265374359295053,3.2045,0.007842952482046606,19.1139242855774,0.03636583196607331,-0.43626914875313766,0.43626914875313766,balanced
21,1,21,1288176.0,3.505,3.712,3.712,4.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.108225082780272,-0.6388791362582726,19.163,0.0,0.0,0.0,0.0,19.1139242855774,0.03636583196607331,-0.43626914875313766,0.43626914875313766,balanced
22,1,22,1288177.0,3.506,3.712,3.712,4.024,14.0,15.0,-1.0,12.0,14.0,12.0,14.0,-2.0,13.0,13.0,-1.0,3.798,-3.798,-0.778,20.5,13.087,19.122694662951446,-0.6379403872662535,19.177500000000002,0.01446958017117231,0.0009387489920192233,0.0145,0.0,19.128383100547982,0.036393341065083684,-0.4351770545967289,0.4351770545967289,balanced
23,1,23,1288569.0,3.898,1.636,1.6359999999999997,-1.388,15.0,15.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,3.147,-3.147,-0.449,20.0,12.883,25.00029782232646,-0.47006811169675894,25.0575,5.8776031593750115,0.16787227556949452,5.88,-0.006162080828469777,25.003876276750113,0.04757195589954767,-0.20500334540693424,0.20500334540693424,balanced
24,1,24,1288773.0,4.102,0.398,0.3979999999999997,-3.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00029782232646,-0.47006811169675894,25.0575,0.0,0.0,0.0,0.0,25.003876276750113,0.04757195589954767,-0.20500334540693424,0.20500334540693424,balanced
25,1,25,1288775.0,4.104,0.398,0.3979999999999997,-3.027,14.0,15.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,1.629,-1.629,-0.126,20.5,13.234,25.029297122666314,-0.46986666741453853,25.0865,0.028999300339855802,0.00020144428222040712,0.029,0.0,25.03287181183777,0.047627122318594325,-0.2044944790389465,0.2044944790389465,balanced
26,1,26,1288980.0,4.309,-0.38,-0.38000000000000034,-3.288,14.0,15.0,-1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.39,-0.39,0.105,20.5,13.286,28.00173174759071,-0.489580889452255,28.059,2.972434624924398,-0.01971422203771642,2.9724999999999997,-0.004568094728516698,28.005348394840095,0.0532825064419957,-0.19269560185377324,0.19269560185377324,balanced
27,1,27,1289190.0,4.519,-1.026,-1.0260000000000002,-3.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.00173174759071,-0.489580889452255,28.059,0.0,-0.0,0.0,0.0,28.005348394840095,0.0532825064419957,-0.19269560185377324,0.19269560185377324,balanced
28,1,28,1289191.0,4.52,-1.026,-1.0260000000000002,-3.215,16.0,15.0,1.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-0.387,0.387,0.211,19.5,12.737,28.017229262515404,-0.48985843432956183,28.0745,0.015497514924692948,-0.0002775448773068809,0.0155,0.0,28.02084798122506,0.0533119956952541,-0.1928088356598077,0.1928088356598077,balanced
29,1,29,1289396.0,4.725,-1.53,-1.5300000000000002,-2.941,15.0,15.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,-1.034,1.034,0.285,20.0,13.086,31.09113296882666,-0.571962053774248,31.1495,3.0739037063112566,-0.08210361944468615,3.0749999999999997,-0.0028606372130248526,31.095449358845578,0.059161680741122616,-0.2423201347138994,0.2423201347138994,balanced
30,1,30,1289788.0,5.117,-2.196,-2.1960000000000006,-2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.09113296882666,-0.571962053774248,31.1495,0.0,-0.0,0.0,0.0,31.095449358845578,0.059161680741122616,-0.2423201347138994,0.2423201347138994,balanced
