idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
24,1,24,118649.0,4.232,0.068,0.06800000000000006,-2.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.231107907540054,-0.40700543220562113,21.271,0.0,0.0,0.0,0.0,21.23202999549313,0.04938247210653064,-0.3556665206828321,0.3556665206828321,balanced
25,1,25,118650.0,4.233,0.068,0.06800000000000006,-2.707,12.0,13.0,-1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.068,-0.068,0.133,17.5,11.394,21.24360789873661,-0.4069905969104619,21.2835,0.012499991196557602,1.4835295159239717e-05,0.0125,0.0,21.244529914273972,0.04941154501621756,-0.35562145992083766,0.35562145992083766,balanced
26,1,26,118857.0,4.44,-0.972,-0.972,-3.51,12.0,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.068,-0.068,0.133,18.0,11.736,23.72725046261007,-0.4491286428555867,23.7675,2.4836425638734587,-0.04213804594512476,2.484,-0.007307336642810398,23.72826710888196,0.055188339922720465,-0.3917538293541812,0.3917538293541812,balanced
27,1,27,119060.0,4.643,-1.066,-1.066,-2.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72725046261007,-0.4491286428555867,23.7675,0.0,-0.0,0.0,0.0,23.72826710888196,0.055188339922720465,-0.3917538293541812,0.3917538293541812,balanced
28,1,28,119062.0,4.645,-1.066,-1.066,-2.443,12.0,13.0,-1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-0.972,0.972,0.423,17.5,11.48,23.752246135811973,-0.4495937462672714,23.792499999999997,0.024995673201905152,-0.0004651034116847223,0.025,0.0,23.753263833649612,0.05524647850220887,-0.3921584908055465,0.3921584908055465,balanced
29,1,29,119647.0,5.23,-0.452,-0.45199999999999996,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.752246135811973,-0.4495937462672714,23.792499999999997,0.0,-0.0,0.0,0.0,23.753263833649612,0.05524647850220887,-0.3921584908055465,0.3921584908055465,balanced
30,1,30,119648.0,5.231,-0.452,-0.45199999999999996,-0.23,1.0,2.0,-1.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,-0.037,0.037,0.012,10.82,6.528,23.753746089136296,-0.4496055794768599,23.793999999999997,0.0014999533243240718,-1.183320958853695e-05,0.0015,0.0,23.75476381120207,0.05524996722183015,-0.39216669702962564,0.39216669702962564,balanced
31,1,31,119881.0,5.464,-0.634,-0.6339999999999999,-0.421,3.0,2.0,1.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,-0.122,0.122,0.041,12.7,7.689,24.33621042803479,-0.4560510361357656,24.376499999999997,0.5824643388984927,-0.006445456658905692,0.5825,-0.00545321757704666,24.337242032672332,0.056604722962591746,-0.39720371130793114,0.39720371130793114,balanced
32,1,32,120090.0,5.673,-0.764,-0.7639999999999999,-0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33621042803479,-0.4560510361357656,24.376499999999997,0.0,-0.0,0.0,0.0,24.337242032672332,0.056604722962591746,-0.39720371130793114,0.39720371130793114,balanced
33,1,33,120091.0,5.674,-0.764,-0.7639999999999999,-0.491,5.0,5.0,0.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,-0.304,0.304,0.094,12.72,7.732,24.341209983531453,-0.45611770573746413,24.381499999999996,0.004999555496662614,-6.6669601698562e-05,0.005,0.0,24.34224173476288,0.056616351509135805,-0.39725829157695397,0.39725829157695397,balanced
34,1,34,120297.0,5.88,-0.914,-0.9139999999999999,-0.573,6.0,6.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,-0.433,0.433,0.129,14.12,8.604,25.577052720590924,-0.4758339238676278,25.617499999999996,1.2358427370594707,-0.019716218130163655,1.236,-0.0021181180242649633,25.578128533528076,0.059490836208893984,-0.41398613178182775,0.41398613178182775,balanced
35,1,35,120501.0,6.084,-1.156,-1.1559999999999997,-0.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.577052720590924,-0.4758339238676278,25.617499999999996,0.0,-0.0,0.0,0.0,25.578128533528076,0.059490836208893984,-0.41398613178182775,0.41398613178182775,balanced
36,1,36,120502.0,6.085,-1.156,-1.1559999999999997,-0.788,8.0,8.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,0.0,-0.584,0.584,0.169,14.64,8.952,25.58505109236126,-0.4759953209663131,25.625499999999995,0.00799837177033776,-0.0001613970986852858,0.008,0.0,25.586127272180473,0.059509440058289134,-0.41412818800564666,0.41412818800564666,balanced
37,1,37,120712.0,6.295,-1.233,-1.2329999999999999,-0.64,9.0,9.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,-0.826,0.826,0.239,16.16,9.903,27.474613473596005,-0.516664811035453,27.515499999999996,1.8895623812347437,-0.04066949006913999,1.89,-0.0007110600656273218,27.475782469894234,0.06390449060747677,-0.45022851699785293,0.45022851699785293,balanced
38,1,38,120916.0,6.499,-1.376,-1.3759999999999997,-0.662,10.0,11.0,-1.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,-0.903,0.903,0.25,17.06,10.483,29.615995798345207,-0.5681015610465421,29.657499999999995,2.141382324749202,-0.05143675001108905,2.142,-0.0011651824604817385,29.617282910626997,0.068885294883048,-0.49648716312359886,0.49648716312359886,balanced
39,1,39,121120.0,6.703,-1.438,-1.4379999999999997,-0.536,11.0,11.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-1.046,1.046,0.286,19.0,11.692,31.859289086180084,-0.6244151895477943,31.901499999999995,2.243293287834879,-0.056313628501252204,2.2439999999999998,-0.00048222109457954007,31.860705809011435,0.07410315529140923,-0.5473762484401674,0.5473762484401674,balanced
40,1,40,121330.0,6.913,-1.797,-1.7969999999999997,-0.948,11.0,12.0,-1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-1.108,1.108,0.295,18.5,11.439,34.27310139801688,-0.7001457859082415,34.3165,2.4138123118367947,-0.07573059636044725,2.415,-0.002594506010211033,34.274694183944575,0.0797177250530349,-0.6172699226006179,0.6172699226006179,balanced
41,1,41,121534.0,7.117,-1.908,-1.9079999999999997,-0.806,12.0,11.0,1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-1.467,1.467,0.403,18.5,11.483,36.617800721337844,-0.7782552169533421,36.662499999999994,2.3446993233209685,-0.07810943104510054,2.3459999999999996,-0.0008257951703809466,36.61957552453499,0.08517156236484211,-0.6897095426361479,0.6897095426361479,balanced
42,1,42,121738.0,7.321,-2.064,-2.064,-0.791,12.0,13.0,-1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-1.578,1.578,0.423,17.5,10.927,39.166146333456894,-0.8700955196181939,39.21249999999999,2.5483456121190526,-0.09184030266485174,2.55,-0.0010677308365141787,39.16813576040126,0.09109912580489915,-0.775387568764413,0.775387568764413,balanced
43,1,43,121943.0,7.526,-2.178,-2.178,-0.71,12.0,12.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-1.734,1.734,0.461,18.0,11.272,41.6243691866719,-0.963585647072737,41.67249999999999,2.4582228532150077,-0.09349012745454308,2.46,-0.0008088111167778616,41.62657749018108,0.09681708730797506,-0.8629333355221558,0.8629333355221558,balanced
44,1,44,122108.0,7.691,-2.29,-2.29,-0.698,11.0,11.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-1.848,1.848,0.485,19.0,11.907,43.43791969902204,-1.0361083273496061,43.48749999999999,1.8135505123501412,-0.07252268027686908,1.8150000000000002,-0.001077007582497877,43.44029806359689,0.10103552547167204,-0.9310705615312187,0.9310705615312187,balanced
45,1,45,122340.0,7.923,-2.799,-2.799,-1.222,13.0,11.0,2.0,13.0,11.0,13.0,11.0,2.0,12.0,12.0,1.0,-1.96,1.96,0.512,18.0,11.36,46.21859835856574,-1.1720575544832532,46.27149999999999,2.780678659543703,-0.13594922713364707,2.7840000000000003,-0.0031909934959235423,46.22129732492419,0.1075037067280064,-1.060295591989861,1.060295591989861,balanced
46,1,46,122501.0,8.084,-2.594,-2.594,-0.348,12.0,12.0,0.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-2.469,2.469,0.661,18.0,11.394,48.14861866659366,-1.2594967367747472,48.20349999999999,1.9300203080279221,-0.087439182291494,1.932,0.0018519280365364296,48.151523422258045,0.11199311901835828,-1.143067647487438,1.143067647487438,balanced
47,1,47,122733.0,8.316,-1.689,-1.689,1.138,12.0,11.0,1.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-2.264,2.264,0.57,18.5,11.744,50.81545951986488,-1.338134280757528,50.87149999999999,2.666840853271218,-0.07863754398278082,2.668,0.005920251023444032,50.81854662802744,0.11819620930667897,-1.215256427000033,1.215256427000033,balanced
48,1,48,122938.0,8.521,-0.607,-0.607,2.588,12.0,13.0,-1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-1.359,1.359,0.279,17.5,11.187,53.37781571885574,-1.3652812786231996,53.43399999999999,2.5623561989908588,-0.027146997865671492,2.5625,0.0073695463440306905,53.38096097864429,0.12415599531025802,-1.2362074592632166,1.2362074592632166,balanced
49,1,49,123098.0,8.681,-0.273,-0.273,2.413,13.0,12.0,1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-0.277,0.277,-0.053,17.5,11.222,55.37779301606702,-1.3748107402813659,55.43399999999999,1.9999772972112722,-0.0095294616581662,2.0,0.00291469985083053,55.38095547162723,0.12880767827622547,-1.240900862919749,1.240900862919749,balanced
50,1,50,123243.0,8.826,-0.272997,-0.272997,2.412845,13.0,12.0,1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.057081,-0.057081,-0.124549,17.5,11.25406,57.190272442116914,-1.3834467200078782,57.24649999999999,1.8124794260498966,-0.0086359797265123,1.8124999999999998,2.8888208309202168e-08,57.19345048111574,0.13302326596465144,-1.2451541650814653,1.2451541650814653,balanced
51,1,51,123334.0,8.917,-0.296,-0.296,1.535,12.0,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.057,-0.057,-0.125,18.0,11.573,58.282257869758844,-1.3890881575612135,58.33849999999999,1.0919854276419314,-0.00564143755333535,1.092,-0.0003676539265899779,58.2854463576079,0.13556308226684993,-1.2481551189475988,1.2481551189475988,balanced
52,1,52,123538.0,9.121,0.32,0.32,2.049,12.0,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.034,-0.034,-0.075,18.0,11.616,60.730219689841775,-1.3754160174118257,60.78649999999999,2.4479618200829307,0.013672140149387703,2.448,0.004391841581815797,60.73336796133392,0.14125657555697027,-1.2285637430013936,1.2285637430013936,balanced
53,1,53,123699.0,9.282,0.307,0.307,1.303,13.0,12.0,1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.65,-0.65,-0.249,17.5,11.349,62.7426908005869,-1.3646327703923424,62.79899999999999,2.012471110745125,0.010783247019483381,2.0125,-0.00011274176534621804,62.74580711433217,0.14593720290914156,-1.2129142867914982,1.2129142867914982,balanced
54,1,54,123931.0,9.514,0.641,0.641,1.35,12.0,12.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.637,-0.637,-0.209,18.0,11.701,65.52651657758207,-1.3334872516584793,65.583,2.783825776995177,0.0311455187338631,2.7840000000000003,0.002093893570998944,65.52954944171016,0.15241176411985444,-1.1750374500151428,1.1750374500151428,balanced
55,1,55,124135.0,9.718,0.346,0.346,0.373,13.0,11.0,2.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.971,-0.971,-0.292,18.0,11.744,67.97447194140099,-1.3187042631180965,68.03099999999999,2.447955363818919,0.014782988540382716,2.448,-0.0021032358224604875,67.9774619031124,0.15810523614632033,-1.154335244536995,1.154335244536995,balanced
56,1,56,124339.0,9.922,0.67,0.67,0.797,12.0,13.0,-1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.676,-0.676,-0.173,17.5,11.486,70.52429759636904,-1.288885992430719,70.58099999999999,2.549825654968044,0.029818270687377444,2.55,0.002217594814298678,70.52720800189758,0.16403555772314185,-1.1183514741715697,1.1183514741715697,balanced
57,1,57,124565.0,10.148,1.014,1.014,1.051,13.0,12.0,1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,1.0,-1.0,-0.272,17.5,11.534,73.34885520385816,-1.2388927731375567,73.40599999999999,2.8245576074891283,0.04999321929316223,2.825,0.002125285885614333,73.35163646614993,0.17060474869934333,-1.0615285006385566,1.0615285006385566,balanced
58,1,58,124765.0,10.348,1.088,1.088,0.814,12.0,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,1.344,-1.344,-0.368,18.0,11.877,75.7484225100089,-1.1933214745765235,75.806,2.399567306150728,0.045571298561033285,2.4000000000000004,0.0005381431860315858,75.75108656390223,0.17618550463970406,-1.0101550795293048,1.0101550795293048,balanced
59,1,59,124969.0,10.552,1.055,1.055,0.472,13.0,12.0,1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,1.418,-1.418,-0.375,17.5,11.619,78.29799023754782,-1.1463704075812267,78.356,2.549567727538926,0.046951066995296865,2.55,-0.0002258661384933842,78.3005333081824,0.18211512996348256,-0.957039186622651,0.957039186622651,balanced
60,1,60,125174.0,10.757,1.458,1.458,0.994,13.0,13.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,1.385,-1.385,-0.35,17.0,11.363,80.96212743073578,-1.0785617365088485,81.021,2.6641371931879556,0.06780867107237812,2.665,0.0026392783810645967,80.96449874859778,0.18831110835471498,-0.8827887167761092,0.8827887167761092,balanced
61,1,61,125378.0,10.961,1.995,1.995,1.568,13.0,13.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,1.788,-1.788,-0.474,17.0,11.404,83.612519970712,-0.9862395612834499,83.673,2.6503925399762296,0.09232217522539851,2.6519999999999997,0.003534094299852771,83.61466030128817,0.19447498100284674,-0.7840580495968993,0.7840580495968993,balanced
62,1,62,125583.0,11.166,2.364,2.364,1.65,12.0,13.0,-1.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,2.325,-2.325,-0.633,17.5,11.748,86.1728391400385,-0.8805418736112816,86.2355,2.5603191693265033,0.10569768767216832,2.5625,0.0025132741228718336,86.17471640409772,0.20042928208074562,-0.6721697103139159,0.6721697103139159,balanced
63,1,63,125792.0,11.375,2.325,2.325,1.006,12.0,12.0,0.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,2.694,-2.694,-0.727,18.0,12.092,88.67877452735434,-0.778797907705237,88.7435,2.5059353873158243,0.10174396590604447,2.508,-0.0002714028741139488,88.68039844415327,0.20625711735966823,-0.5643665835357422,0.5643665835357422,balanced
64,1,64,125996.0,11.579,1.945,1.945,0.002,13.0,13.0,0.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,2.655,-2.655,-0.686,17.0,11.534,91.32924662442224,-0.6887886711545961,91.3955,2.6504720970679108,0.09000923655064101,2.6519999999999997,-0.0025008488527822237,91.33064514648682,0.21242118805291763,-0.4679486558970548,0.4679486558970548,balanced
65,1,65,126157.0,11.74,1.639,1.639,-0.663,12.0,14.0,-2.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,2.275,-2.275,-0.546,17.0,11.566,93.42139033168695,-0.62892459049938,93.4885,2.0921437072647056,0.05986408065521608,2.093,-0.0025516997186348033,93.42263798354168,0.217286845173073,-0.4030258578117087,0.4030258578117087,balanced
66,1,66,126389.0,11.972,0.894,0.894,-1.556,13.0,12.0,1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,1.97,-1.97,-0.44,17.5,11.913,96.32103732009732,-0.5836770203690073,96.38850000000001,2.899646988410365,0.045247570130372713,2.9000000000000004,-0.004483690664606124,96.32216708437524,0.22403070880619622,-0.3507669502519015,0.3507669502519015,balanced
67,1,67,126594.0,12.177,0.268,0.268,-2.08,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,1.224,-1.224,-0.217,17.0,11.657,98.98600816659409,-0.5712115752404459,99.05350000000001,2.664970846496777,0.012465445128561388,2.665,-0.004099722745772795,98.98709999793577,0.23022893739279923,-0.3318575287458192,0.3318575287458192,balanced
68,1,68,126798.0,12.381,-0.076,-0.07600000000000001,-1.942,13.0,12.0,1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.598,-0.598,-0.041,17.5,11.997,101.5360059232699,-0.5745940223389249,101.60350000000001,2.5499977566758028,-0.003382447098478985,2.55,-0.0023544833830825467,101.53709847867287,0.2361598459716504,-0.3290739629557312,0.3290739629557312,balanced
69,1,69,127007.0,12.59,-0.165,-0.16500000000000004,-1.411,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.254,-0.254,0.034,17.0,11.74,104.25299465695291,-0.5824184098271872,104.32050000000001,2.716988733683015,-0.007824387488262263,2.717,-0.000571712563222287,104.25409818902494,0.24247917400756563,-0.33032853328678696,0.33032853328678696,balanced
70,1,70,127212.0,12.795,-0.155,-0.15500000000000003,-0.901,12.0,13.0,-1.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.165,-0.165,0.029,17.5,12.083,106.8154852802157,-0.589350630994445,106.88300000000001,2.5624906232627835,-0.006932221167257809,2.5625,6.811040983392522e-05,106.81659808333114,0.24843915897275382,-0.3310645229052262,0.3310645229052262,balanced
71,1,71,127416.0,12.999,-0.469,-0.469,-1.125,13.0,13.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.175,-0.175,0.001,17.0,11.824,109.46739643347107,-0.6110585843695665,109.53500000000001,2.6519111532553765,-0.021707953375121533,2.6519999999999997,-0.0020664908941410987,109.4685539745605,0.25460720497938544,-0.34635997889150105,0.34635997889150105,balanced
