idx,x,y
0,0.0,0.0
1,0.024,0.0
2,0.024,0.0
3,0.07294389871218562,0.0023440944629674007
4,5.514895937504999,0.2589800379291006
5,5.514895937504999,0.2589800379291006
6,5.539369160800455,0.2601251761437778
7,14.530568613549551,0.6580352173394683
8,24.280450519858952,0.7060228513772657
9,35.11424172900276,0.4225192593745739
10,40.988214725236425,0.2681909096857355
11,49.8761382015942,-0.0010307061037507226
12,59.98458353672784,-0.3361857547230056
13,71.05320844290492,-0.7403128218151613
14,76.56153991062958,-0.9413810730989771
15,80.58162026793458,-1.0946224539675247
16,92.04734377410665,-1.5559352329074125
17,98.37022816164973,-1.8103306372761803
18,107.73965938144761,-2.199258480811221
19,118.64166156407961,-2.825954906433023
20,130.1035618543266,-3.374103368472035
21,141.40143775081935,-3.697377984623769
22,153.28383430967443,-3.920967492671881
23,164.71094313969093,-4.099281925511524
24,176.62279637801447,-4.2645738752273505
25,185.72773938413917,-4.403314118923432
26,196.93573687579297,-4.615191977799681
27,208.6333966090669,-4.849193611430089
28,220.89237293696812,-5.071949962535157
29,233.43084646616327,-5.267606696823045
30,246.20893025294802,-5.457856500788307
