idx,seg_index,seg_row_index,tick,t_s,yaw_deg,yaw_unwrapped_deg,yr,el,er,ed,L,R,outL,outR,out_diff,pwm,pc,hd,aa,ae,ao,se,so,x,y,s,dx,dy,ds,kappa,line_progress,line_progress_ratio,line_dev,line_dev_abs,line_dev_side
10,1,10,1450667.0,1.81,0.71,0.71,8.575,13.0,10.0,3.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-2.113,2.113,0.196,18.5,11.469,7.895159950295756,-0.33365395062341113,7.917999999999999,4.507653885505555,0.055860974630535194,4.508,0.019687221043458665,7.893368095961049,0.0314808030666351,-0.3736518448836572,0.3736518448836572,balanced
11,1,11,1450872.0,2.015,3.507,3.507,10.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.895159950295756,-0.33365395062341113,7.917999999999999,0.0,0.0,0.0,0.0,7.893368095961049,0.0314808030666351,-0.3736518448836572,0.3736518448836572,balanced
12,1,12,1450873.0,2.016,3.507,3.507,10.347,13.0,11.0,2.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,0.71,-0.71,-0.581,18.0,11.216,7.907137478285595,-0.3329199048124205,7.929999999999999,0.011977527989838602,0.0007340458109906263,0.012,0.0,7.905349189379946,0.031528586780489296,-0.37297849468678085,0.37297849468678085,balanced
13,1,13,1451078.0,2.221,5.297,5.297,9.768,12.0,12.0,0.0,10.0,12.0,10.0,12.0,-2.0,11.0,11.0,-1.0,3.507,-3.507,-1.343,18.0,11.259,10.35663213028308,-0.10581651462257402,10.389999999999999,2.4494946519974845,0.2271033901898465,2.46,0.012699753500283942,10.355963058630197,0.04130227168563229,-0.15828880271645046,0.15828880271645046,balanced
14,1,14,1451287.0,2.43,6.127,6.127,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35663213028308,-0.10581651462257402,10.389999999999999,0.0,0.0,0.0,0.0,10.355963058630197,0.04130227168563229,-0.15828880271645046,0.15828880271645046,balanced
15,1,15,1451288.0,2.431,6.127,6.127,7.74,10.0,13.0,-3.0,10.0,14.0,10.0,14.0,-4.0,12.0,12.0,-2.0,5.297,-5.297,-1.746,18.5,11.605,10.368066439499698,-0.10458908937484693,10.401499999999999,0.011434309216618295,0.0012274252477270917,0.0115,0.0,10.367403440039665,0.041347898899488304,-0.15711932710495402,0.15711932710495402,balanced
16,1,16,1451493.0,2.636,4.204,4.204,1.764,10.0,14.0,-4.0,9.0,13.0,9.0,13.0,-4.0,11.0,11.0,-2.0,6.127,-6.127,-1.847,18.0,11.35,12.82144746953595,0.07574815430557919,12.8615,2.4533810300362533,0.1803372436804261,2.46,-0.013643366469858113,12.821666688772272,0.05113613847830201,0.010785127631879794,0.010785127631879794,balanced
17,1,17,1451698.0,2.841,-0.366,-0.36599999999999966,-6.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82144746953595,0.07574815430557919,12.8615,0.0,-0.0,0.0,0.0,12.821666688772272,0.05113613847830201,0.010785127631879794,0.010785127631879794,balanced
18,1,18,1451699.0,2.842,-0.366,-0.36599999999999966,-6.657,11.0,14.0,-3.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-0.366,0.366,0.429,17.5,11.094,12.833947214503498,0.07566830603534222,12.873999999999999,0.012499744967547945,-7.984827023697143e-05,0.0125,0.0,12.834165868732446,0.051185988455908146,0.010641948292847219,0.010641948292847219,balanced
19,1,19,1451909.0,3.052,-3.737,-3.7369999999999997,-9.919,11.0,14.0,-3.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-0.366,0.366,0.429,17.5,11.14,15.453365774266878,-0.0954205853841158,15.498999999999999,2.61941855976338,-0.17108889141945802,2.625,-0.022413352032277657,15.452683955429608,0.06162931901031566,-0.17371647879916943,0.17371647879916943,balanced
20,1,20,1452256.0,3.399,-7.129,-7.129,-9.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.453365774266878,-0.0954205853841158,15.498999999999999,0.0,-0.0,0.0,0.0,15.452683955429608,0.06162931901031566,-0.17371647879916943,0.17371647879916943,balanced
21,1,21,1452257.0,3.4,-7.129,-7.129,-9.282,13.0,12.0,1.0,13.0,9.0,13.0,9.0,4.0,11.0,11.0,2.0,-6.532,6.532,2.209,17.5,11.215,15.465769139897498,-0.09697188194930091,15.511499999999998,0.012403365630619978,-0.0015512965651851111,0.0125,0.0,15.465079301945735,0.061678754873165716,-0.17533059922376243,0.17533059922376243,balanced
22,1,22,1452676.0,3.819,-7.587,-7.587,-4.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.465769139897498,-0.09697188194930091,15.511499999999998,0.0,-0.0,0.0,0.0,15.465079301945735,0.061678754873165716,-0.17533059922376243,0.17533059922376243,balanced
23,1,23,1452677.0,3.82,-7.587,-7.587,-4.078,14.0,11.0,3.0,14.0,8.0,14.0,8.0,6.0,11.0,11.0,3.0,-8.798,8.798,2.588,17.5,11.306,15.478159708932,-0.09862227553908445,15.523999999999997,0.012390569034503678,-0.001650393589783546,0.0125,0.0,15.477461349937993,0.06172813769804694,-0.17704375056483748,0.17704375056483748,balanced
24,1,24,1452887.0,4.03,-3.604,-3.604,3.957,14.0,11.0,3.0,13.0,9.0,13.0,9.0,4.0,11.0,11.0,2.0,-7.587,7.587,2.05,17.5,11.35,18.09796835770818,-0.2636302868522715,18.148999999999997,2.619808648776179,-0.16500801131318704,2.625,0.02648246251692729,18.096400330458998,0.07217314688639363,-0.35532335205532556,0.35532335205532556,balanced
25,1,25,1453092.0,4.235,0.987,0.9870000000000001,10.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09796835770818,-0.2636302868522715,18.148999999999997,0.0,0.0,0.0,0.0,18.096400330458998,0.07217314688639363,-0.35532335205532556,0.35532335205532556,balanced
26,1,26,1453093.0,4.236,0.987,0.9870000000000001,10.411,13.0,11.0,2.0,13.0,11.0,13.0,11.0,2.0,12.0,12.0,1.0,-3.604,3.604,0.694,18.0,11.695,18.109966577259126,-0.26342358027934215,18.160999999999998,0.011998219550946206,0.00020670657292938725,0.012,0.0,18.10839944331906,0.07222100246646157,-0.3551774391650936,0.3551774391650936,balanced
27,1,27,1453485.0,4.628,5.882,5.882,11.465,12.0,12.0,0.0,10.0,14.0,10.0,14.0,-4.0,12.0,12.0,-2.0,4.016,-4.016,-1.603,18.0,11.778,22.789200305416138,0.21864251195057494,22.865,4.679233728157014,0.4820660922299171,4.704000000000001,0.018161961497687586,22.790015580653076,0.09089250414499173,0.10317432820762334,0.10317432820762334,balanced
28,1,28,1453690.0,4.833,6.054,6.054,7.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.789200305416138,0.21864251195057494,22.865,0.0,0.0,0.0,0.0,22.790015580653076,0.09089250414499173,0.10317432820762334,0.10317432820762334,balanced
29,1,29,1453691.0,4.834,6.054,6.054,7.746,11.0,15.0,-4.0,10.0,14.0,10.0,14.0,-4.0,12.0,12.0,-2.0,5.882,-5.882,-1.964,17.0,11.223,22.802127803609203,0.22001356646018588,22.878,0.012927498193064099,0.0013710545096109396,0.013000000000000001,0.0,22.802949859595124,0.0909440894103985,0.10447986574033805,0.10447986574033805,balanced
30,2,0,1454314.0,5.457,-3.195,-3.195,-1.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.802127803609203,0.22001356646018588,22.878,0.0,0.0,0.0,0.0,22.802949859595124,0.0909440894103985,0.10447986574033805,0.10447986574033805,balanced
31,2,1,1454315.0,5.458,-3.195,-3.195,-1.839,2.0,4.0,-2.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,-0.656,0.656,0.215,9.8,5.918,22.805123140504378,0.21984636333702454,22.881,0.002995336895176416,-0.00016720312316134898,0.003,0.0,22.805944310879983,0.09095603206023381,0.10429748837714846,0.10429748837714846,balanced
32,2,2,1454525.0,5.668,-3.731,-3.731,-2.086,4.0,3.0,1.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,-1.285,1.285,0.401,11.82,7.157,23.538565349804905,0.1720182793657415,23.616,0.7334422093005255,-0.04782808397128306,0.735,-0.012727843252638928,23.539134776806456,0.0938801861586568,0.05275390803467207,0.05275390803467207,balanced
33,2,3,1454730.0,5.873,-4.571,-4.571,-2.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.538565349804905,0.1720182793657415,23.616,0.0,-0.0,0.0,0.0,23.539134776806456,0.0938801861586568,0.05275390803467207,0.05275390803467207,balanced
34,2,4,1454731.0,5.874,-4.571,-4.571,-2.789,5.0,5.0,0.0,8.0,6.0,8.0,6.0,2.0,7.0,7.0,1.0,-1.821,1.821,0.543,12.84,7.8,23.543549446520398,0.17161980737098834,23.621,0.004984096715493936,-0.0003984719947531572,0.005,0.0,23.544116790621338,0.09390005572433203,0.05233018837693148,0.05233018837693148,balanced
35,2,5,1454936.0,6.079,-4.971,-4.971,-2.493,7.0,7.0,0.0,9.0,7.0,9.0,7.0,2.0,8.0,8.0,1.0,-2.661,2.661,0.781,13.24,8.071,24.973151958019045,0.04727488742345373,25.055999999999997,1.4296025114986475,-0.1243449199475346,1.4349999999999998,-0.004865029273851797,24.97307093744567,0.09959909617709471,-0.0792564609212776,0.0792564609212776,balanced
36,2,6,1455145.0,6.288,-4.467,-4.467,-0.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.973151958019045,0.04727488742345373,25.055999999999997,0.0,-0.0,0.0,0.0,24.97307093744567,0.09959909617709471,-0.0792564609212776,0.0792564609212776,balanced
37,2,7,1455147.0,6.29,-4.467,-4.467,-0.776,9.0,7.0,2.0,10.0,8.0,10.0,8.0,2.0,9.0,9.0,1.0,-3.061,3.061,0.864,14.76,9.019,24.989103355740212,0.046028729030154696,25.071999999999996,0.015951397721165703,-0.0012461583932990381,0.016,0.0,24.989015816545702,0.09966268849823913,-0.08058342380147067,0.08058342380147067,balanced
38,2,8,1455352.0,6.495,-2.891,-2.891,2.16,10.0,8.0,2.0,11.0,9.0,11.0,9.0,2.0,10.0,10.0,1.0,-2.557,2.557,0.658,16.28,9.971,26.831755209449568,-0.04702580348424908,26.916999999999994,1.842651853709356,-0.09305453251440378,1.845,0.014908611930314706,26.831172541914643,0.10700968820535925,-0.1829728723690631,0.1829728723690631,balanced
39,2,9,1455556.0,6.699,-1.208,-1.208,4.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.831755209449568,-0.04702580348424908,26.916999999999994,0.0,-0.0,0.0,0.0,26.831172541914643,0.10700968820535925,-0.1829728723690631,0.1829728723690631,balanced
40,2,10,1455557.0,6.7,-1.208,-1.208,4.291,11.0,9.0,2.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,-0.981,0.981,0.134,17.68,10.85,26.841752986945725,-0.04723662363821466,26.926999999999996,0.00999777749615793,-0.0002108201539655755,0.01,0.0,26.841169122926402,0.10704955716805616,-0.18323434526501053,0.18323434526501053,balanced
41,2,11,1455784.0,6.927,1.787,1.7870000000000001,7.388,12.0,11.0,1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.702,-0.702,-0.377,18.5,11.392,29.45098340032636,0.03416914943418072,29.537499999999994,2.6092304133806365,0.08140577307239538,2.6105,0.020023984331442316,29.45077850137363,0.11745735747902579,-0.11504972881615391,0.11504972881615391,balanced
42,2,12,1455984.0,7.127,2.279,2.279,5.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.45098340032636,0.03416914943418072,29.537499999999994,0.0,0.0,0.0,0.0,29.45077850137363,0.11745735747902579,-0.11504972881615391,0.11504972881615391,balanced
43,2,13,1455985.0,7.128,2.279,2.279,5.663,12.0,11.0,1.0,10.0,12.0,10.0,12.0,-2.0,11.0,11.0,-1.0,3.697,-3.697,-1.252,18.5,11.436,29.46247430425267,0.03462645344285728,29.548999999999996,0.011490903926308338,0.0004573040086765597,0.0115,0.0,29.46227157481551,0.11750319484239914,-0.11465065130546118,0.11465065130546118,balanced
44,2,14,1456191.0,7.334,3.182,3.182,5.208,11.0,11.0,0.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,4.19,-4.19,-1.286,19.0,11.782,31.724980702726363,0.1604072026280751,31.814999999999998,2.2625063984736937,0.1257807491852178,2.266,0.006955129366950044,31.725386222185893,0.1265290841288166,-0.00033489185983668506,0.00033489185983668506,balanced
45,2,15,1456395.0,7.538,3.989,3.989,4.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.724980702726363,0.1604072026280751,31.814999999999998,0.0,0.0,0.0,0.0,31.725386222185893,0.1265290841288166,-0.00033489185983668506,0.00033489185983668506,balanced
46,2,16,1456396.0,7.539,3.989,3.989,4.768,12.0,12.0,0.0,10.0,12.0,10.0,12.0,-2.0,11.0,11.0,-1.0,5.092,-5.092,-1.483,18.0,11.226,31.736951631816243,0.1612419820750046,31.826999999999998,0.011970929089882041,0.0008347794469295147,0.012,0.0,31.73736122717371,0.1265768435604256,0.00043922411445012597,0.00043922411445012597,balanced
47,2,17,1456606.0,7.749,4.617,4.617,4.142,11.0,13.0,-2.0,9.0,13.0,9.0,13.0,-4.0,11.0,11.0,-2.0,5.899,-5.899,-1.657,18.0,11.271,34.24877433030112,0.36408855309888877,34.347,2.5118226984848775,0.20284657102388418,2.52,0.004349471310525553,34.25017944157073,0.13659861555787794,0.19055661257360465,0.19055661257360465,balanced
48,2,18,1456811.0,7.954,3.339,3.339,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.24877433030112,0.36408855309888877,34.347,0.0,0.0,0.0,0.0,34.25017944157073,0.13659861555787794,0.19055661257360465,0.19055661257360465,balanced
49,2,19,1456812.0,7.955,3.339,3.339,0.51,11.0,13.0,-2.0,9.0,13.0,9.0,13.0,-4.0,11.0,11.0,-2.0,6.527,-6.527,-1.78,18.0,11.317,34.26075395913411,0.36478747585837323,34.359,0.011979628832992893,0.0006989227594844524,0.012,0.0,34.26216245784889,0.13664640694059452,0.1911948295255216,0.1911948295255216,balanced
50,2,20,1457160.0,8.303,1.452,1.452,-2.608,11.0,13.0,-2.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,3.754,-3.754,-0.767,18.0,11.392,38.43541306275146,0.47060509530227623,38.535000000000004,4.174659103617351,0.10581761944390299,4.176,-0.007886581174600813,38.43730412001449,0.15329795680423178,0.2758594670609503,0.2758594670609503,balanced
51,2,21,1457392.0,8.535,-1.72,-1.7199999999999998,-6.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.43541306275146,0.47060509530227623,38.535000000000004,0.0,-0.0,0.0,0.0,38.43730412001449,0.15329795680423178,0.2758594670609503,0.2758594670609503,balanced
52,2,22,1457393.0,8.536,-1.72,-1.7199999999999998,-6.481,11.0,13.0,-2.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.19,-0.19,0.266,18.0,11.441,38.44740765607646,0.47024491344847724,38.547000000000004,0.011994593325002474,-0.00036018185379901586,0.012,0.0,38.44929673445807,0.15334578646692618,0.27543851717373397,0.27543851717373397,balanced
53,2,23,1457599.0,8.742,-3.949,-3.949,-7.982,11.0,13.0,-2.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.19,-0.19,0.266,18.0,11.485,40.913538501545396,0.3000019898755132,41.019000000000005,2.4661308454689364,-0.17024292357296403,2.472,-0.01573761692028867,40.914533360650296,0.1631777907264924,0.0927027054662941,0.0927027054662941,balanced
54,2,24,1458010.0,9.153,-5.73,-5.73,-5.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.913538501545396,0.3000019898755132,41.019000000000005,0.0,-0.0,0.0,0.0,40.914533360650296,0.1631777907264924,0.0927027054662941,0.0927027054662941,balanced
55,2,25,1458011.0,9.154,-5.73,-5.73,-5.853,13.0,12.0,1.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-3.501,3.501,1.246,17.5,11.274,40.9259760444187,0.29875398055072094,41.03150000000001,0.012437542873302251,-0.0012480093247922543,0.0125,0.0,40.926964420627044,0.1632273690239036,0.09139169522436238,0.09139169522436238,balanced
56,2,26,1458212.0,9.355,-5.316,-5.316,-3.085,13.0,11.0,2.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-3.82,3.82,1.202,18.0,11.617,43.32760170589771,0.07528545452197202,43.44350000000001,2.4016256614790197,-0.22346852602874892,2.412,0.0029957143877514716,43.32742701418644,0.17280103760973012,-0.14424220921652636,0.14424220921652636,balanced
57,2,27,1458603.0,9.746,-2.895,-2.895,2.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.32760170589771,0.07528545452197202,43.44350000000001,0.0,-0.0,0.0,0.0,43.32742701418644,0.17280103760973012,-0.14424220921652636,0.14424220921652636,balanced
58,2,28,1458604.0,9.747,-2.895,-2.895,2.255,14.0,12.0,2.0,12.0,10.0,12.0,10.0,2.0,11.0,11.0,1.0,-2.251,2.251,0.51,17.0,11.099,43.34058511488754,0.07462887931464829,43.456500000000005,0.01298340898982728,-0.0006565752073237366,0.013000000000000001,0.0,43.340406929875186,0.17285280488634147,-0.14496455865638747,0.14496455865638747,balanced
59,2,29,1458810.0,9.953,-0.986,-0.986,4.693,12.0,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,-0.984,0.984,0.119,18.0,11.744,45.81221908519432,0.03209046343539935,45.92850000000001,2.4716339703067853,-0.04253841587924894,2.472,0.01347829102773938,45.811793646978025,0.1827093373065668,-0.20002538436396064,0.20002538436396064,balanced
60,2,30,1459014.0,10.157,0.397,0.397,5.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.81221908519432,0.03209046343539935,45.92850000000001,0.0,0.0,0.0,0.0,45.811793646978025,0.1827093373065668,-0.20002538436396064,0.20002538436396064,balanced
61,2,31,1459016.0,10.159,0.397,0.397,5.423,13.0,12.0,1.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.925,-0.925,-0.461,17.5,11.486,45.83721848506614,0.03226368597757008,45.953500000000005,0.0249993998718146,0.0001732225421707292,0.025,0.0,45.836793603627676,0.18280904362995046,-0.19997882777629605,0.19997882777629605,balanced
62,2,32,1459226.0,10.369,2.022,2.022,6.221,12.0,13.0,-1.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,2.307,-2.307,-0.831,17.5,11.53,48.46058403643434,0.12488217168428356,48.578500000000005,2.623365551368203,0.09261848570671348,2.625,0.010804419179012516,48.46059474975313,0.1932734443981665,-0.12065326070755489,0.12065326070755489,balanced
63,2,33,1459430.0,10.573,2.352,2.352,4.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46058403643434,0.12488217168428356,48.578500000000005,0.0,0.0,0.0,0.0,48.46059474975313,0.1932734443981665,-0.12065326070755489,0.12065326070755489,balanced
64,2,34,1459431.0,10.574,2.352,2.352,4.606,13.0,13.0,0.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,3.933,-3.933,-1.263,17.0,11.274,48.473573084729274,0.12541567369159867,48.5915,0.012989048294936422,0.0005335020073151161,0.013000000000000001,0.0,48.47358633440414,0.19332525821363156,-0.12018557678070566,0.12018557678070566,balanced
65,2,35,1459823.0,10.966,1.908,1.908,1.301,13.0,13.0,0.0,10.0,12.0,10.0,12.0,-2.0,11.0,11.0,-1.0,4.024,-4.024,-1.102,17.0,11.355,53.56674774442393,0.29508560574864573,53.6875,5.093174659694654,0.16966993205704706,5.096,-0.0015206557847046356,53.56755528154663,0.21364133004798616,0.02367673777036257,0.02367673777036257,balanced
66,2,36,1460028.0,11.171,1.391,1.391,-0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.56674774442393,0.29508560574864573,53.6875,0.0,0.0,0.0,0.0,53.56755528154663,0.21364133004798616,0.02367673777036257,0.02367673777036257,balanced
67,2,37,1460029.0,11.172,1.391,1.391,-0.037,12.0,14.0,-2.0,10.0,12.0,10.0,12.0,-2.0,11.0,11.0,-1.0,3.818,-3.818,-0.995,17.0,11.397,53.579743913522115,0.2954011826350637,53.7005,0.012996169098190388,0.0003155768864179755,0.013000000000000001,0.0,53.58055288275464,0.21369316785904394,0.023926463294760884,0.023926463294760884,balanced
68,2,38,1460234.0,11.377,0.696,0.696,-1.205,12.0,13.0,-1.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,3.302,-3.302,-0.806,17.5,11.741,56.142054852608446,0.3265283643019972,56.263,2.5623109390863306,0.031127181666933533,2.5625,-0.004733673483457791,56.142988644075515,0.2239128275268,0.04207085923063128,0.04207085923063128,balanced
69,2,39,1460443.0,11.586,-0.842,-0.8419999999999999,-3.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.142054852608446,0.3265283643019972,56.263,0.0,-0.0,0.0,0.0,56.142988644075515,0.2239128275268,0.04207085923063128,0.04207085923063128,balanced
70,2,40,1460444.0,11.587,-0.842,-0.8419999999999999,-3.359,12.0,13.0,-1.0,11.0,13.0,11.0,13.0,-2.0,12.0,12.0,-1.0,2.607,-2.607,-0.582,17.5,11.785,56.15455350286533,0.3263446750100666,56.2755,0.012498650256888942,-0.00018368929193065552,0.0125,0.0,56.155486203210806,0.22396267104013534,0.041823845749311625,0.041823845749311625,balanced
71,2,41,1460650.0,11.793,-2.035,-2.035,-4.201,13.0,13.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,1.069,-1.069,-0.106,17.0,11.528,58.83086454628835,0.23124893981662548,58.9535,2.676311043423021,-0.09509573519344112,2.678,-0.007775122470609544,58.831281075625995,0.2346344362994189,-0.06683065602858553,0.06683065602858553,balanced
72,2,42,1460855.0,11.998,-2.762,-2.762,-3.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.83086454628835,0.23124893981662548,58.9535,0.0,-0.0,0.0,0.0,58.831281075625995,0.2346344362994189,-0.06683065602858553,0.06683065602858553,balanced
