t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,29,32,0.0,0.0,2,0,0,2,2,0,0.00
126,S,1,1,1,0.0,0.0,3,0,0,3,3,0,0.00
195,S,1,28,37,0.0,0.0,4,0,0,4,4,0,0.00
331,S,1,55,80,-0.3,0.0,4,0,0,4,4,0,0.00
331,S,1,14,20,-0.3,0.0,5,0,0,5,5,0,0.00
390,S,1,5,8,-1.0,0.0,6,0,0,6,6,0,0.00
390,S,1,20,32,-1.0,-5.8,7,1,1,8,6,0,0.00
561,S,1,69,98,-4.1,-5.8,8,1,1,9,7,0,0.00
561,S,1,41,49,-4.1,-5.8,9,3,1,12,6,0,0.00
597,S,1,8,9,-6.0,-5.8,10,3,1,13,7,0,0.00
722,S,1,126,97,-6.4,-29.8,10,8,4,18,2,0,0.00
726,S,1,23,16,-6.4,-29.8,11,7,4,18,4,0,0.00
797,S,1,93,57,-5.1,-6.2,10,3,1,13,7,0,0.00
952,S,1,176,111,-2.4,-6.2,9,3,1,12,6,0,0.00
952,S,1,70,45,-2.4,-6.2,9,2,1,11,7,0,0.00
988,S,1,14,9,1.2,-6.2,10,2,1,12,8,0,0.00
992,S,1,4,3,1.2,36.9,11,-6,-6,5,17,0,0.00
1156,S,1,136,143,4.8,36.9,9,-7,-6,2,16,0,0.00
1156,S,1,56,73,4.8,36.9,10,-7,-6,3,17,0,0.00
1192,S,1,11,15,4.8,36.9,10,-8,-6,2,18,0,0.00
1196,S,1,23,33,4.8,17.7,10,-4,-3,6,14,0,0.00
1356,S,1,119,177,3.0,17.7,9,-5,-3,4,14,0,0.00
1356,S,1,51,78,3.0,17.7,9,-4,-3,5,13,0,0.00
1391,S,1,10,15,-0.6,17.7,10,-4,-3,6,14,0,0.00
1396,S,1,22,34,-0.6,-31.2,10,5,5,15,5,0,0.00
1556,S,1,142,143,-3.9,-31.2,9,5,5,14,4,0,0.00
1557,S,1,67,57,-3.9,-31.2,9,6,5,15,3,0,0.00
1592,S,1,14,10,-4.6,-31.2,10,6,5,16,4,0,0.00
1596,S,1,31,24,-4.6,-25.6,10,6,4,16,4,0,0.00
1756,S,1,176,120,-3.2,-25.6,9,7,4,16,2,0,0.00
1757,S,1,85,52,-3.2,-25.6,9,5,4,14,4,0,0.00
1792,S,1,16,10,0.4,-25.6,10,5,4,15,5,0,0.00
1796,S,1,36,22,0.4,27.2,10,-4,-4,6,14,0,0.00
1922,S,1,148,143,2.0,27.2,8,-5,-4,3,13,0,0.00
1926,S,1,18,21,2.0,27.2,9,-5,-4,4,14,0,0.00
1997,S,1,63,76,4.7,31.8,10,-7,-5,3,17,0,0.00
2117,S,1,117,168,4.2,31.8,8,-8,-5,0,16,0,0.00
2126,S,1,3,5,4.2,31.8,10,-6,-5,4,16,0,0.00
2171,S,1,41,72,3.9,13.1,10,-4,-2,6,14,0,0.00
2211,S,1,10,17,0.4,13.1,10,-4,-2,6,14,0,0.00
2212,S,1,21,37,0.4,-33.4,10,5,5,15,5,0,0.00
2369,S,1,132,149,-4.9,-33.4,9,5,5,14,4,0,0.00
2370,S,1,70,62,-4.9,-33.4,9,7,5,16,2,0,0.00
2405,S,1,14,11,-6.3,-33.4,10,7,5,17,3,0,0.00
2409,S,1,36,27,-6.3,-36.6,10,8,5,18,2,0,0.00
2530,S,1,185,115,-5.8,-36.6,8,9,5,17,0,0,0.00
2538,S,1,1,1,-5.8,-36.6,11,8,5,19,3,0,0.00
2609,S,1,130,68,-2.2,4.5,10,0,-1,10,10,0,0.00
2764,S,1,179,124,4.1,4.5,9,0,-1,9,9,0,0.00
2765,S,1,69,47,4.1,4.5,9,-2,-1,7,11,0,0.00
2795,S,1,18,14,7.7,42.2,10,-9,-6,1,19,0,0.00
2934,S,1,71,155,9.4,42.2,9,-11,-6,0,20,0,0.00
2938,S,1,4,28,9.4,42.2,10,-10,-6,0,20,0,0.00
2992,S,1,20,78,10.3,29.3,11,-9,-4,2,20,0,0.00
3032,S,1,6,21,6.7,29.3,10,-9,-4,1,19,0,0.00
3190,S,1,91,291,-4.7,-25.4,8,1,4,9,7,0,0.00
3191,S,1,41,99,-4.7,-25.4,8,6,4,14,2,0,0.00
