t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
11,S,1,0,0,0.0,0.0,41,0,41,41,0,0.00
148,S,1,232,210,0.0,0.0,-60,0,-60,-60,0,0.00
188,S,1,89,85,0.0,0.0,60,0,60,60,0,0.00
204,S,1,0,12,-1.7,-14.5,60,2,60,58,0,0.00
334,S,1,120,95,-2.4,-16.1,-60,0,-60,-60,0,0.00
342,S,1,1,0,-2.4,-10.5,60,0,60,60,0,0.00
388,S,1,75,69,-1.7,2.3,-60,-1,-60,-59,0,0.00
412,S,1,-2,-4,-1.4,4.1,60,0,60,60,0,0.00
530,S,1,-21,-16,-1.3,1.8,10,0,10,10,0,0.00
576,S,1,-7,-4,-1.9,-5.9,-7,1,-6,-8,0,0.00
589,S,1,-17,-15,-2.1,-5.5,15,0,15,15,0,0.00
614,S,1,-18,-16,-2.3,-5.8,40,0,40,40,0,0.00
732,S,1,176,149,-2.4,-4.3,-60,0,-60,-60,0,0.00
778,S,1,7,3,-4.4,-26.2,40,4,44,36,0,0.00
790,S,1,24,23,-4.8,-15.7,-60,1,-59,-60,0,0.00
814,S,1,29,27,-4.7,-2.1,-52,1,-51,-53,0,0.00
932,S,1,-137,-113,-4.6,-1.2,60,1,60,59,0,0.00
977,S,1,-9,-4,-4.8,-3.4,-38,1,-37,-39,0,0.00
990,S,1,-21,-20,-4.8,-1.9,60,1,60,59,0,0.00
1014,S,1,-31,-32,-4.8,-0.7,46,1,47,45,0,0.00
1132,S,1,185,120,-4.8,-0.5,-60,1,-59,-60,0,0.00
1178,S,1,22,2,-6.4,-17.8,37,4,41,33,0,0.00
1190,S,1,22,21,-6.8,-13.8,-60,1,-59,-60,0,0.00
1226,S,1,30,25,-6.7,-2.1,-49,2,-47,-51,0,0.00
1343,S,1,-149,-141,-7.1,-2.8,60,1,60,59,0,0.00
1385,S,1,-9,-11,-7.6,-7.8,-31,2,-29,-33,0,0.00
1409,S,1,-13,-14,-6.9,13.2,60,0,60,60,0,0.00
1531,S,1,-372,-379,-6.3,5.7,60,1,60,59,0,0.00
1577,S,1,-54,-56,-5.7,12.9,24,0,24,24,0,0.00
1590,S,1,-17,-15,-5.6,7.2,33,1,34,32,0,0.00
1614,S,1,-29,-28,-5.5,3.7,60,1,60,59,0,0.00
1732,S,1,237,247,-5.5,2.2,-60,1,-59,-60,0,0.00
1763,S,1,49,45,-5.9,-5.7,12,1,13,11,0,0.00
1800,S,1,7,5,-4.9,20.1,-29,0,-29,-29,0,0.00
1812,S,1,17,13,-4.6,14.2,11,1,12,10,0,0.00
1931,S,1,376,349,-4.3,7.1,-60,0,-60,-60,0,0.00
1977,S,1,61,53,-4.1,8.1,-7,1,-6,-8,0,0.00
1989,S,1,25,25,-5.2,-11.7,-36,1,-35,-37,0,0.00
2014,S,1,32,33,-5.5,-11.4,-58,1,-57,-59,0,0.00
2132,S,1,-145,-76,-5.6,-7.9,60,1,60,59,0,0.00
2177,S,1,-18,-1,-6.0,-9.4,-34,1,-33,-35,0,0.00
2190,S,1,-21,-21,-5.8,-1.0,60,1,60,59,0,0.00
2225,S,1,-30,-28,-5.8,-1.6,45,1,46,44,0,0.00
2343,S,1,232,184,-5.8,-0.8,-60,1,-59,-60,0,0.00
2385,S,1,16,11,-6.5,-7.8,36,2,38,34,0,0.00
2409,S,1,15,19,-6.9,-12.5,-60,2,-58,-60,0,0.00
2531,S,1,439,371,-7.0,-3.9,-60,1,-59,-60,0,0.00
2577,S,1,62,54,-11.5,-56.4,-17,9,-8,-26,0,0.00
2589,S,1,26,22,-12.7,-41.2,-33,3,-30,-36,0,0.00
2625,S,1,33,32,-13.7,-37.6,-60,4,-56,-60,0,0.00
2743,S,1,-171,-189,-13.9,-25.2,60,3,60,57,0,0.00
2785,S,1,-19,-13,-16.6,-45.8,-31,7,-24,-38,0,0.00
