HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,OL=0,OR=0
HB:t=915,m=S,run=1,el=85,er=70,yaw=4.7,yr=7.1,pc=6,hd=-1,OL=5,OR=7
HB:t=935,m=S,run=1,el=9,er=8,yaw=4.7,yr=7.1,pc=6,hd=-1,OL=5,OR=7
HB:t=955,m=S,run=1,el=9,er=7,yaw=4.7,yr=7.1,pc=7,hd=-1,OL=6,OR=8
HB:t=975,m=S,run=1,el=9,er=8,yaw=4.7,yr=7.1,pc=7,hd=-1,OL=6,OR=8
HB:t=995,m=S,run=1,el=9,er=7,yaw=4.7,yr=7.1,pc=7,hd=-1,OL=6,OR=8
HB:t=1202,m=S,run=1,el=171,er=147,yaw=6.7,yr=8.2,pc=5,hd=-2,OL=3,OR=7
HB:t=1331,m=S,run=1,el=97,er=84,yaw=8.8,yr=8.7,pc=6,hd=-2,OL=4,OR=8
HB:t=1334,m=S,run=1,el=1,er=1,yaw=8.8,yr=8.7,pc=7,hd=-2,OL=5,OR=9
HB:t=1354,m=S,run=1,el=9,er=8,yaw=8.8,yr=8.7,pc=7,hd=-2,OL=5,OR=9
HB:t=1374,m=S,run=1,el=8,er=7,yaw=8.8,yr=8.7,pc=7,hd=-2,OL=5,OR=9
HB:t=1394,m=S,run=1,el=8,er=8,yaw=8.8,yr=8.7,pc=7,hd=-2,OL=5,OR=9
HB:t=1515,m=S,run=1,el=94,er=83,yaw=8.8,yr=8.7,pc=7,hd=-2,OL=5,OR=9
HB:t=1618,m=S,run=1,el=79,er=70,yaw=10.9,yr=9.3,pc=6,hd=-3,OL=3,OR=9
HB:t=1724,m=S,run=1,el=86,er=80,yaw=10.9,yr=9.3,pc=6,hd=-3,OL=3,OR=9
HB:t=1744,m=S,run=1,el=8,er=7,yaw=10.9,yr=9.3,pc=7,hd=-3,OL=4,OR=10
HB:t=1764,m=S,run=1,el=8,er=8,yaw=10.9,yr=9.3,pc=7,hd=-3,OL=4,OR=10
HB:t=1784,m=S,run=1,el=8,er=8,yaw=10.9,yr=9.3,pc=7,hd=-3,OL=4,OR=10
HB:t=1804,m=S,run=1,el=8,er=8,yaw=10.9,yr=9.3,pc=7,hd=-3,OL=4,OR=10
HB:t=1940,m=S,run=1,el=106,er=100,yaw=12.6,yr=8.9,pc=6,hd=-3,OL=3,OR=9
HB:t=1960,m=S,run=1,el=8,er=8,yaw=12.6,yr=8.9,pc=7,hd=-3,OL=4,OR=10
HB:t=1980,m=S,run=1,el=9,er=8,yaw=12.6,yr=8.9,pc=7,hd=-3,OL=4,OR=10
HB:t=2000,m=S,run=1,el=9,er=8,yaw=12.6,yr=8.9,pc=7,hd=-3,OL=4,OR=10
HB:t=2181,m=S,run=1,el=98,er=93,yaw=12.8,yr=6.1,pc=6,hd=-3,OL=3,OR=9
HB:t=2181,m=S,run=1,el=51,er=51,yaw=12.8,yr=6.1,pc=7,hd=-3,OL=4,OR=10
HB:t=2201,m=S,run=1,el=9,er=10,yaw=12.8,yr=6.1,pc=7,hd=-3,OL=4,OR=10
HB:t=2324,m=S,run=1,el=103,er=104,yaw=12.8,yr=6.1,pc=6,hd=-3,OL=3,OR=9
HB:t=2343,m=S,run=1,el=9,er=9,yaw=12.8,yr=6.1,pc=7,hd=-3,OL=4,OR=10
HB:t=2363,m=S,run=1,el=9,er=9,yaw=12.8,yr=6.1,pc=7,hd=-3,OL=4,OR=10
HB:t=2410,m=S,run=1,el=35,er=36,yaw=13.6,yr=5.3,pc=7,hd=-4,OL=3,OR=11
HB:t=2524,m=S,run=1,el=105,er=112,yaw=13.6,yr=5.3,pc=6,hd=-4,OL=2,OR=10
HB:t=2543,m=S,run=1,el=10,er=10,yaw=13.6,yr=5.3,pc=7,hd=-4,OL=3,OR=11
HB:t=2563,m=S,run=1,el=9,er=11,yaw=13.6,yr=5.3,pc=7,hd=-4,OL=3,OR=11
HB:t=2583,m=S,run=1,el=9,er=10,yaw=13.6,yr=5.3,pc=7,hd=-4,OL=3,OR=11
HB:t=2603,m=S,run=1,el=10,er=11,yaw=13.6,yr=5.3,pc=7,hd=-4,OL=3,OR=11
HB:t=2697,m=S,run=1,el=88,er=96,yaw=14.1,yr=4.4,pc=6,hd=-4,OL=2,OR=10
HB:t=2803,m=S,run=1,el=98,er=103,yaw=14.1,yr=4.4,pc=5,hd=-4,OL=1,OR=9
HB:t=2823,m=S,run=1,el=9,er=9,yaw=14.1,yr=4.4,pc=6,hd=-4,OL=2,OR=10
HB:t=2843,m=S,run=1,el=9,er=10,yaw=14.1,yr=4.4,pc=7,hd=-4,OL=3,OR=11
HB:t=2863,m=S,run=1,el=8,er=10,yaw=14.1,yr=4.4,pc=7,hd=-4,OL=3,OR=11
HB:t=2883,m=S,run=1,el=9,er=10,yaw=14.1,yr=4.4,pc=7,hd=-4,OL=3,OR=11
HB:t=3019,m=S,run=1,el=110,er=120,yaw=13.2,yr=1.2,pc=6,hd=-3,OL=3,OR=9
HB:t=3039,m=S,run=1,el=8,er=9,yaw=13.2,yr=1.2,pc=7,hd=-3,OL=4,OR=10
HB:t=3059,m=S,run=1,el=9,er=10,yaw=13.2,yr=1.2,pc=7,hd=-3,OL=4,OR=10
HB:t=3079,m=S,run=1,el=9,er=9,yaw=13.2,yr=1.2,pc=7,hd=-3,OL=4,OR=10
HB:t=3289,m=S,run=1,el=91,er=104,yaw=12.3,yr=-0.3,pc=6,hd=-3,OL=3,OR=9
HB:t=3290,m=S,run=1,el=73,er=82,yaw=12.3,yr=-0.3,pc=6,hd=-3,OL=3,OR=9
HB:t=3403,m=S,run=1,el=95,er=107,yaw=12.3,yr=-0.3,pc=6,hd=-3,OL=3,OR=9
HB:t=3423,m=S,run=1,el=9,er=9,yaw=12.3,yr=-0.3,pc=7,hd=-3,OL=4,OR=10
HB:t=3443,m=S,run=1,el=9,er=10,yaw=12.3,yr=-0.3,pc=7,hd=-3,OL=4,OR=10
HB:t=3463,m=S,run=1,el=9,er=9,yaw=12.3,yr=-0.3,pc=7,hd=-3,OL=4,OR=10
HB:t=3483,m=S,run=1,el=9,er=10,yaw=12.3,yr=-0.3,pc=7,hd=-3,OL=4,OR=10
HB:t=3606,m=S,run=1,el=94,er=107,yaw=10.0,yr=-4.1,pc=6,hd=-3,OL=3,OR=9
HB:t=3626,m=S,run=1,el=9,er=10,yaw=10.0,yr=-4.1,pc=6,hd=-3,OL=3,OR=9
HB:t=3646,m=S,run=1,el=8,er=10,yaw=10.0,yr=-4.1,pc=7,hd=-3,OL=4,OR=10
HB:t=3666,m=S,run=1,el=9,er=10,yaw=10.0,yr=-4.1,pc=7,hd=-3,OL=4,OR=10
HB:t=3686,m=S,run=1,el=8,er=10,yaw=10.0,yr=-4.1,pc=7,hd=-3,OL=4,OR=10
HB:t=3893,m=S,run=1,el=175,er=198,yaw=8.5,yr=-5.4,pc=5,hd=-2,OL=3,OR=7
HB:t=4017,m=S,run=1,el=92,er=98,yaw=6.6,yr=-6.5,pc=6,hd=-2,OL=4,OR=8
HB:t=4025,m=S,run=1,el=4,er=4,yaw=6.6,yr=-6.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4045,m=S,run=1,el=8,er=9,yaw=6.6,yr=-6.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4065,m=S,run=1,el=7,er=7,yaw=6.6,yr=-6.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4085,m=S,run=1,el=7,er=8,yaw=6.6,yr=-6.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4206,m=S,run=1,el=82,er=90,yaw=6.6,yr=-6.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4304,m=S,run=1,el=67,er=73,yaw=5.3,yr=-6.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4410,m=S,run=1,el=74,er=79,yaw=5.3,yr=-6.5,pc=6,hd=-1,OL=5,OR=7
HB:t=4430,m=S,run=1,el=7,er=8,yaw=5.3,yr=-6.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4450,m=S,run=1,el=7,er=8,yaw=5.3,yr=-6.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4470,m=S,run=1,el=7,er=8,yaw=5.3,yr=-6.5,pc=8,hd=-1,OL=7,OR=9
HB:t=4490,m=S,run=1,el=8,er=8,yaw=5.3,yr=-6.5,pc=7,hd=-1,OL=6,OR=8
HB:t=4622,m=S,run=1,el=92,er=97,yaw=4.4,yr=-5.8,pc=6,hd=-1,OL=5,OR=7
HB:t=4642,m=S,run=1,el=8,er=8,yaw=4.4,yr=-5.8,pc=7,hd=-1,OL=6,OR=8
HB:t=4662,m=S,run=1,el=8,er=8,yaw=4.4,yr=-5.8,pc=7,hd=-1,OL=6,OR=8
HB:t=4682,m=S,run=1,el=7,er=8,yaw=4.4,yr=-5.8,pc=7,hd=-1,OL=6,OR=8
HB:t=4702,m=S,run=1,el=8,er=9,yaw=4.4,yr=-5.8,pc=7,hd=-1,OL=6,OR=8
HB:t=4896,m=S,run=1,el=84,er=89,yaw=3.5,yr=-4.8,pc=7,hd=-1,OL=6,OR=8
HB:t=4897,m=S,run=1,el=68,er=72,yaw=3.5,yr=-4.8,pc=6,hd=-1,OL=5,OR=7
