t_ms,mode,run,el,er,yaw,yr,pc,hd,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,2,2,0,0.00
180,S,1,34,34,0.0,0.0,2,0,2,2,0,0.00
180,S,1,36,35,0.0,0.0,3,0,3,3,0,0.00
221,S,1,6,6,0.0,0.2,3,0,3,3,0,0.00
343,S,1,88,87,0.1,0.2,4,0,4,4,0,0.00
347,S,1,12,11,0.1,0.2,4,0,4,4,0,0.00
418,S,1,45,43,0.2,1.1,6,0,6,6,0,0.00
570,S,1,80,77,0.3,1.1,7,0,7,7,0,0.00
570,S,1,34,33,0.3,1.1,8,0,8,8,0,0.00
617,S,1,8,7,0.6,3.0,9,0,9,9,0,0.00
618,S,1,23,23,0.6,3.0,10,-1,9,11,0,0.00
770,S,1,93,93,0.6,2.6,11,-1,10,12,0,0.00
770,S,1,45,45,0.6,2.6,11,-1,10,12,0,0.00
817,S,1,10,11,0.6,2.1,11,-1,10,12,0,0.00
818,S,1,31,32,0.6,2.1,11,0,11,11,0,0.00
970,S,1,118,120,0.6,1.8,10,-1,9,11,0,0.00
970,S,1,46,51,0.6,1.8,10,0,10,10,0,0.00
1017,S,1,11,11,0.3,-0.5,11,0,11,11,0,0.00
1018,S,1,33,33,0.3,-0.5,11,0,11,11,0,0.00
1170,S,1,119,117,0.2,-0.5,10,0,10,10,0,0.00
1170,S,1,52,51,0.2,-0.5,10,0,10,10,0,0.00
1217,S,1,11,10,0.2,-0.1,11,0,11,11,0,0.00
1218,S,1,34,35,0.2,-0.1,11,0,11,11,0,0.00
1336,S,1,125,123,0.3,-0.1,9,0,9,9,0,0.00
1344,S,1,2,2,0.3,-0.1,11,0,11,11,0,0.00
1411,S,1,76,78,0.3,-0.1,11,0,11,11,0,0.00
1535,S,1,133,131,0.3,-0.0,9,0,9,9,0,0.00
1544,S,1,3,3,0.3,-0.0,11,0,11,11,0,0.00
1610,S,1,81,80,0.2,-0.1,10,0,10,10,0,0.00
1735,S,1,132,129,0.3,0.0,9,0,9,9,0,0.00
1744,S,1,2,3,0.3,0.0,11,0,11,11,0,0.00
1810,S,1,73,75,0.5,1.3,10,0,10,10,0,0.00
