t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
46,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
169,S,1,56,58,0.0,0.0,2,0,0,2,2,0,0.00
172,S,1,10,9,0.0,0.0,2,0,0,2,2,0,0.00
223,S,1,23,22,0.1,0.6,3,0,0,3,3,0,0.00
385,S,1,77,75,0.2,0.6,4,0,0,4,4,0,0.00
385,S,1,43,40,0.2,0.6,5,0,0,5,5,0,0.00
421,S,1,8,7,0.4,0.6,6,0,0,6,6,0,0.00
545,S,1,81,77,0.5,3.3,7,-1,0,6,8,0,0.00
549,S,1,1,1,0.5,3.3,9,-1,0,8,10,0,0.00
615,S,1,41,41,0.8,3.8,11,-1,0,10,12,0,0.00
740,S,1,95,99,0.8,3.8,11,-1,0,10,12,0,0.00
748,S,1,7,8,0.8,3.8,11,-1,0,10,12,0,0.00
799,S,1,42,45,0.7,1.7,11,-1,0,10,12,0,0.00
833,S,1,10,12,0.5,1.7,11,-1,0,10,12,0,0.00
956,S,1,125,122,0.5,-2.0,10,0,0,10,10,0,0.00
960,S,1,1,1,0.5,-2.0,11,0,0,11,11,0,0.00
1031,S,1,76,73,0.3,-1.9,11,0,0,11,11,0,0.00
1151,S,1,131,131,0.4,-1.9,9,0,0,9,9,0,0.00
1160,S,1,7,7,0.4,-1.9,10,0,0,10,10,0,0.00
1205,S,1,44,44,0.4,-0.7,10,0,0,10,10,0,0.00
1245,S,1,12,11,0.5,-0.7,11,0,0,11,11,0,0.00
1246,S,1,32,33,0.5,1.3,11,0,0,11,11,0,0.00
1403,S,1,128,127,0.5,1.3,10,0,0,10,10,0,0.00
1403,S,1,61,60,0.5,1.3,10,0,0,10,10,0,0.00
1439,S,1,12,11,0.5,1.3,11,0,0,11,11,0,0.00
1443,S,1,25,26,0.5,0.6,11,0,0,11,11,0,0.00
1563,S,1,128,129,0.5,0.6,9,0,0,9,9,0,0.00
1571,S,1,5,5,0.5,0.6,10,0,0,10,10,0,0.00
