t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
118,S,1,34,33,0.0,0.0,2,0,0,2,2,0,0.00
126,S,1,2,1,0.0,0.0,3,0,0,3,3,0,0.00
220,S,1,56,39,0.2,0.0,3,0,0,3,3,0,0.00
338,S,1,86,61,1.1,0.0,4,0,0,4,4,0,0.00
346,S,1,4,2,1.1,0.0,5,0,0,5,5,0,0.00
392,S,1,35,25,1.3,3.4,6,-2,-1,4,8,0,0.00
432,S,1,8,6,3.1,3.4,7,-2,-1,5,9,0,0.00
433,S,1,27,20,3.1,22.0,8,-7,-7,1,15,0,0.00
556,S,1,100,99,4.0,22.0,8,-7,-7,1,15,0,0.00
559,S,1,16,19,4.0,22.0,8,-7,-7,1,15,0,0.00
610,S,1,39,50,4.6,14.3,10,-6,-4,4,16,0,0.00
650,S,1,10,14,4.8,14.3,10,-6,-4,4,16,0,0.00
651,S,1,29,41,4.8,7.4,11,-4,-2,7,15,0,0.00
808,S,1,111,165,3.0,7.4,9,-5,-2,4,14,0,0.00
809,S,1,51,83,3.0,7.4,10,-4,-2,6,14,0,0.00
844,S,1,10,16,-0.6,7.4,10,-4,-2,6,14,0,0.00
848,S,1,22,35,-0.6,-18.8,10,6,6,16,4,0,0.00
1007,S,1,152,141,-2.9,-18.8,9,6,6,15,3,0,0.00
1007,S,1,75,56,-2.9,-18.8,9,7,6,16,2,0,0.00
1043,S,1,15,11,-3.6,-18.8,10,7,6,17,3,0,0.00
1047,S,1,31,21,-3.6,-18.9,10,7,6,17,3,0,0.00
1168,S,1,185,115,-2.8,-18.9,8,7,6,15,1,0,0.00
1176,S,1,8,4,-2.8,-18.9,9,7,6,16,2,0,0.00
1248,S,1,122,64,0.8,15.3,9,-5,-5,4,14,0,0.00
1368,S,1,157,130,6.0,15.3,8,-6,-5,2,14,0,0.00
1376,S,1,5,6,6.0,15.3,9,-7,-5,2,16,0,0.00
1422,S,1,47,53,7.1,18.8,10,-9,-6,1,19,0,0.00
1457,S,1,11,15,9.6,18.8,11,-9,-6,2,20,0,0.00
1580,S,1,116,204,9.3,26.6,9,-8,-8,1,17,0,0.00
1584,S,1,2,4,9.3,26.6,10,-9,-8,1,19,0,0.00
1655,S,1,67,134,5.7,-13.0,9,1,4,10,8,0,0.00
1810,S,1,115,173,-2.2,-13.0,8,1,4,9,7,0,0.00
1810,S,1,39,56,-2.2,-13.0,9,5,4,14,4,0,0.00
1846,S,1,8,11,-5.8,-13.0,10,5,4,15,5,0,0.00
1850,S,1,21,25,-5.8,-24.9,11,10,7,21,1,0,0.00
2014,S,1,159,111,-8.4,-24.9,9,8,7,17,1,0,0.00
2014,S,1,89,53,-8.4,-24.9,9,8,7,17,1,0,0.00
2050,S,1,18,10,-5.5,-24.9,10,9,7,19,1,0,0.00
2054,S,1,5,3,-5.5,13.5,10,-2,-4,8,12,0,0.00
2214,S,1,157,131,-1.9,13.5,9,-2,-4,7,11,0,0.00
2215,S,1,59,56,-1.9,13.5,9,-3,-4,6,12,0,0.00
2250,S,1,11,11,0.9,13.5,10,-3,-4,7,13,0,0.00
2254,S,1,3,3,0.9,25.1,11,-8,-8,3,19,0,0.00
2380,S,1,119,168,1.1,25.1,9,-8,-8,1,17,0,0.00
2384,S,1,2,5,1.1,25.1,10,-8,-8,2,18,0,0.00
2455,S,1,65,117,-1.9,-13.5,10,5,4,15,5,0,0.00
2575,S,1,148,158,-4.8,-13.5,8,5,4,13,3,0,0.00
2584,S,1,10,8,-4.8,-13.5,9,6,4,15,3,0,0.00
2650,S,1,81,63,-7.7,-25.0,10,9,8,19,1,0,0.00
2775,S,1,189,114,-6.8,-25.0,9,8,8,17,1,0,0.00
2784,S,1,14,8,-6.8,-25.0,9,8,8,17,1,0,0.00
2829,S,1,70,37,-6.3,-2.1,9,3,1,12,6,0,0.00
2869,S,1,18,10,-2.7,-2.1,10,3,1,13,7,0,0.00
2870,S,1,50,27,-2.7,20.4,10,-5,-6,5,15,0,0.00
3027,S,1,153,135,3.6,20.4,8,-5,-6,3,13,0,0.00
3028,S,1,62,65,3.6,20.4,9,-8,-6,1,17,0,0.00
3063,S,1,23,29,5.8,27.1,10,-9,-8,1,19,0,0.00
3226,S,1,123,192,5.4,27.1,8,-7,-8,1,15,0,0.00
3226,S,1,57,98,5.4,27.1,8,-7,-8,1,15,0,0.00
3262,S,1,11,18,1.8,27.1,9,-8,-8,1,17,0,0.00
3266,S,1,1,1,1.8,-12.9,11,3,4,14,8,0,0.00
3426,S,1,144,159,-2.5,-12.9,9,3,4,12,6,0,0.00
3426,S,1,64,59,-2.5,-12.9,9,5,4,14,4,0,0.00
3462,S,1,12,11,-5.2,-12.9,10,5,4,15,5,0,0.00
3466,S,1,0,1,-5.2,-24.9,11,9,7,20,2,0,0.00
3587,S,1,178,116,-5.0,-24.9,9,8,7,17,1,0,0.00
3595,S,1,11,6,-5.0,-24.9,9,8,7,17,1,0,0.00
3646,S,1,84,46,-4.8,-5.4,9,4,2,13,5,0,0.00
3687,S,1,18,10,-1.2,-5.4,10,4,2,14,6,0,0.00
3687,S,1,46,23,-1.2,19.4,10,-5,-6,5,15,0,0.00
3810,S,1,155,136,2.9,19.4,8,-6,-6,2,14,0,0.00
3814,S,1,2,3,2.9,19.4,10,-7,-6,3,17,0,0.00
3885,S,1,73,92,6.5,26.8,10,-9,-8,1,19,0,0.00
4039,S,1,122,195,5.6,26.8,8,-7,-8,1,15,0,0.00
4039,S,1,52,90,5.6,26.8,8,-7,-8,1,15,0,0.00
4070,S,1,11,19,2.0,26.8,9,-8,-8,1,17,0,0.00
4079,S,1,2,4,2.0,-13.0,10,3,4,13,7,0,0.00
4248,S,1,136,150,-2.4,-13.0,8,3,4,11,5,0,0.00
4248,S,1,63,63,-2.4,-13.0,9,5,4,14,4,0,0.00
4284,S,1,12,11,-4.8,-13.0,10,5,4,15,5,0,0.00
4409,S,1,167,112,-4.7,-24.9,9,8,7,17,1,0,0.00
4413,S,1,6,4,-4.7,-24.9,10,9,7,19,1,0,0.00
4479,S,1,112,57,-1.1,13.5,9,-4,-4,5,13,0,0.00
4604,S,1,167,144,1.5,13.5,8,-4,-4,4,12,0,0.00
4612,S,1,16,15,1.5,13.5,9,-5,-4,4,14,0,0.00
4679,S,1,66,74,5.1,25.1,9,-8,-8,1,17,0,0.00
4843,S,1,124,184,5.8,25.1,8,-7,-8,1,15,0,0.00
4844,S,1,56,95,5.8,25.1,8,-7,-8,1,15,0,0.00
4879,S,1,17,30,2.2,-13.5,9,3,4,12,6,0,0.00
5004,S,1,134,149,-0.6,-13.5,8,3,4,11,5,0,0.00
5012,S,1,15,14,-0.6,-13.5,9,4,4,13,5,0,0.00
5079,S,1,69,60,-3.9,-25.0,10,9,8,19,1,0,0.00
5204,S,1,175,114,-3.7,-25.0,8,7,8,15,1,0,0.00
5212,S,1,21,13,-3.7,-25.0,9,8,8,17,1,0,0.00
5279,S,1,105,57,-0.1,13.5,9,-4,-4,5,13,0,0.00
5404,S,1,158,136,2.8,13.5,8,-4,-4,4,12,0,0.00
5412,S,1,14,14,2.8,13.5,9,-5,-4,4,14,0,0.00
5484,S,1,69,79,6.4,25.0,10,-9,-8,1,19,0,0.00
5604,S,1,118,179,6.6,25.0,8,-7,-8,1,15,0,0.00
5613,S,1,9,15,6.6,25.0,8,-7,-8,1,15,0,0.00
5658,S,1,37,67,6.3,3.5,9,-4,-1,5,13,0,0.00
5694,S,1,10,17,2.7,3.5,9,-4,-1,5,13,0,0.00
5851,S,1,128,141,-1.8,-19.9,8,5,6,13,3,0,0.00
5851,S,1,61,57,-1.8,-19.9,9,7,6,16,2,0,0.00
5886,S,1,12,10,-3.9,-19.9,10,7,6,17,3,0,0.00
5891,S,1,32,25,-3.9,-27.0,10,9,8,19,1,0,0.00
6050,S,1,172,112,-3.2,-27.0,8,7,8,15,1,0,0.00
6051,S,1,92,52,-3.2,-27.0,9,8,8,17,1,0,0.00
6085,S,1,43,22,0.4,12.9,10,-4,-4,6,14,0,0.00
6266,S,1,151,129,7.4,12.9,8,-5,-4,3,13,0,0.00
6266,S,1,77,80,7.4,12.9,8,-7,-4,1,15,0,0.00
6297,S,1,11,13,7.3,12.9,9,-7,-4,2,16,0,0.00
6451,S,1,114,141,7.0,1.2,8,-4,0,4,12,0,0.00
6451,S,1,48,62,7.0,1.2,9,-3,0,6,12,0,0.00
6487,S,1,10,14,5.2,1.2,10,-3,0,7,13,0,0.00
6491,S,1,25,32,5.2,-20.6,10,4,6,14,6,0,0.00
6620,S,1,134,118,4.4,-20.6,9,4,6,13,5,0,0.00
6624,S,1,3,2,4.4,-20.6,10,4,6,14,6,0,0.00
6695,S,1,81,61,3.6,-13.9,10,2,4,12,8,0,0.00
6850,S,1,141,106,5.0,-13.9,9,3,4,12,6,0,0.00
6851,S,1,60,45,5.0,-13.9,9,2,4,11,7,0,0.00
6885,S,1,29,21,7.4,16.8,10,-8,-5,2,18,0,0.00
7020,S,1,122,162,8.2,16.8,9,-8,-5,1,17,0,0.00
7023,S,1,2,3,8.2,16.8,10,-9,-5,1,19,0,0.00
7095,S,1,68,113,7.6,0.0,9,-4,0,5,13,0,0.00
7216,S,1,117,188,5.3,0.0,8,-4,0,4,12,0,0.00
7224,S,1,7,9,5.3,0.0,9,-3,0,6,12,0,0.00
7270,S,1,38,57,4.4,-11.9,9,1,4,10,8,0,0.00
7310,S,1,11,15,0.8,-11.9,10,1,4,11,9,0,0.00
7310,S,1,28,35,0.8,-24.6,10,7,7,17,3,0,0.00
7433,S,1,138,123,-2.5,-24.6,9,8,7,17,1,0,0.00
7437,S,1,25,18,-2.5,-24.6,9,8,7,17,1,0,0.00
7487,S,1,54,36,-3.6,-22.1,10,8,7,18,2,0,0.00
7527,S,1,16,10,-2.8,-22.1,10,8,7,18,2,0,0.00
7528,S,1,43,26,-2.8,6.5,10,-1,-2,9,11,0,0.00
7685,S,1,148,120,0.5,6.5,8,0,-2,8,8,0,0.00
7686,S,1,61,48,0.5,6.5,9,-3,-2,6,12,0,0.00
7721,S,1,11,10,3.3,6.5,10,-2,-2,8,12,0,0.00
7725,S,1,1,1,3.3,22.9,11,-9,-7,2,20,0,0.00
7845,S,1,118,158,3.8,22.9,9,-8,-7,1,17,0,0.00
7853,S,1,8,14,3.8,22.9,9,-8,-7,1,17,0,0.00
7904,S,1,45,70,4.0,9.3,9,-5,-3,4,14,0,0.00
7945,S,1,11,17,1.4,9.3,9,-5,-3,4,14,0,0.00
7945,S,1,24,39,1.4,-18.2,9,4,5,13,5,0,0.00
8103,S,1,137,142,-2.5,-18.2,8,5,5,13,3,0,0.00
8103,S,1,64,58,-2.5,-18.2,9,6,5,15,3,0,0.00
8139,S,1,13,11,-3.8,-18.2,9,6,5,15,3,0,0.00
8143,S,1,4,3,-3.8,-26.5,10,9,8,19,1,0,0.00
