HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=123,m=S,run=1,el=19,er=21,yaw=0.0,yr=0.0,pc=2,hd=0,OL=2,OR=2
HB:t=127,m=S,run=1,el=1,er=1,yaw=0.0,yr=0.0,pc=2,hd=0,OL=2,OR=2
HB:t=205,m=S,run=1,el=23,er=26,yaw=0.0,yr=0.0,pc=4,hd=0,OL=4,OR=4
HB:t=371,m=S,run=1,el=45,er=51,yaw=-0.4,yr=-0.6,pc=5,hd=0,OL=5,OR=5
HB:t=371,m=S,run=1,el=31,er=35,yaw=-0.4,yr=-0.6,pc=6,hd=0,OL=6,OR=6
HB:t=407,m=S,run=1,el=5,er=6,yaw=-0.9,yr=-3.6,pc=6,hd=0,OL=6,OR=6
HB:t=530,m=S,run=1,el=66,er=73,yaw=-1.1,yr=-3.4,pc=8,hd=0,OL=8,OR=8
HB:t=533,m=S,run=1,el=11,er=12,yaw=-1.1,yr=-3.4,pc=8,hd=0,OL=8,OR=8
HB:t=584,m=S,run=1,el=27,er=29,yaw=-1.3,yr=-4.1,pc=10,hd=0,OL=10,OR=10
HB:t=624,m=S,run=1,el=7,er=8,yaw=-1.8,yr=-7.7,pc=10,hd=0,OL=10,OR=10
HB:t=625,m=S,run=1,el=23,er=25,yaw=-1.8,yr=-7.7,pc=11,hd=0,OL=11,OR=11
HB:t=747,m=S,run=1,el=106,er=115,yaw=-2.2,yr=-7.0,pc=10,hd=1,OL=11,OR=9
HB:t=751,m=S,run=1,el=18,er=19,yaw=-2.2,yr=-7.0,pc=10,hd=1,OL=11,OR=9
HB:t=801,m=S,run=1,el=39,er=38,yaw=-2.4,yr=-7.7,pc=11,hd=1,OL=12,OR=10
HB:t=837,m=S,run=1,el=11,er=12,yaw=-3.0,yr=-11.1,pc=10,hd=1,OL=11,OR=9
HB:t=960,m=S,run=1,el=123,er=121,yaw=-3.2,yr=-9.8,pc=9,hd=2,OL=11,OR=7
HB:t=963,m=S,run=1,el=19,er=19,yaw=-3.2,yr=-9.8,pc=10,hd=1,OL=11,OR=9
HB:t=1013,m=S,run=1,el=42,er=41,yaw=-3.3,yr=-9.1,pc=10,hd=1,OL=11,OR=9
HB:t=1054,m=S,run=1,el=12,er=12,yaw=-3.3,yr=-7.8,pc=10,hd=1,OL=11,OR=9
HB:t=1054,m=S,run=1,el=31,er=31,yaw=-3.3,yr=-7.8,pc=11,hd=1,OL=12,OR=10
HB:t=1177,m=S,run=1,el=128,er=129,yaw=-3.2,yr=-6.6,pc=9,hd=2,OL=11,OR=7
HB:t=1180,m=S,run=1,el=20,er=19,yaw=-3.2,yr=-6.6,pc=9,hd=1,OL=10,OR=8
HB:t=1252,m=S,run=1,el=67,er=62,yaw=-2.8,yr=-2.9,pc=10,hd=1,OL=11,OR=9
HB:t=1371,m=S,run=1,el=126,er=120,yaw=-2.6,yr=-2.2,pc=9,hd=1,OL=10,OR=8
HB:t=1380,m=S,run=1,el=5,er=5,yaw=-2.6,yr=-2.2,pc=10,hd=1,OL=11,OR=9
HB:t=1425,m=S,run=1,el=43,er=39,yaw=-2.5,yr=-1.3,pc=10,hd=1,OL=11,OR=9
HB:t=1466,m=S,run=1,el=11,er=11,yaw=-2.0,yr=2.6,pc=11,hd=1,OL=12,OR=10
HB:t=1466,m=S,run=1,el=34,er=31,yaw=-2.0,yr=2.6,pc=11,hd=1,OL=12,OR=10
HB:t=1589,m=S,run=1,el=129,er=120,yaw=-1.7,yr=2.6,pc=9,hd=1,OL=10,OR=8
HB:t=1592,m=S,run=1,el=21,er=19,yaw=-1.7,yr=2.6,pc=10,hd=1,OL=11,OR=9
HB:t=1663,m=S,run=1,el=73,er=63,yaw=-1.0,yr=7.0,pc=10,hd=0,OL=10,OR=10
HB:t=1784,m=S,run=1,el=131,er=126,yaw=-0.7,yr=6.4,pc=9,hd=0,OL=9,OR=9
HB:t=1792,m=S,run=1,el=3,er=3,yaw=-0.7,yr=6.4,pc=10,hd=0,OL=10,OR=10
HB:t=1838,m=S,run=1,el=50,er=46,yaw=-0.5,yr=6.5,pc=10,hd=0,OL=10,OR=10
HB:t=1873,m=S,run=1,el=12,er=11,yaw=0.1,yr=10.4,pc=10,hd=0,OL=10,OR=10
HB:t=1996,m=S,run=1,el=122,er=112,yaw=0.4,yr=9.2,pc=9,hd=0,OL=9,OR=9
HB:t=2000,m=S,run=1,el=0,er=1,yaw=0.4,yr=9.2,pc=11,hd=0,OL=11,OR=11
HB:t=2070,m=S,run=1,el=75,er=73,yaw=1.3,yr=14.9,pc=10,hd=0,OL=10,OR=10
HB:t=2191,m=S,run=1,el=132,er=126,yaw=1.6,yr=13.1,pc=9,hd=-1,OL=8,OR=10
HB:t=2200,m=S,run=1,el=6,er=6,yaw=1.6,yr=13.1,pc=10,hd=0,OL=10,OR=10
HB:t=2245,m=S,run=1,el=44,er=41,yaw=1.6,yr=11.6,pc=10,hd=0,OL=10,OR=10
HB:t=2286,m=S,run=1,el=11,er=11,yaw=2.0,yr=12.6,pc=11,hd=0,OL=11,OR=11
HB:t=2286,m=S,run=1,el=34,er=32,yaw=2.0,yr=12.6,pc=11,hd=0,OL=11,OR=11
HB:t=2409,m=S,run=1,el=126,er=122,yaw=2.2,yr=11.1,pc=9,hd=-1,OL=8,OR=10
HB:t=2413,m=S,run=1,el=19,er=19,yaw=2.2,yr=11.1,pc=10,hd=0,OL=10,OR=10
HB:t=2462,m=S,run=1,el=43,er=39,yaw=2.3,yr=10.4,pc=10,hd=0,OL=10,OR=10
HB:t=2503,m=S,run=1,el=12,er=11,yaw=2.7,yr=11.8,pc=10,hd=0,OL=10,OR=10
HB:t=2503,m=S,run=1,el=32,er=29,yaw=2.7,yr=11.8,pc=10,hd=-1,OL=9,OR=11
HB:t=2626,m=S,run=1,el=123,er=124,yaw=2.9,yr=10.4,pc=9,hd=-1,OL=8,OR=10
HB:t=2630,m=S,run=1,el=0,er=0,yaw=2.9,yr=10.4,pc=11,hd=-1,OL=10,OR=12
HB:t=2696,m=S,run=1,el=68,er=71,yaw=2.9,yr=8.9,pc=10,hd=-1,OL=9,OR=11
HB:t=2859,m=S,run=1,el=137,er=142,yaw=2.7,yr=7.5,pc=9,hd=-1,OL=8,OR=10
HB:t=2859,m=S,run=1,el=58,er=62,yaw=2.7,yr=7.5,pc=10,hd=-1,OL=9,OR=11
HB:t=2890,m=S,run=1,el=11,er=12,yaw=2.5,yr=4.4,pc=10,hd=-1,OL=9,OR=11
HB:t=2899,m=S,run=1,el=7,er=7,yaw=2.5,yr=4.4,pc=10,hd=-1,OL=9,OR=11
HB:t=3025,m=S,run=1,el=127,er=133,yaw=2.4,yr=3.7,pc=9,hd=-1,OL=8,OR=10
HB:t=3029,m=S,run=1,el=2,er=2,yaw=2.4,yr=3.7,pc=10,hd=-1,OL=9,OR=11
HB:t=3105,m=S,run=1,el=76,er=83,yaw=1.5,yr=-3.2,pc=10,hd=0,OL=10,OR=10
HB:t=3223,m=S,run=1,el=117,er=125,yaw=1.1,yr=-3.2,pc=9,hd=0,OL=9,OR=9
HB:t=3231,m=S,run=1,el=3,er=4,yaw=1.1,yr=-3.2,pc=10,hd=0,OL=10,OR=10
HB:t=3293,m=S,run=1,el=60,er=63,yaw=0.5,yr=-7.2,pc=10,hd=0,OL=10,OR=10
HB:t=3422,m=S,run=1,el=128,er=132,yaw=0.4,yr=-6.3,pc=9,hd=0,OL=9,OR=9
HB:t=3430,m=S,run=1,el=5,er=4,yaw=0.4,yr=-6.3,pc=10,hd=0,OL=10,OR=10
HB:t=3502,m=S,run=1,el=75,er=79,yaw=-0.2,yr=-9.3,pc=10,hd=0,OL=10,OR=10
HB:t=3623,m=S,run=1,el=123,er=129,yaw=-0.4,yr=-8.3,pc=9,hd=0,OL=9,OR=9
HB:t=3631,m=S,run=1,el=4,er=4,yaw=-0.4,yr=-8.3,pc=10,hd=0,OL=10,OR=10
HB:t=3693,m=S,run=1,el=64,er=65,yaw=-0.8,yr=-10.0,pc=10,hd=0,OL=10,OR=10
HB:t=3822,m=S,run=1,el=129,er=130,yaw=-0.9,yr=-8.7,pc=9,hd=1,OL=10,OR=8
HB:t=3830,m=S,run=1,el=4,er=4,yaw=-0.9,yr=-8.7,pc=10,hd=0,OL=10,OR=10
HB:t=3902,m=S,run=1,el=66,er=71,yaw=-1.2,yr=-9.4,pc=10,hd=0,OL=10,OR=10
HB:t=4023,m=S,run=1,el=118,er=117,yaw=-1.4,yr=-8.4,pc=9,hd=1,OL=10,OR=8
HB:t=4031,m=S,run=1,el=4,er=3,yaw=-1.4,yr=-8.4,pc=10,hd=0,OL=10,OR=10
HB:t=4077,m=S,run=1,el=44,er=46,yaw=-1.5,yr=-8.0,pc=10,hd=0,OL=10,OR=10
HB:t=4113,m=S,run=1,el=11,er=11,yaw=-1.4,yr=-6.2,pc=10,hd=0,OL=10,OR=10
HB:t=4235,m=S,run=1,el=114,er=117,yaw=-1.5,yr=-5.4,pc=9,hd=1,OL=10,OR=8
HB:t=4239,m=S,run=1,el=2,er=1,yaw=-1.5,yr=-5.4,pc=11,hd=0,OL=11,OR=11
HB:t=4289,m=S,run=1,el=46,er=46,yaw=-1.6,yr=-5.4,pc=11,hd=0,OL=11,OR=11
HB:t=4329,m=S,run=1,el=11,er=11,yaw=-1.8,yr=-6.4,pc=11,hd=1,OL=12,OR=10
HB:t=4329,m=S,run=1,el=27,er=26,yaw=-1.8,yr=-6.4,pc=10,hd=1,OL=11,OR=9
HB:t=4452,m=S,run=1,el=123,er=117,yaw=-1.8,yr=-5.5,pc=9,hd=1,OL=10,OR=8
HB:t=4456,m=S,run=1,el=19,er=17,yaw=-1.8,yr=-5.5,pc=9,hd=1,OL=10,OR=8
HB:t=4506,m=S,run=1,el=46,er=42,yaw=-1.8,yr=-4.7,pc=10,hd=1,OL=11,OR=9
HB:t=4546,m=S,run=1,el=12,er=11,yaw=-1.4,yr=-1.0,pc=11,hd=1,OL=12,OR=10
HB:t=4546,m=S,run=1,el=36,er=35,yaw=-1.4,yr=-1.0,pc=11,hd=0,OL=11,OR=11
HB:t=4704,m=S,run=1,el=132,er=131,yaw=-1.0,yr=-0.4,pc=9,hd=1,OL=10,OR=8
HB:t=4705,m=S,run=1,el=65,er=58,yaw=-1.0,yr=-0.4,pc=9,hd=0,OL=9,OR=9
HB:t=4740,m=S,run=1,el=27,er=27,yaw=-0.8,yr=0.6,pc=10,hd=0,OL=10,OR=10
HB:t=4868,m=S,run=1,el=125,er=128,yaw=-0.7,yr=0.7,pc=9,hd=0,OL=9,OR=9
HB:t=4872,m=S,run=1,el=19,er=18,yaw=-0.7,yr=0.7,pc=9,hd=0,OL=9,OR=9
HB:t=4943,m=S,run=1,el=61,er=61,yaw=-0.4,yr=2.9,pc=10,hd=0,OL=10,OR=10
HB:t=5064,m=S,run=1,el=119,er=117,yaw=-0.3,yr=2.6,pc=9,hd=0,OL=9,OR=9
HB:t=5072,m=S,run=1,el=3,er=3,yaw=-0.3,yr=2.6,pc=10,hd=0,OL=10,OR=10
HB:t=5118,m=S,run=1,el=44,er=45,yaw=-0.3,yr=2.4,pc=10,hd=0,OL=10,OR=10
HB:t=5153,m=S,run=1,el=10,er=11,yaw=-0.4,yr=1.5,pc=11,hd=0,OL=11,OR=11
HB:t=5276,m=S,run=1,el=120,er=120,yaw=-0.4,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=5280,m=S,run=1,el=0,er=1,yaw=-0.4,yr=1.2,pc=11,hd=0,OL=11,OR=11
HB:t=5330,m=S,run=1,el=50,er=49,yaw=-0.4,yr=0.9,pc=10,hd=0,OL=10,OR=10
HB:t=5370,m=S,run=1,el=12,er=12,yaw=-0.4,yr=0.7,pc=10,hd=0,OL=10,OR=10
HB:t=5370,m=S,run=1,el=28,er=27,yaw=-0.4,yr=0.7,pc=10,hd=0,OL=10,OR=10
HB:t=5493,m=S,run=1,el=123,er=120,yaw=-0.4,yr=0.6,pc=9,hd=0,OL=9,OR=9
HB:t=5497,m=S,run=1,el=4,er=4,yaw=-0.4,yr=0.6,pc=10,hd=0,OL=10,OR=10
HB:t=5547,m=S,run=1,el=45,er=46,yaw=-0.4,yr=0.8,pc=10,hd=0,OL=10,OR=10
HB:t=5587,m=S,run=1,el=11,er=11,yaw=-0.3,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=5587,m=S,run=1,el=23,er=23,yaw=-0.3,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=5710,m=S,run=1,el=118,er=120,yaw=-0.3,yr=0.8,pc=9,hd=0,OL=9,OR=9
HB:t=5714,m=S,run=1,el=18,er=18,yaw=-0.3,yr=0.8,pc=9,hd=0,OL=9,OR=9
HB:t=5764,m=S,run=1,el=41,er=40,yaw=-0.4,yr=0.5,pc=10,hd=0,OL=10,OR=10
HB:t=5804,m=S,run=1,el=11,er=11,yaw=-0.4,yr=0.2,pc=11,hd=0,OL=11,OR=11
HB:t=5804,m=S,run=1,el=31,er=32,yaw=-0.4,yr=0.2,pc=11,hd=0,OL=11,OR=11
HB:t=5927,m=S,run=1,el=127,er=124,yaw=-0.4,yr=0.2,pc=9,hd=0,OL=9,OR=9
HB:t=5931,m=S,run=1,el=19,er=19,yaw=-0.4,yr=0.2,pc=9,hd=0,OL=9,OR=9
HB:t=5981,m=S,run=1,el=39,er=40,yaw=-0.4,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=6020,m=S,run=1,el=11,er=11,yaw=-0.3,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=6020,m=S,run=1,el=26,er=27,yaw=-0.3,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=6143,m=S,run=1,el=115,er=116,yaw=-0.3,yr=0.9,pc=9,hd=0,OL=9,OR=9
HB:t=6147,m=S,run=1,el=4,er=4,yaw=-0.3,yr=0.9,pc=10,hd=0,OL=10,OR=10
HB:t=6197,m=S,run=1,el=44,er=42,yaw=-0.3,yr=0.5,pc=10,hd=0,OL=10,OR=10
