HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,OL=0,OR=0
HB:t=3624,m=S,run=1,el=108,er=105,yaw=-1.8,yr=0.9,pc=8,hd=0,OL=8,OR=8
HB:t=3625,m=S,run=1,el=83,er=79,yaw=-1.8,yr=0.9,pc=8,hd=0,OL=8,OR=8
HB:t=3738,m=S,run=1,el=103,er=102,yaw=-1.8,yr=0.9,pc=8,hd=0,OL=8,OR=8
HB:t=3758,m=S,run=1,el=10,er=10,yaw=-1.8,yr=0.9,pc=9,hd=0,OL=9,OR=9
HB:t=3778,m=S,run=1,el=9,er=10,yaw=-1.8,yr=0.9,pc=9,hd=0,OL=9,OR=9
HB:t=3798,m=S,run=1,el=10,er=10,yaw=-1.8,yr=0.9,pc=9,hd=0,OL=9,OR=9
HB:t=3818,m=S,run=1,el=9,er=10,yaw=-1.8,yr=0.9,pc=10,hd=0,OL=10,OR=10
HB:t=3893,m=S,run=1,el=75,er=72,yaw=-1.3,yr=1.5,pc=9,hd=0,OL=9,OR=9
HB:t=3999,m=S,run=1,el=109,er=106,yaw=-1.3,yr=1.5,pc=8,hd=0,OL=8,OR=8
HB:t=4019,m=S,run=1,el=10,er=10,yaw=-1.3,yr=1.5,pc=10,hd=0,OL=10,OR=10
HB:t=4039,m=S,run=1,el=10,er=10,yaw=-1.3,yr=1.5,pc=9,hd=0,OL=9,OR=9
HB:t=4059,m=S,run=1,el=10,er=10,yaw=-1.3,yr=1.5,pc=10,hd=0,OL=10,OR=10
HB:t=4079,m=S,run=1,el=10,er=9,yaw=-1.3,yr=1.5,pc=10,hd=0,OL=10,OR=10
HB:t=4220,m=S,run=1,el=136,er=131,yaw=-1.1,yr=1.3,pc=8,hd=0,OL=8,OR=8
HB:t=4240,m=S,run=1,el=10,er=10,yaw=-1.1,yr=1.3,pc=9,hd=0,OL=9,OR=9
HB:t=4260,m=S,run=1,el=11,er=9,yaw=-1.1,yr=1.3,pc=9,hd=0,OL=9,OR=9
HB:t=4280,m=S,run=1,el=10,er=10,yaw=-1.1,yr=1.3,pc=9,hd=0,OL=9,OR=9
HB:t=4485,m=S,run=1,el=104,er=101,yaw=-0.4,yr=1.7,pc=8,hd=0,OL=8,OR=8
HB:t=4485,m=S,run=1,el=79,er=76,yaw=-0.4,yr=1.7,pc=8,hd=0,OL=8,OR=8
HB:t=4599,m=S,run=1,el=99,er=96,yaw=-0.4,yr=1.7,pc=8,hd=0,OL=8,OR=8
HB:t=4619,m=S,run=1,el=9,er=9,yaw=-0.4,yr=1.7,pc=9,hd=0,OL=9,OR=9
HB:t=4639,m=S,run=1,el=10,er=9,yaw=-0.4,yr=1.7,pc=9,hd=0,OL=9,OR=9
HB:t=4659,m=S,run=1,el=10,er=10,yaw=-0.4,yr=1.7,pc=9,hd=0,OL=9,OR=9
HB:t=4679,m=S,run=1,el=10,er=10,yaw=-0.4,yr=1.7,pc=10,hd=0,OL=10,OR=10
HB:t=4701,m=S,run=1,el=22,er=21,yaw=0.2,yr=2.2,pc=9,hd=0,OL=9,OR=9
HB:t=4807,m=S,run=1,el=110,er=105,yaw=0.2,yr=2.2,pc=8,hd=0,OL=8,OR=8
HB:t=4827,m=S,run=1,el=10,er=9,yaw=0.2,yr=2.2,pc=9,hd=0,OL=9,OR=9
HB:t=4847,m=S,run=1,el=11,er=11,yaw=0.2,yr=2.2,pc=9,hd=0,OL=9,OR=9
HB:t=4867,m=S,run=1,el=10,er=11,yaw=0.2,yr=2.2,pc=9,hd=0,OL=9,OR=9
HB:t=4887,m=S,run=1,el=10,er=11,yaw=0.2,yr=2.2,pc=9,hd=0,OL=9,OR=9
HB:t=5064,m=S,run=1,el=174,er=169,yaw=0.3,yr=1.6,pc=7,hd=0,OL=7,OR=7
HB:t=5084,m=S,run=1,el=10,er=10,yaw=0.3,yr=1.6,pc=8,hd=0,OL=8,OR=8
HB:t=5314,m=S,run=1,el=103,er=92,yaw=2.3,yr=3.8,pc=8,hd=0,OL=8,OR=8
HB:t=5315,m=S,run=1,el=95,er=86,yaw=2.3,yr=3.8,pc=8,hd=0,OL=8,OR=8
HB:t=5421,m=S,run=1,el=81,er=80,yaw=2.3,yr=3.8,pc=8,hd=0,OL=8,OR=8
HB:t=5441,m=S,run=1,el=7,er=7,yaw=2.3,yr=3.8,pc=9,hd=0,OL=9,OR=9
HB:t=5461,m=S,run=1,el=7,er=7,yaw=2.3,yr=3.8,pc=10,hd=0,OL=10,OR=10
HB:t=5481,m=S,run=1,el=7,er=8,yaw=2.3,yr=3.8,pc=10,hd=0,OL=10,OR=10
HB:t=5501,m=S,run=1,el=8,er=8,yaw=2.3,yr=3.8,pc=10,hd=0,OL=10,OR=10
HB:t=5525,m=S,run=1,el=13,er=14,yaw=2.5,yr=2.9,pc=10,hd=0,OL=10,OR=10
HB:t=5632,m=S,run=1,el=102,er=99,yaw=2.5,yr=2.9,pc=9,hd=0,OL=9,OR=9
HB:t=5652,m=S,run=1,el=10,er=10,yaw=2.5,yr=2.9,pc=9,hd=0,OL=9,OR=9
HB:t=5672,m=S,run=1,el=11,er=10,yaw=2.5,yr=2.9,pc=9,hd=0,OL=9,OR=9
HB:t=5692,m=S,run=1,el=10,er=10,yaw=2.5,yr=2.9,pc=9,hd=0,OL=9,OR=9
HB:t=5712,m=S,run=1,el=10,er=10,yaw=2.5,yr=2.9,pc=9,hd=0,OL=9,OR=9
HB:t=5918,m=S,run=1,el=203,er=195,yaw=2.8,yr=2.3,pc=7,hd=0,OL=7,OR=7
HB:t=6042,m=S,run=1,el=104,er=102,yaw=3.1,yr=2.0,pc=8,hd=0,OL=8,OR=8
HB:t=6050,m=S,run=1,el=6,er=6,yaw=3.1,yr=2.0,pc=9,hd=0,OL=9,OR=9
HB:t=6070,m=S,run=1,el=9,er=9,yaw=3.1,yr=2.0,pc=9,hd=0,OL=9,OR=9
HB:t=6090,m=S,run=1,el=10,er=9,yaw=3.1,yr=2.0,pc=9,hd=0,OL=9,OR=9
HB:t=6110,m=S,run=1,el=9,er=9,yaw=3.1,yr=2.0,pc=10,hd=0,OL=10,OR=10
HB:t=6231,m=S,run=1,el=114,er=110,yaw=3.1,yr=2.0,pc=8,hd=0,OL=8,OR=8
HB:t=6329,m=S,run=1,el=90,er=87,yaw=3.7,yr=2.4,pc=8,hd=0,OL=8,OR=8
HB:t=6435,m=S,run=1,el=99,er=95,yaw=3.7,yr=2.4,pc=8,hd=0,OL=8,OR=8
HB:t=6455,m=S,run=1,el=9,er=8,yaw=3.7,yr=2.4,pc=9,hd=0,OL=9,OR=9
HB:t=6475,m=S,run=1,el=8,er=8,yaw=3.7,yr=2.4,pc=9,hd=0,OL=9,OR=9
HB:t=6495,m=S,run=1,el=8,er=8,yaw=3.7,yr=2.4,pc=10,hd=0,OL=10,OR=10
HB:t=6515,m=S,run=1,el=9,er=9,yaw=3.7,yr=2.4,pc=10,hd=0,OL=10,OR=10
HB:t=6646,m=S,run=1,el=119,er=116,yaw=4.1,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=6666,m=S,run=1,el=9,er=9,yaw=4.1,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=6686,m=S,run=1,el=10,er=10,yaw=4.1,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=6706,m=S,run=1,el=10,er=10,yaw=4.1,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=6726,m=S,run=1,el=10,er=9,yaw=4.1,yr=2.3,pc=10,hd=0,OL=10,OR=10
HB:t=6922,m=S,run=1,el=121,er=120,yaw=4.8,yr=2.3,pc=8,hd=0,OL=8,OR=8
HB:t=6922,m=S,run=1,el=89,er=85,yaw=4.8,yr=2.3,pc=8,hd=0,OL=8,OR=8
HB:t=7035,m=S,run=1,el=104,er=102,yaw=4.8,yr=2.3,pc=7,hd=0,OL=7,OR=7
HB:t=7055,m=S,run=1,el=9,er=8,yaw=4.8,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=7075,m=S,run=1,el=9,er=8,yaw=4.8,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=7095,m=S,run=1,el=10,er=9,yaw=4.8,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=7115,m=S,run=1,el=10,er=9,yaw=4.8,yr=2.3,pc=10,hd=0,OL=10,OR=10
HB:t=7190,m=S,run=1,el=70,er=70,yaw=5.1,yr=2.0,pc=9,hd=0,OL=9,OR=9
HB:t=7297,m=S,run=1,el=108,er=105,yaw=5.1,yr=2.0,pc=8,hd=0,OL=8,OR=8
HB:t=7317,m=S,run=1,el=10,er=9,yaw=5.1,yr=2.0,pc=9,hd=0,OL=9,OR=9
HB:t=7337,m=S,run=1,el=10,er=10,yaw=5.1,yr=2.0,pc=9,hd=0,OL=9,OR=9
HB:t=7357,m=S,run=1,el=10,er=10,yaw=5.1,yr=2.0,pc=9,hd=0,OL=9,OR=9
HB:t=7377,m=S,run=1,el=10,er=9,yaw=5.1,yr=2.0,pc=10,hd=0,OL=10,OR=10
HB:t=7517,m=S,run=1,el=132,er=128,yaw=5.5,yr=2.1,pc=8,hd=0,OL=8,OR=8
HB:t=7537,m=S,run=1,el=10,er=10,yaw=5.5,yr=2.1,pc=9,hd=0,OL=9,OR=9
HB:t=7557,m=S,run=1,el=10,er=10,yaw=5.5,yr=2.1,pc=9,hd=0,OL=9,OR=9
HB:t=7577,m=S,run=1,el=10,er=9,yaw=5.5,yr=2.1,pc=9,hd=0,OL=9,OR=9
HB:t=7782,m=S,run=1,el=104,er=99,yaw=5.8,yr=1.7,pc=9,hd=0,OL=9,OR=9
HB:t=7783,m=S,run=1,el=83,er=82,yaw=5.8,yr=1.7,pc=8,hd=0,OL=8,OR=8
HB:t=7896,m=S,run=1,el=97,er=98,yaw=5.8,yr=1.7,pc=8,hd=0,OL=8,OR=8
HB:t=7916,m=S,run=1,el=9,er=9,yaw=5.8,yr=1.7,pc=9,hd=0,OL=9,OR=9
HB:t=7936,m=S,run=1,el=8,er=9,yaw=5.8,yr=1.7,pc=10,hd=0,OL=10,OR=10
HB:t=7956,m=S,run=1,el=8,er=10,yaw=5.8,yr=1.7,pc=10,hd=0,OL=10,OR=10
HB:t=7976,m=S,run=1,el=9,er=10,yaw=5.8,yr=1.7,pc=10,hd=0,OL=10,OR=10
HB:t=8051,m=S,run=1,el=68,er=75,yaw=6.4,yr=2.1,pc=9,hd=0,OL=9,OR=9
