t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
175,S,1,33,35,-0.0,0.0,2,0,0,2,2,0,0.00
175,S,1,35,34,-0.0,0.0,3,0,0,3,3,0,0.00
215,S,1,5,6,0.0,0.0,4,0,0,4,4,0,0.00
216,S,1,17,18,0.0,0.3,4,0,0,4,4,0,0.00
374,S,1,71,68,0.1,0.3,5,0,0,5,5,0,0.00
374,S,1,36,37,0.1,0.3,6,0,0,6,6,0,0.00
410,S,1,7,7,0.2,0.3,7,0,0,7,7,0,0.00
414,S,1,17,16,0.2,1.2,7,0,0,7,7,0,0.00
571,S,1,81,80,0.2,1.2,8,0,0,8,8,0,0.00
572,S,1,38,38,0.2,1.2,10,0,0,10,10,0,0.00
607,S,1,16,16,0.3,2.0,11,0,0,11,11,0,0.00
732,S,1,107,105,0.3,2.0,11,0,0,11,11,0,0.00
740,S,1,4,4,0.3,2.0,11,0,0,11,11,0,0.00
791,S,1,46,45,0.3,1.1,11,0,0,11,11,0,0.00
832,S,1,10,10,0.6,1.1,11,0,0,11,11,0,0.00
832,S,1,27,26,0.6,3.5,11,-1,0,10,12,0,0.00
989,S,1,113,114,0.7,3.5,10,-1,0,9,11,0,0.00
990,S,1,53,55,0.7,3.5,10,-1,0,9,11,0,0.00
1025,S,1,19,20,0.5,-1.0,11,0,0,11,11,0,0.00
1149,S,1,133,131,0.4,-1.0,10,0,0,10,10,0,0.00
1157,S,1,9,9,0.4,-1.0,10,0,0,10,10,0,0.00
1224,S,1,68,66,0.3,-0.9,10,0,0,10,10,0,0.00
1349,S,1,130,128,0.3,-0.9,10,0,0,10,10,0,0.00
1357,S,1,9,8,0.3,-0.9,10,0,0,10,10,0,0.00
1424,S,1,65,66,0.5,0.4,10,0,0,10,10,0,0.00
1549,S,1,130,131,0.5,0.4,9,0,0,9,9,0,0.00
1557,S,1,8,9,0.5,0.4,10,0,0,10,10,0,0.00
1624,S,1,63,63,0.5,0.3,10,0,0,10,10,0,0.00
1749,S,1,121,119,0.5,0.3,10,0,0,10,10,0,0.00
1757,S,1,8,7,0.5,0.3,10,0,0,10,10,0,0.00
1823,S,1,61,59,0.6,0.8,11,0,0,11,11,0,0.00
1949,S,1,119,118,0.6,0.8,10,0,0,10,10,0,0.00
1957,S,1,8,7,0.6,0.8,11,0,0,11,11,0,0.00
2024,S,1,64,65,0.7,0.8,11,0,0,11,11,0,0.00
2149,S,1,133,130,0.7,0.8,9,-1,0,8,10,0,0.00
2157,S,1,8,8,0.7,0.8,10,0,0,10,10,0,0.00
2229,S,1,72,70,0.7,0.5,10,0,0,10,10,0,0.00
