t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
141,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
142,S,1,4,4,0.0,0.0,3,0,0,3,3,0,0.00
200,S,1,9,12,-0.0,-0.0,4,0,0,4,4,0,0.00
327,S,1,30,47,-0.0,-0.0,5,0,0,5,5,0,0.00
328,S,1,8,12,-0.0,-0.0,6,0,0,6,6,0,0.00
402,S,1,4,5,-1.4,-0.0,6,0,0,6,6,0,0.00
402,S,1,24,37,-1.4,-9.6,7,2,1,9,5,0,0.00
520,S,1,49,70,-2.2,-9.6,8,2,1,10,6,0,0.00
529,S,1,7,9,-2.2,-9.6,8,2,1,10,6,0,0.00
574,S,1,21,26,-2.4,-7.1,10,2,1,12,8,0,0.00
609,S,1,7,8,-3.9,-7.1,10,2,1,12,8,0,0.00
732,S,1,103,90,-4.3,-18.6,11,5,3,16,6,0,0.00
736,S,1,20,15,-4.3,-18.6,11,5,3,16,6,0,0.00
786,S,1,48,31,-4.6,-12.5,11,4,2,15,7,0,0.00
826,S,1,14,9,-4.1,-12.5,11,4,2,15,7,0,0.00
826,S,1,38,25,-4.1,0.1,11,2,0,13,9,0,0.00
949,S,1,151,111,-2.9,0.1,10,2,0,12,8,0,0.00
953,S,1,0,0,-2.9,0.1,11,1,0,12,10,0,0.00
1024,S,1,89,65,0.7,15.1,11,-2,-2,9,13,0,0.00
1143,S,1,134,126,2.7,15.1,9,-3,-2,6,12,0,0.00
1152,S,1,8,8,2.7,15.1,10,-3,-2,7,13,0,0.00
1197,S,1,43,47,3.2,11.6,10,-3,-2,7,13,0,0.00
1238,S,1,11,13,4.2,11.6,11,-3,-2,8,14,0,0.00
1238,S,1,31,36,4.2,18.7,11,-4,-3,7,15,0,0.00
1395,S,1,109,147,3.4,18.7,10,-5,-3,5,15,0,0.00
1395,S,1,50,76,3.4,18.7,10,-4,-3,6,14,0,0.00
1431,S,1,9,15,0.7,18.7,11,-4,-3,7,15,0,0.00
1435,S,1,21,33,0.7,-5.7,11,1,1,12,10,0,0.00
1556,S,1,128,150,-0.6,-5.7,9,1,1,10,8,0,0.00
1564,S,1,4,3,-0.6,-5.7,10,1,1,11,9,0,0.00
1636,S,1,75,84,-4.0,-17.8,10,4,3,14,6,0,0.00
1756,S,1,135,113,-4.2,-17.8,9,6,3,15,3,0,0.00
1764,S,1,5,3,-4.2,-17.8,10,4,3,14,6,0,0.00
1826,S,1,81,56,-3.1,-1.0,10,2,0,12,8,0,0.00
1955,S,1,162,123,-2.3,-1.0,9,2,0,11,7,0,0.00
1963,S,1,6,4,-2.3,-1.0,10,1,0,11,9,0,0.00
2035,S,1,88,69,1.3,14.5,10,-3,-2,7,13,0,0.00
2156,S,1,124,130,2.5,14.5,9,-3,-2,6,12,0,0.00
2164,S,1,4,4,2.5,14.5,10,-3,-2,7,13,0,0.00
2210,S,1,42,49,2.8,10.7,11,-3,-2,8,14,0,0.00
2246,S,1,10,12,2.9,10.7,11,-3,-2,8,14,0,0.00
2368,S,1,111,136,2.5,6.5,9,-3,-1,6,12,0,0.00
2372,S,1,1,1,2.5,6.5,11,-2,-1,9,13,0,0.00
2422,S,1,44,56,1.9,-2.0,11,0,0,11,11,0,0.00
2462,S,1,11,13,-0.0,-2.0,11,0,0,11,11,0,0.00
2463,S,1,26,29,-0.0,-16.0,11,2,2,13,9,0,0.00
2585,S,1,131,126,-1.1,-16.0,9,3,2,12,6,0,0.00
2589,S,1,21,18,-1.1,-16.0,10,3,2,13,7,0,0.00
2639,S,1,52,43,-1.6,-13.4,10,3,2,13,7,0,0.00
2679,S,1,14,10,-1.9,-13.4,11,3,2,14,8,0,0.00
2680,S,1,40,32,-1.9,-10.4,11,2,2,13,9,0,0.00
2837,S,1,146,114,-0.6,-10.4,9,3,2,12,6,0,0.00
2837,S,1,69,53,-0.6,-10.4,10,2,2,12,8,0,0.00
2873,S,1,14,11,1.6,-10.4,11,2,2,13,9,0,0.00
2877,S,1,32,25,1.6,9.8,11,-2,-1,9,13,0,0.00
3001,S,1,137,141,2.4,9.8,9,-2,-1,7,11,0,0.00
3005,S,1,20,21,2.4,9.8,10,-2,-1,8,12,0,0.00
3055,S,1,38,44,3.1,12.2,10,-3,-2,7,13,0,0.00
3094,S,1,11,13,3.5,12.2,11,-3,-2,8,14,0,0.00
3095,S,1,25,31,3.5,11.1,11,-3,-2,8,14,0,0.00
3218,S,1,109,143,3.1,11.1,9,-4,-2,5,13,0,0.00
3221,S,1,2,3,3.1,11.1,11,-3,-2,8,14,0,0.00
3288,S,1,59,83,0.3,-9.4,11,1,1,12,10,0,0.00
3412,S,1,131,143,-0.6,-9.4,10,2,1,12,8,0,0.00
3420,S,1,10,9,-0.6,-9.4,10,2,1,12,8,0,0.00
3466,S,1,44,43,-1.1,-9.4,10,2,1,12,8,0,0.00
3507,S,1,13,12,-3.1,-9.4,11,2,1,13,9,0,0.00
3507,S,1,34,32,-3.1,-19.7,11,4,3,15,7,0,0.00
3630,S,1,147,113,-3.2,-19.7,9,5,3,14,4,0,0.00
3634,S,1,25,18,-3.2,-19.7,10,4,3,14,6,0,0.00
3684,S,1,52,36,-3.0,-7.7,10,2,1,12,8,0,0.00
3725,S,1,14,11,-0.9,-7.7,10,3,1,13,7,0,0.00
3725,S,1,38,25,-0.9,11.1,10,-1,-2,9,11,0,0.00
3848,S,1,134,127,0.6,11.1,9,-1,-2,8,10,0,0.00
3852,S,1,1,1,0.6,11.1,11,-2,-2,9,13,0,0.00
3902,S,1,49,50,1.6,14.9,11,-3,-2,8,14,0,0.00
3942,S,1,11,13,3.2,14.9,11,-3,-2,8,14,0,0.00
3943,S,1,25,29,3.2,22.4,11,-5,-3,6,16,0,0.00
4065,S,1,112,155,3.3,22.4,9,-5,-3,4,14,0,0.00
4069,S,1,18,26,3.3,22.4,9,-5,-3,4,14,0,0.00
4119,S,1,42,63,3.0,8.5,10,-2,-1,8,12,0,0.00
4159,S,1,10,16,0.2,8.5,11,-2,-1,9,13,0,0.00
4160,S,1,33,46,0.2,-10.7,11,2,2,13,9,0,0.00
4283,S,1,132,138,-1.6,-10.7,9,2,2,11,7,0,0.00
4286,S,1,21,21,-1.6,-10.7,10,2,2,12,8,0,0.00
4337,S,1,47,44,-2.8,-16.5,10,4,2,14,6,0,0.00
4377,S,1,12,11,-4.1,-16.5,11,4,2,15,7,0,0.00
4378,S,1,38,32,-4.1,-23.3,11,5,3,16,6,0,0.00
4501,S,1,161,113,-3.9,-23.3,9,6,3,15,3,0,0.00
4504,S,1,27,18,-3.9,-23.3,9,5,3,14,4,0,0.00
4555,S,1,57,38,-3.4,-7.5,10,3,1,13,7,0,0.00
4596,S,1,16,11,-0.4,-7.5,10,3,1,13,7,0,0.00
4596,S,1,41,27,-0.4,11.2,10,-1,-2,9,11,0,0.00
4719,S,1,143,127,1.5,11.2,9,-2,-2,7,11,0,0.00
4723,S,1,21,18,1.5,11.2,9,-2,-2,7,11,0,0.00
4773,S,1,49,50,2.8,17.8,10,-4,-3,6,14,0,0.00
4813,S,1,10,12,4.9,17.8,10,-4,-3,6,14,0,0.00
4814,S,1,26,30,4.9,23.9,10,-5,-4,5,15,0,0.00
4936,S,1,112,147,4.9,23.9,9,-7,-4,2,16,0,0.00
4940,S,1,3,4,4.9,23.9,10,-6,-4,4,16,0,0.00
4990,S,1,43,64,4.5,8.4,10,-3,-1,7,13,0,0.00
5025,S,1,10,16,2.1,8.4,10,-3,-1,7,13,0,0.00
5148,S,1,123,136,0.9,-10.8,9,1,2,10,8,0,0.00
5152,S,1,1,1,0.9,-10.8,11,1,2,12,10,0,0.00
5223,S,1,74,79,-2.3,-20.4,10,4,3,14,6,0,0.00
5343,S,1,143,121,-2.5,-20.4,9,5,3,14,4,0,0.00
5352,S,1,8,6,-2.5,-20.4,9,4,3,13,5,0,0.00
5397,S,1,52,42,-2.6,-10.9,10,3,2,13,7,0,0.00
5437,S,1,14,11,-1.6,-10.9,11,3,2,14,8,0,0.00
5438,S,1,39,29,-1.6,7.6,11,0,-1,11,11,0,0.00
5561,S,1,146,128,-0.5,7.6,9,0,-1,9,9,0,0.00
5564,S,1,22,19,-0.5,7.6,9,-1,-1,8,10,0,0.00
5615,S,1,42,40,0.4,11.8,10,-2,-2,8,12,0,0.00
5656,S,1,12,12,2.2,11.8,10,-2,-2,8,12,0,0.00
5656,S,1,30,31,2.2,20.9,10,-4,-3,6,14,0,0.00
5779,S,1,114,140,2.8,20.9,9,-5,-3,4,14,0,0.00
5783,S,1,0,0,2.8,20.9,11,-4,-3,7,15,0,0.00
5853,S,1,68,93,1.0,-1.4,10,0,0,10,10,0,0.00
5973,S,1,123,141,-0.3,-1.4,9,0,0,9,9,0,0.00
5982,S,1,7,7,-0.3,-1.4,10,0,0,10,10,0,0.00
6027,S,1,41,46,-0.8,-5.5,10,1,1,11,9,0,0.00
6063,S,1,11,12,-2.5,-5.5,11,1,1,12,10,0,0.00
6185,S,1,141,118,-2.9,-17.8,9,4,3,13,5,0,0.00
6189,S,1,22,17,-2.9,-17.8,10,4,3,14,6,0,0.00
6239,S,1,57,44,-3.3,-11.9,10,3,2,13,7,0,0.00
6279,S,1,14,11,-2.3,-11.9,11,3,2,14,8,0,0.00
6279,S,1,44,31,-2.3,6.3,11,0,-1,11,11,0,0.00
6402,S,1,150,129,-1.0,6.3,9,0,-1,9,9,0,0.00
6406,S,1,23,19,-1.0,6.3,9,0,-1,9,9,0,0.00
6456,S,1,47,42,-0.1,11.9,10,-2,-2,8,12,0,0.00
6496,S,1,13,11,2.0,11.9,11,-2,-2,9,13,0,0.00
6497,S,1,33,33,2.0,21.0,11,-4,-3,7,15,0,0.00
6620,S,1,121,146,2.9,21.0,9,-5,-3,4,14,0,0.00
6624,S,1,18,24,2.9,21.0,9,-4,-3,5,13,0,0.00
6674,S,1,38,51,3.1,12.8,10,-3,-2,7,13,0,0.00
6714,S,1,11,14,1.4,12.8,10,-3,-2,7,13,0,0.00
