t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
1,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
123,S,1,30,22,0.0,0.0,2,0,0,2,2,0,0.00
127,S,1,1,1,0.0,0.0,3,0,0,3,3,0,0.00
225,S,1,36,39,0.1,0.0,4,0,0,4,4,0,0.00
344,S,1,48,43,-0.0,0.0,5,0,0,5,5,0,0.00
352,S,1,0,1,-0.0,0.0,6,0,0,6,6,0,0.00
398,S,1,23,15,-0.0,-0.1,7,0,0,7,7,0,0.00
453,S,1,5,3,0.9,-0.1,8,0,0,8,8,0,0.00
454,S,1,23,14,0.9,8.2,9,-2,-1,7,11,0,0.00
572,S,1,73,53,1.4,8.2,10,-2,-1,8,12,0,0.00
580,S,1,2,2,1.4,8.2,10,-2,-1,8,12,0,0.00
642,S,1,46,40,3.0,15.5,12,-4,-2,8,16,0,0.00
810,S,1,101,113,3.4,15.5,11,-5,-2,6,16,0,0.00
811,S,1,48,66,3.4,15.5,11,-4,-2,7,15,0,0.00
846,S,1,19,28,2.4,-6.0,11,0,1,11,11,0,0.00
1010,S,1,128,148,1.1,-6.0,9,-1,1,8,10,0,0.00
1011,S,1,51,63,1.1,-6.0,10,0,1,10,10,0,0.00
1046,S,1,21,24,-0.7,-27.5,11,4,4,15,7,0,0.00
1211,S,1,135,114,-1.5,-27.5,9,5,4,14,4,0,0.00
1211,S,1,66,49,-1.5,-27.5,10,5,4,15,5,0,0.00
1247,S,1,14,10,-0.7,-27.5,11,5,4,16,6,0,0.00
1251,S,1,28,20,-0.7,-1.9,11,0,0,11,11,0,0.00
1371,S,1,146,122,0.2,-1.9,9,1,0,10,8,0,0.00
1380,S,1,5,4,0.2,-1.9,10,0,0,10,10,0,0.00
1446,S,1,76,61,3.3,20.4,10,-5,-3,5,15,0,0.00
1610,S,1,126,147,4.2,20.4,10,-6,-3,4,16,0,0.00
1611,S,1,55,77,4.2,20.4,10,-5,-3,5,15,0,0.00
1646,S,1,21,31,3.1,-5.0,10,-1,1,9,11,0,0.00
1810,S,1,122,155,1.5,-5.0,9,-1,1,8,10,0,0.00
1811,S,1,49,63,1.5,-5.0,9,0,1,9,9,0,0.00
1846,S,1,20,24,-1.5,-43.0,11,7,6,18,4,0,0.00
1971,S,1,150,121,-2.2,-43.0,9,8,6,17,1,0,0.00
