HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=0,hd=0,OL=0,OR=0
HB:t=3518,m=S,run=1,el=16,er=16,yaw=2.0,yr=1.9,pc=9,hd=0,OL=9,OR=9
HB:t=3538,m=S,run=1,el=11,er=10,yaw=2.0,yr=1.9,pc=9,hd=0,OL=9,OR=9
HB:t=3558,m=S,run=1,el=10,er=10,yaw=2.0,yr=1.9,pc=9,hd=0,OL=9,OR=9
HB:t=3633,m=S,run=1,el=79,er=77,yaw=2.4,yr=4.4,pc=9,hd=0,OL=9,OR=9
HB:t=3755,m=S,run=1,el=109,er=103,yaw=2.6,yr=3.4,pc=8,hd=0,OL=8,OR=8
HB:t=3759,m=S,run=1,el=15,er=14,yaw=2.6,yr=3.4,pc=8,hd=0,OL=8,OR=8
HB:t=3779,m=S,run=1,el=10,er=9,yaw=2.6,yr=3.4,pc=9,hd=0,OL=9,OR=9
HB:t=3799,m=S,run=1,el=9,er=9,yaw=2.6,yr=3.4,pc=9,hd=0,OL=9,OR=9
HB:t=3839,m=S,run=1,el=33,er=32,yaw=2.7,yr=2.7,pc=9,hd=0,OL=9,OR=9
HB:t=3971,m=S,run=1,el=103,er=99,yaw=2.9,yr=2.6,pc=8,hd=0,OL=8,OR=8
HB:t=3972,m=S,run=1,el=24,er=23,yaw=2.9,yr=2.6,pc=9,hd=0,OL=9,OR=9
HB:t=3992,m=S,run=1,el=10,er=9,yaw=2.9,yr=2.6,pc=9,hd=0,OL=9,OR=9
HB:t=4012,m=S,run=1,el=10,er=9,yaw=2.9,yr=2.6,pc=9,hd=0,OL=9,OR=9
HB:t=4059,m=S,run=1,el=44,er=42,yaw=3.1,yr=2.8,pc=9,hd=0,OL=9,OR=9
HB:t=4225,m=S,run=1,el=104,er=100,yaw=3.6,yr=3.4,pc=8,hd=-1,OL=7,OR=9
HB:t=4226,m=S,run=1,el=56,er=58,yaw=3.6,yr=3.4,pc=9,hd=-1,OL=8,OR=10
HB:t=4246,m=S,run=1,el=9,er=10,yaw=3.6,yr=3.4,pc=9,hd=-1,OL=8,OR=10
HB:t=4381,m=S,run=1,el=95,er=110,yaw=3.7,yr=2.5,pc=8,hd=-1,OL=7,OR=9
HB:t=4384,m=S,run=1,el=14,er=18,yaw=3.7,yr=2.5,pc=9,hd=-1,OL=8,OR=10
HB:t=4404,m=S,run=1,el=7,er=10,yaw=3.7,yr=2.5,pc=9,hd=-1,OL=8,OR=10
HB:t=4424,m=S,run=1,el=7,er=9,yaw=3.7,yr=2.5,pc=10,hd=-1,OL=9,OR=11
HB:t=4474,m=S,run=1,el=34,er=42,yaw=3.6,yr=1.0,pc=10,hd=-1,OL=9,OR=11
HB:t=4645,m=S,run=1,el=89,er=102,yaw=2.1,yr=-4.4,pc=9,hd=-1,OL=8,OR=10
HB:t=4645,m=S,run=1,el=57,er=64,yaw=2.1,yr=-4.4,pc=9,hd=0,OL=9,OR=9
HB:t=4665,m=S,run=1,el=9,er=9,yaw=2.1,yr=-4.4,pc=9,hd=0,OL=9,OR=9
HB:t=4796,m=S,run=1,el=104,er=112,yaw=1.3,yr=-4.9,pc=8,hd=0,OL=8,OR=8
HB:t=4799,m=S,run=1,el=15,er=15,yaw=1.3,yr=-4.9,pc=9,hd=0,OL=9,OR=9
HB:t=4819,m=S,run=1,el=9,er=9,yaw=1.3,yr=-4.9,pc=9,hd=0,OL=9,OR=9
HB:t=4839,m=S,run=1,el=9,er=10,yaw=1.3,yr=-4.9,pc=9,hd=0,OL=9,OR=9
HB:t=4915,m=S,run=1,el=63,er=67,yaw=0.2,yr=-10.6,pc=9,hd=0,OL=9,OR=9
HB:t=5038,m=S,run=1,el=95,er=102,yaw=-0.1,yr=-7.8,pc=8,hd=0,OL=8,OR=8
HB:t=5041,m=S,run=1,el=15,er=16,yaw=-0.1,yr=-7.8,pc=9,hd=0,OL=9,OR=9
HB:t=5061,m=S,run=1,el=8,er=9,yaw=-0.1,yr=-7.8,pc=9,hd=0,OL=9,OR=9
HB:t=5081,m=S,run=1,el=9,er=9,yaw=-0.1,yr=-7.8,pc=9,hd=0,OL=9,OR=9
HB:t=5122,m=S,run=1,el=34,er=35,yaw=-0.2,yr=-5.9,pc=9,hd=0,OL=9,OR=9
HB:t=5253,m=S,run=1,el=97,er=102,yaw=-0.6,yr=-5.3,pc=8,hd=0,OL=8,OR=8
HB:t=5254,m=S,run=1,el=23,er=23,yaw=-0.6,yr=-5.3,pc=9,hd=0,OL=9,OR=9
HB:t=5274,m=S,run=1,el=9,er=10,yaw=-0.6,yr=-5.3,pc=10,hd=0,OL=10,OR=10
HB:t=5294,m=S,run=1,el=9,er=10,yaw=-0.6,yr=-5.3,pc=10,hd=0,OL=10,OR=10
HB:t=5367,m=S,run=1,el=71,er=75,yaw=-1.3,yr=-7.8,pc=9,hd=0,OL=9,OR=9
HB:t=5486,m=S,run=1,el=96,er=102,yaw=-1.5,yr=-5.9,pc=8,hd=0,OL=8,OR=8
HB:t=5494,m=S,run=1,el=10,er=11,yaw=-1.5,yr=-5.9,pc=9,hd=0,OL=9,OR=9
HB:t=5514,m=S,run=1,el=8,er=10,yaw=-1.5,yr=-5.9,pc=9,hd=0,OL=9,OR=9
HB:t=5534,m=S,run=1,el=9,er=9,yaw=-1.5,yr=-5.9,pc=9,hd=0,OL=9,OR=9
HB:t=5570,m=S,run=1,el=31,er=33,yaw=-1.6,yr=-4.1,pc=9,hd=0,OL=9,OR=9
HB:t=5741,m=S,run=1,el=92,er=96,yaw=-2.2,yr=-4.6,pc=9,hd=0,OL=9,OR=9
HB:t=5741,m=S,run=1,el=56,er=58,yaw=-2.2,yr=-4.6,pc=9,hd=0,OL=9,OR=9
HB:t=5761,m=S,run=1,el=9,er=9,yaw=-2.2,yr=-4.6,pc=9,hd=0,OL=9,OR=9
HB:t=5892,m=S,run=1,el=95,er=98,yaw=-2.5,yr=-4.0,pc=8,hd=0,OL=8,OR=8
HB:t=5895,m=S,run=1,el=2,er=2,yaw=-2.5,yr=-4.0,pc=10,hd=0,OL=10,OR=10
HB:t=5915,m=S,run=1,el=9,er=9,yaw=-2.5,yr=-4.0,pc=9,hd=0,OL=9,OR=9
HB:t=5935,m=S,run=1,el=9,er=9,yaw=-2.5,yr=-4.0,pc=9,hd=0,OL=9,OR=9
HB:t=6011,m=S,run=1,el=67,er=69,yaw=-2.9,yr=-5.0,pc=9,hd=0,OL=9,OR=9
HB:t=6133,m=S,run=1,el=95,er=99,yaw=-3.0,yr=-3.7,pc=8,hd=0,OL=8,OR=8
HB:t=6137,m=S,run=1,el=1,er=1,yaw=-3.0,yr=-3.7,pc=10,hd=0,OL=10,OR=10
HB:t=6157,m=S,run=1,el=10,er=10,yaw=-3.0,yr=-3.7,pc=9,hd=0,OL=9,OR=9
HB:t=6177,m=S,run=1,el=9,er=9,yaw=-3.0,yr=-3.7,pc=9,hd=0,OL=9,OR=9
HB:t=6217,m=S,run=1,el=39,er=39,yaw=-3.1,yr=-2.8,pc=9,hd=0,OL=9,OR=9
HB:t=6384,m=S,run=1,el=99,er=101,yaw=-3.5,yr=-3.3,pc=8,hd=0,OL=8,OR=8
HB:t=6384,m=S,run=1,el=54,er=55,yaw=-3.5,yr=-3.3,pc=9,hd=1,OL=10,OR=8
HB:t=6404,m=S,run=1,el=9,er=9,yaw=-3.5,yr=-3.3,pc=10,hd=1,OL=11,OR=9
HB:t=6539,m=S,run=1,el=105,er=104,yaw=-3.8,yr=-2.8,pc=8,hd=1,OL=9,OR=7
HB:t=6542,m=S,run=1,el=16,er=17,yaw=-3.8,yr=-2.8,pc=9,hd=1,OL=10,OR=8
HB:t=6562,m=S,run=1,el=11,er=9,yaw=-3.8,yr=-2.8,pc=9,hd=1,OL=10,OR=8
HB:t=6582,m=S,run=1,el=10,er=9,yaw=-3.8,yr=-2.8,pc=9,hd=1,OL=10,OR=8
HB:t=6632,m=S,run=1,el=46,er=45,yaw=-3.8,yr=-2.2,pc=9,hd=1,OL=10,OR=8
HB:t=6803,m=S,run=1,el=103,er=101,yaw=-3.8,yr=-1.4,pc=8,hd=1,OL=9,OR=7
HB:t=6803,m=S,run=1,el=56,er=61,yaw=-3.8,yr=-1.4,pc=8,hd=1,OL=9,OR=7
HB:t=6823,m=S,run=1,el=8,er=8,yaw=-3.8,yr=-1.4,pc=9,hd=1,OL=10,OR=8
HB:t=6953,m=S,run=1,el=99,er=99,yaw=-3.9,yr=-1.0,pc=9,hd=1,OL=10,OR=8
HB:t=6957,m=S,run=1,el=1,er=1,yaw=-3.9,yr=-1.0,pc=10,hd=1,OL=11,OR=9
HB:t=6977,m=S,run=1,el=9,er=9,yaw=-3.9,yr=-1.0,pc=10,hd=1,OL=11,OR=9
HB:t=6997,m=S,run=1,el=10,er=9,yaw=-3.9,yr=-1.0,pc=9,hd=1,OL=10,OR=8
HB:t=7072,m=S,run=1,el=72,er=69,yaw=-4.0,yr=-1.9,pc=9,hd=1,OL=10,OR=8
HB:t=7194,m=S,run=1,el=101,er=90,yaw=-3.8,yr=-0.6,pc=8,hd=1,OL=9,OR=7
HB:t=7198,m=S,run=1,el=0,er=0,yaw=-3.8,yr=-0.6,pc=10,hd=1,OL=11,OR=9
HB:t=7218,m=S,run=1,el=9,er=8,yaw=-3.8,yr=-0.6,pc=10,hd=1,OL=11,OR=9
HB:t=7238,m=S,run=1,el=10,er=8,yaw=-3.8,yr=-0.6,pc=9,hd=1,OL=10,OR=8
HB:t=7278,m=S,run=1,el=43,er=38,yaw=-3.7,yr=0.5,pc=9,hd=1,OL=10,OR=8
HB:t=7410,m=S,run=1,el=104,er=91,yaw=-3.1,yr=2.3,pc=9,hd=1,OL=10,OR=8
HB:t=7410,m=S,run=1,el=25,er=22,yaw=-3.1,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=7430,m=S,run=1,el=9,er=9,yaw=-3.1,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=7450,m=S,run=1,el=10,er=9,yaw=-3.1,yr=2.3,pc=9,hd=0,OL=9,OR=9
HB:t=7494,m=S,run=1,el=39,er=37,yaw=-2.7,yr=4.4,pc=9,hd=0,OL=9,OR=9
HB:t=7670,m=S,run=1,el=104,er=97,yaw=-1.4,yr=7.2,pc=8,hd=0,OL=8,OR=8
HB:t=7670,m=S,run=1,el=66,er=60,yaw=-1.4,yr=7.2,pc=8,hd=0,OL=8,OR=8
HB:t=7690,m=S,run=1,el=10,er=9,yaw=-1.4,yr=7.2,pc=9,hd=0,OL=9,OR=9
HB:t=7811,m=S,run=1,el=109,er=101,yaw=-0.8,yr=6.4,pc=8,hd=0,OL=8,OR=8
HB:t=7820,m=S,run=1,el=3,er=3,yaw=-0.8,yr=6.4,pc=9,hd=0,OL=9,OR=9
HB:t=7840,m=S,run=1,el=10,er=9,yaw=-0.8,yr=6.4,pc=9,hd=0,OL=9,OR=9
HB:t=7860,m=S,run=1,el=10,er=9,yaw=-0.8,yr=6.4,pc=9,hd=0,OL=9,OR=9
HB:t=7930,m=S,run=1,el=70,er=69,yaw=-0.0,yr=9.1,pc=9,hd=0,OL=9,OR=9
