HB:t=141,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=3857,m=S,run=1,el=24,er=23,yaw=0.1,yr=1.6,pc=10,hd=0,OL=10,OR=10
HB:t=3980,m=S,run=1,el=117,er=117,yaw=0.1,yr=1.4,pc=9,hd=0,OL=9,OR=9
HB:t=3984,m=S,run=1,el=18,er=18,yaw=0.1,yr=1.4,pc=9,hd=0,OL=9,OR=9
HB:t=4034,m=S,run=1,el=41,er=41,yaw=0.2,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=4074,m=S,run=1,el=10,er=11,yaw=0.3,yr=2.0,pc=11,hd=0,OL=11,OR=11
HB:t=4074,m=S,run=1,el=31,er=30,yaw=0.3,yr=2.0,pc=11,hd=0,OL=11,OR=11
HB:t=4197,m=S,run=1,el=124,er=124,yaw=0.3,yr=1.8,pc=9,hd=0,OL=9,OR=9
HB:t=4201,m=S,run=1,el=19,er=18,yaw=0.3,yr=1.8,pc=10,hd=0,OL=10,OR=10
HB:t=4251,m=S,run=1,el=40,er=40,yaw=0.4,yr=1.7,pc=10,hd=0,OL=10,OR=10
HB:t=4286,m=S,run=1,el=11,er=11,yaw=0.4,yr=1.4,pc=10,hd=0,OL=10,OR=10
HB:t=4409,m=S,run=1,el=113,er=113,yaw=0.4,yr=1.2,pc=9,hd=0,OL=9,OR=9
HB:t=4413,m=S,run=1,el=17,er=18,yaw=0.4,yr=1.2,pc=10,hd=0,OL=10,OR=10
HB:t=4463,m=S,run=1,el=39,er=40,yaw=0.3,yr=0.8,pc=10,hd=0,OL=10,OR=10
HB:t=4503,m=S,run=1,el=10,er=11,yaw=0.3,yr=0.4,pc=11,hd=0,OL=11,OR=11
HB:t=4503,m=S,run=1,el=31,er=30,yaw=0.3,yr=0.4,pc=11,hd=0,OL=11,OR=11
HB:t=4626,m=S,run=1,el=124,er=121,yaw=0.3,yr=0.3,pc=9,hd=0,OL=9,OR=9
HB:t=4630,m=S,run=1,el=19,er=19,yaw=0.3,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=4680,m=S,run=1,el=41,er=41,yaw=0.3,yr=0.4,pc=10,hd=0,OL=10,OR=10
HB:t=4720,m=S,run=1,el=12,er=12,yaw=0.3,yr=0.6,pc=10,hd=0,OL=10,OR=10
HB:t=4720,m=S,run=1,el=29,er=29,yaw=0.3,yr=0.6,pc=10,hd=0,OL=10,OR=10
HB:t=4843,m=S,run=1,el=122,er=125,yaw=0.3,yr=0.5,pc=9,hd=0,OL=9,OR=9
HB:t=4847,m=S,run=1,el=2,er=3,yaw=0.3,yr=0.5,pc=10,hd=0,OL=10,OR=10
HB:t=4897,m=S,run=1,el=47,er=47,yaw=0.3,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=4938,m=S,run=1,el=12,er=11,yaw=0.3,yr=0.1,pc=10,hd=0,OL=10,OR=10
HB:t=4938,m=S,run=1,el=25,er=25,yaw=0.3,yr=0.1,pc=10,hd=0,OL=10,OR=10
HB:t=5061,m=S,run=1,el=118,er=116,yaw=0.3,yr=0.1,pc=9,hd=0,OL=9,OR=9
HB:t=5064,m=S,run=1,el=19,er=18,yaw=0.3,yr=0.1,pc=10,hd=0,OL=10,OR=10
HB:t=5115,m=S,run=1,el=43,er=43,yaw=0.3,yr=0.2,pc=10,hd=0,OL=10,OR=10
HB:t=5156,m=S,run=1,el=11,er=11,yaw=0.4,yr=0.9,pc=11,hd=0,OL=11,OR=11
HB:t=5156,m=S,run=1,el=34,er=34,yaw=0.4,yr=0.9,pc=11,hd=0,OL=11,OR=11
HB:t=5279,m=S,run=1,el=125,er=128,yaw=0.4,yr=0.7,pc=9,hd=0,OL=9,OR=9
HB:t=5282,m=S,run=1,el=19,er=21,yaw=0.4,yr=0.7,pc=10,hd=0,OL=10,OR=10
HB:t=5333,m=S,run=1,el=43,er=43,yaw=0.4,yr=0.6,pc=10,hd=0,OL=10,OR=10
HB:t=5373,m=S,run=1,el=12,er=12,yaw=0.3,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5373,m=S,run=1,el=32,er=32,yaw=0.3,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5496,m=S,run=1,el=123,er=118,yaw=0.2,yr=-0.3,pc=9,hd=0,OL=9,OR=9
HB:t=5500,m=S,run=1,el=17,er=18,yaw=0.2,yr=-0.3,pc=9,hd=0,OL=9,OR=9
HB:t=5550,m=S,run=1,el=40,er=39,yaw=0.2,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5585,m=S,run=1,el=11,er=11,yaw=0.2,yr=-0.1,pc=10,hd=0,OL=10,OR=10
HB:t=5708,m=S,run=1,el=121,er=124,yaw=0.2,yr=-0.1,pc=9,hd=0,OL=9,OR=9
HB:t=5712,m=S,run=1,el=19,er=18,yaw=0.2,yr=-0.1,pc=9,hd=0,OL=9,OR=9
HB:t=5782,m=S,run=1,el=64,er=65,yaw=0.2,yr=-0.2,pc=10,hd=0,OL=10,OR=10
HB:t=5936,m=S,run=1,el=125,er=122,yaw=0.2,yr=-0.2,pc=9,hd=0,OL=9,OR=9
HB:t=5936,m=S,run=1,el=50,er=50,yaw=0.2,yr=-0.2,pc=9,hd=0,OL=9,OR=9
HB:t=5972,m=S,run=1,el=11,er=10,yaw=0.2,yr=0.0,pc=10,hd=0,OL=10,OR=10
HB:t=5976,m=S,run=1,el=4,er=4,yaw=0.2,yr=0.0,pc=10,hd=0,OL=10,OR=10
HB:t=6102,m=S,run=1,el=126,er=126,yaw=0.3,yr=0.1,pc=9,hd=0,OL=9,OR=9
HB:t=6110,m=S,run=1,el=4,er=3,yaw=0.3,yr=0.1,pc=10,hd=0,OL=10,OR=10
HB:t=6160,m=S,run=1,el=49,er=50,yaw=0.3,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=6200,m=S,run=1,el=11,er=12,yaw=0.4,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=6200,m=S,run=1,el=26,er=26,yaw=0.4,yr=1.0,pc=10,hd=0,OL=10,OR=10
HB:t=6323,m=S,run=1,el=117,er=115,yaw=0.4,yr=0.8,pc=9,hd=0,OL=9,OR=9
HB:t=6327,m=S,run=1,el=2,er=2,yaw=0.4,yr=0.8,pc=11,hd=0,OL=11,OR=11
HB:t=6377,m=S,run=1,el=46,er=47,yaw=0.3,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=6417,m=S,run=1,el=11,er=11,yaw=0.3,yr=-0.2,pc=10,hd=0,OL=10,OR=10
HB:t=6417,m=S,run=1,el=24,er=24,yaw=0.3,yr=-0.2,pc=10,hd=0,OL=10,OR=10
HB:t=6541,m=S,run=1,el=122,er=121,yaw=0.3,yr=-0.1,pc=9,hd=0,OL=9,OR=9
HB:t=6544,m=S,run=1,el=20,er=19,yaw=0.3,yr=-0.1,pc=9,hd=0,OL=9,OR=9
HB:t=6595,m=S,run=1,el=45,er=45,yaw=0.3,yr=0.0,pc=10,hd=0,OL=10,OR=10
HB:t=6635,m=S,run=1,el=11,er=11,yaw=0.4,yr=0.4,pc=11,hd=0,OL=11,OR=11
HB:t=6636,m=S,run=1,el=35,er=36,yaw=0.4,yr=0.4,pc=11,hd=0,OL=11,OR=11
HB:t=6759,m=S,run=1,el=132,er=132,yaw=0.4,yr=0.4,pc=9,hd=0,OL=9,OR=9
HB:t=6762,m=S,run=1,el=22,er=21,yaw=0.4,yr=0.4,pc=9,hd=0,OL=9,OR=9
HB:t=6813,m=S,run=1,el=42,er=40,yaw=0.4,yr=0.5,pc=10,hd=0,OL=10,OR=10
HB:t=6853,m=S,run=1,el=11,er=10,yaw=0.4,yr=0.2,pc=11,hd=0,OL=11,OR=11
HB:t=6853,m=S,run=1,el=30,er=28,yaw=0.4,yr=0.2,pc=11,hd=0,OL=11,OR=11
HB:t=6976,m=S,run=1,el=112,er=106,yaw=0.6,yr=0.5,pc=9,hd=0,OL=9,OR=9
HB:t=6980,m=S,run=1,el=17,er=16,yaw=0.6,yr=0.5,pc=10,hd=0,OL=10,OR=10
HB:t=7030,m=S,run=1,el=35,er=32,yaw=0.8,yr=1.6,pc=10,hd=0,OL=10,OR=10
HB:t=7065,m=S,run=1,el=10,er=9,yaw=1.4,yr=5.5,pc=11,hd=0,OL=11,OR=11
HB:t=7188,m=S,run=1,el=108,er=104,yaw=1.6,yr=5.0,pc=10,hd=-1,OL=9,OR=11
HB:t=7192,m=S,run=1,el=16,er=16,yaw=1.6,yr=5.0,pc=10,hd=-1,OL=9,OR=11
HB:t=7263,m=S,run=1,el=53,er=51,yaw=2.0,yr=7.2,pc=10,hd=-1,OL=9,OR=11
HB:t=7382,m=S,run=1,el=93,er=91,yaw=2.1,yr=6.4,pc=10,hd=-1,OL=9,OR=11
HB:t=7391,m=S,run=1,el=3,er=3,yaw=2.1,yr=6.4,pc=11,hd=-1,OL=10,OR=12
HB:t=7436,m=S,run=1,el=36,er=34,yaw=2.2,yr=5.9,pc=11,hd=-1,OL=10,OR=12
HB:t=7477,m=S,run=1,el=9,er=9,yaw=2.4,yr=6.6,pc=11,hd=-1,OL=10,OR=12
HB:t=7477,m=S,run=1,el=20,er=19,yaw=2.4,yr=6.6,pc=11,hd=-1,OL=10,OR=12
HB:t=7600,m=S,run=1,el=110,er=106,yaw=2.6,yr=5.9,pc=10,hd=-2,OL=8,OR=12
HB:t=7604,m=S,run=1,el=17,er=17,yaw=2.6,yr=5.9,pc=10,hd=-1,OL=9,OR=11
HB:t=7654,m=S,run=1,el=40,er=40,yaw=2.6,yr=5.6,pc=10,hd=-1,OL=9,OR=11
HB:t=7695,m=S,run=1,el=10,er=11,yaw=2.8,yr=6.0,pc=11,hd=-2,OL=9,OR=13
HB:t=7695,m=S,run=1,el=30,er=32,yaw=2.8,yr=6.0,pc=11,hd=-2,OL=9,OR=13
HB:t=7818,m=S,run=1,el=113,er=122,yaw=2.8,yr=5.2,pc=9,hd=-2,OL=7,OR=11
HB:t=7821,m=S,run=1,el=17,er=18,yaw=2.8,yr=5.2,pc=10,hd=-2,OL=8,OR=12
HB:t=7872,m=S,run=1,el=36,er=38,yaw=2.7,yr=3.9,pc=10,hd=-2,OL=8,OR=12
HB:t=7912,m=S,run=1,el=9,er=10,yaw=2.3,yr=-0.1,pc=11,hd=-2,OL=9,OR=13
HB:t=7912,m=S,run=1,el=26,er=28,yaw=2.3,yr=-0.1,pc=11,hd=-1,OL=10,OR=12
