t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
1,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
180,S,1,32,35,0.0,0.0,2,0,0,2,2,0,0.00
181,S,1,33,45,0.0,0.0,3,0,0,3,3,0,0.00
343,S,1,74,101,-0.9,-4.5,4,2,2,6,2,0,0.00
347,S,1,10,14,-0.9,-4.5,4,2,2,6,2,0,0.00
418,S,1,34,45,-2.8,-14.4,7,7,6,14,0,0,0.00
536,S,1,92,33,-3.4,-14.4,8,8,6,16,0,0,0.00
544,S,1,6,0,-3.4,-14.4,9,7,6,16,2,0,0.00
611,S,1,74,25,-0.2,14.6,10,-6,-6,4,16,0,0.00
735,S,1,131,123,3.5,14.6,10,-6,-6,4,16,0,0.00
743,S,1,6,9,3.5,14.6,11,-7,-6,4,18,0,0.00
810,S,1,63,93,5.1,18.1,10,-9,-7,1,19,0,0.00
969,S,1,121,223,2.8,18.1,9,-10,-7,0,19,0,0.00
969,S,1,34,101,2.8,18.1,9,-8,-7,1,17,0,0.00
1005,S,1,6,23,-0.8,18.1,10,-8,-7,2,18,0,0.00
1009,S,1,19,53,-0.8,-16.0,10,7,6,17,3,0,0.00
1135,S,1,139,181,-7.4,-16.0,8,7,6,15,1,0,0.00
1144,S,1,9,7,-7.4,-16.0,9,9,6,18,0,0,0.00
1214,S,1,100,43,-11.0,-30.8,10,12,8,22,0,0,0.00
1335,S,1,218,18,-12.1,-30.8,9,14,8,23,0,0,0.00
1344,S,1,14,0,-12.1,-30.8,10,13,8,23,0,0,0.00
1410,S,1,146,0,-8.5,8.6,10,0,-3,10,10,0,0.00
1535,S,1,230,52,11.5,8.6,9,0,-3,9,9,0,0.00
1543,S,1,10,3,11.5,8.6,10,-8,-3,2,18,0,0.00
1589,S,1,53,34,14.7,29.3,11,-14,-8,0,25,0,0.00
1645,S,1,12,12,18.3,29.3,11,-14,-8,0,25,0,0.00
1646,S,1,36,74,18.3,39.7,11,-15,-8,0,26,0,0.00
1764,S,1,32,238,28.9,39.7,9,-18,-8,0,27,0,0.00
1772,S,1,0,19,28.9,39.7,10,-20,-8,0,30,0,0.00
1813,S,1,0,90,28.0,10.5,10,-15,-4,0,25,0,0.00
1853,S,1,0,29,24.4,10.5,10,-16,-4,0,26,0,0.00
1854,S,1,0,65,24.4,-19.8,10,-2,8,8,12,0,0.00
2011,S,1,33,251,5.1,-19.8,8,-3,8,5,11,0,0.00
2012,S,1,20,95,5.1,-19.8,9,6,8,15,3,0,0.00
2047,S,1,4,16,1.5,-19.8,11,6,8,17,5,0,0.00
2051,S,1,13,38,1.5,-34.9,11,7,8,18,4,0,0.00
2171,S,1,98,133,-16.9,-34.9,10,9,8,19,1,0,0.00
2179,S,1,1,1,-16.9,-34.9,11,15,8,26,0,0,0.00
2230,S,1,94,33,-18.5,-30.7,11,15,8,26,0,0,0.00
2271,S,1,22,4,-21.5,-30.7,11,15,8,26,0,0,0.00
2271,S,1,65,8,-21.5,-40.4,11,16,8,27,0,0,0.00
2394,S,1,283,6,-17.8,-40.4,9,20,8,29,0,0,0.00
2398,S,1,52,0,-17.8,-40.4,9,15,8,24,0,0,0.00
2448,S,1,112,0,-14.2,4.8,9,4,-2,13,5,0,0.00
2488,S,1,29,2,-10.6,4.8,10,4,-2,14,6,0,0.00
2488,S,1,69,4,-10.6,27.4,10,-4,-8,6,14,0,0.00
2611,S,1,208,55,8.7,27.4,9,-4,-8,5,13,0,0.00
2615,S,1,1,0,8.7,27.4,11,-11,-8,0,22,0,0.00
2665,S,1,38,61,12.3,38.7,11,-13,-8,0,24,0,0.00
2700,S,1,6,17,15.9,38.7,11,-13,-8,0,24,0,0.00
2857,S,1,18,227,31.9,44.4,10,-17,-8,0,27,0,0.00
2858,S,1,0,135,31.9,44.4,10,-20,-8,0,30,0,0.00
2893,S,1,0,66,28.3,-2.8,10,-10,1,0,20,0,0.00
3022,S,1,0,331,12.0,-2.8,8,-12,1,0,20,0,0.00
3026,S,1,0,43,12.0,-2.8,9,-4,1,5,13,0,0.00
3097,S,1,11,124,8.4,-25.4,10,4,8,14,6,0,0.00
3218,S,1,70,183,-11.4,-25.4,8,5,8,13,3,0,0.00
3227,S,1,3,4,-11.4,-25.4,10,12,8,22,0,0,0.00
3293,S,1,93,40,-15.0,-36.7,10,14,8,24,0,0,0.00
3418,S,1,222,18,-35.5,-36.7,9,16,8,25,0,0,0.00
3426,S,1,7,0,-35.5,-36.7,10,20,8,30,0,0,0.00
3493,S,1,174,0,-31.9,5.6,10,10,-2,20,0,0,0.00
3618,S,1,325,0,-12.9,5.6,8,12,-2,20,0,0,0.00
3626,S,1,8,0,-12.9,5.6,10,3,-2,13,7,0,0.00
3672,S,1,94,9,-9.3,27.8,10,-4,-8,6,14,0,0.00
3712,S,1,21,3,-5.7,27.8,10,-4,-8,6,14,0,0.00
3713,S,1,40,10,-5.7,38.9,10,-6,-8,4,16,0,0.00
3870,S,1,153,98,13.6,38.9,9,-7,-8,2,16,0,0.00
3871,S,1,58,63,13.6,38.9,9,-13,-8,0,22,0,0.00
3906,S,1,9,14,17.2,38.9,11,-14,-8,0,25,0,0.00
3910,S,1,18,45,17.2,44.5,11,-15,-8,0,26,0,0.00
4030,S,1,28,239,29.1,44.5,9,-18,-8,0,27,0,0.00
4038,S,1,0,4,29.1,44.5,11,-20,-8,0,31,0,0.00
4088,S,1,0,136,28.6,17.7,10,-19,-7,0,29,0,0.00
4128,S,1,0,31,25.0,17.7,10,-19,-7,0,29,0,0.00
4129,S,1,0,84,25.0,-16.2,10,-4,6,6,14,0,0.00
4251,S,1,24,279,5.7,-16.2,8,-5,6,3,13,0,0.00
4255,S,1,5,37,5.7,-16.2,9,4,6,13,5,0,0.00
4305,S,1,21,79,2.1,-33.1,10,7,8,17,3,0,0.00
4340,S,1,7,16,-1.5,-33.1,10,7,8,17,3,0,0.00
4464,S,1,120,126,-20.8,-41.5,9,10,8,19,0,0,0.00
4467,S,1,24,15,-20.8,-41.5,10,16,8,26,0,0,0.00
4539,S,1,107,25,-24.4,-45.1,10,17,8,27,0,0,0.00
4659,S,1,272,8,-25.0,-45.1,9,20,8,29,0,0,0.00
4667,S,1,6,0,-25.0,-45.1,10,18,8,28,0,0,0.00
4713,S,1,129,0,-23.1,-5.0,9,11,2,20,0,0,0.00
4753,S,1,30,0,-19.5,-5.0,9,12,2,21,0,0,0.00
4754,S,1,67,0,-19.5,22.5,9,0,-8,9,9,0,0.00
4911,S,1,235,31,-0.2,22.5,8,0,-8,8,8,0,0.00
4912,S,1,76,14,-0.2,22.5,9,-8,-8,1,17,0,0.00
4947,S,1,31,16,3.4,36.2,10,-9,-8,1,19,0,0.00
5075,S,1,116,139,23.6,36.2,9,-11,-8,0,20,0,0.00
5079,S,1,14,26,23.6,36.2,9,-17,-8,0,26,0,0.00
5129,S,1,21,86,27.2,43.1,10,-19,-8,0,29,0,0.00
5181,S,1,3,26,28.1,43.1,10,-19,-8,0,29,0,0.00
5182,S,1,9,111,28.1,30.2,10,-19,-8,0,29,0,0.00
5300,S,1,3,329,26.0,30.2,8,-20,-8,0,28,0,0.00
5308,S,1,0,3,26.0,30.2,10,-19,-8,0,29,0,0.00
5354,S,1,-1,150,23.4,-8.3,9,-6,3,3,15,0,0.00
5394,S,1,1,32,19.8,-8.3,9,-7,3,2,16,0,0.00
5394,S,1,2,68,19.8,-29.1,9,0,8,9,9,0,0.00
