HB:t=0,m=S,run=1,el=0,er=0,yaw=0.0,yr=0.0,pc=1,hd=0,OL=1,OR=1
HB:t=1401,m=S,run=1,el=112,er=120,yaw=-3.3,yr=-48.5,pc=9,hd=5,OL=14,OR=4
HB:t=1405,m=S,run=1,el=19,er=17,yaw=-3.3,yr=-48.5,pc=10,hd=1,OL=11,OR=9
HB:t=1476,m=S,run=1,el=65,er=61,yaw=-4.6,yr=-54.5,pc=10,hd=2,OL=12,OR=8
HB:t=1595,m=S,run=1,el=133,er=110,yaw=-4.6,yr=-35.3,pc=9,hd=5,OL=14,OR=4
HB:t=1604,m=S,run=1,el=7,er=5,yaw=-4.6,yr=-35.3,pc=9,hd=2,OL=11,OR=7
HB:t=1649,m=S,run=1,el=50,er=39,yaw=-4.5,yr=-21.5,pc=10,hd=2,OL=12,OR=8
HB:t=1690,m=S,run=1,el=13,er=10,yaw=-3.3,yr=6.1,pc=11,hd=2,OL=13,OR=9
HB:t=1690,m=S,run=1,el=39,er=31,yaw=-3.3,yr=6.1,pc=10,hd=1,OL=11,OR=9
HB:t=1813,m=S,run=1,el=139,er=107,yaw=-2.2,yr=7.7,pc=9,hd=1,OL=10,OR=8
HB:t=1816,m=S,run=1,el=21,er=16,yaw=-2.2,yr=7.7,pc=10,hd=1,OL=11,OR=9
HB:t=1887,m=S,run=1,el=69,er=56,yaw=1.0,yr=60.0,pc=10,hd=0,OL=10,OR=10
HB:t=2008,m=S,run=1,el=125,er=109,yaw=1.9,yr=42.0,pc=9,hd=-3,OL=6,OR=12
HB:t=2016,m=S,run=1,el=3,er=3,yaw=1.9,yr=42.0,pc=10,hd=-1,OL=9,OR=11
HB:t=2062,m=S,run=1,el=47,er=43,yaw=2.2,yr=31.7,pc=10,hd=-1,OL=9,OR=11
HB:t=2097,m=S,run=1,el=11,er=10,yaw=3.3,yr=40.8,pc=10,hd=-1,OL=9,OR=11
HB:t=2220,m=S,run=1,el=117,er=111,yaw=3.5,yr=27.1,pc=9,hd=-3,OL=6,OR=12
HB:t=2224,m=S,run=1,el=0,er=0,yaw=3.5,yr=27.1,pc=11,hd=-1,OL=10,OR=12
HB:t=2294,m=S,run=1,el=73,er=72,yaw=3.9,yr=24.6,pc=10,hd=-2,OL=8,OR=12
HB:t=2415,m=S,run=1,el=117,er=129,yaw=3.9,yr=15.9,pc=9,hd=-3,OL=6,OR=12
HB:t=2424,m=S,run=1,el=5,er=6,yaw=3.9,yr=15.9,pc=10,hd=-2,OL=8,OR=12
HB:t=2469,m=S,run=1,el=40,er=48,yaw=3.9,yr=10.6,pc=10,hd=-2,OL=8,OR=12
HB:t=2510,m=S,run=1,el=10,er=12,yaw=3.4,yr=-1.2,pc=11,hd=-2,OL=9,OR=13
HB:t=2510,m=S,run=1,el=33,er=36,yaw=3.4,yr=-1.2,pc=10,hd=-1,OL=9,OR=11
HB:t=2633,m=S,run=1,el=115,er=131,yaw=2.7,yr=-3.0,pc=9,hd=-1,OL=8,OR=10
HB:t=2636,m=S,run=1,el=18,er=20,yaw=2.7,yr=-3.0,pc=10,hd=-1,OL=9,OR=11
HB:t=2686,m=S,run=1,el=37,er=42,yaw=2.2,yr=-10.8,pc=10,hd=-1,OL=9,OR=11
HB:t=2727,m=S,run=1,el=11,er=11,yaw=1.0,yr=-29.4,pc=10,hd=-1,OL=9,OR=11
HB:t=2727,m=S,run=1,el=26,er=32,yaw=1.0,yr=-29.4,pc=10,hd=0,OL=10,OR=10
HB:t=2850,m=S,run=1,el=110,er=122,yaw=0.4,yr=-21.0,pc=9,hd=0,OL=9,OR=9
HB:t=2854,m=S,run=1,el=0,er=1,yaw=0.4,yr=-21.0,pc=11,hd=0,OL=11,OR=11
HB:t=2904,m=S,run=1,el=44,er=50,yaw=0.0,yr=-20.3,pc=10,hd=0,OL=10,OR=10
HB:t=2940,m=S,run=1,el=11,er=12,yaw=-0.7,yr=-25.5,pc=10,hd=0,OL=10,OR=10
HB:t=3063,m=S,run=1,el=107,er=120,yaw=-1.0,yr=-17.5,pc=9,hd=1,OL=10,OR=8
HB:t=3066,m=S,run=1,el=17,er=17,yaw=-1.0,yr=-17.5,pc=10,hd=0,OL=10,OR=10
HB:t=3116,m=S,run=1,el=36,er=39,yaw=-1.3,yr=-17.4,pc=10,hd=0,OL=10,OR=10
HB:t=3156,m=S,run=1,el=10,er=12,yaw=-2.3,yr=-28.3,pc=10,hd=0,OL=10,OR=10
HB:t=3157,m=S,run=1,el=26,er=28,yaw=-2.3,yr=-28.3,pc=10,hd=1,OL=11,OR=9
HB:t=3279,m=S,run=1,el=112,er=113,yaw=-2.6,yr=-19.4,pc=9,hd=2,OL=11,OR=7
HB:t=3283,m=S,run=1,el=1,er=0,yaw=-2.6,yr=-19.4,pc=11,hd=1,OL=12,OR=10
HB:t=3333,m=S,run=1,el=49,er=47,yaw=-2.9,yr=-16.7,pc=11,hd=1,OL=12,OR=10
HB:t=3373,m=S,run=1,el=12,er=11,yaw=-2.8,yr=-10.6,pc=10,hd=1,OL=11,OR=9
HB:t=3374,m=S,run=1,el=29,er=26,yaw=-2.8,yr=-10.6,pc=10,hd=1,OL=11,OR=9
HB:t=3497,m=S,run=1,el=127,er=114,yaw=-2.6,yr=-5.9,pc=9,hd=1,OL=10,OR=8
HB:t=3500,m=S,run=1,el=20,er=18,yaw=-2.6,yr=-5.9,pc=9,hd=1,OL=10,OR=8
HB:t=3551,m=S,run=1,el=48,er=44,yaw=-2.4,yr=-0.7,pc=10,hd=1,OL=11,OR=9
HB:t=3591,m=S,run=1,el=11,er=11,yaw=-1.7,yr=10.8,pc=10,hd=1,OL=11,OR=9
HB:t=3591,m=S,run=1,el=25,er=22,yaw=-1.7,yr=10.8,pc=10,hd=0,OL=10,OR=10
HB:t=3715,m=S,run=1,el=120,er=115,yaw=-1.4,yr=8.1,pc=9,hd=0,OL=9,OR=9
HB:t=3718,m=S,run=1,el=18,er=17,yaw=-1.4,yr=8.1,pc=9,hd=0,OL=9,OR=9
HB:t=3768,m=S,run=1,el=42,er=39,yaw=-1.1,yr=10.1,pc=10,hd=0,OL=10,OR=10
HB:t=3809,m=S,run=1,el=11,er=10,yaw=-0.5,yr=16.7,pc=11,hd=0,OL=11,OR=11
HB:t=3809,m=S,run=1,el=32,er=30,yaw=-0.5,yr=16.7,pc=10,hd=0,OL=10,OR=10
HB:t=3932,m=S,run=1,el=120,er=114,yaw=-0.3,yr=11.7,pc=9,hd=0,OL=9,OR=9
HB:t=3936,m=S,run=1,el=18,er=17,yaw=-0.3,yr=11.7,pc=10,hd=0,OL=10,OR=10
HB:t=4006,m=S,run=1,el=60,er=59,yaw=0.3,yr=16.7,pc=10,hd=0,OL=10,OR=10
HB:t=4127,m=S,run=1,el=118,er=116,yaw=0.4,yr=11.1,pc=9,hd=-1,OL=8,OR=10
HB:t=4135,m=S,run=1,el=3,er=4,yaw=0.4,yr=11.1,pc=10,hd=0,OL=10,OR=10
HB:t=4181,m=S,run=1,el=45,er=43,yaw=0.4,yr=8.0,pc=10,hd=0,OL=10,OR=10
HB:t=4217,m=S,run=1,el=11,er=11,yaw=0.7,yr=9.9,pc=10,hd=0,OL=10,OR=10
HB:t=4339,m=S,run=1,el=121,er=113,yaw=0.8,yr=6.7,pc=9,hd=0,OL=9,OR=9
HB:t=4343,m=S,run=1,el=1,er=1,yaw=0.8,yr=6.7,pc=10,hd=0,OL=10,OR=10
HB:t=4393,m=S,run=1,el=48,er=45,yaw=0.9,yr=6.6,pc=10,hd=0,OL=10,OR=10
HB:t=4433,m=S,run=1,el=11,er=11,yaw=1.3,yr=10.9,pc=10,hd=0,OL=10,OR=10
HB:t=4433,m=S,run=1,el=26,er=24,yaw=1.3,yr=10.9,pc=10,hd=0,OL=10,OR=10
HB:t=4591,m=S,run=1,el=122,er=120,yaw=1.6,yr=8.1,pc=9,hd=-1,OL=8,OR=10
HB:t=4591,m=S,run=1,el=56,er=57,yaw=1.6,yr=8.1,pc=9,hd=0,OL=9,OR=9
HB:t=4626,m=S,run=1,el=11,er=11,yaw=1.9,yr=10.6,pc=10,hd=0,OL=10,OR=10
HB:t=4631,m=S,run=1,el=5,er=4,yaw=1.9,yr=10.6,pc=10,hd=-1,OL=9,OR=11
HB:t=4755,m=S,run=1,el=120,er=119,yaw=1.9,yr=6.8,pc=9,hd=-1,OL=8,OR=10
HB:t=4759,m=S,run=1,el=17,er=18,yaw=1.9,yr=6.8,pc=9,hd=-1,OL=8,OR=10
HB:t=4830,m=S,run=1,el=63,er=65,yaw=1.9,yr=4.3,pc=10,hd=-1,OL=9,OR=11
HB:t=4950,m=S,run=1,el=117,er=126,yaw=1.8,yr=2.6,pc=9,hd=-1,OL=8,OR=10
HB:t=4959,m=S,run=1,el=0,er=0,yaw=1.8,yr=2.6,pc=11,hd=-1,OL=10,OR=12
HB:t=5025,m=S,run=1,el=69,er=68,yaw=1.4,yr=-5.0,pc=10,hd=0,OL=10,OR=10
HB:t=5150,m=S,run=1,el=123,er=128,yaw=1.5,yr=-3.1,pc=9,hd=0,OL=9,OR=9
HB:t=5158,m=S,run=1,el=1,er=0,yaw=1.5,yr=-3.1,pc=11,hd=0,OL=11,OR=11
HB:t=5204,m=S,run=1,el=50,er=50,yaw=1.4,yr=-2.7,pc=10,hd=0,OL=10,OR=10
HB:t=5244,m=S,run=1,el=11,er=12,yaw=1.0,yr=-8.8,pc=10,hd=0,OL=10,OR=10
HB:t=5244,m=S,run=1,el=28,er=27,yaw=1.0,yr=-8.8,pc=10,hd=0,OL=10,OR=10
HB:t=5367,m=S,run=1,el=121,er=124,yaw=1.0,yr=-5.9,pc=9,hd=0,OL=9,OR=9
HB:t=5371,m=S,run=1,el=4,er=4,yaw=1.0,yr=-5.9,pc=10,hd=0,OL=10,OR=10
HB:t=5421,m=S,run=1,el=46,er=47,yaw=0.9,yr=-4.6,pc=10,hd=0,OL=10,OR=10
HB:t=5456,m=S,run=1,el=11,er=11,yaw=0.9,yr=-3.7,pc=10,hd=0,OL=10,OR=10
HB:t=5579,m=S,run=1,el=123,er=122,yaw=0.9,yr=-2.4,pc=9,hd=0,OL=9,OR=9
HB:t=5583,m=S,run=1,el=2,er=1,yaw=0.9,yr=-2.4,pc=10,hd=0,OL=10,OR=10
HB:t=5653,m=S,run=1,el=72,er=71,yaw=0.7,yr=-4.3,pc=10,hd=0,OL=10,OR=10
HB:t=5773,m=S,run=1,el=121,er=123,yaw=0.7,yr=-2.7,pc=9,hd=0,OL=9,OR=9
HB:t=5782,m=S,run=1,el=8,er=9,yaw=0.7,yr=-2.7,pc=9,hd=0,OL=9,OR=9
HB:t=5827,m=S,run=1,el=38,er=38,yaw=0.7,yr=-1.6,pc=10,hd=0,OL=10,OR=10
HB:t=5868,m=S,run=1,el=10,er=10,yaw=0.8,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5868,m=S,run=1,el=30,er=29,yaw=0.8,yr=-0.3,pc=10,hd=0,OL=10,OR=10
HB:t=5991,m=S,run=1,el=118,er=117,yaw=0.9,yr=0.2,pc=9,hd=0,OL=9,OR=9
HB:t=5994,m=S,run=1,el=19,er=19,yaw=0.9,yr=0.2,pc=9,hd=0,OL=9,OR=9
HB:t=6066,m=S,run=1,el=61,er=61,yaw=0.8,yr=-0.5,pc=10,hd=0,OL=10,OR=10
HB:t=6186,m=S,run=1,el=123,er=123,yaw=0.8,yr=-0.4,pc=9,hd=0,OL=9,OR=9
HB:t=6194,m=S,run=1,el=5,er=5,yaw=0.8,yr=-0.4,pc=10,hd=0,OL=10,OR=10
HB:t=6240,m=S,run=1,el=46,er=45,yaw=0.9,yr=0.3,pc=10,hd=0,OL=10,OR=10
HB:t=6276,m=S,run=1,el=12,er=11,yaw=1.0,yr=2.1,pc=10,hd=0,OL=10,OR=10
HB:t=6398,m=S,run=1,el=124,er=117,yaw=1.0,yr=1.5,pc=9,hd=0,OL=9,OR=9
HB:t=6402,m=S,run=1,el=2,er=1,yaw=1.0,yr=1.5,pc=10,hd=0,OL=10,OR=10
HB:t=6452,m=S,run=1,el=48,er=45,yaw=1.1,yr=2.0,pc=10,hd=0,OL=10,OR=10
HB:t=6492,m=S,run=1,el=12,er=12,yaw=1.3,yr=5.2,pc=10,hd=0,OL=10,OR=10
HB:t=6492,m=S,run=1,el=25,er=25,yaw=1.3,yr=5.2,pc=10,hd=0,OL=10,OR=10
HB:t=6615,m=S,run=1,el=123,er=122,yaw=1.4,yr=3.6,pc=9,hd=-1,OL=8,OR=10
HB:t=6619,m=S,run=1,el=17,er=18,yaw=1.4,yr=3.6,pc=9,hd=0,OL=9,OR=9
HB:t=6669,m=S,run=1,el=44,er=43,yaw=1.4,yr=3.3,pc=10,hd=0,OL=10,OR=10
HB:t=6709,m=S,run=1,el=12,er=11,yaw=1.6,yr=5.1,pc=10,hd=0,OL=10,OR=10
HB:t=6709,m=S,run=1,el=32,er=32,yaw=1.6,yr=5.1,pc=10,hd=0,OL=10,OR=10
HB:t=6833,m=S,run=1,el=118,er=113,yaw=1.6,yr=3.4,pc=9,hd=-1,OL=8,OR=10
HB:t=6836,m=S,run=1,el=18,er=17,yaw=1.6,yr=3.4,pc=10,hd=-1,OL=9,OR=11
HB:t=6887,m=S,run=1,el=38,er=39,yaw=1.7,yr=3.0,pc=10,hd=-1,OL=9,OR=11
HB:t=6928,m=S,run=1,el=11,er=11,yaw=1.9,yr=5.7,pc=10,hd=-1,OL=9,OR=11
HB:t=6928,m=S,run=1,el=29,er=30,yaw=1.9,yr=5.7,pc=10,hd=-1,OL=9,OR=11
HB:t=7051,m=S,run=1,el=116,er=122,yaw=1.9,yr=3.6,pc=9,hd=-1,OL=8,OR=10
HB:t=7054,m=S,run=1,el=18,er=18,yaw=1.9,yr=3.6,pc=9,hd=-1,OL=8,OR=10
HB:t=7126,m=S,run=1,el=62,er=63,yaw=1.6,yr=-1.6,pc=10,hd=-1,OL=9,OR=11
HB:t=7246,m=S,run=1,el=119,er=125,yaw=1.5,yr=-1.6,pc=9,hd=0,OL=9,OR=9
HB:t=7254,m=S,run=1,el=5,er=5,yaw=1.5,yr=-1.6,pc=9,hd=0,OL=9,OR=9
HB:t=7300,m=S,run=1,el=43,er=43,yaw=1.4,yr=-2.4,pc=10,hd=0,OL=10,OR=10
HB:t=7335,m=S,run=1,el=11,er=11,yaw=0.9,yr=-9.8,pc=11,hd=0,OL=11,OR=11
HB:t=7458,m=S,run=1,el=122,er=126,yaw=0.9,yr=-6.5,pc=9,hd=0,OL=9,OR=9
HB:t=7462,m=S,run=1,el=2,er=3,yaw=0.9,yr=-6.5,pc=10,hd=0,OL=10,OR=10
HB:t=7532,m=S,run=1,el=70,er=71,yaw=0.6,yr=-9.2,pc=10,hd=0,OL=10,OR=10
HB:t=7653,m=S,run=1,el=124,er=125,yaw=0.5,yr=-6.3,pc=9,hd=0,OL=9,OR=9
HB:t=7662,m=S,run=1,el=8,er=8,yaw=0.5,yr=-6.3,pc=9,hd=0,OL=9,OR=9
HB:t=7708,m=S,run=1,el=40,er=41,yaw=0.5,yr=-4.8,pc=10,hd=0,OL=10,OR=10
HB:t=7748,m=S,run=1,el=10,er=11,yaw=0.3,yr=-6.5,pc=10,hd=0,OL=10,OR=10
HB:t=7748,m=S,run=1,el=27,er=29,yaw=0.3,yr=-6.5,pc=10,hd=0,OL=10,OR=10
HB:t=7872,m=S,run=1,el=108,er=113,yaw=0.2,yr=-4.4,pc=9,hd=0,OL=9,OR=9
HB:t=7875,m=S,run=1,el=18,er=18,yaw=0.2,yr=-4.4,pc=10,hd=0,OL=10,OR=10
HB:t=7926,m=S,run=1,el=38,er=38,yaw=0.1,yr=-5.3,pc=10,hd=0,OL=10,OR=10
HB:t=7967,m=S,run=1,el=11,er=11,yaw=-0.1,yr=-7.1,pc=10,hd=0,OL=10,OR=10
HB:t=7967,m=S,run=1,el=29,er=29,yaw=-0.1,yr=-7.1,pc=10,hd=0,OL=10,OR=10
