t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
210,S,1,33,35,-0.1,0.0,2,0,0,2,2,0,0.00
211,S,1,53,55,-0.1,-1.3,3,1,0,4,2,0,0.00
390,S,1,67,71,-0.6,-2.0,3,1,1,4,2,0,0.00
390,S,1,50,54,-0.6,-2.7,5,1,1,6,4,0,0.00
421,S,1,7,8,-0.6,-3.2,5,1,1,6,4,0,0.00
622,S,1,89,97,-1.2,-3.3,6,1,1,7,5,0,0.00
622,S,1,67,71,-1.2,-3.0,7,2,1,9,5,0,0.00
740,S,1,75,77,-1.2,-2.8,8,2,1,10,6,0,0.00
749,S,1,9,8,-1.2,-2.8,9,2,1,11,7,0,0.00
854,S,1,82,79,-1.4,-1.1,10,1,0,11,9,0,0.00
972,S,1,93,94,-1.4,-0.3,10,1,0,11,9,0,0.00
981,S,1,8,8,-1.4,0.2,11,1,0,12,10,0,0.00
1078,S,1,91,91,-1.5,0.2,10,1,0,11,9,0,0.00
1200,S,1,117,113,-1.5,0.1,9,1,0,10,8,0,0.00
1204,S,1,0,0,-1.5,0.5,11,1,0,12,10,0,0.00
1290,S,1,90,84,-1.1,2.1,11,0,-1,11,11,0,0.00
1484,S,1,124,119,-0.7,2.9,9,0,-1,9,9,0,0.00
1484,S,1,96,95,-0.7,2.0,9,0,-1,9,9,0,0.00
1682,S,1,111,110,-0.6,1.6,8,0,-1,8,8,0,0.00
1683,S,1,77,74,-0.6,0.8,9,0,0,9,9,0,0.00
1811,S,1,98,96,-0.5,0.5,9,0,0,9,9,0,0.00
1816,S,1,13,13,-0.5,1.0,10,0,0,10,10,0,0.00
1910,S,1,77,75,-0.3,1.6,10,0,-1,10,10,0,0.00
2028,S,1,112,109,-0.3,1.7,9,0,-1,9,9,0,0.00
2036,S,1,3,2,-0.3,1.8,11,0,-1,11,11,0,0.00
2142,S,1,115,109,0.3,1.6,10,-1,-1,9,11,0,0.00
2326,S,1,116,119,0.2,1.5,9,-1,-1,8,10,0,0.00
2326,S,1,77,81,0.2,0.2,9,0,0,9,9,0,0.00
2463,S,1,116,109,0.2,-0.9,9,0,0,9,9,0,0.00
2468,S,1,16,16,0.2,-0.4,10,0,0,10,10,0,0.00
