t_ms,mode,run,el,er,yaw,yr,pc,hd,dp,OL,OR,sb,lp
0,S,1,0,0,0.0,0.0,2,0,0,2,2,0,0.00
185,S,1,31,31,-0.0,0.0,2,0,0,2,2,0,0.00
185,S,1,35,31,-0.0,0.0,3,0,0,3,3,0,0.00
326,S,1,56,47,0.2,0.0,4,0,0,4,4,0,0.00
327,S,1,11,10,0.2,0.0,5,0,0,5,5,0,0.00
385,S,1,23,20,0.4,0.9,7,0,0,7,7,0,0.00
526,S,1,65,56,1.0,0.9,8,0,0,8,8,0,0.00
527,S,1,13,11,1.0,0.9,9,0,0,9,9,0,0.00
585,S,1,28,25,1.3,1.8,11,-1,0,10,12,0,0.00
726,S,1,88,86,1.9,1.8,11,-1,0,10,12,0,0.00
727,S,1,20,18,1.9,1.8,12,-1,0,11,13,0,0.00
785,S,1,44,40,2.2,2.2,11,-1,0,10,12,0,0.00
926,S,1,132,126,2.5,2.2,10,-1,0,9,11,0,0.00
927,S,1,25,25,2.5,2.2,10,-1,0,9,11,0,0.00
1006,S,1,74,74,3.0,3.4,10,-2,-1,8,12,0,0.00
1124,S,1,114,129,3.1,3.4,9,-2,-1,7,11,0,0.00
1132,S,1,13,15,3.1,3.4,10,-2,-1,8,12,0,0.00
1178,S,1,36,41,3.1,2.6,11,-2,0,9,13,0,0.00
1214,S,1,10,12,2.6,2.6,11,-2,0,9,13,0,0.00
1336,S,1,120,130,2.3,-1.5,10,-1,0,9,11,0,0.00
1340,S,1,18,20,2.3,-1.5,10,-1,0,9,11,0,0.00
1411,S,1,58,69,0.8,-6.3,10,3,3,13,7,0,0.00
1532,S,1,120,105,0.2,-6.3,10,3,3,13,7,0,0.00
1540,S,1,2,1,0.2,-6.3,11,3,3,14,8,0,0.00
1607,S,1,79,59,0.7,-3.0,11,0,0,11,11,0,0.00
1731,S,1,137,114,1.6,-3.0,10,0,0,10,10,0,0.00
1740,S,1,3,3,1.6,-3.0,11,0,0,11,11,0,0.00
1785,S,1,54,48,2.0,-0.5,11,-1,0,10,12,0,0.00
1826,S,1,13,12,3.4,-0.5,11,-1,0,10,12,0,0.00
1826,S,1,29,28,3.4,7.1,11,-5,-4,6,16,0,0.00
1949,S,1,125,155,4.0,7.1,9,-6,-4,3,15,0,0.00
1953,S,1,19,26,4.0,7.1,9,-5,-4,4,14,0,0.00
2023,S,1,65,93,2.8,1.3,10,-1,0,9,11,0,0.00
2144,S,1,118,154,1.2,1.3,9,-1,0,8,10,0,0.00
2152,S,1,13,16,1.2,1.3,10,-1,0,9,11,0,0.00
2198,S,1,35,47,0.6,-1.9,10,0,0,10,10,0,0.00
2233,S,1,10,13,-2.4,-1.9,11,0,0,11,11,0,0.00
2356,S,1,136,126,-3.2,-8.9,9,6,4,15,3,0,0.00
2360,S,1,24,19,-3.2,-8.9,10,6,4,16,4,0,0.00
2431,S,1,90,63,-4.0,-9.2,10,6,5,16,4,0,0.00
2551,S,1,185,115,-2.7,-9.2,9,7,5,16,2,0,0.00
2560,S,1,3,1,-2.7,-9.2,10,6,5,16,4,0,0.00
2606,S,1,79,47,-2.2,-4.5,10,2,1,12,8,0,0.00
2646,S,1,19,11,1.4,-4.5,10,2,1,12,8,0,0.00
2647,S,1,40,25,1.4,4.1,10,-2,-1,8,12,0,0.00
2770,S,1,152,127,5.4,4.1,8,-2,-1,6,10,0,0.00
2773,S,1,19,19,5.4,4.1,9,-3,-1,6,12,0,0.00
2824,S,1,42,50,7.3,10.6,11,-8,-5,3,19,0,0.00
2865,S,1,11,13,9.2,10.6,11,-9,-5,2,20,0,0.00
2865,S,1,24,32,9.2,15.4,11,-10,-8,1,21,0,0.00
2988,S,1,120,203,8.9,15.4,8,-7,-8,1,15,0,0.00
2992,S,1,19,35,8.9,15.4,9,-8,-8,1,17,0,0.00
3063,S,1,63,122,5.3,4.1,9,-3,-1,6,12,0,0.00
3183,S,1,106,199,-1.0,4.1,8,-3,-1,5,11,0,0.00
3191,S,1,1,1,-1.0,4.1,11,-1,-1,10,12,0,0.00
3237,S,1,42,73,-2.4,-3.3,11,1,0,12,10,0,0.00
3273,S,1,9,16,-6.0,-3.3,10,1,0,11,9,0,0.00
3395,S,1,139,141,-11.1,-10.0,9,8,5,17,1,0,0.00
3399,S,1,25,20,-11.1,-10.0,9,8,5,17,1,0,0.00
3470,S,1,97,66,-13.0,-13.8,9,8,7,17,1,0,0.00
3590,S,1,201,122,-11.4,-13.8,8,7,7,15,1,0,0.00
3599,S,1,6,3,-11.4,-13.8,9,8,7,17,1,0,0.00
3665,S,1,119,64,-7.8,-2.9,9,3,0,12,6,0,0.00
3790,S,1,199,116,-2.2,-2.9,7,4,0,11,3,0,0.00
3798,S,1,5,3,-2.2,-2.9,9,1,0,10,8,0,0.00
3844,S,1,61,37,-1.1,3.1,10,0,0,10,10,0,0.00
3885,S,1,14,9,2.5,3.1,10,0,0,10,10,0,0.00
3885,S,1,29,20,2.5,9.8,11,-6,-5,5,17,0,0.00
4008,S,1,130,131,6.7,9.8,9,-7,-5,2,16,0,0.00
4012,S,1,20,24,6.7,9.8,9,-8,-5,1,17,0,0.00
4083,S,1,67,96,8.1,12.2,10,-9,-6,1,19,0,0.00
4203,S,1,120,211,6.6,12.2,9,-8,-6,1,17,0,0.00
4211,S,1,0,1,6.6,12.2,10,-9,-6,1,19,0,0.00
4257,S,1,48,98,5.9,5.9,10,-5,-3,5,15,0,0.00
4292,S,1,10,21,2.3,5.9,9,-6,-3,3,15,0,0.00
4415,S,1,106,179,-3.0,-3.0,8,0,0,8,8,0,0.00
4419,S,1,14,23,-3.0,-3.0,9,1,0,10,8,0,0.00
4490,S,1,50,67,-6.6,-9.8,10,7,5,17,3,0,0.00
4610,S,1,140,117,-13.4,-9.8,9,8,5,17,1,0,0.00
4619,S,1,5,3,-13.4,-9.8,10,9,5,19,1,0,0.00
4685,S,1,106,65,-12.2,-3.5,10,5,1,15,5,0,0.00
4845,S,1,200,117,-9.3,-3.5,8,7,1,15,1,0,0.00
4845,S,1,81,47,-9.3,-3.5,9,4,1,13,5,0,0.00
4881,S,1,17,10,-5.7,-3.5,9,5,1,14,4,0,0.00
4885,S,1,5,3,-5.7,4.9,10,1,-2,11,9,0,0.00
5014,S,1,175,119,-2.6,4.9,8,0,-2,8,8,0,0.00
5019,S,1,23,14,-2.6,4.9,9,0,-2,9,9,0,0.00
5089,S,1,71,52,1.0,11.1,10,-6,-6,4,16,0,0.00
5210,S,1,127,135,5.1,11.1,9,-7,-6,2,16,0,0.00
5219,S,1,3,4,5.1,11.1,10,-8,-6,2,18,0,0.00
5285,S,1,67,100,4.9,7.6,10,-6,-4,4,16,0,0.00
