tick,t_s,run,el,er,ed,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
47509,0.299,1,0.0,0.0,0.0,-0.012,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
47822,0.612,1,0.0,0.0,0.0,7.888,1.5,right_bias,0.0,0.0,0.0,0.0,0.0
