tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
18340,0.294,1,0.0,0.0,0.0,63,83,-20,0.428,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
18644,0.598,1,0.25,0.0,0.25,809,784,25,3.216,0.0,line_missing,0.038,0.038,0.037940155203988336,0.0021318121627565095,0.0
18940,0.894,1,0.25,0.0,0.25,1672,1674,-2,2.661,0.0,line_missing,0.037,0.075,0.07490025839625197,0.0038495932946891248,0.0
19243,1.197,1,0.25,0.0,0.25,2429,2455,-26,0.619,0.0,line_missing,0.037875,0.112875,0.11277304807980687,0.00425877123302074,0.0
19540,1.494,1,0.0,0.25,-0.25,3198,3176,22,2.154,0.0,line_missing,0.037125,0.15,0.14987181607708375,0.005654134298400178,0.0
19843,1.797,1,0.25,0.25,0.0,4053,3975,78,5.735,0.0,line_missing,0.07575,0.22575,0.22524266561158685,0.013223648182877475,0.0
20140,2.094,1,0.25,0.0,0.25,4917,4841,76,6.843,1.5,right_bias,0.037125,0.262875,0.2621032007474536,0.017647060270568653,0.0556875
20443,2.397,1,0.25,0.25,0.0,5558,5678,-120,-0.841,0.0,line_missing,0.07575,0.338625,0.3378450407209211,0.016535225105788528,0.0556875
20739,2.693,1,0.25,0.25,0.0,6283,6504,-221,-11.359,0.0,line_missing,0.074,0.412625,0.4103955556759024,0.001960494241479838,0.0556875
21043,2.997,1,0.0,0.25,-0.25,7014,7192,-178,-11.206,-3.5,left_bias,0.038,0.450625,0.4476710784481825,-0.005424314628980379,-0.0773125
21356,3.31,1,0.25,0.25,0.0,7957,8014,-57,-4.921,0.0,line_missing,0.07825,0.528875,0.5256326428706214,-0.012136763720475063,-0.0773125
21661,3.615,1,0.25,0.25,0.0,8775,8647,128,3.139,0.0,line_missing,0.07625,0.605125,0.6017682395609918,-0.00796142941035496,-0.0773125
21963,3.917,1,0.25,0.25,0.0,9681,9438,243,13.709,0.0,line_missing,0.0755,0.680625,0.6751173884309835,0.009931372495657315,-0.0773125
22259,4.213,1,0.0,0.0,0.0,10614,10359,255,15.596,0.0,line_missing,0.0,0.680625,0.6751173884309835,0.009931372495657315,-0.0773125
22562,4.516,1,0.0,0.25,-0.25,11641,11418,223,13.517,0.0,line_missing,0.037875,0.7185,0.7119432741469907,0.018784042501456336,-0.0773125
22859,4.812,1,0.0,0.0,0.0,12638,12442,196,11.375,0.0,line_missing,0.0,0.7185,0.7119432741469907,0.018784042501456336,-0.0773125
23162,5.116,1,0.25,0.25,0.0,13651,13503,148,8.9,0.0,line_missing,0.07575,0.79425,0.7867812339790219,0.030503354263641043,-0.0773125
23446,5.4,1,0.25,0.0,0.25,14555,14470,85,5.993,-0.5,left_bias,0.0355,0.82975,0.8220872143560176,0.03420980129809259,-0.09506250000000001
23742,5.696,1,0.25,0.0,0.25,15435,15465,-30,-1.057,0.0,line_missing,0.037,0.86675,0.8590809183646907,0.03352725919779192,-0.09506250000000001
24039,5.993,1,0.25,0.25,0.0,16410,16555,-145,-8.085,3.5,right_bias,0.07425,0.9410000000000001,0.9325929113543188,0.023084587763102436,0.16481249999999997
24342,6.296,1,0.0,0.25,-0.25,17391,17614,-223,-13.785,0.0,line_missing,0.037875,0.978875,0.9693769861600909,0.014059762796192716,0.16481249999999997
