tick,t_s,run,el,er,ed,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
24894,0.306,1,0.0,1.0,-1.0,0.154,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
25197,0.609,1,0.0,0.0,0.0,7.662,1.5,right_bias,0.0,0.0,0.0,0.0,0.0
