tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
737850,51,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.225,0.5,-29.278423,-0.718507,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40500,40652,-152,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=737850 exp_id=51 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=40500 rc=40652 cd=-152 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.225000 lpr=0.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-29.278423 yr=-0.718507 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=782 txdrop=0
741570,51,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.225,0.5,-29.278423,-0.718507,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40500,40652,-152,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=741570 exp_id=51 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=40500 rc=40652 cd=-152 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.225000 lpr=0.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-29.278423 yr=-0.718507 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=788 txdrop=0
745290,51,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.225,0.5,-29.278423,-0.718507,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40500,40652,-152,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=745290 exp_id=51 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=40500 rc=40652 cd=-152 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.225000 lpr=0.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-29.278423 yr=-0.718507 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=794 txdrop=0
752425,51,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.225,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40500,40652,-152,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=752425 exp_id=51 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=40500 rc=40652 cd=-152 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.225000 lpr=0.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=908 txdrop=0
752624,51,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=752624 exp_id=51 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 laCMD #EXP=RUN,52,15000!"
753216,52,305.0,1,18.0,1.8,0.987,0.987,0.5,0.004,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.987,0.987,26.007,25.998,0,2,-2,2.0,0.0,0.002,26.0,25.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=753216 exp_id=52 t_ms=305 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.987 rt=0.987 la=0.000 ra=0.000 lse=0.987 rse=0.987 lso=26.007 rso=25.998 lc=0 rc=2 cd=-2 cde=2.000 cdo=0.002 lp=0.000 lpr=0.000 y=0.007 yr=0.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
753513,52,602.0,1,18.0,1.8,1.334,1.334,0.5,0.004,0.0,0.9,1.5,-4.836,-84.039,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.084,1.084,26.122,25.878,597,699,-102,102.0,0.0,0.122,26.0,25.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=753513 exp_id=52 t_ms=602 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.334 rt=1.334 la=0.250 ra=0.250 lse=1.084 rse=1.084 lso=26.122 rso=25.878 lc=597 rc=699 cd=-102 cde=102.000 cdo=0.122 lp=0.900 lpr=1.500 y=-4.836 yr=-84.039 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
753816,52,905.0,1,18.0,1.8,1.689,1.689,0.5,0.004,0.0,0.9,1.5,-11.865,-109.427,0.25,0.25,0.0,1,1,0,0,0.25,0.25,1.439,1.439,25.104,23.621,1554,1761,-207,207.0,0.0,0.248,25.0,23.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=753816 exp_id=52 t_ms=905 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.689 rt=1.689 la=0.250 ra=0.250 lse=1.439 rse=1.439 lso=25.104 rso=23.621 lc=1554 rc=1761 cd=-207 cde=207.000 cdo=0.248 lp=0.900 lpr=1.500 y=-11.865 yr=-109.427 el=0.250 er=0.250 ed=0.000 dl=1 dr=1 cl=0 cr=0 L=25 R=23 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
754113,52,1202.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,-16.866,-76.479,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.8,1.8,28.577,27.93,2516,2787,-271,271.0,0.0,0.325,28.0,27.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=754113 exp_id=52 t_ms=1202 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.000 lse=1.800 rse=1.800 lso=28.577 rso=27.930 lc=2516 rc=2787 cd=-271 cde=271.000 cdo=0.325 lp=0.900 lpr=1.500 y=-16.866 yr=-76.479 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=28 R=27 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
754416,52,1505.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,-19.928,-45.231,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,26.484,19.256,3625,3935,-310,310.0,0.0,0.372,26.0,19.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=754416 exp_id=52 t_ms=1505 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=26.484 rso=19.256 lc=3625 rc=3935 cd=-310 cde=310.000 cdo=0.372 lp=0.900 lpr=1.500 y=-19.928 yr=-45.231 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=19 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
754713,52,1802.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,-14.885,88.159,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.8,1.8,28.442,23.0,4649,4835,-186,186.0,0.0,0.223,28.0,23.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=754713 exp_id=52 t_ms=1802 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.000 lse=1.800 rse=1.800 lso=28.442 rso=23.000 lc=4649 rc=4835 cd=-186 cde=186.000 cdo=0.223 lp=0.900 lpr=1.500 y=-14.885 yr=88.159 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=28 R=23 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
755016,52,2105.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,-6.034,146.971,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,1.8,1.55,28.843,26.602,5753,5720,33,-33.0,0.0,-0.04,28.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=755016 exp_id=52 t_ms=2105 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.250 lse=1.800 rse=1.550 lso=28.843 rso=26.602 lc=5753 rc=5720 cd=33 cde=-33.000 cdo=-0.040 lp=0.900 lpr=1.500 y=-6.034 yr=146.971 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=28 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
755312,52,2401.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,5.924,135.283,0.0,0.25,-0.25,0,1,0,0,0.0,0.25,1.8,1.55,28.591,26.617,6882,6667,215,-215.0,0.0,-0.258,28.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=755312 exp_id=52 t_ms=2401 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.250 lse=1.800 rse=1.550 lso=28.591 rso=26.617 lc=6882 rc=6667 cd=215 cde=-215.000 cdo=-0.258 lp=0.900 lpr=1.500 y=5.924 yr=135.283 el=0.000 er=0.250 ed=-0.250 dl=0 dr=1 cl=0 cr=0 L=28 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
755616,52,2705.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,18.616,85.608,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,26.561,29.095,8031,7680,351,-351.0,0.0,-0.421,26.0,29.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=755616 exp_id=52 t_ms=2705 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=26.561 rso=29.095 lc=8031 rc=7680 cd=351 cde=-351.000 cdo=-0.421 lp=0.900 lpr=1.500 y=18.616 yr=85.608 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=29 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
755912,52,3001.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,22.217,46.83,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,27.418,28.332,9176,8797,379,-379.0,0.0,-0.455,27.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=755912 exp_id=52 t_ms=3001 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=27.418 rso=28.332 lc=9176 rc=8797 cd=379 cde=-379.000 cdo=-0.455 lp=0.900 lpr=1.500 y=22.217 yr=46.830 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=27 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
756215,52,3304.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.9,1.5,19.584,-20.084,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.55,1.55,19.208,27.685,10310,9980,330,-330.0,0.0,-0.396,19.0,27.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=756215 exp_id=52 t_ms=3304 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.250 ra=0.250 lse=1.550 rse=1.550 lso=19.208 rso=27.685 lc=10310 rc=9980 cd=330 cde=-330.000 cdo=-0.396 lp=0.900 lpr=1.500 y=19.584 yr=-20.084 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=19 R=27 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=940 txdrop=0
