tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
13745,0.3,1,0.0,0.0,0.0,0,0,0,0.0,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
14049,0.603,1,0.167,0.167,0.0,611,695,-84,-5.246,-1.5,left_bias,0.050768,0.050768,0.05055534874681183,-0.004641824758457822,-0.076152
14362,0.917,1,6.25,5.75,0.5,1504,1656,-152,-11.135,-2.5,left_bias,1.8780000000000001,1.928768,1.8932017657524334,-0.3673237541350746,-4.771152000000001
14667,1.222,1,0.0,0.0,0.0,1650,1764,-114,-9.768,-3.5,left_bias,0.0,1.928768,1.8932017657524334,-0.3673237541350746,-4.771152000000001
14981,1.536,1,0.25,0.25,0.0,2433,2523,-90,-6.111,-3.5,left_bias,0.0785,2.007268,1.9712556914312718,-0.37568046916685494,-5.045902000000001
15285,1.84,1,0.25,0.0,0.25,3480,3484,-4,-1.139,-3.5,left_bias,0.038,2.0452679999999996,2.009248183133604,-0.3764358328198133,-5.178902000000001
15588,2.143,1,0.0,0.25,-0.25,4570,4603,-33,-1.567,0.0,line_missing,0.037875,2.0831429999999997,2.0471090190558123,-0.3774715587833987,-5.178902000000001
15884,2.439,1,0.25,0.0,0.25,5682,5702,-20,-2.284,0.0,line_missing,0.037,2.1201429999999997,2.084079624889229,-0.3789461110239599,-5.178902000000001
16188,2.743,1,0.25,0.25,0.0,6725,6709,16,0.234,0.0,line_missing,0.076,2.1961429999999997,2.160078991064115,-0.3786357225326479,-5.178902000000001
16484,3.039,1,0.0,0.0,0.0,7573,7650,-77,-4.505,0.0,line_missing,0.0,2.1961429999999997,2.160078991064115,-0.3786357225326479,-5.178902000000001
16787,3.342,1,0.25,0.25,0.0,8613,8765,-152,-10.209,0.0,line_missing,0.07575,2.271893,2.2346297003552835,-0.39206160217547475,-5.178902000000001
17084,3.639,1,0.25,0.0,0.25,9628,9817,-189,-12.85,0.0,line_missing,0.037125,2.309018,2.2708249286938758,-0.4003181795848608,-5.178902000000001
17387,3.942,1,0.0,0.0,0.0,10704,10924,-220,-15.045,0.0,line_missing,0.0,2.309018,2.2708249286938758,-0.4003181795848608,-5.178902000000001
17683,4.238,1,0.25,0.25,0.0,11797,11932,-135,-10.954,0.0,line_missing,0.074,2.383018,2.3434766530115554,-0.41437972123817485,-5.178902000000001
17986,4.541,1,0.25,0.0,0.25,12918,12980,-62,-6.794,0.0,line_missing,0.037875,2.420893,2.381085691045887,-0.4188603331531052,-5.178902000000001
18283,4.838,1,0.25,0.25,0.0,14025,14088,-63,-5.573,0.0,line_missing,0.07425,2.495143,2.4549847316652715,-0.4260710401596701,-5.178902000000001
18586,5.141,1,0.25,0.25,0.0,15110,15157,-47,-5.215,0.0,line_missing,0.07575,2.5708930000000003,2.5304211749130077,-0.43295620756003733,-5.178902000000001
18883,5.438,1,0.25,0.0,0.25,16125,16153,-28,-3.867,0.0,line_missing,0.037125,2.6080180000000004,2.567461651955823,-0.4354599418591741,-5.178902000000001
19186,5.741,1,0.25,0.25,0.0,17229,17288,-59,-4.962,0.0,line_missing,0.07575,2.6837680000000006,2.642927762383091,-0.4420119397971602,-5.178902000000001
19482,6.037,1,0.25,0.25,0.0,18288,18366,-78,-6.796,0.0,line_missing,0.074,2.7577680000000004,2.716407821499481,-0.4507687035973206,-5.178902000000001
19786,6.341,1,0.25,0.25,0.0,19388,19467,-79,-7.145,0.0,line_missing,0.076,2.8337680000000005,2.7918176477146344,-0.4602216454780453,-5.178902000000001
20082,6.637,1,0.25,0.0,0.25,20498,20565,-67,-6.54,0.0,line_missing,0.037,2.8707680000000004,2.8285768732783607,-0.46443582819300677,-5.178902000000001
20385,6.94,1,0.25,0.25,0.0,21626,21726,-100,-8.093,0.0,line_missing,0.07575,2.9465180000000006,2.9035724687764137,-0.4750999341514275,-5.178902000000001
20682,7.237,1,0.25,0.25,0.0,22651,22776,-125,-9.924,0.0,line_missing,0.07425,3.020768000000001,2.9767114825277563,-0.48789630736734013,-5.178902000000001
20985,7.54,1,0.0,0.25,-0.25,23733,23841,-108,-9.782,0.0,line_missing,0.037875,3.058643000000001,3.014035830126757,-0.4943312666763773,-5.178902000000001
21299,7.854,1,21.25,17.25,4.0,24821,24712,109,-0.335,0.0,line_missing,6.0445,9.103143000000001,9.058432512719682,-0.5296723682389113,-5.178902000000001
21603,8.158,1,0.0,0.25,-0.25,25753,25523,230,10.438,0.0,line_missing,0.038,9.141143000000001,9.095803670847163,-0.5227878537163947,-5.178902000000001
21917,8.472,1,0.25,0.0,0.25,26748,26521,227,11.728,0.0,line_missing,0.03925,9.180393,9.13423427187748,-0.5148096706871221,-5.178902000000001
22222,8.777,1,0.25,0.25,0.0,27775,27717,58,4.19,0.0,line_missing,0.07625,9.256643,9.210280474271459,-0.5092385306373737,-5.178902000000001
22525,9.08,1,0.25,0.25,0.0,28811,28915,-104,-5.98,0.0,line_missing,0.07575,9.332393,9.285618267170133,-0.517130264360479,-5.178902000000001
22821,9.376,1,0.0,0.25,-0.25,29808,29986,-178,-14.585,0.0,line_missing,0.037,9.369393,9.321425946940247,-0.5264474565062341,-5.178902000000001
23125,9.68,1,0.0,0.25,-0.25,30896,31023,-127,-12.825,0.0,line_missing,0.038,9.407393,9.358477945463337,-0.5348824672024312,-5.178902000000001
23421,9.976,1,0.25,0.25,0.0,32038,32099,-61,-8.793,0.0,line_missing,0.074,9.481393,9.431608228259801,-0.5461944846223712,-5.178902000000001
23724,10.279,1,0.25,0.25,0.0,33184,33195,-11,-5.848,0.0,line_missing,0.07575,9.557143,9.50696400245832,-0.5539126317408086,-5.178902000000001
24020,10.575,1,0.0,0.25,-0.25,34227,34228,-1,-4.545,0.0,line_missing,0.037,9.594143,9.54384765242983,-0.5568445875349965,-5.178902000000001
24324,10.879,1,0.25,0.25,0.0,35122,35118,4,-4.637,-1.5,left_bias,0.076,9.670143000000001,9.619598895341392,-0.5629886250799344,-5.292902000000001
24620,11.175,1,0.0,0.25,-0.25,36079,36075,4,-5.143,-2.5,left_bias,0.037,9.707143000000002,9.656449935949595,-0.5663053713910848,-5.385402000000001
24924,11.479,1,0.25,0.25,0.0,37132,37095,37,-3.169,-1.5,left_bias,0.076,9.783143000000003,9.732333718298536,-0.570506749310142,-5.499402000000001
25220,11.775,1,0.25,0.25,0.0,38122,38077,45,-2.605,0.0,line_missing,0.074,9.857143000000002,9.806257247240172,-0.5738700614893788,-5.499402000000001
25524,12.079,1,0.25,0.25,0.0,39102,39086,16,-3.8,0.0,line_missing,0.076,9.933143000000003,9.882090158830367,-0.5789068779197788,-5.499402000000001
25820,12.375,1,0.25,0.25,0.0,40101,40107,-6,-5.753,0.0,line_missing,0.074,10.007143000000003,9.955717440888245,-0.5863246496047124,-5.499402000000001
26123,12.678,1,0.25,0.25,0.0,41088,41114,-26,-7.033,0.0,line_missing,0.07575,10.082893000000002,10.030897482383315,-0.5955995544990768,-5.499402000000001
26420,12.975,1,0.25,0.0,0.25,42019,42032,-13,-6.97,0.0,line_missing,0.037125,10.120018000000002,10.067748122181781,-0.600104659541546,-5.499402000000001
26723,13.278,1,0.25,0.0,0.25,42901,42753,148,-5.508,3.5,right_bias,0.037875,10.157893000000001,10.105448245961785,-0.6037400813839766,-5.366839500000001
27020,13.575,1,0.0,0.0,0.0,43899,43937,-38,-11.812,-0.07142857142857142,left_bias,0.0,10.157893000000001,10.105448245961785,-0.6037400813839766,-5.366839500000001
27323,13.878,1,0.25,0.25,0.0,45044,45159,-115,-16.459,-0.07142857142857142,left_bias,0.07575,10.233643,10.178094217492788,-0.6252022648776655,-5.372250214285716
27620,14.175,1,0.0,0.25,-0.25,46160,46233,-73,-8.968,-0.07142857142857142,left_bias,0.037125,10.270768,10.21476538501055,-0.6309894142522969,-5.374902000000001
27923,14.478,1,0.25,0.25,0.0,47430,47418,12,-0.035,-0.07142857142857142,left_bias,0.07575,10.346518,10.290515370877253,-0.6310356872912126,-5.380312714285716
28220,14.775,1,0.25,0.25,0.0,48596,48615,-19,14.108,-0.07142857142857142,left_bias,0.07425,10.420767999999999,10.362525841691056,-0.6129372179312207,-5.3856162857142875
