tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
12476,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,0.001906,0.000174,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=12476 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.001906 p=-0.801297 r=5.192202 yr=0.000174 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=46 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=46 fail=0 rx=6 txdrop=0
18288,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=18288 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
18487,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=18487 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,63,15000!"
19080,63,306.0,1,18.0,1.8,0.854,0.854,0.5,0.004,0.0,0.225,0.5,0.036,1.026,1.25,1.5,-0.25,0,0,0,0,1.25,1.5,-0.396,-0.646,20.0,6.0,10,18,-8,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=19080 exp_id=63 t_ms=306 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.854 rt=0.854 la=1.250 ra=1.500 lse=-0.396 rse=-0.646 lso=20.000 rso=6.000 lc=10 rc=18 cd=-8 cde=0.000 cdo=0.000 lp=0.225 lpr=0.500 y=0.036 yr=1.026 el=1.250 er=1.500 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=20 R=6 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=152 txdrop=0
19384,63,610.0,1,18.0,1.8,1.076,1.076,0.5,0.004,0.0,-0.9,-1.5,6.951,130.712,47.0,9.5,37.5,1,0,0,0,47.0,9.5,-45.924,-8.424,8.0,0.0,476,156,320,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=19384 exp_id=63 t_ms=610 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.076 rt=1.076 la=47.000 ra=9.500 lse=-45.924 rse=-8.424 lso=8.000 rso=0.000 lc=476 rc=156 cd=320 cde=0.000 cdo=0.000 lp=-0.900 lpr=-1.500 y=6.951 yr=130.712 el=47.000 er=9.500 ed=37.500 dl=1 dr=0 cl=0 cr=0 L=8 R=0 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
19680,63,906.0,1,18.0,1.8,1.293,1.293,0.5,0.004,0.0,-0.9,-1.5,25.457,137.144,14.25,4.75,9.5,0,0,0,0,14.25,4.75,-12.957,-3.457,0.0,0.0,773,180,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=19680 exp_id=63 t_ms=906 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.293 rt=1.293 la=14.250 ra=4.750 lse=-12.957 rse=-3.457 lso=0.000 rso=0.000 lc=773 rc=180 cd=593 cde=0.000 cdo=0.000 lp=-0.900 lpr=-1.500 y=25.457 yr=137.144 el=14.250 er=4.750 ed=9.500 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
19984,63,1210.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,-0.9,-1.5,36.468,29.936,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,793,187,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=19984 exp_id=63 t_ms=1210 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=793 rc=187 cd=606 cde=0.000 cdo=0.000 lp=-0.900 lpr=-1.500 y=36.468 yr=29.936 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
20182,63,1408.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,-0.9,-1.5,36.468,29.936,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,793,187,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=20182 exp_id=63 t_ms=1408 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=793 rc=187 cd=606 cde=0.000 cdo=0.000 lp=-0.900 lpr=-1.500 y=36.468 yr=29.936 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
20380,63,1606.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,-0.9,-1.5,36.468,29.936,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,793,187,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=20380 exp_id=63 t_ms=1606 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=793 rc=187 cd=606 cde=0.000 cdo=0.000 lp=-0.900 lpr=-1.500 y=36.468 yr=29.936 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
20578,63,1804.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,-0.9,-1.5,36.468,29.936,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,793,187,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=20578 exp_id=63 t_ms=1804 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=793 rc=187 cd=606 cde=0.000 cdo=0.000 lp=-0.900 lpr=-1.500 y=36.468 yr=29.936 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
20775,63,2001.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,-0.9,-1.5,36.468,29.936,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,793,187,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=20775 exp_id=63 t_ms=2001 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=793 rc=187 cd=606 cde=0.000 cdo=0.000 lp=-0.900 lpr=-1.500 y=36.468 yr=29.936 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
20973,63,2199.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,-0.9,-1.5,36.468,29.936,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,793,187,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=20973 exp_id=63 t_ms=2199 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=793 rc=187 cd=606 cde=0.000 cdo=0.000 lp=-0.900 lpr=-1.500 y=36.468 yr=29.936 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
