tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
14179,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,-0.006116,-3.1e-05,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=14179 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-0.006116 p=-0.890969 r=5.766681 yr=-0.000031 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=52 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=52 fail=0 rx=6 txdrop=0
20156,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=20156 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
20355,0,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=20355 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,32,5000!"
20960,32,306.0,1,18.0,1.8,0.988,0.988,0.5,0.004,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.988,0.988,26.0,26.0,0,0,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=20960 exp_id=32 t_ms=306 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.988 rt=0.988 la=0.000 ra=0.000 lse=0.988 rse=0.988 lso=26.000 rso=26.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.000 lpr=0.000 y=0.000 yr=-0.001 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
21263,32,609.0,1,18.0,1.8,1.343,1.343,0.5,0.004,0.0,0.0,0.0,0.306,1.861,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,1.343,1.093,20.0,54.0,606,667,-61,61.0,0.0,6.0,20.0,54.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21263 exp_id=32 t_ms=609 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.343 rt=1.343 la=0.000 ra=0.250 lse=1.343 rse=1.093 lso=20.000 rso=54.000 lc=606 rc=667 cd=-61 cde=61.000 cdo=6.000 lp=0.000 lpr=0.000 y=0.306 yr=1.861 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=20 R=54 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
21547,32,893.0,1,18.0,1.8,1.675,1.675,0.5,0.004,0.0,0.0,0.0,-4.692,-66.912,0.0,0.5,-0.5,0,0,0,0,0.0,0.5,1.675,1.175,0.0,60.0,1265,2262,-997,997.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21547 exp_id=32 t_ms=893 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.675 rt=1.675 la=0.000 ra=0.500 lse=1.675 rse=1.175 lso=0.000 rso=60.000 lc=1265 rc=2262 cd=-997 cde=997.000 cdo=6.000 lp=0.000 lpr=0.000 y=-4.692 yr=-66.912 el=0.000 er=0.500 ed=-0.500 dl=0 dr=0 cl=0 cr=0 L=0 R=60 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
21855,32,1201.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.0,0.0,-56.564,-158.448,-0.75,20.5,-21.25,0,0,0,0,-0.75,20.5,2.55,-18.7,6.0,54.0,1276,4452,-3176,3176.0,0.0,6.0,6.0,54.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21855 exp_id=32 t_ms=1201 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=-0.750 ra=20.500 lse=2.550 rse=-18.700 lso=6.000 rso=54.000 lc=1276 rc=4452 cd=-3176 cde=3176.000 cdo=6.000 lp=0.000 lpr=0.000 y=-56.564 yr=-158.448 el=-0.750 er=20.500 ed=-21.250 dl=0 dr=0 cl=0 cr=0 L=6 R=54 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
22158,32,1504.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.0,0.0,-7.424,84.287,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,1.8,1.55,0.0,66.0,1276,6290,-5014,5014.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22158 exp_id=32 t_ms=1504 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.250 lse=1.800 rse=1.550 lso=0.000 rso=66.000 lc=1276 rc=6290 cd=-5014 cde=5014.000 cdo=6.000 lp=0.000 lpr=0.000 y=-7.424 yr=84.287 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=0 R=60 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
22461,32,1807.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.0,0.0,7.752,-107.344,0.0,0.25,-0.25,0,0,0,0,0.0,0.25,1.8,1.55,6.0,54.0,1230,8266,-7036,7036.0,0.0,6.0,6.0,54.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22461 exp_id=32 t_ms=1807 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.000 ra=0.250 lse=1.800 rse=1.550 lso=6.000 rso=54.000 lc=1230 rc=8266 cd=-7036 cde=7036.000 cdo=6.000 lp=0.000 lpr=0.000 y=7.752 yr=-107.344 el=0.000 er=0.250 ed=-0.250 dl=0 dr=0 cl=0 cr=0 L=6 R=54 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
22763,32,2109.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,2.5,2.5,-42.288,-45.57,-0.25,0.5,-0.75,0,1,0,0,-0.25,0.5,2.05,1.3,0.0,66.0,1222,10114,-8892,8892.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22763 exp_id=32 t_ms=2109 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=-0.250 ra=0.500 lse=2.050 rse=1.300 lso=0.000 rso=66.000 lc=1222 rc=10114 cd=-8892 cde=8892.000 cdo=6.000 lp=2.500 lpr=2.500 y=-42.288 yr=-45.570 el=-0.250 er=0.500 ed=-0.750 dl=0 dr=1 cl=0 cr=0 L=0 R=60 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
