tick,exp_id,t_ms,run,ts,kp,ki,kd,lp,lpr,y,el,er,ed,L,R,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
96123,5,2405.0,1,18.0,0.5,0.004,0.0,0.5,0.5,9.329,0.0,0.0,0.0,17.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=96123 exp_id=5 t_ms=2405 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=2.084 rt=1.516 lp=0.500 lpr=0.500 y=9.329 el=0 er=0 ed=0 L=17 R=0 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=150 txdrop=0
96425,5,2707.0,1,18.0,0.5,0.004,0.0,0.5,0.5,2.012,0.0,0.0,0.0,1.0,1.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=96425 exp_id=5 t_ms=2707 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.150 lt=0.150 rt=0.150 lp=0.500 lpr=0.500 y=2.012 el=0 er=0 ed=0 L=1 R=1 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
96727,5,3009.0,1,18.0,0.5,0.004,0.0,0.5,0.5,12.005,0.0,0.0,0.0,1.0,1.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=96727 exp_id=5 t_ms=3009 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.150 lt=0.150 rt=0.150 lp=0.500 lpr=0.500 y=12.005 el=0 er=0 ed=0 L=1 R=1 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
97023,5,3305.0,1,18.0,0.5,0.004,0.0,0.5,0.5,12.016,0.0,0.0,0.0,1.0,1.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=97023 exp_id=5 t_ms=3305 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.150 lt=0.150 rt=0.150 lp=0.500 lpr=0.500 y=12.016 el=0 er=0 ed=0 L=1 R=1 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
97325,5,3607.0,1,18.0,0.5,0.004,0.0,0.5,0.5,12.018,0.0,0.0,0.0,1.0,1.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=97325 exp_id=5 t_ms=3607 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.150 lt=0.150 rt=0.150 lp=0.500 lpr=0.500 y=12.018 el=0 er=0 ed=0 L=1 R=1 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
97627,5,3909.0,1,18.0,0.5,0.004,0.0,0.5,0.5,12.018,0.0,0.0,0.0,1.0,1.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=97627 exp_id=5 t_ms=3909 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.150 lt=0.150 rt=0.150 lp=0.500 lpr=0.500 y=12.018 el=0 er=0 ed=0 L=1 R=1 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
97922,5,4204.0,1,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,1.0,1.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=97922 exp_id=5 t_ms=4204 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.150 lt=0.150 rt=0.150 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=1 R=1 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
98224,5,4506.0,1,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,1.0,1.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=98224 exp_id=5 t_ms=4506 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.150 lt=0.150 rt=0.150 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=1 R=1 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
98526,5,4808.0,1,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,1.0,1.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=98526 exp_id=5 t_ms=4808 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.150 lt=0.150 rt=0.150 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=1 R=1 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
98723,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=98723 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
98920,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=98920 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
99117,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=99117 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
99314,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=99314 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
99511,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=99511 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
99708,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=99708 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
99905,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=99905 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
100102,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=100102 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
100299,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=100299 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
100496,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=100496 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
100693,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=100693 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
100890,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=100890 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
101086,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=101086 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
101283,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=101283 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
101480,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=101480 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
101677,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=101677 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
101874,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=101874 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
102071,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=102071 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
102268,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=102268 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
102465,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=102465 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
102662,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=102662 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
102859,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=102859 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
103056,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=103056 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=150 txdrop=0
103253,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=103253 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=162 txdrop=0
103450,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=103450 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=162 txdrop=0
103647,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=103647 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=162 txdrop=0
103844,5,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,12.019,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=103844 exp_id=5 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=12.019 el=0 er=0 ed=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=162 txdrop=0
