tick,exp_id,t_ms,run,ts,kp,ki,kd,lp,lpr,y,el,er,ed,L,R,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
20941,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=20941 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
21138,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21138 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
21335,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21335 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
21532,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21532 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
21728,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21728 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
21925,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=21925 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
22122,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22122 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
22319,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22319 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
22516,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22516 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
22713,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22713 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
22910,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=22910 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
23107,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=23107 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
23304,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=23304 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
23501,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=23501 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
23698,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=23698 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
23895,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=23895 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
24092,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=24092 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
24289,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=24289 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
24486,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=24486 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
24683,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=24683 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
24880,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=24880 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
25076,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=25076 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
25274,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=25274 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=164 txdrop=0
25471,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=25471 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=164 txdrop=0
25668,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=25668 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=164 txdrop=0
25865,11,0.0,0,18.0,0.5,0.004,0.0,0.5,0.5,4.761,36.0,26.0,10.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=25865 exp_id=11 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0.500 lpr=0.500 y=4.761 el=36 er=26 ed=10 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=164 txdrop=0
