tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
16288,0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.12,0.0,0.0,0.021489,0.000667,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=16288 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.021489 p=-0.740673 r=5.058797 yr=0.000667 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=61 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=61 fail=0 rx=6 txdrop=0
22219,0,0.0,0,16.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=22219 exp_id=0 t_ms=0 run=0 ts=16.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=0 rc=0 cd=0 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
22418,0,0.0,0,16.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=22418 exp_id=0 t_ms=0 run=0 ts=16.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0CMD #EXP=RUN,80,15000!"
23020,80,299.0,1,16.0,1.6,1.078,1.078,0.5,0.004,0.0,0.225,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.078,1.078,26.0,26.0,0,0,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=23020 exp_id=80 t_ms=299 run=1 ts=16.000 kp=0.500 ki=0.004 kd=0.000 st=1.600 lt=1.078 rt=1.078 la=0.000 ra=0.000 lse=1.078 rse=1.078 lso=26.000 rso=26.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.225 lpr=0.500 y=0.000 yr=0.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=152 txdrop=0
23337,80,616.0,1,16.0,1.6,1.6,1.6,0.5,0.004,0.0,0.225,0.5,0.299,2.619,0.5,0.25,0.25,0,0,0,0,0.5,0.25,1.1,1.35,26.0,26.0,714,700,14,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=23337 exp_id=80 t_ms=616 run=1 ts=16.000 kp=0.500 ki=0.004 kd=0.000 st=1.600 lt=1.600 rt=1.600 la=0.500 ra=0.250 lse=1.100 rse=1.350 lso=26.000 rso=26.000 lc=714 rc=700 cd=14 cde=0.000 cdo=0.000 lp=0.225 lpr=0.500 y=0.299 yr=2.619 el=0.500 er=0.250 ed=0.250 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=152 txdrop=0
23642,80,921.0,1,16.0,1.6,1.601,1.599,0.5,0.004,0.0,0.9,1.5,-2.11,-28.302,0.25,0.25,0.0,1,1,0,0,0.25,0.25,1.351,1.349,22.987,22.911,1718,1740,-22,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,1,-1.5,left_bias,0,0,0,0,0,1,0,0,TRK tick=23642 exp_id=80 t_ms=921 run=1 ts=16.000 kp=0.500 ki=0.004 kd=0.000 st=1.600 lt=1.601 rt=1.599 la=0.250 ra=0.250 lse=1.351 rse=1.349 lso=22.987 rso=22.911 lc=1718 rc=1740 cd=-22 cde=0.000 cdo=0.000 lp=0.900 lpr=1.500 y=-2.110 yr=-28.302 el=0.250 er=0.250 ed=0.000 dl=1 dr=1 cl=0 cr=0 L=22 R=22 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=152 txdrop=0
23959,80,1238.0,1,16.0,1.6,0.899,0.387,0.5,0.004,0.0,2.5,2.5,-5.619,-34.61,0.25,0.25,0.0,0,1,0,0,0.25,0.25,0.649,0.137,12.205,4.377,2652,2730,-78,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1,-2.5,left_bias,0,0,0,0,0,0,1,0,TRK tick=23959 exp_id=80 t_ms=1238 run=1 ts=16.000 kp=0.500 ki=0.004 kd=0.000 st=1.600 lt=0.899 rt=0.387 la=0.250 ra=0.250 lse=0.649 rse=0.137 lso=12.205 rso=4.377 lc=2652 rc=2730 cd=-78 cde=0.000 cdo=0.000 lp=2.500 lpr=2.500 y=-5.619 yr=-34.610 el=0.250 er=0.250 ed=0.000 dl=0 dr=1 cl=0 cr=0 L=12 R=4 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=1 s8=0 rx=152 txdrop=0
24264,80,1543.0,1,16.0,1.6,1.665,1.535,0.5,0.004,0.0,0.9,1.5,0.915,124.214,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.665,1.535,26.798,24.553,3141,3041,100,0.0,0.0,0.0,26.0,24.0,0.0,0.0,0.0,1,-1.5,left_bias,0,0,0,0,0,1,0,0,TRK tick=24264 exp_id=80 t_ms=1543 run=1 ts=16.000 kp=0.500 ki=0.004 kd=0.000 st=1.600 lt=1.665 rt=1.535 la=0.000 ra=0.000 lse=1.665 rse=1.535 lso=26.798 rso=24.553 lc=3141 rc=3041 cd=100 cde=0.000 cdo=0.000 lp=0.900 lpr=1.500 y=0.915 yr=124.214 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=24 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=152 txdrop=0
24561,80,1840.0,1,16.0,1.6,1.192,0.52,0.5,0.004,0.0,0.8,0.5,9.45,129.379,0.25,0.25,0.0,0,0,0,0,0.25,0.25,0.942,0.27,17.324,6.837,3931,3676,255,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=24561 exp_id=80 t_ms=1840 run=1 ts=16.000 kp=0.500 ki=0.004 kd=0.000 st=1.600 lt=1.192 rt=0.520 la=0.250 ra=0.250 lse=0.942 rse=0.270 lso=17.324 rso=6.837 lc=3931 rc=3676 cd=255 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=9.450 yr=129.379 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=17 R=6 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
24863,80,2142.0,0,16.0,0.0,0.0,0.0,0.5,0.004,0.0,0.8,0.5,23.712,156.234,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4642,4009,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=24863 exp_id=80 t_ms=2142 run=0 ts=16.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 la=0.000 ra=0.000 lse=0.000 rse=0.000 lso=0.000 rso=0.000 lc=4642 rc=4009 cd=633 cde=0.000 cdo=0.000 lp=0.800 lpr=0.500 y=23.712 yr=156.234 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=152 txdrop=0
