tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
12767,0.301,1,0.0,0.0,0.0,2,0,2,0.008,0.0,line_missing,0.0,0.0,0.0,0.0,0.0
13063,0.597,1,0.0,0.25,-0.25,531,594,-63,-5.001,0.0,line_missing,0.037,0.037,0.03685914754105771,-0.003225405795638647,0.0
13366,0.9,1,0.0,0.0,0.0,1333,1531,-198,-13.779,0.0,line_missing,0.0,0.037,0.03685914754105771,-0.003225405795638647,0.0
13662,1.196,1,0.25,0.0,0.25,2107,2274,-167,-15.178,0.0,line_missing,0.037,0.074,0.07256848012076275,-0.01291269472041094,0.0
13966,1.5,1,0.0,0.0,0.0,2949,2998,-49,-8.709,0.0,line_missing,0.0,0.074,0.07256848012076275,-0.01291269472041094,0.0
14262,1.796,1,0.25,0.25,0.0,3909,3874,35,-2.634,0.0,line_missing,0.074,0.148,0.14649029726821966,-0.016313422527505048,0.0
14566,2.1,1,0.25,0.25,0.0,4921,4824,97,1.593,0.0,line_missing,0.076,0.22399999999999998,0.2224609247009585,-0.014200659531807455,0.0
14862,2.396,1,0.25,0.25,0.0,5891,5762,129,3.718,0.0,line_missing,0.074,0.298,0.29630517657571354,-0.009402069628749298,0.0
15165,2.699,1,0.25,0.25,0.0,6865,6752,113,3.401,0.0,line_missing,0.07575,0.37374999999999997,0.3719217651212416,-0.004908292071246586,0.0
15462,2.996,1,0.0,0.25,-0.25,7775,7700,75,1.007,-1.5,left_bias,0.037125,0.410875,0.4090410313684634,-0.00425583650352079,-0.0556875
15765,3.299,1,0.25,0.25,0.0,8678,8658,20,-2.297,-1.5,left_bias,0.07575,0.486625,0.4847301658677824,-0.007291856718210718,-0.1693125
16062,3.596,1,0.0,0.25,-0.25,9521,9552,-31,-6.014,0.0,line_missing,0.037125,0.5237499999999999,0.5216508419169874,-0.0111814974560758,-0.1693125
16365,3.899,1,0.25,0.25,0.0,10455,10470,-15,-6.212,-2.5,left_bias,0.07575,0.5994999999999999,0.5969560623718254,-0.019378220718956507,-0.3586875
16661,4.195,1,0.0,0.25,-0.25,11377,11384,-7,-5.469,0.0,line_missing,0.037,0.6365,0.6337876350496863,-0.022904586280757085,-0.3586875
16965,4.499,1,0.0,0.25,-0.25,12399,12357,42,-3.291,0.0,line_missing,0.038,0.6745,0.6717249672141651,-0.025086060149956766,-0.3586875
17261,4.795,1,0.0,0.25,-0.25,13346,13257,89,-0.798,-2.5,left_bias,0.037,0.7115,0.7087213786127351,-0.025601369404438693,-0.45118749999999996
