tick,exp_id,t_ms,run,ts,kp,ki,kd,lp,lpr,y,el,er,ed,L,R,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
19761,0,0.0,0,0.0,1.5,0.0,0.12,0.0,0.0,0.013415,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=19761 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=0.013415 p=-1.219953 r=5.773994 yr=-0.000072 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=72 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=72 fail=0 rx=6 txdrop=0
25528,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=25528 exp_id=0 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lp=0.000000 lpr=0.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=120 txdrop=0
25727,0,0.0,0,18.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=25727 exp_id=0 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=0CMD #EXP=RUN,26,5000!"
26320,26,295.0,1,18.0,0.5,0.004,0.0,0.0,0.0,0.091,0.0,0.0,0.0,26.0,26.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=26320 exp_id=26 t_ms=295 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=0.975 rt=0.975 lp=0.000 lpr=0.000 y=0.091 el=0.000 er=0.000 ed=0.000 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
26633,26,608.0,1,18.0,0.5,0.004,0.0,0.0,0.0,-6.399,0.2,0.2,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=26633 exp_id=26 t_ms=608 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.341 rt=1.341 lp=0.000 lpr=0.000 y=-6.399 el=0.200 er=0.200 ed=0.000 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
26936,26,911.0,1,18.0,0.5,0.004,0.0,0.0,0.0,-8.978,0.0,0.0,0.0,29.0,29.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=26936 exp_id=26 t_ms=911 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.696 rt=1.696 lp=0.000 lpr=0.000 y=-8.978 el=0.000 er=0.000 ed=0.000 L=29 R=29 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
27239,26,1214.0,1,18.0,0.5,0.004,0.0,0.0,0.0,-12.874,0.0,0.125,-0.125,29.0,28.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=27239 exp_id=26 t_ms=1214 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 lp=0.000 lpr=0.000 y=-12.874 el=0.000 er=0.125 ed=-0.125 L=29 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
27552,26,1527.0,1,18.0,0.5,0.004,0.0,0.0,0.0,-18.105,12.5,13.0,-0.5,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=27552 exp_id=26 t_ms=1527 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 lp=0.000 lpr=0.000 y=-18.105 el=12.500 er=13.000 ed=-0.500 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
27855,26,1830.0,1,18.0,0.5,0.004,0.0,0.0,0.0,-19.222,0.0,0.0,0.0,30.0,30.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=27855 exp_id=26 t_ms=1830 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 lp=0.000 lpr=0.000 y=-19.222 el=0.000 er=0.000 ed=0.000 L=30 R=30 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
28159,26,2134.0,1,18.0,0.5,0.004,0.0,0.0,0.0,-20.558,0.0,0.125,-0.125,29.0,27.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=28159 exp_id=26 t_ms=2134 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 lp=0.000 lpr=0.000 y=-20.558 el=0.000 er=0.125 ed=-0.125 L=29 R=27 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=151 txdrop=0
