tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
22502,9.301,1,0.0,0.25,-0.25,26994,27006,-12,35.281,0.0,line_missing,0.024875,6.407125,6.283177424113808,-0.7867100397312732,-0.37387499999999996
22702,9.5,1,0.25,0.0,0.25,27684,27700,-16,35.281,0.0,line_missing,0.025,6.432125,6.303585653364996,-0.7722703659527222,-0.37387499999999996
22901,9.7,1,0.25,0.25,0.0,28374,28406,-32,35.281,0.0,line_missing,0.04975,6.4818750000000005,6.3441980295748595,-0.7435354151334059,-0.37387499999999996
23100,9.899,1,0.0,0.25,-0.25,29056,29092,-36,35.281,0.0,line_missing,0.024875,6.50675,6.364504217679791,-0.7291679397237478,-0.37387499999999996
23299,10.098,1,0.25,0.25,0.0,29745,29778,-33,35.281,0.0,line_missing,0.04975,6.556500000000001,6.405116593889654,-0.7004329889044315,-0.37387499999999996
23498,10.297,1,0.25,0.25,0.0,30433,30461,-28,35.281,0.0,line_missing,0.04975,6.606250000000001,6.445728970099518,-0.6716980380851152,-0.37387499999999996
23698,10.497,1,0.25,0.25,0.0,31107,31138,-31,35.281,0.0,line_missing,0.05,6.656250000000001,6.486545428601893,-0.6428186905280134,-0.37387499999999996
23897,10.696,1,0.25,0.0,0.25,31774,31807,-33,35.281,0.0,line_missing,0.024875,6.681125000000001,6.506851616706824,-0.6284512151183553,-0.37387499999999996
24096,10.895,1,0.25,0.25,0.0,32438,32486,-48,35.281,0.0,line_missing,0.04975,6.730875000000001,6.547463992916688,-0.599716264299039,-0.37387499999999996
24296,11.094,1,0.0,0.25,-0.25,33101,33161,-60,35.281,0.0,line_missing,0.025,6.755875000000001,6.567872222167876,-0.5852765905204881,-0.37387499999999996
24495,11.294,1,0.25,0.25,0.0,33787,33830,-43,35.281,0.0,line_missing,0.04975,6.805625000000002,6.608484598377739,-0.5565416397011718,-0.37387499999999996
24694,11.493,1,0.25,0.25,0.0,34472,34507,-35,35.281,-0.8333333333333334,left_bias,0.04975,6.855375000000002,6.649096974587603,-0.5278066888818554,-0.4153333333333333
24893,11.692,1,0.25,0.25,0.0,35164,35196,-32,35.281,0.0,line_missing,0.04975,6.905125000000003,6.689709350797466,-0.4990717380625392,-0.4153333333333333
25093,11.892,1,0.25,0.25,0.0,35858,35888,-30,35.281,0.0,line_missing,0.05,6.9551250000000024,6.7305258092998415,-0.4701923905054374,-0.4153333333333333
25292,12.091,1,0.25,0.25,0.0,36554,36584,-30,35.281,0.0,line_missing,0.04975,7.004875000000003,6.771138185509705,-0.4414574396861211,-0.4153333333333333
25491,12.29,1,0.25,0.0,0.25,37243,37274,-31,35.281,0.0,line_missing,0.024875,7.029750000000003,6.791444373614636,-0.42708996427646295,-0.4153333333333333
25690,12.489,1,0.25,0.25,0.0,37928,37970,-42,35.281,0.0,line_missing,0.04975,7.079500000000003,6.8320567498245,-0.3983550134571467,-0.4153333333333333
25890,12.689,1,0.0,0.25,-0.25,38609,38663,-54,35.281,0.0,line_missing,0.025,7.104500000000003,6.8524649790756875,-0.3839153396785958,-0.4153333333333333
26089,12.888,1,0.25,0.25,0.0,39306,39359,-53,35.281,0.0,line_missing,0.04975,7.154250000000004,6.893077355285551,-0.35518038885927955,-0.4153333333333333
26288,13.087,1,0.25,0.25,0.0,39998,40051,-53,35.281,0.0,line_missing,0.04975,7.204000000000004,6.933689731495415,-0.3264454380399633,-0.4153333333333333
26487,13.286,1,0.25,0.25,0.0,40684,40739,-55,35.281,0.0,line_missing,0.04975,7.253750000000005,6.974302107705278,-0.297710487220647,-0.4153333333333333
26687,13.486,1,0.25,0.25,0.0,41367,41425,-58,35.281,0.0,line_missing,0.05,7.303750000000004,7.015118566207653,-0.2688311396635452,-0.4153333333333333
26886,13.685,1,0.25,0.25,0.0,42045,42106,-61,35.281,0.0,line_missing,0.04975,7.353500000000005,7.055730942417517,-0.24009618884422892,-0.4153333333333333
27085,13.884,1,0.0,0.0,0.0,42718,42783,-65,35.281,0.0,line_missing,0.0,7.353500000000005,7.055730942417517,-0.24009618884422892,-0.4153333333333333
27284,14.083,1,0.25,0.25,0.0,43416,43484,-68,35.281,0.0,line_missing,0.04975,7.403250000000005,7.0963433186273805,-0.21136123802491263,-0.4153333333333333
27484,14.283,1,0.25,0.0,0.25,44104,44173,-69,35.281,0.0,line_missing,0.025,7.428250000000006,7.116751547878568,-0.19692156424636173,-0.4153333333333333
27683,14.482,1,0.25,0.25,0.0,44788,44875,-87,35.281,0.0,line_missing,0.04975,7.478000000000006,7.157363924088432,-0.16818661342704544,-0.4153333333333333
27882,14.681,1,0.25,0.0,0.25,45467,45563,-96,35.281,0.0,line_missing,0.024875,7.502875000000006,7.177670112193363,-0.1538191380173873,-0.4153333333333333
28081,14.88,1,0.25,0.25,0.0,46149,46264,-115,35.281,0.0,line_missing,0.04975,7.552625000000006,7.218282488403227,-0.12508418719807102,-0.4153333333333333
