tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
139353,76,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.8,1.0,-27.769064,-37.156109,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7397,7887,-490,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=139353 exp_id=76 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=7397 rc=7887 cd=-490 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.800000 lpr=1.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-27.769064 yr=-37.156109 el=0.000 er=0.000 ed=0.000 dl=1 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=191 txdrop=0
143073,76,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.8,1.0,-27.769064,-37.156109,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7397,7887,-490,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=143073 exp_id=76 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=7397 rc=7887 cd=-490 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.800000 lpr=1.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-27.769064 yr=-37.156109 el=0.000 er=0.000 ed=0.000 dl=1 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=197 txdrop=0
146792,76,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.8,1.0,-27.769064,-37.156109,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7397,7887,-490,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=146792 exp_id=76 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=7397 rc=7887 cd=-490 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.800000 lpr=1.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-27.769064 yr=-37.156109 el=0.000 er=0.000 ed=0.000 dl=1 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=203 txdrop=0
153654,76,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7397,7887,-490,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=153654 exp_id=76 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=7397 rc=7887 cd=-490 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.800000 lpr=1.000000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=1 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=317 txdrop=0
153853,76,0.0,0,18.0,0.0,0.0,0.0,0.5,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=153853 exp_id=76 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 laCMD #EXP=RUN,77,15000!"
154326,77,198.0,1,18.0,1.8,1.014,1.014,0.5,0.004,0.0,0.225,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.014,1.014,26.0,26.0,0,0,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=154326 exp_id=77 t_ms=198 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.014 rt=1.014 la=0.000 ra=0.000 lse=1.014 rse=1.014 lso=26.000 rso=26.000 lc=0 rc=0 cd=0 cde=0.000 cdo=0.000 lp=0.225 lpr=0.500 y=0.000 yr=0.000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=349 txdrop=0
154525,77,397.0,1,18.0,1.8,1.404,1.404,0.5,0.004,0.0,0.225,0.5,0.0,0.0,0.2,0.2,0.0,0,0,0,0,0.2,0.2,1.204,1.204,25.998,26.011,359,358,1,-1.0,0.0,-0.002,25.0,26.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=154525 exp_id=77 t_ms=397 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.404 rt=1.404 la=0.200 ra=0.200 lse=1.204 rse=1.204 lso=25.998 rso=26.011 lc=359 rc=358 cd=1 cde=-1.000 cdo=-0.002 lp=0.225 lpr=0.500 y=0.000 yr=0.000 el=0.200 er=0.200 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=25 R=26 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=349 txdrop=0
154725,77,596.0,1,18.0,1.8,1.792,1.792,0.5,0.004,0.0,0.225,0.5,0.0,0.0,0.25,0.25,0.0,0,0,0,0,0.25,0.25,1.542,1.542,26.192,25.936,926,966,-40,40.0,0.0,0.064,26.0,25.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=154725 exp_id=77 t_ms=596 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.792 rt=1.792 la=0.250 ra=0.250 lse=1.542 rse=1.542 lso=26.192 rso=25.936 lc=926 rc=966 cd=-40 cde=40.000 cdo=0.064 lp=0.225 lpr=0.500 y=0.000 yr=0.000 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=349 txdrop=0
154925,77,797.0,1,18.0,1.8,1.8,1.8,0.5,0.004,0.0,0.225,0.5,0.0,0.0,0.5,0.25,0.25,0,0,0,0,0.5,0.25,1.3,1.55,26.0,26.0,1573,1668,-95,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=154925 exp_id=77 t_ms=797 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.800 rt=1.800 la=0.500 ra=0.250 lse=1.300 rse=1.550 lso=26.000 rso=26.000 lc=1573 rc=1668 cd=-95 cde=0.000 cdo=0.000 lp=0.225 lpr=0.500 y=0.000 yr=0.000 el=0.500 er=0.250 ed=0.250 dl=0 dr=0 cl=0 cr=0 L=26 R=26 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=349 txdrop=0
155125,77,997.0,1,18.0,1.8,1.815,1.785,0.5,0.004,0.0,0.9,1.5,0.0,0.0,0.25,0.25,0.0,1,0,0,0,0.25,0.25,1.565,1.535,26.032,25.594,2251,2398,-147,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,1,-1.5,left_bias,0,0,0,0,0,1,0,0,TRK tick=155125 exp_id=77 t_ms=997 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=1.815 rt=1.785 la=0.250 ra=0.250 lse=1.565 rse=1.535 lso=26.032 rso=25.594 lc=2251 rc=2398 cd=-147 cde=0.000 cdo=0.000 lp=0.900 lpr=1.500 y=0.000 yr=0.000 el=0.250 er=0.250 ed=0.000 dl=1 dr=0 cl=0 cr=0 L=26 R=25 s1=0 s2=0 s3=0 s4=0 s5=0 s6=1 s7=0 s8=0 rx=349 txdrop=0
