tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
475543,0.294,1,0.0,0.0,0.0,77,101,-24,0.546,0.0,line_missing,0.0,0.0,0.0,0.0,0.0
475847,0.598,1,0.0,0.0,0.0,929,860,69,13.424,0.0,line_missing,0.0,0.0,0.0,0.0,0.0
476143,0.894,1,0.0,0.0,0.0,1936,1748,188,21.256,0.0,line_missing,0.0,0.0,0.0,0.0,0.0
476446,1.197,1,0.25,0.25,0.0,2744,2690,54,17.249,0.0,line_missing,0.07575,0.07575,0.0723431528353475,0.02246176168161243,0.0
476743,1.494,1,0.0,0.25,-0.25,3825,3935,-110,9.41,0.0,line_missing,0.037125,0.112875,0.1089685855008943,0.028531630466149403,0.0
477046,1.797,1,0.25,0.5,-0.25,5121,5269,-148,1.992,0.0,line_missing,0.113625,0.2265,0.22252492079603542,0.03248123036202315,0.0
477342,2.093,1,0.25,0.25,0.0,6431,6514,-83,3.913,0.0,line_missing,0.074,0.3005,0.2963524135482034,0.03753111292784386,0.0
477645,2.396,1,0.25,0.25,0.0,7741,7766,-25,8.974,0.0,line_missing,0.07575,0.37625,0.37117517496376506,0.049347071380290305,0.0
477942,2.693,1,0.25,0.25,0.0,9073,9085,-12,9.889,0.0,line_missing,0.07425,0.45049999999999996,0.44432199192805116,0.062098764130401,0.0
478245,2.996,1,0.25,0.25,0.0,10470,10490,-20,9.658,0.0,line_missing,0.07575,0.52625,0.5189983654690332,0.07480709741087967,0.0
478542,3.293,1,0.0,0.25,-0.25,11859,11866,-7,9.689,0.0,line_missing,0.037125,0.563375,0.5555938069906283,0.08105523992201928,0.0
478845,3.596,1,0.25,0.25,0.0,13237,13037,200,16.922,0.0,line_missing,0.07575,0.6391249999999999,0.628063975301846,0.10310375925878609,0.0
479142,3.893,1,0.0,0.25,-0.25,14548,14281,267,28.502,0.0,line_missing,0.037125,0.6762499999999999,0.6606894422361816,0.12081941708785282,0.0
479445,4.196,1,0.0,0.25,-0.25,15807,15663,144,23.675,0.0,line_missing,0.037875,0.7141249999999999,0.6953768022810141,0.1360280553608924,0.0
479740,4.491,1,0.0,0.0,0.0,16699,16692,7,36.277,0.0,line_missing,0.0,0.7141249999999999,0.6953768022810141,0.1360280553608924,0.0
480043,4.794,1,0.25,0.0,0.25,17626,17844,-218,88.477,0.0,line_missing,0.037875,0.7519999999999999,0.6963834529072995,0.17388967549945222,0.0
480346,5.097,1,0.0,0.25,-0.25,18597,18958,-361,121.92,0.0,line_missing,0.037875,0.7898749999999999,0.6763576280557398,0.206037489795523,0.0
480642,5.393,1,0.25,0.0,0.25,19655,19992,-337,119.568,0.0,line_missing,0.037,0.8268749999999999,0.6580997496919954,0.23821900432878743,0.0
480945,5.696,1,0.0,0.25,-0.25,20662,21114,-452,120.692,0.0,line_missing,0.037875,0.8647499999999999,0.6387674840622948,0.2707886087264877,0.0
481241,5.992,1,0.25,0.0,0.25,21709,22119,-410,120.732,0.0,line_missing,0.037,0.9017499999999999,0.6198596304588524,0.30259258759880475,0.0
481544,6.295,1,0.0,0.25,-0.25,22710,23160,-450,120.752,0.0,line_missing,0.037875,0.9396249999999999,0.6004932686255167,0.3351419294406964,0.0
481840,6.591,1,0.25,0.0,0.25,23592,23547,45,120.92,0.0,line_missing,0.037,0.976625,0.5814811611744256,0.36688369640896973,0.0
482144,6.895,1,0.0,0.25,-0.25,24377,24523,-146,120.851,0.0,line_missing,0.038,1.0146249999999999,0.5619944861487853,0.39950683997983194,0.0
482440,7.191,1,0.25,0.25,0.0,25212,25444,-232,120.706,0.0,line_missing,0.074,1.088625,0.524207647210062,0.4631319513983511,0.0
482743,7.494,1,0.25,0.0,0.25,26041,26313,-272,120.928,0.0,line_missing,0.037875,1.1265,0.5047413925022631,0.49562165057595353,0.0
483040,7.791,1,0.25,0.0,0.25,26779,26672,107,120.904,0.0,line_missing,0.037125,1.1636250000000001,0.48567394962148275,0.5274759791199392,0.0
483343,8.094,1,0.0,0.0,0.0,27439,27271,168,120.991,0.0,line_missing,0.0,1.1636250000000001,0.48567394962148275,0.5274759791199392,0.0
483639,8.39,1,0.25,0.25,0.0,28231,28220,11,120.973,0.0,line_missing,0.074,1.2376250000000002,0.44759102717130683,0.5909243125705026,0.0
483943,8.694,1,0.0,0.0,0.0,29044,29188,-144,120.958,0.0,line_missing,0.0,1.2376250000000002,0.44759102717130683,0.5909243125705026,0.0
484239,8.99,1,0.0,0.25,-0.25,29959,30246,-287,120.935,0.0,line_missing,0.037,1.2746250000000001,0.4285706103966854,0.6226611010929681,0.0
484542,9.293,1,0.0,0.0,0.0,30969,31215,-246,120.969,0.0,line_missing,0.0,1.2746250000000001,0.4285706103966854,0.6226611010929681,0.0
484839,9.59,1,0.0,0.25,-0.25,31939,32264,-325,120.883,0.0,line_missing,0.037125,1.3117500000000002,0.40951484401756455,0.6545224160800236,0.0
485142,9.893,1,0.0,0.25,-0.25,32977,33222,-245,120.933,0.0,line_missing,0.037875,1.3496250000000003,0.3900457541227731,0.6870104163827281,0.0
485439,10.19,1,0.25,0.25,0.0,33954,34180,-226,120.854,0.0,line_missing,0.07425,1.4238750000000002,0.3519664791662535,0.7507523281738391,0.0
485742,10.493,1,0.0,0.25,-0.25,34806,35085,-279,120.718,0.0,line_missing,0.037875,1.4617500000000003,0.3326194359098704,0.7833131565145868,0.0
486038,10.789,1,0.25,0.0,0.25,35623,35372,251,120.989,0.0,line_missing,0.037,1.4987500000000002,0.31356911636875484,0.8150320046238954,0.0
486342,11.093,1,0.0,0.0,0.0,36386,36318,68,120.759,0.0,line_missing,0.0,1.4987500000000002,0.31356911636875484,0.8150320046238954,0.0
486638,11.389,1,0.0,0.0,0.0,37259,37409,-150,120.965,0.0,line_missing,0.0,1.4987500000000002,0.31356911636875484,0.8150320046238954,0.0
486941,11.692,1,0.0,0.0,0.0,38191,38490,-299,120.943,0.0,line_missing,0.0,1.4987500000000002,0.31356911636875484,0.8150320046238954,0.0
487237,11.988,1,0.25,0.0,0.25,39154,39582,-428,120.933,0.0,line_missing,0.037,1.5357500000000002,0.2945498074286285,0.8467694570648212,0.0
487541,12.292,1,0.25,0.25,0.0,40078,40666,-588,120.965,0.0,line_missing,0.076,1.6117500000000002,0.25544671567795496,0.911938070795193,0.0
487838,12.589,1,0.25,0.25,0.0,40997,41626,-629,120.964,0.0,line_missing,0.07425,1.6860000000000002,0.2172451352886843,0.9756067581993015,0.0
488141,12.892,1,0.25,0.0,0.25,41949,42444,-495,120.91,0.0,line_missing,0.037875,1.7238750000000003,0.19778908848136406,1.0081025712777794,0.0
488437,13.188,1,0.25,0.25,0.0,42852,43429,-577,120.865,0.0,line_missing,0.074,1.7978750000000003,0.15982583090670416,1.071622576585714,0.0
488741,13.492,1,0.25,0.25,0.0,43809,44381,-572,120.983,0.0,line_missing,0.076,1.8738750000000004,0.12070226776221356,1.136778902501768,0.0
489037,13.788,1,0.25,0.25,0.0,44687,45327,-640,121.111,0.0,line_missing,0.074,1.9478750000000005,0.08246663716114976,1.2001353272157542,0.0
489340,14.091,1,0.25,0.25,0.0,45626,46140,-514,121.151,0.0,line_missing,0.07575,2.0236250000000005,0.043281517973003635,1.2649627051837917,0.0
489637,14.388,1,0.25,0.25,0.0,46499,47019,-520,121.063,0.0,line_missing,0.07425,2.0978750000000006,0.004969983070588858,1.3285652899852056,0.0
489940,14.691,1,0.0,0.25,-0.25,47405,47951,-546,120.977,0.0,line_missing,0.037875,2.1357500000000007,-0.014524050074104199,1.361038329521929,0.0
490237,14.988,1,0.25,0.25,0.0,48350,48825,-475,120.937,0.0,line_missing,0.07425,2.210000000000001,-0.052695623060755564,1.424725011926689,0.0
