tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
15423,0.294,1,0.0,0.0,0.0,0,0,0,0.009,-0.5,left_bias,0.0,0.0,0.0,0.0,0.0
15726,0.597,1,0.222,0.222,0.0,706,632,74,5.617,1.5,right_bias,0.06726599999999999,0.06726599999999999,0.06694301575910638,0.006583874017326913,0.10089899999999999
16023,0.894,1,0.2,0.2,0.0,1640,1532,108,8.845,2.5,right_bias,0.0594,0.126666,0.12563662631816083,0.015717333358784086,0.24939899999999998
16326,1.197,1,0.0,0.25,-0.25,2469,2485,-16,2.674,3.5,right_bias,0.037875,0.164541,0.16347038606169395,0.01748432194635712,0.38196149999999995
16623,1.494,1,0.25,0.25,0.0,3411,3475,-64,-2.217,3.5,right_bias,0.07425,0.23879099999999998,0.23766480863982675,0.014612013067170445,0.6418364999999999
16926,1.797,1,0.25,0.25,0.0,4447,4539,-92,-4.283,2.5,right_bias,0.07575,0.31454099999999996,0.31320326436209445,0.00895478697172376,0.8312114999999999
17223,2.094,1,0.0,0.25,-0.25,5492,5623,-131,-6.586,1.5,right_bias,0.037125,0.351666,0.35008326981904997,0.004696756617800817,0.8868989999999999
17526,2.397,1,0.25,0.25,0.0,6634,6749,-115,-6.784,0.0,line_missing,0.07575,0.42741599999999996,0.42530290877067634,-0.004251339044795219,0.8868989999999999
17823,2.694,1,0.25,0.25,0.0,7711,7813,-102,-5.837,0.0,line_missing,0.07425,0.501666,0.49916794049517965,-0.011802470638015032,0.8868989999999999
18126,2.997,1,0.25,0.0,0.25,8808,8894,-86,-5.012,-1.5,left_bias,0.037875,0.5395409999999999,0.53689812249308,-0.015111396657936562,0.8300864999999998
18422,3.293,1,0.25,0.25,0.0,9909,10036,-127,-6.703,-2.5,left_bias,0.074,0.6135409999999999,0.6103922984021356,-0.02374887936117749,0.6450864999999999
18726,3.597,1,0.25,0.25,0.0,11035,11203,-168,-9.893,0.0,line_missing,0.076,0.6895409999999998,0.6852622030189068,-0.03680634399546137,0.6450864999999999
19022,3.893,1,0.25,0.25,0.0,12117,12325,-208,-12.293,0.0,line_missing,0.074,0.7635409999999998,0.7575655009538105,-0.05256175918315317,0.6450864999999999
19325,4.196,1,0.0,0.0,0.0,13255,13461,-206,-12.968,0.0,line_missing,0.0,0.7635409999999998,0.7575655009538105,-0.05256175918315317,0.6450864999999999
19622,4.493,1,0.0,0.0,0.0,14366,14571,-205,-13.604,0.0,line_missing,0.0,0.7635409999999998,0.7575655009538105,-0.05256175918315317,0.6450864999999999
19925,4.796,1,0.0,0.0,0.0,15515,15689,-174,-11.73,0.0,line_missing,0.0,0.7635409999999998,0.7575655009538105,-0.05256175918315317,0.6450864999999999
20221,5.092,1,0.25,0.25,0.0,16619,16780,-161,-10.995,0.0,line_missing,0.074,0.8375409999999998,0.8302071444430702,-0.06667528571550112,0.6450864999999999
20524,5.395,1,0.25,0.25,0.0,17709,17863,-154,-10.676,0.0,line_missing,0.07575,0.9132909999999997,0.904645948468727,-0.08070835220967289,0.6450864999999999
20821,5.692,1,0.25,0.25,0.0,18796,18953,-157,-10.855,0.0,line_missing,0.07425,0.9875409999999998,0.9775673876525068,-0.09469142080588279,0.6450864999999999
21124,5.995,1,0.0,0.0,0.0,19910,20058,-148,-10.628,0.0,line_missing,0.0,0.9875409999999998,0.9775673876525068,-0.09469142080588279,0.6450864999999999
21420,6.291,1,0.25,0.0,0.25,21039,21178,-139,-9.985,0.0,line_missing,0.037,1.0245409999999997,1.014006955321737,-0.10110686374301447,0.6450864999999999
