tick,exp_id,t_ms,run,ts,st,lt,rt,kp,ki,kd,lp,lpr,y,yr,el,er,ed,dl,dr,cl,cr,la,ra,lse,rse,lso,rso,lc,rc,cd,cde,cdi,cdo,L,R,pwm_max,miss,lost,sensor_count,sensor_score,sensor_state,s1,s2,s3,s4,s5,s6,s7,s8,raw_line
240437,88,0.0,0,14.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8,0.5,-38.761017,111.767822,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5543,6081,-538,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=240437 exp_id=88 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.250000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=5543 rc=6081 cd=-538 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.800000 lpr=0.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-38.761017 yr=111.767822 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=190 txdrop=0
244156,88,0.0,0,14.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8,0.5,-38.761017,111.767822,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5543,6081,-538,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=244156 exp_id=88 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.250000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=5543 rc=6081 cd=-538 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.800000 lpr=0.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-38.761017 yr=111.767822 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=196 txdrop=0
247876,88,0.0,0,14.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8,0.5,-38.761017,111.767822,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5543,6081,-538,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=247876 exp_id=88 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.250000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=5543 rc=6081 cd=-538 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.800000 lpr=0.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=-38.761017 yr=111.767822 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=202 txdrop=0
255024,88,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5543,6081,-538,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,STAT tick=255024 exp_id=88 t_ms=0 run=0 ts=14.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.350000 ki=0.000000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lc=5543 rc=6081 cd=-538 cde=0.000000 cdi=0.000000 cdo=0.000000 lp=0.800000 lpr=0.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=0.000 er=0.000 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=0 R=0 pwm_max=72 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=315 txdrop=0
255223,88,0.0,0,14.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,"TRK tick=255223 exp_id=88 t_ms=0 run=0 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=0.000 lt=0.000 rt=0.000 laCMD #EXP=RUN,89,15000!"
255822,89,300.0,1,14.0,1.4,1.12,0.77,0.35,0.0,0.0,0.5,0.5,0.493,11.131,0.25,0.25,0.0,0,0,0,0,0.25,0.25,0.87,0.52,28.5,23.5,58,43,15,0.0,0.0,0.0,28.0,23.0,0.0,0.0,0.0,1,-0.5,left_bias,0,0,0,0,1,0,0,0,TRK tick=255822 exp_id=89 t_ms=300 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=1.120 rt=0.770 la=0.250 ra=0.250 lse=0.870 rse=0.520 lso=28.500 rso=23.500 lc=58 rc=43 cd=15 cde=0.000 cdo=0.000 lp=0.500 lpr=0.500 y=0.493 yr=11.131 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=28 R=23 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=347 txdrop=0
256127,89,605.0,1,14.0,1.4,0.875,1.8,0.35,0.0,0.0,-1.5,-1.5,8.018,132.673,0.25,0.25,0.0,0,0,0,0,0.25,0.25,0.625,1.55,18.6,33.4,871,706,165,0.0,0.0,0.0,18.0,33.0,0.0,0.0,0.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=256127 exp_id=89 t_ms=605 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.875 rt=1.800 la=0.250 ra=0.250 lse=0.625 rse=1.550 lso=18.600 rso=33.400 lc=871 rc=706 cd=165 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=8.018 yr=132.673 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=18 R=33 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=347 txdrop=0
256441,89,919.0,1,14.0,1.4,0.875,1.8,0.35,0.0,0.0,-1.5,-1.5,1.238,-131.864,6.25,12.0,-5.75,0,1,0,0,6.25,12.0,-5.375,-10.2,14.0,28.8,1702,1894,-192,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,1,1.5,right_bias,0,0,1,0,0,0,0,0,TRK tick=256441 exp_id=89 t_ms=919 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.875 rt=1.800 la=6.250 ra=12.000 lse=-5.375 rse=-10.200 lso=14.000 rso=28.800 lc=1702 rc=1894 cd=-192 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=1.238 yr=-131.864 el=6.250 er=12.000 ed=-5.750 dl=0 dr=1 cl=0 cr=0 L=14 R=28 s1=0 s2=0 s3=1 s4=0 s5=0 s6=0 s7=0 s8=0 rx=347 txdrop=0
256734,89,1212.0,1,14.0,1.4,0.875,1.8,0.35,0.0,0.0,-1.5,-1.5,-17.149,-147.668,0.0,0.25,-0.25,1,1,0,0,0.0,0.25,0.875,1.55,14.0,28.8,2232,3049,-817,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=256734 exp_id=89 t_ms=1212 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.875 rt=1.800 la=0.000 ra=0.250 lse=0.875 rse=1.550 lso=14.000 rso=28.800 lc=2232 rc=3049 cd=-817 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-17.149 yr=-147.668 el=0.000 er=0.250 ed=-0.250 dl=1 dr=1 cl=0 cr=0 L=14 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=347 txdrop=0
257030,89,1508.0,1,14.0,1.4,0.875,1.8,0.35,0.0,0.0,-1.5,-1.5,-64.129,-161.311,0.25,0.25,0.0,0,0,0,0,0.25,0.25,0.625,1.55,14.0,28.8,2697,4208,-1511,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0,0.0,line_missing,0,0,0,0,0,0,0,0,TRK tick=257030 exp_id=89 t_ms=1508 run=1 ts=14.000 kp=0.350 ki=0.000 kd=0.000 st=1.400 lt=0.875 rt=1.800 la=0.250 ra=0.250 lse=0.625 rse=1.550 lso=14.000 rso=28.800 lc=2697 rc=4208 cd=-1511 cde=0.000 cdo=0.000 lp=-1.500 lpr=-1.500 y=-64.129 yr=-161.311 el=0.250 er=0.250 ed=0.000 dl=0 dr=0 cl=0 cr=0 L=14 R=28 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=347 txdrop=0
