tick,t_s,run,el,er,ed,lc,rc,cd,yaw_deg,sensor_score,sensor_state,forward_ds,path_s,traj_x,traj_y,sensor_y_accum
63602,7.188,1,0.0,0.0,0.0,20907,20373,534,171.71,0.0,line_missing,0.0,0.9746249999999997,0.744664281692767,0.2163170904840042,0.0
63898,7.484,1,0.0,0.0,0.0,21889,20576,1313,170.96,0.0,line_missing,0.0,0.9746249999999997,0.744664281692767,0.2163170904840042,0.0
64202,7.788,1,0.0,0.0,0.0,22316,20615,1701,172.521,0.0,line_missing,0.0,0.9746249999999997,0.744664281692767,0.2163170904840042,0.0
64498,8.084,1,0.0,0.0,0.0,22316,20711,1605,172.577,0.0,line_missing,0.0,0.9746249999999997,0.744664281692767,0.2163170904840042,0.0
64801,8.387,1,0.0,0.25,-0.25,22316,20907,1409,165.531,0.0,line_missing,0.037875,1.0124999999999997,0.7079905643068845,0.22578039213302786,0.0
65098,8.684,1,0.0,0.25,-0.25,22318,21713,605,146.372,0.7,left_bias,0.037125,1.0496249999999998,0.6770784069530614,0.24634016238302053,0.025987499999999997
65401,8.987,1,0.25,0.0,0.25,23056,22435,621,97.763,-0.07142857142857142,left_bias,0.037875,1.0875,0.6719624130300837,0.2838680484303328,0.023282142857142855
65698,9.284,1,0.0,0.25,-0.25,23754,23670,84,64.791,-1.3,left_bias,0.037125,1.124625,0.6877747456069797,0.3174572693721414,-0.024980357142857144
66001,9.587,1,0.25,0.0,0.25,24880,24876,4,37.638,-0.6666666666666666,left_bias,0.037875,1.1625,0.7177673826166804,0.3405864144104763,-0.050230357142857146
66297,9.883,1,0.25,0.0,0.25,25915,25767,148,9.796,0.0,line_missing,0.037,1.1995,0.7542279144377125,0.34688162046965343,-0.050230357142857146
66601,10.187,1,0.25,0.0,0.25,26705,26501,204,2.574,0.0,line_missing,0.038,1.2375,0.7921895744139538,0.3485881877400068,-0.050230357142857146
66897,10.483,1,0.0,0.25,-0.25,27291,27285,6,1.754,0.0,line_missing,0.037,1.2745,0.8291722383011421,0.349720694608532,-0.050230357142857146
67200,10.786,1,0.0,0.0,0.0,27915,27937,-22,-3.434,0.0,line_missing,0.0,1.2745,0.8291722383011421,0.349720694608532,-0.050230357142857146
67497,11.083,1,0.25,0.25,0.0,28663,28756,-93,-2.183,0.0,line_missing,0.07425,1.34875,0.9033683522782477,0.34689241408914606,-0.050230357142857146
67800,11.386,1,0.25,0.25,0.0,29711,29855,-144,-5.945,0.0,line_missing,0.07575,1.4244999999999999,0.9787109519060362,0.33904670307440804,-0.050230357142857146
68096,11.682,1,0.25,0.25,0.0,30761,30941,-180,-8.273,0.0,line_missing,0.074,1.4985,1.0519408861095931,0.32839885181029294,-0.050230357142857146
68400,11.986,1,0.25,0.0,0.25,31871,32079,-208,-10.214,0.0,line_missing,0.038,1.5365,1.0893386738373103,0.3216604934736795,-0.050230357142857146
68713,12.299,1,0.25,0.25,0.0,33014,33274,-260,-13.829,0.0,line_missing,0.07825,1.61475,1.165320474178336,0.3029567901789711,-0.050230357142857146
69018,12.604,1,0.0,0.25,-0.25,34028,34202,-174,-10.207,0.0,line_missing,0.038125,1.6528749999999999,1.202842106618426,0.29620085027169035,-0.050230357142857146
69332,12.918,1,0.0,0.25,-0.25,35198,35243,-45,-2.1,0.0,line_missing,0.03925,1.6921249999999999,1.2420657460742384,0.29476258470495803,-0.050230357142857146
69636,13.222,1,0.25,0.25,0.0,36418,36326,92,6.142,0.0,line_missing,0.076,1.768125,1.3176294894573073,0.3028940474231729,-0.050230357142857146
69939,13.525,1,0.0,0.0,0.0,37580,37407,173,11.876,0.0,line_missing,0.0,1.768125,1.3176294894573073,0.3028940474231729,-0.050230357142857146
70235,13.821,1,0.25,0.0,0.25,38763,38560,203,14.715,0.0,line_missing,0.037,1.8051249999999999,1.3534159370376182,0.3122924605648502,-0.050230357142857146
70538,14.124,1,0.25,0.0,0.25,39846,39738,108,9.538,0.0,line_missing,0.037875,1.843,1.3907673500420936,0.31856841241051465,-0.050230357142857146
70835,14.421,1,0.25,0.25,0.0,40875,40897,-22,2.646,0.0,line_missing,0.07425,1.91725,1.4649381867785276,0.32199616354168853,-0.050230357142857146
71138,14.724,1,0.25,0.25,0.0,41883,41993,-110,-4.339,0.0,line_missing,0.07575,1.9929999999999999,1.5404710771370558,0.31626511005331787,-0.050230357142857146
71435,15.021,1,0.25,0.5,-0.25,42903,43070,-167,-8.04,0.0,line_missing,0.111375,2.104375,1.6507513350932637,0.3006877119999759,-0.050230357142857146
